Date,BRN_stock_Open_average,BRN_stock_Open_max,BRN_stock_Open_min,BRN_stock_Open_volatility,BRN_stock_Open_change,BRN_stock_High_average,BRN_stock_High_max,BRN_stock_High_min,BRN_stock_High_volatility,BRN_stock_High_change,BRN_stock_Low_average,BRN_stock_Low_max,BRN_stock_Low_min,BRN_stock_Low_volatility,BRN_stock_Low_change,BRN_stock_Close_average,BRN_stock_Close_max,BRN_stock_Close_min,BRN_stock_Close_volatility,BRN_stock_Close_change,BRN_stock_Volume_average,BRN_stock_Volume_max,BRN_stock_Volume_min,BRN_stock_Volume_volatility,BRN_stock_Volume_change
2018-01-14,2.285,2.35,2.19,0.16000000000000014,0.16000000000000014,2.32875,2.39,2.3,0.0900000000000003,0.0900000000000003,2.2714499999999997,2.3257,2.19,0.13569999999999993,0.13569999999999993,2.3052,2.3257,2.2701,0.055600000000000094,0.025700000000000056,327,600,118,482,-252
2018-01-21,2.572,2.77,2.3,0.4700000000000002,-0.33000000000000007,2.658,2.95,2.47,0.48,-0.43000000000000016,2.4539999999999997,2.64,2.3,0.3400000000000003,-0.1499999999999999,2.52264,2.67,2.3,0.3700000000000001,-0.1499999999999999,13704,57173,577,56596,-56596
2018-01-28,2.41,2.47,2.36,0.11000000000000032,-0.10000000000000009,2.4298,2.47,2.399,0.07100000000000017,-0.040000000000000036,2.372,2.42,2.27,0.1499999999999999,-0.1499999999999999,2.3917,2.46,2.27,0.18999999999999995,-0.18999999999999995,1365,3607,174,3433,1036
2018-02-04,2.314,2.44,2.2,0.23999999999999977,0.16000000000000014,2.352,2.44,2.28,0.16000000000000014,0.16000000000000014,2.23512,2.27,2.2,0.06999999999999984,-0.06999999999999984,2.2891,2.3899,2.24,0.1498999999999997,0.009999999999999787,969,1668,341,1327,178
2018-02-11,2.092,2.21,2.0,0.20999999999999996,-0.10999999999999988,2.14598,2.21,2.1099,0.10009999999999986,-0.06000000000000005,2.06,2.1,2.0,0.10000000000000009,0.050000000000000266,2.10398,2.14,2.05,0.0900000000000003,0.06000000000000005,2224,5342,116,5226,-4842
2018-02-18,2.0925,2.12,2.05,0.07000000000000028,-0.07000000000000028,2.105,2.12,2.09,0.03000000000000025,-0.020000000000000018,2.0425,2.06,2.01,0.050000000000000266,0.0,2.0549999999999997,2.09,2.02,0.06999999999999984,0.040000000000000036,608,910,416,494,-302
2018-02-25,2.04,2.14,2.0,0.14000000000000012,-0.13000000000000034,2.05398,2.14,2.01,0.13000000000000034,-0.13000000000000034,1.98,2.06,1.91,0.15000000000000013,-0.15000000000000013,2.00576,2.0699,1.96,0.10990000000000011,-0.09109999999999996,2577,5050,94,4956,-1996
2018-03-04,1.994,2.04,1.92,0.1200000000000001,0.020000000000000018,2.01,2.04,1.99,0.050000000000000044,0.020000000000000018,1.95224,2.0112,1.92,0.09120000000000017,0.041200000000000125,1.97424,2.0112,1.92,0.09120000000000017,0.001200000000000312,669,1501,140,1361,-666
2018-03-11,1.94,2.04,1.82,0.21999999999999997,-0.21999999999999997,1.97,2.06,1.93,0.13000000000000012,-0.13000000000000012,1.91322,1.95,1.82,0.1299999999999999,-0.10999999999999988,1.92922,1.96,1.88,0.08000000000000007,-0.050000000000000044,1294,3137,200,2937,2268
2018-03-18,1.872,1.92,1.83,0.08999999999999986,0.030000000000000027,1.92,1.96,1.85,0.10999999999999988,0.10999999999999988,1.858,1.9,1.83,0.06999999999999984,0.030000000000000027,1.91,1.96,1.85,0.10999999999999988,0.10999999999999988,447,1090,44,1046,953
2018-03-25,1.9425,1.98,1.9,0.08000000000000007,-0.030000000000000027,1.9649999999999999,1.99,1.94,0.050000000000000044,-0.030000000000000027,1.8775,1.93,1.83,0.09999999999999987,-0.09999999999999987,1.92375,1.99,1.875,0.11499999999999999,-0.05499999999999994,886,2150,45,2105,1853
2018-04-01,1.878,1.93,1.84,0.08999999999999986,0.040000000000000036,1.904,1.97,1.84,0.1299999999999999,0.07000000000000006,1.866,1.93,1.83,0.09999999999999987,0.09999999999999987,1.8920000000000001,1.97,1.83,0.1399999999999999,0.1299999999999999,433,1080,1,1079,78
2018-04-08,1.975,2.0,1.95,0.050000000000000044,-0.050000000000000044,1.9875,2.0,1.95,0.050000000000000044,-0.050000000000000044,1.9649999999999999,2.0,1.93,0.07000000000000006,-0.050000000000000044,1.9775,2.0,1.93,0.07000000000000006,-0.050000000000000044,387,769,89,680,-230
2018-04-15,1.9649999999999999,1.99,1.94,0.050000000000000044,0.030000000000000027,1.9649999999999999,1.99,1.94,0.050000000000000044,0.030000000000000027,1.939975,1.99,1.9,0.09000000000000008,-0.03990000000000005,1.939975,1.99,1.9,0.09000000000000008,-0.03990000000000005,280,473,155,318,110
2018-04-22,1.92,1.99,1.88,0.1100000000000001,-0.020000000000000018,1.94,1.99,1.88,0.1100000000000001,-0.10000000000000009,1.862575,1.9,1.83,0.06999999999999984,-0.039699999999999847,1.882575,1.98,1.83,0.1499999999999999,-0.11969999999999992,454,895,144,751,-440
2018-04-29,1.8775,1.93,1.83,0.09999999999999987,0.040000000000000036,1.9049999999999998,1.93,1.88,0.050000000000000044,0.010000000000000009,1.867375,1.9295,1.83,0.09949999999999992,0.010000000000000009,1.9048749999999999,1.9295,1.88,0.0495000000000001,0.010000000000000009,1147,2622,243,2379,1914
2018-05-06,1.914,1.95,1.86,0.08999999999999986,-0.06999999999999984,1.984,2.17,1.88,0.29000000000000004,-0.24,1.89198,1.94,1.82,0.11999999999999988,-0.10999999999999988,1.90148,1.96,1.8201,0.1398999999999999,-0.1398999999999999,4653,18578,474,18104,-16229
2018-05-13,1.768,1.85,1.67,0.18000000000000016,-0.15000000000000013,1.8742,2.12,1.76,0.3600000000000001,0.28900000000000015,1.74484,1.8042,1.67,0.1342000000000001,-0.13000000000000012,1.78904,1.85,1.71,0.14000000000000012,0.019000000000000128,6894,20996,211,20785,16052
2018-05-20,1.77,1.9,1.67,0.22999999999999998,-0.22999999999999998,1.784,1.9,1.74,0.15999999999999992,-0.15999999999999992,1.7042,1.74,1.67,0.07000000000000006,-0.06000000000000005,1.71066,1.7413,1.681,0.06030000000000002,-0.05030000000000023,2177,5683,169,5514,-4951
2018-05-27,1.6675,1.7,1.64,0.06000000000000005,-0.06000000000000005,1.7075,1.77,1.64,0.13000000000000012,-0.06000000000000005,1.65,1.7,1.63,0.07000000000000006,-0.06000000000000005,1.67,1.74,1.63,0.1100000000000001,-0.06000000000000005,685,1678,245,1433,277
2018-06-03,1.714,1.77,1.66,0.1100000000000001,-0.07000000000000006,1.74,1.78,1.71,0.07000000000000006,-0.020000000000000018,1.672,1.71,1.64,0.07000000000000006,0.020000000000000018,1.698,1.78,1.64,0.14000000000000012,0.07000000000000006,1515,3612,210,3402,2142
2018-06-10,1.728,1.84,1.7,0.14000000000000012,0.0,1.758,1.85,1.7,0.15000000000000013,0.0,1.6760199999999998,1.7,1.64,0.06000000000000005,0.040000000000000036,1.7080199999999999,1.85,1.65,0.20000000000000018,0.030000000000000027,2772,7723,400,7323,4479
2018-06-17,1.71,1.72,1.7,0.020000000000000018,0.020000000000000018,1.726,1.74,1.72,0.020000000000000018,-0.020000000000000018,1.694,1.71,1.68,0.030000000000000027,0.020000000000000018,1.714,1.73,1.68,0.050000000000000044,-0.010000000000000009,2506,5108,41,5067,1451
2018-06-24,1.844,2.12,1.72,0.40000000000000013,0.40000000000000013,2.028,2.47,1.74,0.7300000000000002,0.7300000000000002,1.8140399999999999,1.98,1.72,0.26,0.26,1.89204,2.15,1.72,0.42999999999999994,0.3800000000000001,13618,37713,52,37661,37480
2018-07-01,2.2525,2.5,2.12,0.3799999999999999,0.06999999999999984,2.4975,2.9,2.19,0.71,-0.20999999999999996,2.075,2.2,1.99,0.2100000000000002,0.030000000000000027,2.2025,2.47,2.05,0.4200000000000004,-0.050000000000000266,30243,63647,12151,51496,-15824
2018-07-08,1.93,2.03,1.85,0.17999999999999972,-0.17999999999999972,1.964,2.08,1.88,0.20000000000000018,-0.1499999999999999,1.87344,1.95,1.82,0.1299999999999999,-0.1299999999999999,1.88744,1.95,1.82,0.1299999999999999,-0.1299999999999999,2308,3209,1004,2205,-1891
2018-07-15,1.802,1.84,1.77,0.07000000000000006,-0.07000000000000006,1.836,1.91,1.78,0.1299999999999999,-0.08000000000000007,1.74,1.77,1.7,0.07000000000000006,-0.06000000000000005,1.78788,1.8494,1.76,0.08939999999999992,0.0,3361,7818,530,7288,-3598
2018-07-22,2.038,2.27,1.91,0.3600000000000001,-0.18999999999999995,2.106,2.4,1.98,0.41999999999999993,-0.31000000000000005,1.908,1.94,1.87,0.06999999999999984,0.06999999999999984,1.97,2.06,1.87,0.18999999999999995,0.10999999999999988,44365,172703,3708,168995,-160427
2018-07-29,1.93,1.98,1.91,0.07000000000000006,0.0,1.996,2.05,1.95,0.09999999999999987,-0.05999999999999983,1.918,1.94,1.9,0.040000000000000036,0.0,1.964,2.04,1.9,0.14000000000000012,-0.050000000000000044,4376,9555,306,9249,960
2018-08-05,1.988,2.02,1.95,0.07000000000000006,0.050000000000000044,2.018,2.05,1.98,0.06999999999999984,0.020000000000000018,1.942,1.96,1.91,0.050000000000000044,0.0,1.994,2.02,1.96,0.06000000000000005,-0.020000000000000018,1448,4745,242,4503,772
2018-08-12,1.928,1.97,1.9,0.07000000000000006,-0.030000000000000027,1.944,1.97,1.92,0.050000000000000044,0.0,1.92,1.97,1.86,0.10999999999999988,-0.06999999999999984,1.942,1.97,1.92,0.050000000000000044,-0.010000000000000009,1161,2134,155,1979,-787
2018-08-19,1.954,1.99,1.94,0.050000000000000044,0.040000000000000036,1.97142,1.99,1.94,0.050000000000000044,0.0,1.928,1.98,1.84,0.1399999999999999,0.1399999999999999,1.96942,1.99,1.94,0.050000000000000044,-0.010000000000000009,800,2227,198,2029,-583
2018-08-26,1.926,1.97,1.83,0.1399999999999999,-0.030000000000000027,1.98,2.09,1.94,0.1499999999999999,-0.020000000000000018,1.898,1.96,1.82,0.1399999999999999,-0.020000000000000018,1.94,1.96,1.9,0.06000000000000005,-0.010000000000000009,2129,7235,74,7161,-1727
2018-09-02,1.9075,1.96,1.85,0.10999999999999988,-0.06000000000000005,1.930275,1.96,1.9,0.06000000000000005,-0.06000000000000005,1.895,1.92,1.85,0.06999999999999984,-0.020000000000000018,1.917775,1.94,1.9,0.040000000000000036,-0.040000000000000036,321,462,196,266,-266
2018-09-09,1.896,1.95,1.85,0.09999999999999987,0.09999999999999987,1.916,1.95,1.85,0.09999999999999987,0.09999999999999987,1.874,1.94,1.83,0.10999999999999988,0.08999999999999986,1.8863,1.95,1.8315,0.11850000000000005,0.07999999999999985,2798,10666,24,10642,-689
2018-09-16,1.914,1.95,1.87,0.07999999999999985,0.010000000000000009,1.952,1.98,1.93,0.050000000000000044,0.0,1.8979,1.93,1.87,0.05999999999999983,-0.020000000000000018,1.9319,1.95,1.9095,0.04049999999999998,0.020000000000000018,6121,11157,1104,10053,-8944
2018-09-23,1.856,1.9,1.8,0.09999999999999987,-0.09999999999999987,1.8980000000000001,2.06,1.8,0.26,-0.26,1.832,1.9,1.78,0.11999999999999988,-0.11999999999999988,1.83484,1.9,1.78,0.11999999999999988,-0.11999999999999988,11806,41358,228,41130,-41130
2018-09-30,1.786,1.81,1.77,0.040000000000000036,-0.010000000000000009,1.826,1.86,1.8,0.06000000000000005,-0.040000000000000036,1.7816,1.79,1.77,0.020000000000000018,-0.010000000000000009,1.79034,1.8,1.778,0.02200000000000002,-0.0036000000000000476,1068,2715,214,2501,-1416
2018-10-07,1.778,1.79,1.77,0.020000000000000018,0.0,1.792,1.83,1.77,0.06000000000000005,-0.020000000000000018,1.772,1.78,1.75,0.030000000000000027,-0.020000000000000018,1.772,1.78,1.75,0.030000000000000027,-0.020000000000000018,1607,4069,606,3463,-101
2018-10-14,1.726,1.77,1.68,0.09000000000000008,-0.020000000000000018,1.774,1.83,1.73,0.10000000000000009,-0.020000000000000018,1.694,1.73,1.67,0.06000000000000005,0.020000000000000018,1.71322,1.77,1.6751,0.09489999999999998,0.014899999999999913,6830,29407,432,28975,-2059
2018-10-21,1.67,1.71,1.63,0.08000000000000007,-0.06000000000000005,1.678,1.71,1.63,0.08000000000000007,-0.08000000000000007,1.62696,1.69,1.55,0.1399999999999999,-0.1399999999999999,1.64296,1.71,1.59,0.11999999999999988,-0.11999999999999988,1092,2763,140,2623,2598
