Date,BR_Open_average,BR_Open_max,BR_Open_min,BR_Open_volatility,BR_Open_change,BR_High_average,BR_High_max,BR_High_min,BR_High_volatility,BR_High_change,BR_Low_average,BR_Low_max,BR_Low_min,BR_Low_volatility,BR_Low_change,BR_Close_average,BR_Close_max,BR_Close_min,BR_Close_volatility,BR_Close_change,BR_Volume_average,BR_Volume_max,BR_Volume_min,BR_Volume_volatility,BR_Volume_change
2018-01-14,95.076,95.9,94.41,1.490000000000009,1.490000000000009,95.718,97.0,94.64,2.3599999999999994,2.3599999999999994,94.766,95.9,93.61,2.2900000000000063,2.2900000000000063,95.434,96.86,94.07,2.7900000000000063,2.7900000000000063,382445,587663,289335,298328,211725
2018-01-21,96.728,97.08,96.45,0.6299999999999955,0.3499999999999943,97.296,97.54,96.76,0.7800000000000011,-0.020000000000010232,96.166,96.79,95.73,1.0600000000000023,0.3400000000000034,96.69200000000001,97.43,96.18,1.25,0.1699999999999875,297402,378301,262186,116115,102341
2018-01-28,95.772,96.58,94.0,2.5799999999999983,-2.5,96.32,97.39,94.58,2.8100000000000023,-2.8100000000000023,94.582,96.42,90.62,5.799999999999997,-5.799999999999997,94.88,96.42,90.62,5.799999999999997,-5.799999999999997,490130,680756,390918,289838,258943
2018-02-04,91.518,94.01,89.2,4.810000000000002,2.5999999999999943,93.086,94.64,91.52,3.1200000000000045,3.1200000000000045,89.968,91.68,87.51,4.170000000000002,4.170000000000002,91.864,93.88,90.74,3.1400000000000006,3.009999999999991,917373,1341632,648893,692739,497987
2018-02-11,96.6125,99.22,93.75,5.469999999999999,5.469999999999999,97.89,99.22,95.88,3.3400000000000034,3.3400000000000034,95.8575,98.22,93.37,4.849999999999994,4.849999999999994,97.6525,99.0,95.49,3.510000000000005,3.2900000000000063,793723,1079088,663082,416006,-393736
2018-02-18,99.592,101.45,98.24,3.210000000000008,3.210000000000008,100.81,101.98,99.44,2.5400000000000063,2.5400000000000063,99.072,100.21,97.94,2.269999999999996,2.269999999999996,99.986,101.38,98.59,2.789999999999992,2.3799999999999955,772999,911773,669063,242710,90617
2018-02-25,100.614,101.78,98.64,3.1400000000000006,0.730000000000004,102.094,103.53,100.56,2.969999999999999,1.3400000000000034,99.87,101.05,98.53,2.519999999999996,0.28000000000000114,101.268,103.32,99.49,3.8299999999999983,2.509999999999991,871486,1338026,612378,725648,638982
2018-03-04,106.236,108.66,103.89,4.769999999999996,4.769999999999996,107.344,108.98,105.58,3.4000000000000057,3.4000000000000057,105.64,107.82,103.09,4.72999999999999,4.72999999999999,107.064,108.57,105.55,3.019999999999996,3.019999999999996,753464,1030891,454515,576376,-549731
2018-03-11,107.898,108.91,106.8,2.1099999999999994,-2.1099999999999994,108.224,109.13,107.11,2.019999999999996,-2.019999999999996,107.004,107.76,105.95,1.8100000000000023,-1.8100000000000023,107.5,108.37,106.92,1.4500000000000028,-1.4500000000000028,1401795,2663583,832321,1831262,154394
2018-03-18,107.228,108.91,105.75,3.1599999999999966,-1.2099999999999937,108.568,109.19,107.58,1.6099999999999994,-0.9599999999999937,106.252,108.11,104.56,3.549999999999997,-1.6599999999999966,107.33,108.9,104.69,4.210000000000008,-0.9000000000000057,729977,1147763,465331,682432,-540730
2018-03-25,108.2575,109.11,107.33,1.7800000000000011,0.29000000000000625,109.18,110.05,107.58,2.469999999999999,0.9099999999999966,106.47749999999999,106.97,106.14,0.8299999999999983,-0.45999999999999375,107.92,109.69,107.14,2.549999999999997,0.1700000000000017,1037654,1277978,852461,425517,211788
2018-04-01,107.834,109.03,106.52,2.510000000000005,-1.2199999999999989,108.756,109.33,108.43,0.8999999999999915,0.0899999999999892,106.748,108.31,105.88,2.430000000000007,0.2600000000000051,107.804,109.01,106.55,2.460000000000008,-1.0999999999999943,738054,1204468,501935,702533,-678003
2018-04-08,107.672,108.25,107.45,0.7999999999999972,-0.7999999999999972,108.496,109.71,107.68,2.029999999999987,1.1099999999999994,106.982,107.32,106.18,1.1399999999999864,0.0799999999999983,107.864,109.71,107.03,2.6799999999999926,1.559999999999988,666470,924378,395657,528721,217499
2018-04-15,110.956,112.08,110.15,1.9299999999999926,0.14999999999999147,111.842,112.59,110.61,1.980000000000004,-1.7900000000000063,110.18599999999999,111.58,109.38,2.200000000000003,-0.5900000000000034,110.888,112.12,109.81,2.3100000000000023,-2.3100000000000023,582527,944993,395323,549670,-549670
2018-04-22,108.608,110.59,107.75,2.8400000000000034,-2.8400000000000034,109.028,110.79,108.35,2.440000000000012,-2.3000000000000114,107.234,107.82,106.73,1.0899999999999892,-0.7599999999999909,107.78,108.79,107.21,1.5800000000000125,-1.5800000000000125,600864,749486,502529,246957,37153
2018-04-29,107.626,108.6,107.0,1.5999999999999943,1.3999999999999915,108.60600000000001,109.17,108.18,0.9899999999999949,0.7199999999999989,106.766,107.52,106.51,1.009999999999991,0.8999999999999915,108.046,108.57,107.39,1.1799999999999926,0.4399999999999977,723703,928833,524785,404048,211146
2018-05-06,114.226,117.54,109.0,8.540000000000006,8.540000000000006,116.522,118.36,114.19,4.170000000000002,4.170000000000002,113.67,116.9,108.97,7.930000000000007,6.950000000000003,115.38,117.52,112.2,5.319999999999993,3.8299999999999983,1044469,1463713,784007,679706,-679706
2018-05-13,115.066,115.79,113.83,1.960000000000008,-0.1600000000000108,115.652,116.0,115.04,0.9599999999999937,0.0,114.316,114.89,113.36,1.5300000000000011,-0.28000000000000114,114.962,115.61,113.81,1.7999999999999972,-0.06999999999999318,868306,959479,760653,198826,-113879
