Date,O_Open_average,O_Open_max,O_Open_min,O_Open_volatility,O_Open_change,O_High_average,O_High_max,O_High_min,O_High_volatility,O_High_change,O_Low_average,O_Low_max,O_Low_min,O_Low_volatility,O_Low_change,O_Close_average,O_Close_max,O_Close_min,O_Close_volatility,O_Close_change,O_Volume_average,O_Volume_max,O_Volume_min,O_Volume_volatility,O_Volume_change
2018-07-01,54.6425,55.58,53.33,2.25,2.25,55.2275,55.78,54.34,1.4399999999999977,1.2399999999999949,54.182500000000005,55.17,53.03,2.1400000000000006,1.4699999999999989,54.942499999999995,55.58,54.15,1.4299999999999997,0.730000000000004,1711763,2082141,1208005,874136,292329
2018-07-08,55.306,55.54,55.03,0.509999999999998,-0.240000000000002,55.564,55.81,55.1,0.7100000000000009,-0.5300000000000011,54.904,55.1,54.42,0.6799999999999997,-0.5399999999999991,55.217999999999996,55.47,54.91,0.5600000000000023,-0.5600000000000023,1290585,1811698,909880,901818,-336732
2018-07-15,55.176,55.7,54.72,0.980000000000004,0.5700000000000003,55.492000000000004,55.92,55.02,0.8999999999999986,0.5399999999999991,54.818,55.24,54.48,0.7600000000000051,0.4299999999999997,55.292,55.81,54.72,1.0900000000000034,0.75,1681014,1904492,1409857,494635,345798
2018-07-22,55.428000000000004,55.95,55.02,0.9299999999999997,-0.3299999999999983,55.782000000000004,56.17,55.37,0.8000000000000043,0.12000000000000455,55.002,55.67,54.68,0.990000000000002,-0.21999999999999886,55.374,55.76,54.95,0.8099999999999952,0.4199999999999946,1490196,1665151,1254093,411058,-128852
2018-07-29,56.252,57.79,55.3,2.490000000000002,2.490000000000002,57.012,57.88,56.07,1.8100000000000023,1.6900000000000048,56.046,57.38,55.01,2.3700000000000045,2.1799999999999997,56.788,57.67,55.77,1.8999999999999986,1.8399999999999963,2216217,3650458,1468326,2182132,-1996573
2018-08-05,57.129999999999995,57.61,56.61,1.0,-1.0,57.266,57.61,56.8,0.8100000000000023,-0.8100000000000023,56.752,56.95,56.48,0.47000000000000597,-0.45000000000000284,56.922,57.25,56.51,0.740000000000002,-0.5300000000000011,1187006,1528558,959180,569378,-569378
2018-08-12,57.72,58.94,56.78,2.1599999999999966,2.1599999999999966,58.256,59.24,57.24,2.0,2.0,57.544000000000004,58.7,56.59,2.1099999999999994,2.1099999999999994,58.104,58.85,57.08,1.7700000000000031,1.7000000000000028,1276606,1518229,1077123,441106,-256648
2018-08-19,58.586,58.74,58.28,0.46000000000000085,-0.010000000000005116,58.732,58.8,58.64,0.1599999999999966,0.020000000000003126,58.153999999999996,58.26,57.96,0.29999999999999716,-0.29999999999999716,58.5,58.6,58.37,0.23000000000000398,-0.23000000000000398,1021581,1354767,735668,619099,-159091
2018-08-26,58.625,58.9,58.4,0.5,-0.060000000000002274,58.845,59.08,58.62,0.46000000000000085,-0.46000000000000085,58.2825,58.37,58.18,0.18999999999999773,-0.10000000000000142,58.645,59.07,58.42,0.6499999999999986,-0.5,1166465,1370730,903341,467389,110061
2018-09-02,58.442,58.76,58.19,0.5700000000000003,-0.18999999999999773,58.784,59.0,58.48,0.5200000000000031,-0.12999999999999545,58.19,58.64,57.98,0.6600000000000037,0.10999999999999943,58.456,58.79,58.14,0.6499999999999986,-0.01999999999999602,1369315,1614257,990568,623689,-326275
2018-09-09,58.046,58.36,57.71,0.6499999999999986,-0.4799999999999969,58.296,58.49,57.9,0.5900000000000034,-0.28999999999999915,57.624,58.06,56.96,1.1000000000000014,-0.6099999999999994,58.018,58.17,57.66,0.5100000000000051,0.1600000000000037,2154427,5074696,941210,4133486,3906799
2018-09-16,57.33,58.1,56.64,1.4600000000000009,-1.1000000000000014,57.554,58.22,57.02,1.1999999999999957,-1.1999999999999957,56.577999999999996,57.21,55.98,1.230000000000004,-1.230000000000004,56.910000000000004,57.51,56.13,1.3799999999999955,-1.3799999999999955,2147664,3667822,1446579,2221243,-61606
2018-09-23,56.28,56.6,55.88,0.7199999999999989,0.240000000000002,56.808,57.21,56.43,0.7800000000000011,0.4100000000000037,56.04,56.42,55.78,0.6400000000000006,0.3200000000000003,56.378,56.89,55.82,1.0700000000000003,0.14000000000000057,1815143,2832535,1174737,1657798,1292485
2018-09-30,56.746,57.07,56.39,0.6799999999999997,0.45000000000000284,57.342,58.5,56.68,1.8200000000000003,1.5,56.452,57.07,55.92,1.1499999999999986,0.6099999999999994,57.05,58.08,56.54,1.5399999999999991,1.269999999999996,3567819,4740988,2134165,2606823,1081649
2018-10-07,57.2,58.31,55.77,2.539999999999999,-2.3899999999999935,57.652,58.78,56.42,2.3599999999999994,-2.009999999999998,56.488,57.94,55.55,2.3900000000000006,-2.1899999999999977,56.772,58.57,55.85,2.719999999999999,-2.3999999999999986,2508052,2969245,2180027,789218,-789218
2018-10-14,57.704,58.6,56.43,2.1700000000000017,2.1700000000000017,58.416000000000004,58.92,57.71,1.2100000000000009,1.2100000000000009,57.348,58.0,56.16,1.8400000000000034,1.490000000000002,57.942,58.5,57.55,0.9500000000000028,0.1600000000000037,1957377,3030743,1538274,1492469,-384827
2018-10-21,59.104,60.06,57.5,2.5600000000000023,2.4399999999999977,60.25,61.34,58.83,2.510000000000005,2.510000000000005,58.772,59.92,57.5,2.4200000000000017,2.4200000000000017,59.908,61.3,58.47,2.8299999999999983,2.8299999999999983,2718228,3262746,1946444,1316302,1316302
2018-10-28,60.812,61.3,60.27,1.029999999999994,-0.8599999999999994,61.498,61.99,61.18,0.8100000000000023,-0.21999999999999886,59.982,60.87,59.37,1.5,-0.509999999999998,60.918,61.47,60.26,1.2100000000000009,0.07000000000000028,3160166,4850542,1900738,2949804,-1996658
2018-11-04,62.082,62.77,61.49,1.2800000000000011,1.2800000000000011,62.552,63.35,61.65,1.7000000000000028,1.7000000000000028,61.794,62.67,61.04,1.6300000000000026,1.6300000000000026,62.396,62.89,61.56,1.3299999999999983,1.3299999999999983,1660085,1858050,1465932,392118,-370069
2018-11-11,63.088,63.77,62.67,1.1000000000000014,0.8700000000000045,63.622,64.49,63.09,1.3999999999999915,1.3999999999999915,62.782,63.55,62.36,1.1899999999999977,1.1099999999999994,63.29,63.97,62.68,1.2899999999999991,1.1299999999999955,2068282,2698840,1339720,1359120,732005
2018-11-18,63.7,63.92,63.55,0.37000000000000455,-0.21000000000000085,64.0425,64.56,63.65,0.9100000000000037,-0.9100000000000037,63.1775,63.57,62.65,0.9200000000000017,-0.9200000000000017,63.47,63.86,63.03,0.8299999999999983,-0.8299999999999983,1690228,2446510,881916,1564594,-827341
2018-11-25,63.686,64.01,63.03,0.980000000000004,0.980000000000004,64.18,64.45,63.71,0.740000000000002,0.740000000000002,63.27,63.49,62.8,0.6900000000000048,0.5600000000000023,63.944,64.45,63.64,0.8100000000000023,0.7700000000000031,2705330,4113073,1738837,2374236,991679
2018-12-02,65.09,65.97,64.25,1.7199999999999989,1.5699999999999932,65.9775,66.42,65.2,1.2199999999999989,0.8599999999999994,64.435,65.4,63.65,1.750000000000007,0.7700000000000031,65.46000000000001,66.21,64.04,2.1699999999999875,1.6199999999999903,2954508,3956497,1922101,2034396,-425917
2018-12-09,66.098,66.62,65.32,1.3000000000000114,0.4899999999999949,66.744,66.91,66.43,0.47999999999998977,0.060000000000002274,65.172,65.84,63.92,1.9200000000000017,-1.8400000000000034,65.648,66.34,64.11,2.230000000000004,-2.1899999999999977,2461644,3355050,1654159,1700891,1700891
2018-12-16,64.44800000000001,65.1,63.61,1.4899999999999949,-1.0700000000000074,65.008,65.55,63.7,1.8499999999999943,-1.789999999999992,63.208,64.47,59.93,4.539999999999999,-4.539999999999999,63.586,65.06,60.27,4.789999999999999,-4.789999999999999,3076648,5567879,2236644,3331235,144106
2018-12-23,62.4225,63.43,60.48,2.950000000000003,2.6799999999999997,63.3975,64.05,62.93,1.1199999999999974,0.3400000000000034,61.54,62.77,60.1,2.6700000000000017,1.9099999999999966,63.1525,63.35,62.91,0.44000000000000483,0.13000000000000256,1960223,2094046,1760191,333855,-246292
2018-12-30,62.425,62.62,62.0,0.6199999999999974,-0.14000000000000057,62.9975,63.31,62.66,0.6500000000000057,0.3400000000000034,61.94,62.16,61.59,0.5699999999999932,0.5699999999999932,62.2875,62.48,61.93,0.5499999999999972,0.3500000000000014,2590349,2728738,2487655,241083,241083
2019-01-06,63.276,64.14,62.55,1.5900000000000034,1.5900000000000034,63.85,64.31,63.31,1.0,0.8699999999999974,62.762,63.57,62.08,1.490000000000002,1.2299999999999969,63.636,64.29,62.94,1.3500000000000085,0.6400000000000006,2028763,2793100,1390967,1402133,-1259820
2019-01-13,64.61,65.12,64.01,1.1099999999999994,1.1099999999999994,65.0275,65.19,64.84,0.3499999999999943,0.3499999999999943,64.2075,64.45,63.77,0.6799999999999997,0.6799999999999997,64.72,64.81,64.65,0.1599999999999966,-0.11999999999999034,1525020,1829122,1265441,563681,423985
2019-01-20,64.678,65.15,64.24,0.9100000000000108,0.3100000000000023,65.202,66.01,64.48,1.5300000000000011,0.6300000000000097,64.262,65.0,63.8,1.2000000000000028,0.7399999999999949,64.932,65.99,64.26,1.7299999999999898,1.2199999999999989,1868597,2052121,1687827,364294,102151
2019-01-27,67.294,68.78,66.02,2.760000000000005,1.8900000000000006,68.266,69.02,66.72,2.299999999999997,2.280000000000001,66.722,67.41,66.01,1.3999999999999915,1.3999999999999915,67.92,68.83,66.68,2.1499999999999915,2.1499999999999915,3063171,6268217,2014725,4253492,865827
2019-02-03,69.40599999999999,70.05,68.8,1.25,1.25,69.934,70.48,69.33,1.1500000000000057,1.1200000000000045,69.07,69.89,68.25,1.6400000000000006,1.6400000000000006,69.818,70.41,69.18,1.2299999999999898,1.0900000000000034,1865270,2315568,1422498,893070,-893070
2019-02-10,69.8125,70.39,69.16,1.230000000000004,-0.3299999999999983,70.065,70.46,69.69,0.769999999999996,-0.29999999999999716,69.17500000000001,69.68,68.75,0.9300000000000068,0.75,69.7,70.09,69.35,0.7400000000000091,0.7400000000000091,1571049,1923241,1196308,726933,-362117
2019-02-17,69.456,69.93,67.98,1.9500000000000028,-0.0800000000000125,69.932,70.28,69.57,0.710000000000008,-0.4200000000000017,68.76,69.73,67.51,2.219999999999999,-0.5900000000000034,69.486,69.92,68.81,1.1099999999999994,-0.519999999999996,2076303,3375229,1501144,1874085,-360290
2019-02-24,69.08,69.59,68.62,0.9699999999999989,-0.38000000000000966,69.406,69.68,68.98,0.7000000000000028,-0.13000000000000966,68.444,68.86,68.18,0.6799999999999926,-0.18999999999999773,69.168,69.54,68.83,0.710000000000008,0.37000000000000455,1914317,2134104,1657837,476267,119125
2019-03-03,69.68599999999999,69.92,69.36,0.5600000000000023,0.5600000000000023,70.236,70.77,70.0,0.769999999999996,0.7000000000000028,69.446,69.86,69.26,0.5999999999999943,0.5999999999999943,69.85,70.73,69.46,1.2700000000000102,0.9300000000000068,1612022,2249245,1167507,1081738,125747
2019-03-10,71.432,71.95,70.88,1.0700000000000074,0.45000000000000284,71.792,72.11,71.44,0.6700000000000017,0.15000000000000568,70.95400000000001,71.25,70.51,0.7399999999999949,-0.25,71.364,71.91,71.01,0.8999999999999915,-0.3499999999999943,2250137,3564091,1706605,1857486,399861
2019-03-17,71.36999999999999,72.58,70.07,2.510000000000005,1.75,72.33,73.57,70.91,2.6599999999999966,2.6599999999999966,71.05799999999999,72.51,69.81,2.700000000000003,2.3799999999999955,71.822,73.25,70.05,3.200000000000003,3.200000000000003,1684628,2045733,1307642,738091,-738091
2019-03-24,73.754,74.05,73.46,0.5900000000000034,0.05000000000001137,73.892,74.14,73.52,0.6200000000000045,-0.5300000000000011,72.906,73.34,72.03,1.3100000000000023,-1.3100000000000023,73.518,73.98,72.73,1.25,-1.25,2111724,2577696,1770142,807554,233102
2019-03-31,72.176,72.55,71.65,0.8999999999999915,-0.3499999999999943,72.38,72.64,72.07,0.5700000000000074,-0.20999999999999375,71.628,71.75,71.35,0.4000000000000057,0.010000000000005116,72.114,72.55,71.79,0.7599999999999909,-0.5499999999999972,1452766,1995721,1066617,929104,-929104
2019-04-07,71.644,72.0,71.35,0.6500000000000057,-0.6099999999999994,71.826,72.29,71.35,0.9400000000000119,-0.6299999999999955,71.06,71.33,70.72,0.6099999999999994,-0.14999999999999147,71.408,71.76,71.19,0.5700000000000074,0.18999999999999773,1645448,1888970,1373087,515883,350658
2019-04-14,69.28,71.4,67.96,3.440000000000012,-2.910000000000011,69.5,71.44,68.54,2.8999999999999915,-2.8999999999999915,67.99249999999999,69.02,67.22,1.7999999999999972,-1.7999999999999972,68.3825,69.34,67.77,1.5700000000000074,-1.4500000000000028,1869099,2247082,1515229,731853,-434227
2019-04-21,69.642,70.5,68.3,2.200000000000003,2.200000000000003,70.254,70.82,69.15,1.6699999999999875,1.4899999999999949,69.22,70.09,68.05,2.0400000000000063,1.4500000000000028,69.828,70.58,69.06,1.519999999999996,0.4399999999999977,1159381,1639996,778945,861051,-588636
2019-04-28,70.07600000000001,70.48,69.5,0.980000000000004,0.6200000000000045,70.884,71.85,70.3,1.5499999999999972,0.4000000000000057,69.764,70.15,69.0,1.1500000000000057,0.8599999999999994,70.1,70.3,69.96,0.3400000000000034,-0.05000000000001137,1577026,2218586,1158517,1060069,-654732
2019-05-05,67.396,68.0,66.8,1.2000000000000028,-0.030000000000001137,68.102,68.73,67.54,1.1899999999999977,0.5600000000000023,66.884,67.74,66.21,1.5300000000000011,1.1599999999999966,67.50999999999999,68.5,66.63,1.8700000000000045,1.8700000000000045,5518762,14726301,2501801,12224500,-11092384
2019-05-12,69.03999999999999,69.27,68.57,0.7000000000000028,0.7000000000000028,69.434,69.74,69.08,0.6599999999999966,0.46999999999999886,68.594,69.07,68.1,0.9699999999999989,-0.3200000000000074,69.034,69.31,68.31,1.0,-0.7000000000000028,1999607,2619129,1429283,1189846,-407542
2019-05-19,69.5,70.57,68.45,2.1199999999999903,2.1199999999999903,70.14,71.0,69.23,1.769999999999996,1.769999999999996,69.245,70.41,68.32,2.0900000000000034,2.0900000000000034,69.97,70.58,69.05,1.5300000000000011,1.480000000000004,1748726,2382107,1305632,1076475,-289296
2019-05-26,69.764,70.77,69.0,1.769999999999996,-0.4399999999999977,70.556,71.44,69.78,1.6599999999999966,0.21999999999999886,69.25,70.24,68.61,1.6299999999999955,0.5099999999999909,69.832,71.32,68.8,2.519999999999996,1.5799999999999983,1693664,2168688,1069166,1099522,-237050
2019-06-02,72.02,72.99,70.88,2.1099999999999994,1.5900000000000034,72.496,73.48,71.03,2.450000000000003,1.6299999999999955,71.308,72.54,69.74,2.8000000000000114,1.6300000000000097,71.982,72.65,70.4,2.25,1.3699999999999903,1607820,2733101,1116454,1616647,-1346717
2019-06-09,72.72,73.49,71.75,1.7399999999999949,1.7399999999999949,73.31,73.97,72.41,1.5600000000000023,1.5600000000000023,72.41,73.0,71.7,1.2999999999999972,1.2999999999999972,72.91,73.28,72.23,1.0499999999999972,1.0499999999999972,1368458,1477479,1201910,275569,193000
2019-06-16,73.034,73.72,72.33,1.3900000000000006,-1.1299999999999955,73.416,73.9,72.85,1.0500000000000114,-1.0500000000000114,72.208,73.09,71.62,1.4699999999999989,-0.5699999999999932,72.628,73.29,71.78,1.5100000000000051,-0.8199999999999932,2654608,5512112,1741300,3770812,-259981
2019-06-23,69.936,71.89,68.9,2.989999999999995,-2.760000000000005,70.168,72.18,69.17,3.010000000000005,-3.010000000000005,68.772,70.39,67.7,2.6899999999999977,-2.6899999999999977,69.066,70.41,68.03,2.3799999999999955,-2.3799999999999955,2098273,3014097,1319790,1694307,333719
2019-06-30,69.41,70.0,68.35,1.6500000000000057,1.6500000000000057,70.185,70.68,69.36,1.3200000000000074,1.0799999999999983,69.0125,69.72,68.22,1.5,1.5,69.965,70.66,69.1,1.5600000000000023,1.0100000000000051,1333855,2198951,907606,1291345,-916950
2019-07-07,70.80199999999999,71.41,70.11,1.2999999999999972,0.7099999999999937,71.178,71.44,70.89,0.5499999999999972,0.3499999999999943,70.186,70.48,69.85,0.6300000000000097,0.38000000000000966,70.746,71.24,70.39,0.8499999999999943,-0.3199999999999932,1500962,2045474,1059413,986061,-986061
2019-07-14,69.768,70.14,68.82,1.3200000000000074,-1.190000000000012,70.048,70.5,69.04,1.4599999999999937,-1.0899999999999892,68.964,69.47,68.17,1.2999999999999972,-1.0499999999999972,69.42399999999999,70.1,68.5,1.5999999999999943,-1.3599999999999994,1293792,1751958,1051423,700535,-510177
2019-07-21,69.266,69.78,68.56,1.2199999999999989,1.2199999999999989,69.77,70.44,69.4,1.039999999999992,0.8199999999999932,68.816,69.56,68.3,1.2600000000000051,1.230000000000004,69.5,70.18,68.88,1.3000000000000114,0.5800000000000125,1424287,2191420,1025508,1165912,1085481
2019-07-28,69.786,70.18,69.26,0.9200000000000017,-0.05000000000001137,70.434,70.89,69.96,0.9300000000000068,-0.20000000000000284,68.964,69.47,68.27,1.2000000000000028,-1.2000000000000028,69.582,70.05,68.96,1.0900000000000034,-1.0600000000000023,1889948,2745339,1368223,1377116,670117
2019-08-04,70.792,72.62,68.39,4.230000000000004,4.230000000000004,72.052,73.12,70.27,2.8500000000000085,2.8500000000000085,70.496,72.22,68.39,3.8299999999999983,3.8299999999999983,71.72,72.74,69.87,2.8699999999999903,2.8699999999999903,1753689,2441930,1369230,1072700,-295863
2019-08-11,72.438,72.82,71.84,0.9799999999999898,0.009999999999990905,72.92,73.49,72.46,1.0300000000000011,0.44999999999998863,71.912,72.42,71.52,0.9000000000000057,0.6299999999999955,72.492,73.39,71.77,1.6200000000000045,1.1099999999999994,1150307,1385527,849579,535948,-302505
2019-08-18,72.962,73.62,72.5,1.1200000000000045,-0.7000000000000028,73.392,73.83,72.84,0.9899999999999949,-0.4399999999999977,72.338,72.48,72.1,0.38000000000000966,0.0,72.784,73.18,72.5,0.6800000000000068,0.6600000000000108,998244,1260192,741242,518950,254094
2019-08-25,73.57249999999999,73.87,73.24,0.6300000000000097,0.3200000000000074,73.9475,74.17,73.57,0.6000000000000085,-0.12999999999999545,73.22749999999999,73.5,73.03,0.46999999999999886,0.37000000000000455,73.565,73.93,73.13,0.8000000000000114,0.6800000000000068,1306033,2311754,837233,1474521,-1474521
2019-09-01,75.258,75.85,73.75,2.0999999999999943,1.9699999999999989,76.042,76.73,75.49,1.240000000000009,0.4100000000000108,74.892,75.69,73.72,1.9699999999999989,1.3700000000000045,75.63,76.49,75.0,1.4899999999999949,-0.20999999999999375,1816298,2273404,1394394,879010,-279947
2019-09-08,73.86,74.77,72.74,2.030000000000001,-2.030000000000001,74.572,75.04,74.0,1.0400000000000063,-1.0400000000000063,73.018,73.9,72.39,1.5100000000000051,-0.37000000000000455,73.682,74.49,72.63,1.8599999999999994,0.269999999999996,1812265,2167085,1336441,830644,-717687
2019-09-15,75.564,76.07,74.4,1.6699999999999875,1.5,76.148,76.52,75.79,0.7299999999999898,0.7299999999999898,75.184,75.9,74.38,1.5200000000000102,1.5200000000000102,75.738,76.04,75.37,0.6700000000000017,0.27000000000001023,1828786,3416178,1297299,2118879,-519417
2019-09-22,76.552,77.3,76.12,1.1799999999999926,0.5799999999999983,77.06400000000001,77.51,76.48,1.0300000000000011,0.6899999999999977,76.062,76.5,75.37,1.1299999999999955,1.0999999999999943,76.664,77.28,76.1,1.1800000000000068,0.5800000000000125,1560815,2324327,1153551,1170776,-873814
2019-09-29,77.178,77.98,76.63,1.3500000000000085,1.3500000000000085,77.794,78.46,77.04,1.4199999999999875,1.269999999999996,76.766,77.69,75.69,2.0,2.0,77.522,78.41,76.73,1.6799999999999926,0.9799999999999898,1653599,2397762,1209780,1187982,-10855
2019-10-06,78.32,78.59,78.0,0.5900000000000034,-0.12999999999999545,78.554,78.97,78.08,0.8900000000000006,-0.3500000000000085,77.768,78.07,77.4,0.6699999999999875,0.19999999999998863,78.16,78.73,77.89,0.8400000000000034,0.04999999999999716,1301087,1647765,1062979,584786,222629
2019-10-13,78.506,79.35,78.0,1.3499999999999943,1.2999999999999972,79.072,79.97,78.15,1.8199999999999932,1.8199999999999932,78.184,79.18,77.27,1.9100000000000108,1.9100000000000108,78.938,79.95,78.08,1.8700000000000045,1.8700000000000045,1134749,1222511,985880,236631,-192433
2019-10-20,80.344,80.85,80.0,0.8499999999999943,0.5699999999999932,80.76,81.14,80.34,0.7999999999999972,0.480000000000004,79.86999999999999,80.3,79.38,0.9200000000000017,0.8100000000000023,80.526,80.88,79.72,1.1599999999999966,1.1599999999999966,1712981,2362249,1030983,1331266,1268840
