Date,AMADY_Open_average,AMADY_Open_max,AMADY_Open_min,AMADY_Open_volatility,AMADY_Open_change,AMADY_High_average,AMADY_High_max,AMADY_High_min,AMADY_High_volatility,AMADY_High_change,AMADY_Low_average,AMADY_Low_max,AMADY_Low_min,AMADY_Low_volatility,AMADY_Low_change,AMADY_Close_average,AMADY_Close_max,AMADY_Close_min,AMADY_Close_volatility,AMADY_Close_change,AMADY_Volume_average,AMADY_Volume_max,AMADY_Volume_min,AMADY_Volume_volatility,AMADY_Volume_change
2018-01-14,76.864,77.27,76.36,0.9099999999999966,0.3299999999999983,77.102,77.61,76.62,0.9899999999999949,0.5100000000000051,76.642,77.04,76.14,0.9000000000000057,0.4200000000000017,76.918,77.38,76.37,1.009999999999991,0.5799999999999983,21727,55807,7970,47837,43043
2018-01-21,78.22,79.35,76.48,2.8699999999999903,-2.009999999999991,78.42,79.45,76.9,2.549999999999997,-1.9399999999999977,77.476,78.62,76.16,2.460000000000008,-1.8299999999999983,78.316,79.37,76.9,2.469999999999999,-1.9399999999999977,24646,47951,8787,39164,-30998
2018-01-28,76.404,77.81,74.05,3.760000000000005,-3.1200000000000045,76.614,77.99,74.08,3.9099999999999966,-3.1200000000000045,75.724,77.43,72.36,5.070000000000007,-4.310000000000002,75.98,77.73,72.36,5.3700000000000045,-4.359999999999999,13166,21294,8980,12314,2135
2018-02-04,71.458,72.93,70.84,2.0900000000000034,-0.5099999999999909,72.19,73.9,70.84,3.0600000000000023,-2.2900000000000063,70.788,72.37,69.03,3.3400000000000034,-0.5099999999999909,71.804,73.9,70.39,3.510000000000005,-2.480000000000004,14835,15944,13522,2422,-998
2018-02-11,73.0025,74.18,71.97,2.210000000000008,2.1700000000000017,73.58,74.3,72.31,1.9899999999999949,1.9899999999999949,72.7925,73.76,71.94,1.8200000000000074,1.8200000000000074,73.37,74.01,72.14,1.8700000000000045,1.7099999999999937,12436,14983,8288,6695,-6695
2018-02-18,73.518,73.9,72.8,1.1000000000000085,-0.30999999999998806,73.814,74.19,73.19,1.0,0.3200000000000074,73.168,73.46,72.68,0.7799999999999869,0.1700000000000017,73.502,73.97,73.12,0.8499999999999943,0.8499999999999943,16869,22491,10058,12433,7734
2018-02-25,71.972,74.35,70.48,3.8699999999999903,-2.549999999999997,72.28,74.35,70.9,3.4499999999999886,-2.460000000000008,71.534,73.48,70.2,3.280000000000001,-2.3299999999999983,72.114,73.95,70.7,3.25,-2.460000000000008,15724,25480,10883,14597,-3535
2018-03-04,74.554,76.17,73.49,2.680000000000007,2.680000000000007,74.7,76.31,73.49,2.8200000000000074,2.8200000000000074,74.094,75.73,72.75,2.980000000000004,2.980000000000004,74.572,76.3,73.4,2.8999999999999915,2.8999999999999915,11704,14295,8839,5456,775
2018-03-11,76.854,77.39,76.1,1.2900000000000063,-1.2900000000000063,76.888,77.43,76.1,1.3300000000000125,-1.3300000000000125,76.216,76.66,75.31,1.3499999999999943,-1.3499999999999943,76.374,77.05,75.51,1.539999999999992,-1.2800000000000011,12746,23877,8047,15830,13059
2018-03-18,74.33800000000001,75.29,73.08,2.210000000000008,-1.5700000000000074,74.79,75.97,73.75,2.219999999999999,-1.6000000000000085,73.952,75.26,73.04,2.219999999999999,-1.960000000000008,74.358,75.63,73.33,2.299999999999997,-1.5799999999999983,11284,14677,8556,6121,-5952
2018-03-25,73.6,74.0,73.38,0.6200000000000045,-0.25,73.96249999999999,74.32,73.38,0.9399999999999977,-0.8100000000000023,73.16,73.67,72.28,1.3900000000000006,-1.0600000000000023,73.50999999999999,73.97,72.96,1.0100000000000051,-0.5200000000000102,9804,13931,7453,6478,6478
2018-04-01,73.59,75.34,71.93,3.4099999999999966,2.4200000000000017,73.962,75.51,72.74,2.7700000000000102,2.3000000000000114,73.35000000000001,75.12,71.93,3.1899999999999977,2.710000000000008,73.708,75.12,72.74,2.3800000000000097,1.9200000000000017,9157,10938,7424,3514,1216
2018-04-08,76.104,76.37,75.75,0.6200000000000045,-0.2600000000000051,76.258,76.71,75.83,0.8799999999999955,-0.6599999999999966,75.8,76.26,75.34,0.9200000000000017,-0.9200000000000017,76.038,76.53,75.66,0.8700000000000045,-0.6599999999999966,8747,13655,6498,7157,3724
2018-04-15,75.696,76.81,74.61,2.200000000000003,-0.7900000000000063,75.998,76.81,74.85,1.960000000000008,-1.230000000000004,75.476,76.13,74.5,1.6299999999999955,-0.9000000000000057,75.94800000000001,76.7,74.84,1.8599999999999994,-1.2399999999999949,8286,10322,7020,3302,1943
2018-04-22,72.91799999999999,74.05,71.92,2.1299999999999955,-1.2000000000000028,73.16,74.22,72.17,2.049999999999997,-0.8499999999999943,72.574,73.47,71.42,2.049999999999997,-0.6200000000000045,72.966,73.59,72.16,1.4300000000000068,-0.4900000000000091,12661,17804,6614,11190,7032
2018-04-29,74.754,76.03,72.9,3.1299999999999955,2.25,75.412,76.55,72.96,3.5900000000000034,3.430000000000007,74.56,75.75,72.7,3.049999999999997,2.450000000000003,75.184,76.55,72.76,3.789999999999992,2.8900000000000006,222461,770492,14132,756360,135178
2018-05-06,75.798,76.75,74.44,2.3100000000000023,2.3100000000000023,76.252,76.95,75.28,1.6700000000000017,1.519999999999996,75.586,76.63,74.39,2.239999999999995,2.010000000000005,76.126,76.81,75.21,1.6000000000000085,1.4000000000000057,212868,467728,107576,360152,-20531
2018-05-13,77.598,78.31,76.18,2.1299999999999955,2.1299999999999955,78.046,78.77,76.98,1.789999999999992,1.6199999999999903,77.396,78.14,76.04,2.0999999999999943,2.069999999999993,77.832,78.6,76.83,1.769999999999996,1.769999999999996,401954,677732,15882,661850,-155472
2018-05-20,78.065,78.38,77.48,0.8999999999999915,-0.060000000000002274,78.5775,78.82,78.18,0.6399999999999864,0.28999999999999204,77.9025,78.32,77.42,0.8999999999999915,0.29999999999999716,78.46000000000001,78.82,78.18,0.6399999999999864,0.4899999999999949,13702,21877,9466,12411,-2333
2018-05-27,79.364,80.97,78.23,2.739999999999995,2.469999999999999,79.752,81.1,78.5,2.5999999999999943,2.5999999999999943,78.84,80.46,77.5,2.9599999999999937,2.9599999999999937,79.414,80.66,77.77,2.8900000000000006,2.8900000000000006,45968,79496,23272,56224,17454
2018-06-03,82.488,83.69,81.07,2.6200000000000045,2.6200000000000045,82.814,83.69,81.3,2.3900000000000006,2.3900000000000006,82.18599999999999,83.16,80.91,2.25,2.25,82.584,83.31,81.2,2.1099999999999994,2.1099999999999994,32845,71057,11548,59509,-37033
2018-06-10,83.646,84.2,83.14,1.0600000000000023,0.4200000000000017,84.264,84.66,83.14,1.519999999999996,1.4200000000000017,83.47,83.76,82.7,1.0600000000000023,0.8599999999999994,84.034,84.66,82.89,1.769999999999996,1.6700000000000017,12181,17449,7318,10131,7603
2018-06-17,81.242,83.2,80.0,3.200000000000003,-3.200000000000003,81.544,83.67,80.0,3.6700000000000017,-3.6700000000000017,80.994,83.08,79.48,3.5999999999999943,-3.5999999999999943,81.306,83.65,79.49,4.160000000000011,-4.160000000000011,20196,32388,10533,21855,12786
2018-06-24,78.7,79.71,77.78,1.9299999999999926,-1.5699999999999932,79.29599999999999,79.88,78.3,1.5799999999999983,-1.2600000000000051,78.484,79.16,77.62,1.539999999999992,-1.4099999999999966,78.846,79.45,78.3,1.1500000000000057,-0.7400000000000091,56586,118654,10850,107804,-3264
2018-07-01,79.75999999999999,81.0,78.32,2.680000000000007,2.680000000000007,80.3225,81.34,79.1,2.240000000000009,2.240000000000009,79.4725,80.76,78.32,2.440000000000012,2.440000000000012,79.97999999999999,81.16,78.55,2.6099999999999994,2.6099999999999994,16490,22735,9497,13238,2733
2018-07-08,82.676,84.41,81.23,3.1799999999999926,3.1799999999999926,83.01,84.91,81.42,3.489999999999995,3.489999999999995,82.502,84.32,80.93,3.3899999999999864,3.3599999999999994,82.84,84.61,81.39,3.219999999999999,3.1899999999999977,11619,19924,7602,12322,-4564
2018-07-15,85.972,86.78,84.96,1.8200000000000074,0.7000000000000028,86.508,87.12,85.3,1.8200000000000074,0.980000000000004,85.842,86.55,84.78,1.769999999999996,0.6700000000000017,86.346,86.96,85.3,1.6599999999999966,0.8400000000000034,12549,24087,6815,17272,17272
2018-07-22,86.258,87.76,85.23,2.530000000000001,1.5500000000000114,86.494,87.76,85.23,2.530000000000001,1.5500000000000114,85.738,87.37,84.6,2.7700000000000102,2.3299999999999983,86.166,87.5,84.89,2.6099999999999994,2.260000000000005,11017,12413,8015,4398,-4398
2018-07-29,83.922,86.22,82.5,3.719999999999999,-3.719999999999999,84.238,86.22,82.97,3.25,-3.25,83.628,85.56,82.4,3.1599999999999966,-3.1599999999999966,84.022,85.8,82.64,3.1599999999999966,-3.1599999999999966,15313,24823,9602,15221,-5458
2018-08-05,83.63,84.03,82.65,1.3799999999999955,0.4200000000000017,83.924,84.9,83.1,1.8000000000000114,1.2600000000000051,83.34,83.99,82.23,1.759999999999991,0.7999999999999972,83.73,84.41,83.1,1.3100000000000023,0.9299999999999926,14184,23900,10926,12974,12508
2018-08-12,85.506,87.83,83.54,4.289999999999992,3.1200000000000045,86.062,88.57,84.3,4.269999999999996,3.719999999999999,85.348,87.6,83.54,4.059999999999988,3.239999999999995,85.942,88.35,84.11,4.239999999999995,3.519999999999996,16048,20613,10616,9997,-6273
2018-08-19,92.126,94.32,89.7,4.61999999999999,4.61999999999999,92.682,94.58,90.74,3.8400000000000034,3.8400000000000034,92.01,94.31,89.7,4.609999999999999,4.609999999999999,92.242,94.48,90.24,4.240000000000009,4.240000000000009,11343,15421,6529,8892,-4737
2018-08-26,93.815,94.34,93.36,0.980000000000004,-0.980000000000004,94.25999999999999,94.91,93.36,1.5499999999999972,-1.5499999999999972,93.505,94.34,92.15,2.1899999999999977,-2.1899999999999977,93.795,94.66,92.33,2.3299999999999983,-2.3299999999999983,38210,72206,8885,63321,53492
2018-09-02,90.054,92.23,88.61,3.6200000000000045,-2.719999999999999,90.442,92.91,88.84,4.069999999999993,-2.450000000000003,89.476,92.23,88.09,4.140000000000001,-2.760000000000005,89.98,92.89,88.13,4.760000000000005,-2.4599999999999937,15994,31684,9678,22006,-3896
