Date,DRADStock_Open_average,DRADStock_Open_max,DRADStock_Open_min,DRADStock_Open_volatility,DRADStock_Open_change,DRADStock_High_average,DRADStock_High_max,DRADStock_High_min,DRADStock_High_volatility,DRADStock_High_change,DRADStock_Low_average,DRADStock_Low_max,DRADStock_Low_min,DRADStock_Low_volatility,DRADStock_Low_change,DRADStock_Close_average,DRADStock_Close_max,DRADStock_Close_min,DRADStock_Close_volatility,DRADStock_Close_change,DRADStock_Volume_average,DRADStock_Volume_max,DRADStock_Volume_min,DRADStock_Volume_volatility,DRADStock_Volume_change
2018-03-25,16.25,17.5,15.5,2.0,-2.0,16.525,17.5,16.0,1.5,-1.5,15.25,15.5,15.0,0.5,-0.5,15.75,16.0,15.5,0.5,-0.5,6277,13344,1130,12214,-12214
2018-04-01,15.2,16.0,14.0,2.0,-2.0,15.3,16.0,14.0,2.0,-2.0,14.3,15.0,13.5,1.5,-1.5,14.5,15.0,14.0,1.0,-1.0,8567,18845,4979,13866,918
2018-04-08,13.4,14.5,12.5,2.0,-0.5,14.0,14.5,13.5,1.0,0.0,12.8,13.5,12.5,1.0,1.0,13.5,14.0,13.0,1.0,1.0,14595,36928,3527,33401,-15031
2018-04-15,14.0,14.5,13.5,1.0,0.0,14.4,15.0,14.0,1.0,0.0,13.546,13.6,13.5,0.09999999999999964,0.05000000000000071,13.95,14.5,13.5,1.0,0.25,4629,7668,2162,5506,-4366
2018-04-22,14.3,15.0,13.5,1.5,1.0,14.9,15.0,14.5,0.5,0.5,13.8,14.0,13.5,0.5,0.5,14.4,15.0,14.0,1.0,0.0,6054,10338,2440,7898,2852
2018-04-29,15.7,17.0,14.5,2.5,2.5,16.7,18.0,15.0,3.0,2.5,15.42,16.5,14.5,2.0,2.0,15.9,16.5,15.0,1.5,1.5,10097,12877,6615,6262,-6262
2018-05-06,17.9,19.0,17.0,2.0,2.0,18.3,19.0,18.0,1.0,1.0,17.558,18.0,17.0,1.0,1.0,18.2,19.0,17.5,1.5,1.0,5486,8561,2559,6002,-1136
2018-05-13,18.3,19.5,17.5,2.0,-1.5,18.686,20.0,17.5,2.5,-2.0,17.1,18.5,16.0,2.5,-1.5,17.8,19.5,17.0,2.5,-2.5,13763,29570,3434,26136,-7642
2018-05-20,17.1,17.5,16.5,1.0,-1.0,17.2,17.5,16.5,1.0,-1.0,16.41,16.55,16.0,0.5500000000000007,-0.5,16.85,17.5,16.5,1.0,-0.25,2755,3863,2324,1539,-111
2018-05-27,16.375,16.5,16.0,0.5,0.0,16.75,17.0,16.5,0.5,0.5,15.75,16.5,15.0,1.5,1.5,16.125,17.0,15.0,2.0,2.0,4727,6003,2668,3335,-1748
2018-06-03,17.1,18.0,16.5,1.5,0.5,17.5,18.0,17.0,1.0,0.5,16.444,16.55,16.17,0.379999999999999,0.3299999999999983,16.9,17.5,16.5,1.0,0.0,4594,5899,3233,2666,-1224
2018-06-10,17.0,17.0,17.0,0.0,0.0,17.2,17.5,17.0,0.5,-0.5,16.59,16.95,16.5,0.4499999999999993,-0.4499999999999993,16.95,17.25,16.5,0.75,-0.75,4141,6969,3052,3917,-3605
2018-06-17,16.9,17.0,16.5,0.5,-0.5,17.0,17.0,17.0,0.0,0.0,16.5,16.5,16.5,0.0,0.0,16.75,17.0,16.5,0.5,0.0,4452,7465,1367,6098,-2588
2018-06-24,16.7,17.0,16.5,0.5,-0.5,16.9,17.0,16.5,0.5,-0.5,16.2,16.5,15.0,1.5,-1.5,16.35,16.75,15.5,1.25,-1.0,4681,9523,1652,7871,7871
2018-07-01,15.625,16.0,15.5,0.5,0.5,16.25,16.5,16.0,0.5,0.5,15.5125,16.0,15.05,0.9499999999999993,0.9499999999999993,16.0625,16.5,15.5,1.0,0.75,2193,3574,961,2613,1519
2018-07-08,16.6,17.0,16.5,0.5,0.0,16.7,17.0,16.5,0.5,0.0,16.072,16.23,16.0,0.23000000000000043,0.23000000000000043,16.31,16.5,16.0,0.5,0.25,1806,3258,741,2517,-344
2018-07-15,16.4,16.5,16.0,0.5,0.0,16.5,16.5,16.5,0.0,0.0,16.0,16.0,16.0,0.0,0.0,16.2,16.5,16.0,0.5,-0.25,1744,3914,1010,2904,202
2018-07-22,16.8,17.0,16.5,0.5,-0.5,17.0,17.0,17.0,0.0,0.0,16.4,16.5,16.0,0.5,0.5,16.7,17.0,16.5,0.5,0.5,5012,7483,1993,5490,1353
2018-07-29,17.1,18.0,16.5,1.5,1.0,17.4,18.0,17.0,1.0,1.0,16.6,17.5,16.0,1.5,1.0,16.9,17.75,16.25,1.5,1.0,11089,30275,4483,25792,-789
2018-08-05,18.7,19.0,18.0,1.0,1.0,19.018,19.5,18.59,0.9100000000000001,0.9100000000000001,18.2,18.5,18.0,0.5,0.5,18.49,18.5,18.45,0.05000000000000071,0.0,8975,14172,4488,9684,-1116
2018-08-12,18.8,19.0,18.0,1.0,-1.0,18.9,19.5,18.0,1.5,-1.0,18.1,18.5,17.5,1.0,-1.0,18.55,19.0,18.0,1.0,-1.0,6432,8751,1525,7226,-3605
2018-08-19,17.6,18.0,17.5,0.5,-0.5,18.0,18.0,18.0,0.0,0.0,17.5,17.5,17.5,0.0,0.0,17.55,17.75,17.5,0.25,-0.25,2697,5286,1307,3979,754
2018-08-26,17.4,18.0,17.0,1.0,-1.0,17.584,18.0,17.42,0.5799999999999983,-0.5,16.6,17.0,16.5,0.5,-0.5,16.75,17.0,16.5,0.5,-0.5,5837,8717,3950,4767,-2573
2018-09-02,17.375,17.5,17.0,0.5,0.5,17.5,17.5,17.5,0.0,0.0,16.875,17.0,16.5,0.5,0.5,17.3125,17.5,17.0,0.5,-0.5,5267,7145,2690,4455,99
2018-09-09,16.4,18.0,15.0,3.0,-3.0,16.8,18.5,15.5,3.0,-3.0,15.7,17.5,15.0,2.5,-2.5,15.95,17.75,15.0,2.75,-2.75,24789,37039,7112,29927,-29927
2018-09-16,14.8,15.5,14.0,1.5,-1.0,15.39,15.5,15.0,0.5,-0.5,14.3,15.0,13.5,1.5,-0.5,14.8,15.5,14.0,1.5,-0.5,10230,19419,6570,12849,425
2018-09-23,15.1,15.5,15.0,0.5,0.5,15.4,15.5,15.0,0.5,0.5,14.7,15.0,14.0,1.0,1.0,15.2,15.5,15.0,0.5,0.0,10508,20701,5099,15602,11616
2018-09-30,15.0,15.4,14.7,0.7000000000000011,-0.29999999999999893,15.42,15.9,15.1,0.8000000000000007,-0.8000000000000007,14.4,14.8,13.6,1.200000000000001,-0.9000000000000004,14.709999999999999,15.3,14.0,1.3000000000000007,-0.6999999999999993,8596,16171,4162,12009,4720
2018-10-07,14.24,14.9,13.9,1.0,0.0,14.76,15.0,14.5,0.5,-0.5,13.92,14.2,13.6,0.5999999999999996,-0.20000000000000107,14.34,15.0,13.8,1.1999999999999993,-0.5,5456,9918,2894,7024,-4731
2018-10-14,13.959999999999999,14.6,13.6,1.0,-1.0,14.044,14.6,13.6,1.0,-1.0,13.422,13.81,13.0,0.8100000000000005,-0.7000000000000011,13.65,14.0,13.4,0.5999999999999996,-0.5,10107,21244,5522,15722,-5541
2018-10-21,13.3,13.8,12.9,0.9000000000000004,0.8000000000000007,13.722000000000001,13.81,13.4,0.41000000000000014,0.40000000000000036,12.48,13.2,11.5,1.6999999999999993,-1.4000000000000004,12.98,13.6,12.3,1.299999999999999,-0.5999999999999996,21532,55451,9450,46001,3027
2018-10-28,12.96,13.4,12.4,1.0,0.5,13.14,13.4,12.7,0.7000000000000011,0.6000000000000014,12.33,12.6,11.9,0.6999999999999993,-0.40000000000000036,12.75,13.3,12.2,1.1000000000000014,-0.5,14727,25865,4823,21042,16331
2018-11-04,12.04,13.0,11.6,1.4000000000000004,-1.4000000000000004,12.216000000000001,13.0,11.74,1.2599999999999998,-1.2599999999999998,11.58,11.7,11.4,0.29999999999999893,-0.1999999999999993,11.76,12.1,11.5,0.5999999999999996,-0.40000000000000036,11495,17257,8725,8532,5651
2018-11-11,10.98,11.5,10.5,1.0,-1.0,11.11,11.5,10.9,0.5999999999999996,-0.5500000000000007,10.48,11.0,10.2,0.8000000000000007,-0.6999999999999993,10.540000000000001,11.0,10.3,0.6999999999999993,-0.6999999999999993,16143,24631,11693,12938,12938
2018-11-18,10.2975,10.9,9.59,1.3100000000000005,-1.3100000000000005,10.4825,10.9,10.0,0.9000000000000004,-0.9000000000000004,9.95,10.4,9.5,0.9000000000000004,-0.9000000000000004,10.1,10.7,9.7,1.0,-1.0,14960,29688,5534,24154,-24154
2018-11-25,9.42,9.9,9.0,0.9000000000000004,-0.9000000000000004,9.69,10.09,9.4,0.6899999999999995,-0.6899999999999995,8.982,9.8,8.4,1.4000000000000004,-1.3000000000000007,9.216,9.8,8.92,0.8800000000000008,-0.8800000000000008,12392,21952,7299,14653,3889
2018-12-02,8.25,9.0,7.2,1.7999999999999998,-1.6000000000000005,8.5875,9.4,7.85,1.5500000000000007,-1.5500000000000007,7.875,8.6,7.2,1.3999999999999995,-1.3999999999999995,7.98,8.9,7.3,1.6000000000000005,-1.6000000000000005,8811,14625,3483,11142,-1406
2018-12-09,6.566,7.2,6.1,1.1000000000000005,-1.1000000000000005,6.836,7.55,6.5,1.0499999999999998,-1.0499999999999998,6.16,6.5,6.0,0.5,-0.40000000000000036,6.314,6.6,6.1,0.5,-0.3700000000000001,36112,86471,14872,71599,-21340
2018-12-16,5.666,6.3,5.2,1.0999999999999996,-0.8500000000000005,5.718,6.3,5.34,0.96,-0.8500000000000005,5.184,6.0,4.59,1.4100000000000001,-1.0700000000000003,5.32,6.09,4.98,1.1099999999999994,-1.1099999999999994,19906,30698,8415,22283,3726
2018-12-23,4.605,5.1,4.2,0.8999999999999995,-0.8799999999999999,5.300000000000001,6.4,4.7,1.7000000000000002,1.2000000000000002,4.2875,4.5,4.2,0.2999999999999998,-0.28000000000000025,4.8149999999999995,5.75,4.35,1.4000000000000004,0.9900000000000002,27549,34708,20745,13963,8784
2018-12-30,5.797499999999999,6.22,5.6,0.6200000000000001,0.5499999999999998,6.275,6.88,6.0,0.8799999999999999,0.7800000000000002,5.575,6.2,5.2,1.0,1.0,5.9975000000000005,6.67,5.5,1.17,0.9699999999999998,14956,24948,10320,14628,-12567
2019-01-06,6.994000000000001,7.4,6.7,0.7000000000000002,0.16999999999999993,7.24,7.5,6.9,0.5999999999999996,0.5499999999999998,6.58,6.9,6.1,0.8000000000000007,0.8000000000000007,7.0120000000000005,7.45,6.61,0.8399999999999999,0.8399999999999999,9138,12126,4887,7239,-1553
2019-01-13,7.554,7.8,7.4,0.39999999999999947,0.39999999999999947,7.984,8.5,7.72,0.7800000000000002,-0.7000000000000002,7.3,7.4,7.09,0.3100000000000005,0.2599999999999998,7.548,7.78,7.4,0.3799999999999999,0.08000000000000007,7919,13655,4841,8814,-6617
2019-01-20,7.47,7.62,7.3,0.3200000000000003,-0.1200000000000001,7.54,7.7,7.46,0.2400000000000002,-0.20000000000000018,7.077500000000001,7.2,7.0,0.20000000000000018,0.20000000000000018,7.34,7.5,7.04,0.45999999999999996,0.15000000000000036,4720,7069,3227,3842,-927
2019-01-27,7.13,7.5,6.75,0.75,-0.2999999999999998,7.346,7.5,7.2,0.2999999999999998,-0.20000000000000018,6.9319999999999995,7.13,6.72,0.41000000000000014,-0.16999999999999993,7.142,7.21,7.0,0.20999999999999996,0.009999999999999787,4252,7965,2120,5845,-2251
2019-02-03,7.198,7.49,6.8,0.6900000000000004,-0.20999999999999996,7.432,7.5,7.34,0.16000000000000014,-0.16000000000000014,6.998,7.3,6.74,0.5599999999999996,-0.20999999999999996,7.232,7.49,6.95,0.54,-0.29000000000000004,4717,9306,1644,7662,2742
2019-02-10,7.44,7.7,7.28,0.41999999999999993,0.019999999999999574,7.558,7.7,7.34,0.3600000000000003,0.3600000000000003,7.238,7.3,7.2,0.09999999999999964,0.09999999999999964,7.406,7.6,7.2,0.39999999999999947,0.2999999999999998,4380,5049,3508,1541,1111
2019-02-17,7.4975000000000005,7.8,6.9,0.8999999999999995,-0.6999999999999993,7.645,7.8,7.29,0.5099999999999998,-0.5099999999999998,7.05,7.25,6.8,0.4500000000000002,-0.34999999999999964,7.205,7.5,6.8,0.7000000000000002,-0.23000000000000043,7040,11063,3020,8043,-7603
2019-02-24,7.466,7.7,7.2,0.5,-0.04999999999999982,7.658,7.7,7.5,0.20000000000000018,-0.009999999999999787,7.168,7.3,7.0,0.2999999999999998,0.13999999999999968,7.478,7.7,7.2,0.5,-0.1299999999999999,8528,19039,2125,16914,11009
2019-03-03,7.226,7.48,7.07,0.41000000000000014,-0.41000000000000014,7.392,7.6,7.28,0.3199999999999994,0.11999999999999922,6.824,6.92,6.5,0.41999999999999993,-0.40000000000000036,7.206,7.45,6.92,0.5300000000000002,0.16999999999999993,7052,14234,3523,10711,7608
2019-03-10,7.268,7.45,7.2,0.25,-0.25,7.75,9.4,7.2,2.2,1.92,6.994,7.29,6.8,0.4900000000000002,-0.009999999999999787,7.43,8.5,6.96,1.54,1.29,21163,76390,3536,72854,71544
2019-03-17,9.879999999999999,11.2,8.6,2.5999999999999996,1.700000000000001,10.76,11.4,9.3,2.0999999999999996,1.1999999999999993,9.386,10.11,8.12,1.9900000000000002,1.9800000000000004,10.016,10.94,8.34,2.5999999999999996,1.9600000000000009,33891,82520,7703,74817,-4003
2019-03-24,9.778,10.5,9.0,1.5,-0.7099999999999991,10.2,10.7,9.5,1.1999999999999993,-1.1999999999999993,9.384,10.2,8.92,1.2799999999999994,-1.1999999999999993,9.594,10.5,9.07,1.4299999999999997,-1.3800000000000008,6117,7676,3585,4091,-4091
2019-03-31,8.524000000000001,8.8,8.3,0.5,-0.4800000000000004,8.76,9.1,8.5,0.5999999999999996,-0.5999999999999996,8.128,8.24,8.0,0.2400000000000002,-0.1999999999999993,8.458,8.69,8.3,0.3899999999999988,-0.3899999999999988,14610,34767,8325,26442,480
2019-04-07,8.088,8.35,8.0,0.34999999999999964,-0.34999999999999964,8.219999999999999,8.46,8.04,0.4200000000000017,-0.4200000000000017,7.7,8.0,6.5,1.5,-1.5,7.796,8.19,6.71,1.4799999999999995,-1.4799999999999995,9476,36761,2010,34751,34372
2019-04-14,6.9725,7.2,6.73,0.46999999999999975,0.40000000000000036,7.225,7.3,7.2,0.09999999999999964,-0.09999999999999964,6.795,6.85,6.73,0.11999999999999922,0.04999999999999982,6.875,7.08,6.8,0.28000000000000025,0.2599999999999998,3912,5962,2179,3783,-2197
2019-04-21,7.542,7.8,7.35,0.4500000000000002,0.2999999999999998,7.66,7.8,7.5,0.2999999999999998,0.2999999999999998,7.124,7.22,7.0,0.21999999999999975,0.21999999999999975,7.412,7.51,7.2,0.3099999999999996,0.25,3050,5345,1203,4142,-3309
2019-04-28,7.138,7.45,6.7,0.75,-0.75,7.256,7.46,6.99,0.46999999999999975,-0.45999999999999996,6.71,7.34,5.9,1.4399999999999995,-1.4399999999999995,6.762,7.34,6.09,1.25,-1.25,8018,21055,1018,20037,20037
2019-05-05,6.3839999999999995,7.0,5.77,1.2300000000000004,0.5899999999999999,6.724,7.24,6.0,1.2400000000000002,0.6200000000000001,5.994,6.54,5.53,1.0099999999999998,0.9699999999999998,6.334,6.93,5.54,1.3899999999999997,0.96,12025,22640,2930,19710,-5429
2019-05-12,6.84,7.4,6.5,0.9000000000000004,0.20000000000000018,7.186,7.5,6.83,0.6699999999999999,-0.2699999999999996,6.44,6.9,6.1,0.8000000000000007,0.09999999999999964,6.904,7.5,6.45,1.0499999999999998,-0.5499999999999998,12873,22322,4263,18059,-6760
2019-05-19,6.848,7.24,6.5,0.7400000000000002,0.5,7.024,7.24,6.79,0.4500000000000002,0.20999999999999996,6.5120000000000005,6.8,6.2,0.5999999999999996,0.20000000000000018,6.676,7.1,6.4,0.6999999999999993,-0.2999999999999998,9017,15793,2721,13072,-12684
2019-05-26,6.4,6.5,6.3,0.20000000000000018,-0.10000000000000053,6.48,6.6,6.33,0.2699999999999996,-0.2599999999999998,6.2275,6.4,6.0,0.40000000000000036,-0.40000000000000036,6.2575,6.4,6.01,0.39000000000000057,-0.39000000000000057,2885,6744,607,6137,6137
2019-06-02,5.802,6.0,5.67,0.33000000000000007,-0.20999999999999996,6.288,6.95,6.0,0.9500000000000002,0.8500000000000005,5.488,5.75,5.28,0.46999999999999975,0.40000000000000036,5.942,6.31,5.75,0.5599999999999996,0.3099999999999996,27615,61854,10958,50896,49553
2019-06-09,6.734,6.96,6.37,0.5899999999999999,0.5899999999999999,7.22,7.47,6.88,0.5899999999999999,0.5600000000000005,6.508,6.85,6.35,0.5,0.5,6.864,7.09,6.64,0.4500000000000002,0.20999999999999996,27635,56919,7317,49602,-7770
2019-06-16,7.012,7.21,6.86,0.34999999999999964,0.05999999999999961,7.386,7.53,7.21,0.3200000000000003,-0.0699999999999994,6.8839999999999995,7.0,6.81,0.1900000000000004,-0.040000000000000036,7.036,7.15,6.93,0.22000000000000064,-0.22000000000000064,24632,45622,11024,34598,32236
2019-06-23,7.06,7.2,6.86,0.33999999999999986,0.22999999999999954,7.2139999999999995,7.35,7.1,0.25,0.05000000000000071,6.976,7.05,6.86,0.1899999999999995,0.04999999999999982,7.04,7.1,6.91,0.1899999999999995,-0.1899999999999995,10091,16029,1837,14192,-1956
2019-06-30,6.555,6.94,6.1,0.8400000000000007,-0.8400000000000007,6.6274999999999995,6.99,6.3,0.6900000000000004,-0.6900000000000004,6.3149999999999995,6.71,6.1,0.6100000000000003,-0.6100000000000003,6.375,6.71,6.12,0.5899999999999999,-0.5,9032,12478,6271,6207,-4410
2019-07-07,5.9479999999999995,6.21,5.79,0.41999999999999993,-0.41999999999999993,5.9719999999999995,6.21,5.83,0.3799999999999999,-0.3200000000000003,5.68,5.8,5.44,0.35999999999999943,-0.05999999999999961,5.824,6.06,5.71,0.34999999999999964,-0.3199999999999994,9223,12631,2484,10147,-724
2019-07-14,5.622,5.79,5.43,0.3600000000000003,-0.3600000000000003,5.638,5.79,5.43,0.3600000000000003,-0.3600000000000003,5.454,5.62,5.31,0.3100000000000005,-0.3100000000000005,5.514,5.79,5.31,0.4800000000000004,-0.4800000000000004,5110,7542,3085,4457,-797
2019-07-21,5.327999999999999,5.47,5.21,0.2599999999999998,0.07000000000000028,5.476,5.51,5.41,0.09999999999999964,0.020000000000000462,5.284,5.41,5.2,0.20999999999999996,0.16000000000000014,5.396,5.51,5.28,0.22999999999999954,0.1899999999999995,5431,11037,534,10503,-1297
2019-07-28,5.388,5.42,5.35,0.07000000000000028,-0.03000000000000025,5.444,5.46,5.43,0.03000000000000025,-0.009999999999999787,5.334,5.36,5.31,0.05000000000000071,0.05000000000000071,5.366,5.43,5.31,0.1200000000000001,0.1200000000000001,6508,12465,2314,10151,-2169
2019-08-04,5.09,5.42,4.83,0.5899999999999999,-0.5899999999999999,5.137499999999999,5.42,4.97,0.4500000000000002,-0.4500000000000002,4.8575,5.02,4.72,0.2999999999999998,-0.2999999999999998,4.8975,5.02,4.72,0.2999999999999998,-0.2999999999999998,11499,28537,3637,24900,-4623
2019-08-11,4.55,4.79,4.31,0.4800000000000004,-0.3899999999999997,4.644,4.81,4.53,0.27999999999999936,-0.22999999999999954,4.454,4.77,4.31,0.45999999999999996,-0.3699999999999992,4.552,4.77,4.31,0.45999999999999996,-0.27999999999999936,6660,15478,2692,12786,-721
2019-08-18,4.574,4.65,4.49,0.16000000000000014,0.0699999999999994,4.6499999999999995,4.75,4.56,0.1900000000000004,-0.11000000000000032,4.492,4.57,4.41,0.16000000000000014,-0.08000000000000007,4.562,4.69,4.41,0.28000000000000025,-0.22999999999999954,5753,10436,2254,8182,-5865
2019-08-25,4.528,4.6,4.5,0.09999999999999964,0.009999999999999787,4.544,4.6,4.5,0.09999999999999964,0.019999999999999574,4.492,4.5,4.46,0.040000000000000036,-0.040000000000000036,4.506,4.53,4.5,0.03000000000000025,0.0,2575,4589,425,4164,1564
2019-09-01,4.525,4.57,4.48,0.08999999999999986,0.02999999999999936,4.532500000000001,4.57,4.48,0.08999999999999986,0.02999999999999936,4.4675,4.48,4.46,0.020000000000000462,-0.020000000000000462,4.505,4.57,4.47,0.10000000000000053,-0.010000000000000675,1800,3556,0,3556,1764
2019-09-08,4.72,5.6,4.47,1.13,1.13,5.136,6.99,4.47,2.5200000000000005,2.5200000000000005,4.612,5.23,4.41,0.8200000000000003,0.8200000000000003,4.82,5.65,4.41,1.2400000000000002,1.2400000000000002,445757,2119077,2858,2116219,2116219
2019-09-15,5.082,5.44,4.76,0.6800000000000006,-0.33000000000000007,5.408,6.15,5.19,0.96,-0.9500000000000002,4.81,5.05,4.65,0.39999999999999947,0.2599999999999998,5.03,5.18,4.84,0.33999999999999986,0.10000000000000053,85489,236003,27785,208218,-204709
2019-09-22,4.97,5.12,4.79,0.33000000000000007,-0.2599999999999998,5.034,5.23,4.83,0.40000000000000036,-0.29000000000000004,4.742,5.02,4.6,0.41999999999999993,-0.40999999999999925,4.938,5.12,4.78,0.33999999999999986,-0.33999999999999986,20326,46782,6750,40032,-14662
2019-09-29,4.428,4.73,4.15,0.5800000000000001,-0.34000000000000075,4.508,4.82,4.33,0.4900000000000002,-0.4300000000000006,4.2059999999999995,4.3,4.13,0.16999999999999993,-0.09999999999999964,4.29,4.48,4.15,0.33000000000000007,-0.28000000000000025,16611,27307,5355,21952,-21952
2019-10-06,4.182,4.25,4.05,0.20000000000000018,-0.03000000000000025,4.268,4.36,4.22,0.14000000000000057,-0.14000000000000057,4.048,4.22,3.97,0.24999999999999956,-0.17999999999999972,4.154,4.26,4.01,0.25,-0.17999999999999972,8811,16538,3749,12789,-6425
2019-10-13,4.44,4.59,4.22,0.3700000000000001,0.23000000000000043,4.692,5.2,4.45,0.75,0.0,4.252,4.33,4.04,0.29000000000000004,0.29000000000000004,4.474,4.61,4.33,0.28000000000000025,-0.08000000000000007,55989,158784,5007,153777,-85443
2019-10-20,4.21,4.41,3.95,0.45999999999999996,-0.41999999999999993,4.222,4.42,4.0,0.41999999999999993,-0.3700000000000001,4.064,4.35,3.9,0.44999999999999973,-0.44999999999999973,4.088,4.35,3.95,0.39999999999999947,-0.37999999999999945,7572,24650,537,24113,2654
2019-10-27,4.026,4.16,3.85,0.31000000000000005,0.16999999999999993,4.218,4.5,3.99,0.5099999999999998,0.22999999999999954,3.948,4.05,3.85,0.19999999999999973,0.18999999999999995,4.0600000000000005,4.11,3.91,0.20000000000000018,0.20000000000000018,23256,51323,3291,48032,-9518
2019-11-03,4.246,4.47,4.09,0.3799999999999999,0.0600000000000005,4.49,4.64,4.2,0.4399999999999995,0.1899999999999995,4.122,4.31,4.06,0.25,0.040000000000000036,4.26,4.5,4.08,0.41999999999999993,-0.03000000000000025,28351,62542,5560,56982,3129
2019-11-10,3.8,4.06,3.57,0.48999999999999977,-0.48999999999999977,3.86,4.06,3.65,0.4099999999999997,-0.4099999999999997,3.62,3.82,3.41,0.4099999999999997,-0.27,3.724,3.92,3.6,0.31999999999999984,-0.31999999999999984,45985,92212,8101,84111,68554
2019-11-17,3.354,3.55,3.1,0.44999999999999973,-0.1900000000000004,3.448,3.61,3.17,0.43999999999999995,-0.1599999999999997,3.2,3.45,3.04,0.41000000000000014,-0.41000000000000014,3.246,3.57,3.05,0.52,-0.52,35169,90814,5491,85323,77381
2019-11-24,3.0975,3.25,2.83,0.41999999999999993,0.0,3.2475,3.4,3.13,0.27,-0.1499999999999999,2.9475,3.04,2.83,0.20999999999999996,-0.03000000000000025,3.0524999999999998,3.13,2.92,0.20999999999999996,0.0,15672,25625,5889,19736,-19736
2019-12-01,2.944,3.13,2.87,0.2599999999999998,-0.21999999999999975,3.0500000000000003,3.15,2.98,0.16999999999999993,-0.1499999999999999,2.896,3.01,2.81,0.19999999999999973,-0.19999999999999973,2.918,3.03,2.81,0.21999999999999975,-0.21999999999999975,17334,27428,3969,23459,13049
2019-12-08,2.838,2.91,2.74,0.16999999999999993,-0.040000000000000036,2.994,3.24,2.86,0.38000000000000034,-0.13000000000000034,2.748,2.85,2.64,0.20999999999999996,-0.06000000000000005,2.836,2.97,2.67,0.30000000000000027,-0.10999999999999988,29312,75090,3649,71441,46701
2019-12-15,2.642,2.69,2.52,0.16999999999999993,0.010000000000000231,2.764,2.8,2.73,0.06999999999999984,0.04999999999999982,2.552,2.6,2.46,0.14000000000000012,0.14000000000000012,2.614,2.64,2.57,0.07000000000000028,0.03000000000000025,32861,95622,12258,83364,-80321
2019-12-22,2.73,2.87,2.62,0.25,0.16999999999999993,2.8024999999999998,2.96,2.65,0.31000000000000005,0.1499999999999999,2.62,2.75,2.55,0.20000000000000018,0.08000000000000007,2.6925,2.79,2.58,0.20999999999999996,0.06000000000000005,58116,156252,12504,143748,12506
2019-12-29,2.6375,2.69,2.59,0.10000000000000009,0.10000000000000009,2.6725,2.69,2.63,0.06000000000000005,0.06000000000000005,2.5375,2.58,2.52,0.06000000000000005,0.009999999999999787,2.605,2.63,2.56,0.06999999999999984,-0.06999999999999984,18174,38462,6875,31587,-28545
