Date,DVNStock_Open_average,DVNStock_Open_max,DVNStock_Open_min,DVNStock_Open_volatility,DVNStock_Open_change,DVNStock_High_average,DVNStock_High_max,DVNStock_High_min,DVNStock_High_volatility,DVNStock_High_change,DVNStock_Low_average,DVNStock_Low_max,DVNStock_Low_min,DVNStock_Low_volatility,DVNStock_Low_change,DVNStock_Close_average,DVNStock_Close_max,DVNStock_Close_min,DVNStock_Close_volatility,DVNStock_Close_change,DVNStock_Volume_average,DVNStock_Volume_max,DVNStock_Volume_min,DVNStock_Volume_volatility,DVNStock_Volume_change
2018-05-27,41.085,41.62,39.97,1.6499999999999986,1.6499999999999986,41.8775,42.31,40.93,1.3800000000000026,1.0399999999999991,40.81,41.33,39.76,1.5700000000000003,1.2100000000000009,41.4475,41.93,40.89,1.0399999999999991,0.509999999999998,5461382,6169997,4966879,1203118,-328492
2018-06-03,41.384,42.0,39.64,2.3599999999999994,-0.1599999999999966,41.878,42.53,39.96,2.5700000000000003,0.03999999999999915,40.578,41.64,38.47,3.1700000000000017,1.529999999999994,41.006,42.16,39.32,2.8399999999999963,2.069999999999993,8392198,11933489,5371933,6561556,-2197002
2018-06-10,42.025999999999996,42.76,41.36,1.3999999999999986,-0.8599999999999994,42.624,43.11,41.5,1.6099999999999994,-1.1300000000000026,41.391999999999996,41.86,40.04,1.8200000000000003,-1.8200000000000003,41.75,42.59,40.25,2.3400000000000034,-2.020000000000003,6998592,9282740,5515704,3767036,2372355
2018-06-17,41.556,42.61,40.32,2.289999999999999,2.289999999999999,42.562,43.85,41.83,2.020000000000003,2.020000000000003,41.15,42.61,40.25,2.3599999999999994,2.3599999999999994,41.95,43.28,41.1,2.1799999999999997,2.1799999999999997,6668836,8104612,5914815,2189797,2189797
2018-06-24,43.048,43.73,42.16,1.5700000000000003,1.1199999999999974,43.892,44.89,42.81,2.0799999999999983,1.6700000000000017,42.598,43.69,41.62,2.0700000000000003,2.0700000000000003,43.098,43.96,41.89,2.0700000000000003,2.0700000000000003,6253512,8072180,5055763,3016417,493925
2018-07-01,43.885,44.28,43.41,0.8700000000000045,0.240000000000002,44.572500000000005,45.2,43.85,1.3500000000000014,1.0,43.46,43.74,42.96,0.7800000000000011,0.5,44.0075,44.51,43.53,0.9799999999999969,0.9799999999999969,4554953,5456293,4132928,1323365,-90168
2018-07-08,44.904,46.0,44.06,1.9399999999999977,-0.8200000000000003,45.448,46.54,44.63,1.9099999999999966,0.01999999999999602,44.326,45.45,43.63,1.8200000000000003,-0.7700000000000031,44.736,45.61,43.93,1.6799999999999997,-0.5799999999999983,5803935,7678587,4718446,2960141,1830809
2018-07-15,43.903999999999996,44.41,43.58,0.8299999999999983,0.46999999999999886,44.384,44.57,43.84,0.7299999999999969,-0.1600000000000037,43.35,43.69,42.79,0.8999999999999986,0.509999999999998,44.064,44.21,43.75,0.46000000000000085,-0.07000000000000028,5746288,8152036,4823926,3328110,-482436
2018-07-22,44.772,45.44,44.44,1.0,0.5,45.314,45.61,44.74,0.8699999999999974,0.7899999999999991,44.426,44.84,44.12,0.720000000000006,0.3300000000000054,44.748,45.27,44.21,1.0600000000000023,0.3399999999999963,4385162,4958232,3823745,1134487,522621
2018-07-29,43.938,45.19,42.5,2.6899999999999977,-1.2899999999999991,44.626,45.44,43.98,1.4600000000000009,-1.3799999999999955,43.262,44.86,41.25,3.6099999999999994,-2.0899999999999963,44.106,45.06,43.05,2.010000000000005,-2.010000000000005,8169117,16603355,5588041,11015314,969092
2018-08-05,43.168,44.24,41.89,2.3500000000000014,-1.8699999999999974,43.564,44.34,42.91,1.4300000000000068,-1.4200000000000017,42.49,43.44,41.63,1.8099999999999952,-1.8099999999999952,42.936,43.65,42.07,1.5799999999999983,-0.8099999999999952,6239960,7014094,5755635,1258459,-925348
2018-08-12,41.752,42.65,40.62,2.030000000000001,-1.6200000000000045,42.008,43.03,41.03,2.0,-2.0,40.988,42.22,40.07,2.1499999999999986,-1.6100000000000065,41.248,42.41,40.48,1.9299999999999997,-1.4699999999999989,5793212,8335971,4529650,3806321,-1331858
2018-08-19,41.97,43.0,40.53,2.469999999999999,2.469999999999999,42.49,43.31,41.33,1.980000000000004,1.980000000000004,41.772,42.52,40.39,2.1300000000000026,2.1300000000000026,42.156,42.71,41.04,1.6700000000000017,1.6199999999999974,4425987,5292769,3545573,1747196,-628660
2018-08-26,42.844,43.08,42.66,0.4200000000000017,0.22000000000000597,43.25,43.6,42.99,0.6099999999999994,0.03999999999999915,42.524,42.85,42.23,0.6200000000000045,-0.00999999999999801,42.882,43.13,42.51,0.6200000000000045,0.04999999999999716,4234011,4761779,3776759,985020,-96261
2018-09-02,41.7,43.06,40.22,2.8400000000000034,-2.8400000000000034,41.84,43.27,40.56,2.710000000000001,-2.710000000000001,40.8725,42.12,39.65,2.469999999999999,-2.469999999999999,41.29,42.35,40.47,1.8800000000000026,-1.8800000000000026,7231444,9195488,4973047,4222441,2696533
2018-09-09,41.118,42.05,40.31,1.7399999999999949,0.07000000000000028,41.572,42.27,41.07,1.2000000000000028,0.00999999999999801,40.438,41.51,39.57,1.9399999999999977,-0.5899999999999963,40.9,41.95,39.67,2.280000000000001,-0.8399999999999963,8158681,11391378,5692394,5698984,5698984
2018-09-16,39.762,40.22,39.25,0.9699999999999989,0.22999999999999687,40.236,40.92,39.65,1.2700000000000031,0.730000000000004,39.354,40.02,38.69,1.3300000000000054,1.3300000000000054,39.734,40.55,38.81,1.7399999999999949,1.7399999999999949,7662279,10602047,5157835,5444212,-777017
2018-09-23,40.702,41.87,39.37,2.5,-1.8200000000000003,41.04,41.94,40.18,1.759999999999998,-1.5399999999999991,40.14,41.36,39.31,2.049999999999997,-1.769999999999996,40.391999999999996,41.55,39.38,2.1699999999999946,-1.6099999999999994,6759948,8234354,5706379,2527975,872323
2018-09-30,40.206,40.55,39.88,0.6699999999999946,0.1699999999999946,40.684,40.88,40.47,0.4100000000000037,0.2700000000000031,39.678,39.84,39.47,0.37000000000000455,-0.0799999999999983,40.178,40.65,39.86,0.7899999999999991,-0.1600000000000037,5619620,6768602,4255434,2513168,-818453
2018-10-07,38.346000000000004,39.7,36.85,2.8500000000000014,-2.8500000000000014,38.752,40.02,36.98,3.0400000000000063,-2.8800000000000026,37.214,38.66,35.82,2.8399999999999963,-2.8399999999999963,37.652,39.51,36.04,3.469999999999999,-2.1499999999999986,8237040,9628092,7421148,2206944,-504995
2018-10-14,36.24,36.96,35.24,1.7199999999999989,-1.6699999999999946,36.672,37.73,35.74,1.9899999999999949,-1.4099999999999966,35.576,36.67,34.67,2.0,-1.1599999999999966,35.846,37.08,34.94,2.1400000000000006,-1.1700000000000017,6885301,8328876,4493937,3834939,-1834645
2018-10-21,33.566,34.86,32.18,2.6799999999999997,-2.6799999999999997,33.948,35.09,32.91,2.180000000000007,-2.180000000000007,32.732,34.34,31.68,2.6600000000000037,-2.6600000000000037,33.192,34.87,32.13,2.739999999999995,-2.489999999999995,6668759,7418756,4949430,2469326,2416420
2018-10-28,32.328,32.99,30.76,2.2300000000000004,0.3999999999999986,33.104,33.72,32.39,1.3299999999999983,0.8300000000000054,31.586,32.37,30.36,2.009999999999998,1.8299999999999983,32.168,32.86,30.98,1.879999999999999,1.3000000000000007,7752930,9823506,6304987,3518519,-779160
2018-11-04,33.052,33.65,32.06,1.5899999999999963,-0.7800000000000011,33.802,34.65,33.24,1.4099999999999966,-0.03999999999999915,32.46,32.89,31.71,1.1799999999999997,-0.990000000000002,33.124,33.86,32.72,1.1400000000000006,-0.09000000000000341,7985952,11394507,6019188,5375319,1878043
2018-11-11,31.518,33.49,30.39,3.1000000000000014,-2.8800000000000026,31.88,33.49,30.82,2.6700000000000017,-2.5500000000000007,30.29,31.5,28.94,2.5599999999999987,-2.5599999999999987,30.634,31.55,29.56,1.990000000000002,-1.990000000000002,10131119,17938242,6717710,11220532,11220532
2018-11-18,28.3375,29.4,27.37,2.0299999999999976,-2.0299999999999976,28.945,30.06,27.78,2.2799999999999976,-2.2799999999999976,27.682499999999997,29.15,26.8,2.349999999999998,-2.349999999999998,28.125,29.62,26.91,2.710000000000001,-2.710000000000001,7814445,11635083,5545639,6089444,-2232315
2018-11-25,26.882,27.29,26.51,0.7799999999999976,-0.7799999999999976,27.272,27.63,26.87,0.759999999999998,-0.4800000000000004,26.346,26.79,25.87,0.9199999999999982,-0.8099999999999987,26.91,27.13,26.61,0.5199999999999996,-0.09999999999999787,7643617,10152854,6088559,4064295,2447817
2018-12-02,28.165,28.77,27.26,1.509999999999998,-0.08999999999999986,28.7,29.18,27.84,1.3399999999999999,-0.4400000000000013,27.485,28.09,26.64,1.4499999999999993,-0.9499999999999993,27.9725,28.77,27.2,1.5700000000000003,-1.5700000000000003,9964837,11739232,8442523,3296709,-3296709
2018-12-09,26.818,27.21,26.51,0.6999999999999993,-0.04999999999999716,27.232,28.1,26.54,1.5600000000000023,-0.5800000000000018,26.298,27.2,25.77,1.4299999999999997,-0.07000000000000028,26.602,27.28,25.84,1.4400000000000013,-0.4299999999999997,8061161,9868417,6420686,3447731,-1383005
2018-12-16,24.306,25.68,22.45,3.2300000000000004,-3.2300000000000004,24.802,26.56,22.8,3.759999999999998,-3.759999999999998,23.536,25.35,21.88,3.4700000000000024,-3.4700000000000024,23.638,25.51,21.91,3.6000000000000014,-3.6000000000000014,11910945,16282841,8951187,7331654,7331654
2018-12-23,21.985,22.98,21.12,1.8599999999999994,1.370000000000001,22.682499999999997,23.16,21.95,1.2100000000000009,1.2100000000000009,21.33,22.22,20.37,1.8499999999999979,1.25,22.2625,22.9,20.98,1.9199999999999982,1.4800000000000004,7863944,9944268,5332157,4612111,2451298
2018-12-30,22.997500000000002,24.14,21.94,2.1999999999999993,1.4800000000000004,23.7675,24.73,22.95,1.7800000000000011,1.7800000000000011,22.675,24.03,21.76,2.2699999999999996,2.0,23.46,24.57,22.54,2.030000000000001,2.030000000000001,8349951,9714495,6789028,2925467,517869
2019-01-06,25.546,25.94,24.74,1.2000000000000028,1.0600000000000023,26.146,26.5,25.75,0.75,0.75,25.16,25.69,24.34,1.3500000000000014,1.3500000000000014,25.876,26.36,25.35,1.009999999999998,1.009999999999998,8731772,12577743,7185071,5392672,573384
2019-01-13,26.148,26.71,25.59,1.120000000000001,0.8399999999999999,26.64,27.14,26.39,0.75,0.5700000000000003,25.968,26.53,25.52,1.0100000000000016,0.6700000000000017,26.398,27.14,25.89,1.25,0.9699999999999989,8360186,10838150,5823329,5014821,4336651
2019-01-20,26.6725,26.9,26.23,0.6699999999999982,0.16000000000000014,27.0225,27.42,26.85,0.5700000000000003,0.45000000000000284,26.2525,26.8,25.92,0.879999999999999,0.6099999999999994,26.7,27.25,26.32,0.9299999999999997,0.620000000000001,8051125,9361627,6737418,2624209,-2138819
2019-01-27,27.068,27.82,26.82,1.0,-0.019999999999999574,27.402,27.92,26.89,1.0300000000000011,0.629999999999999,26.637999999999998,26.99,26.29,0.6999999999999993,0.4700000000000024,26.936,27.67,26.5,1.1700000000000017,0.5100000000000016,5655640,6890287,4338249,2552038,682840
2019-02-03,26.46,27.07,25.3,1.7699999999999996,-1.4100000000000001,26.738,27.38,25.44,1.9399999999999977,-1.9299999999999997,25.896,26.84,24.3,2.539999999999999,-2.379999999999999,26.204,27.16,24.92,2.2399999999999984,-2.2399999999999984,6599727,8934209,4790035,4144174,1423948
2019-02-10,26.244,27.72,24.7,3.0199999999999996,3.0199999999999996,27.038,28.45,25.5,2.9499999999999993,2.9499999999999993,26.172,27.67,24.51,3.16,3.16,26.812,28.42,25.44,2.9800000000000004,2.9800000000000004,6627506,8143320,5106002,3037318,2008401
2019-02-17,29.8825,30.88,28.09,2.789999999999999,2.0100000000000016,30.5775,32.53,28.57,3.960000000000001,1.6499999999999986,29.125,30.11,28.09,2.0199999999999996,0.7699999999999996,29.52,30.27,28.31,1.9600000000000009,1.3399999999999999,18580561,34746616,8169081,26577535,3788381
2019-02-24,29.646,29.9,29.45,0.4499999999999993,-0.060000000000002274,30.137999999999998,30.34,29.95,0.39000000000000057,0.3500000000000014,29.432,29.49,29.34,0.14999999999999858,0.05999999999999872,29.724,30.15,29.49,0.6600000000000001,0.6600000000000001,9386800,13398980,6652699,6746281,3446442
2019-03-03,29.0,30.3,27.46,2.84,-2.84,29.132,30.44,27.52,2.9200000000000017,-2.9200000000000017,28.218,29.02,26.59,2.4299999999999997,-2.4299999999999997,28.44,29.44,26.71,2.7300000000000004,-2.7300000000000004,8952416,11404980,6347209,5057771,-596371
2019-03-10,28.55,29.3,27.02,2.280000000000001,2.280000000000001,29.122,29.71,27.98,1.7300000000000004,1.7300000000000004,28.44,29.27,26.89,2.379999999999999,2.379999999999999,29.006,29.64,27.8,1.8399999999999999,1.8399999999999999,7795526,9233693,6571672,2662021,-98104
2019-03-17,30.686,31.43,29.85,1.5799999999999983,1.5799999999999983,31.29,31.75,30.57,1.1799999999999997,1.0300000000000011,30.242,30.99,29.8,1.1899999999999977,0.41999999999999815,30.798,31.65,30.24,1.4100000000000001,-0.1700000000000017,7457297,10054152,6193034,3861118,632556
2019-03-24,31.326,32.35,30.34,2.0100000000000016,2.0100000000000016,31.814,32.43,30.94,1.4899999999999984,1.4899999999999984,30.948,31.42,29.98,1.4400000000000013,1.4400000000000013,31.438,31.88,30.82,1.0599999999999987,0.7399999999999984,5816153,6528663,5355142,1173521,1173521
2019-03-31,31.372,31.92,30.8,1.120000000000001,-0.7600000000000016,31.738,32.21,31.12,1.0899999999999999,0.13000000000000256,30.894,31.27,30.41,0.8599999999999994,-0.129999999999999,31.334,32.2,30.71,1.490000000000002,0.6600000000000037,5250593,7171426,4312592,2858834,1919293
2019-04-07,31.934,32.99,31.19,1.8000000000000007,0.6000000000000014,32.316,33.81,31.6,2.210000000000001,1.3200000000000003,31.432,32.6,30.84,1.7600000000000016,0.9600000000000009,31.83,33.48,31.06,2.419999999999998,1.4499999999999957,6463144,13576016,3416468,10159548,8162279
2019-04-14,33.0875,33.27,32.75,0.5200000000000031,0.04000000000000625,33.405,33.81,32.93,0.8800000000000026,0.3100000000000023,32.692499999999995,33.14,32.16,0.980000000000004,0.6000000000000014,33.04,33.55,32.57,0.9799999999999969,0.9799999999999969,6117455,7864627,5092021,2772606,1480688
2019-04-21,34.348,35.27,33.16,2.1100000000000065,-0.9400000000000048,34.72,35.39,33.33,2.0600000000000023,-1.8900000000000006,33.608,34.44,32.26,2.1799999999999997,-1.240000000000002,34.096,35.16,32.69,2.469999999999999,-2.469999999999999,7060180,10513057,4967914,5545143,-5545143
2019-04-28,32.192,33.12,31.14,1.9799999999999969,-1.3900000000000006,32.604,33.22,31.45,1.7699999999999996,-1.7099999999999973,31.342,32.47,30.6,1.8699999999999974,-1.8699999999999974,31.776,32.72,30.92,1.7999999999999972,-1.4599999999999973,8846194,13692457,4900171,8792286,4378868
2019-05-05,31.012,31.13,30.87,0.259999999999998,0.23999999999999844,31.482,31.89,31.18,0.7100000000000009,-0.10999999999999943,30.654,30.81,30.48,0.3299999999999983,0.030000000000001137,31.326,31.53,31.05,0.4800000000000004,-0.17999999999999972,5479508,6314664,4950537,1364127,-762073
2019-05-12,30.746,31.34,30.16,1.1799999999999997,-0.14000000000000057,31.227999999999998,31.81,30.96,0.8499999999999979,0.08999999999999986,30.334,31.15,29.76,1.389999999999997,0.7699999999999996,30.704,31.3,29.92,1.379999999999999,0.6899999999999977,4429791,5947571,3156269,2791302,-2791302
2019-05-19,29.548000000000002,30.67,27.48,3.1900000000000013,-3.1099999999999994,29.91,31.28,27.84,3.4400000000000013,-3.0100000000000016,28.626,30.23,26.67,3.5599999999999987,-3.3099999999999987,28.924,31.12,26.99,4.130000000000003,-3.0400000000000027,5512272,6956636,4706773,2249863,-219832
2019-05-26,26.3575,27.14,25.41,1.7300000000000004,-1.7300000000000004,26.65,27.17,25.64,1.5300000000000011,-1.5300000000000011,25.845,26.56,25.12,1.4399999999999977,-1.4399999999999977,26.0975,26.85,25.16,1.6900000000000013,-1.4400000000000013,8122976,11386454,6361773,5024681,174406
2019-06-02,25.688,25.91,25.33,0.5800000000000018,0.40000000000000213,25.94,26.19,25.72,0.4700000000000024,0.26000000000000156,25.18,25.39,24.8,0.5899999999999999,0.26000000000000156,25.66,25.99,25.48,0.509999999999998,0.17999999999999972,6105350,7348756,5364271,1984485,-142618
2019-06-09,25.95,26.41,25.74,0.6700000000000017,0.240000000000002,26.34,26.86,25.75,1.1099999999999994,-0.6600000000000001,25.608,26.07,25.16,0.9100000000000001,-0.0799999999999983,25.918,26.12,25.48,0.6400000000000006,-0.3500000000000014,5440837,5809600,5075608,733992,-159236
2019-06-16,26.966,28.24,25.52,2.719999999999999,2.719999999999999,27.580000000000002,28.57,26.46,2.1099999999999994,2.1099999999999994,26.766,27.96,25.34,2.620000000000001,2.620000000000001,27.304,28.24,26.4,1.8399999999999999,1.8399999999999999,6513918,7345939,5624022,1721917,1052714
2019-06-23,28.32,28.73,27.81,0.9200000000000017,0.15000000000000213,28.733999999999998,29.2,28.22,0.9800000000000004,0.25,28.014,28.42,27.65,0.7700000000000031,0.3999999999999986,28.278000000000002,28.73,27.92,0.8099999999999987,0.5999999999999979,5854578,8134836,4782320,3352516,2932689
2019-06-30,28.26,29.12,27.44,1.6799999999999997,-1.6799999999999997,28.445,29.36,27.75,1.6099999999999994,-1.4199999999999982,27.66,28.65,27.2,1.4499999999999993,-1.2999999999999972,27.965,28.9,27.52,1.379999999999999,-1.0,5746179,9228062,4011043,5217019,-237122
2019-07-07,28.308,28.86,27.71,1.1499999999999986,1.009999999999998,28.796,29.13,28.12,1.009999999999998,0.33999999999999986,28.078,28.62,27.42,1.1999999999999993,0.9700000000000024,28.434,28.84,27.94,0.8999999999999986,0.7099999999999973,5169570,7030321,4207288,2823033,-2176786
2019-07-14,26.938,28.75,25.76,2.9899999999999984,-2.9899999999999984,27.182000000000002,28.85,25.96,2.8900000000000006,-2.4400000000000013,26.2,27.57,25.44,2.129999999999999,-2.09,26.483999999999998,27.65,25.7,1.9499999999999993,-1.3099999999999987,6395333,7598194,5634578,1963616,1119258
2019-07-21,26.136,26.61,25.53,1.0799999999999983,-0.8599999999999994,26.52,26.89,25.92,0.9699999999999989,-0.889999999999997,25.748,26.21,25.34,0.870000000000001,-0.8000000000000007,26.048000000000002,26.51,25.54,0.9700000000000024,-0.870000000000001,5736742,7234646,4518060,2716586,305530
2019-07-28,25.886,26.81,25.26,1.5499999999999972,-0.08999999999999986,26.522,27.59,25.63,1.9600000000000009,0.13000000000000256,25.194,26.62,24.17,2.4499999999999993,-0.75,25.918,27.0,25.03,1.9699999999999989,-0.48999999999999844,7168833,9688639,5301736,4386903,2649429
2019-08-04,24.164,24.62,23.13,1.490000000000002,0.370000000000001,24.65,24.98,24.46,0.5199999999999996,0.4400000000000013,23.62,24.03,22.67,1.3599999999999994,0.10000000000000142,24.186,24.44,24.05,0.39000000000000057,-0.00999999999999801,10185819,13310162,7074497,6235665,-983252
2019-08-11,22.73,23.6,21.79,1.8100000000000023,-1.8100000000000023,23.262,24.49,22.16,2.3299999999999983,-1.4399999999999977,22.314,23.34,21.39,1.9499999999999993,-1.6600000000000001,22.664,23.62,21.62,2.0,-0.9700000000000024,7462904,8937549,6449285,2488264,1342614
2019-08-18,23.184,23.68,22.53,1.1499999999999986,-0.4499999999999993,23.508,23.97,22.9,1.0700000000000003,-0.490000000000002,22.733999999999998,23.32,21.58,1.740000000000002,-1.2300000000000004,22.944,23.38,21.68,1.6999999999999993,-1.5899999999999999,6612152,9247499,5236329,4011170,4011170
2019-08-25,22.008,22.64,21.53,1.1099999999999994,0.620000000000001,22.398,22.91,21.97,0.9400000000000013,0.6999999999999993,21.604,22.09,21.12,0.9699999999999989,0.4499999999999993,21.872,22.54,21.34,1.1999999999999993,0.41999999999999815,6920150,9276267,5824837,3451430,-2660058
2019-09-01,22.575,23.18,21.44,1.7399999999999984,1.7399999999999984,23.2125,24.1,22.15,1.9500000000000028,1.4200000000000017,22.34,23.13,21.3,1.8299999999999983,1.25,22.945,23.5,22.09,1.4100000000000001,1.2600000000000016,6407374,7530968,5609681,1921287,-740592
2019-09-08,24.46,24.95,23.69,1.259999999999998,1.259999999999998,25.105999999999998,25.39,24.68,0.7100000000000009,0.629999999999999,24.132,24.62,23.65,0.9700000000000024,0.9700000000000024,24.758,25.07,24.56,0.5100000000000016,0.4400000000000013,7406761,9206755,5773758,3432997,-1480949
2019-09-15,26.89,28.01,26.07,1.9400000000000013,-1.1699999999999982,27.336,28.41,26.24,2.1700000000000017,-2.1700000000000017,26.148,26.73,25.81,0.9200000000000017,-0.9200000000000017,26.674,28.12,25.96,2.16,-2.0100000000000016,9421647,13742399,6858305,6884094,-5780122
2019-09-22,24.796,25.71,24.0,1.7100000000000009,-1.7100000000000009,25.194,26.15,24.53,1.6199999999999974,-1.4299999999999997,24.474,25.63,23.87,1.759999999999998,-1.759999999999998,24.784,25.83,24.25,1.5799999999999983,-1.5799999999999983,4485935,5790380,3679779,2110601,328778
2019-09-29,23.084,24.2,21.82,2.379999999999999,-1.6799999999999997,23.472,24.54,22.7,1.8399999999999999,-1.3900000000000006,22.502000000000002,23.85,21.42,2.4299999999999997,-1.7100000000000009,22.900000000000002,24.06,22.03,2.0299999999999976,-1.4599999999999973,5411610,7617252,3653917,3963335,-296942
2019-10-06,21.51,22.46,21.05,1.4100000000000001,-1.2800000000000011,21.758,22.6,21.35,1.25,-0.8800000000000026,20.934,21.55,20.57,0.9800000000000004,-0.5,21.192,21.89,20.83,1.0600000000000023,-0.629999999999999,7658992,8732061,6086827,2645234,1485507
