Date,ALPS Emerging Sector Dividend DogsEtf_Open_average,ALPS Emerging Sector Dividend DogsEtf_Open_max,ALPS Emerging Sector Dividend DogsEtf_Open_min,ALPS Emerging Sector Dividend DogsEtf_Open_volatility,ALPS Emerging Sector Dividend DogsEtf_Open_change,ALPS Emerging Sector Dividend DogsEtf_High_average,ALPS Emerging Sector Dividend DogsEtf_High_max,ALPS Emerging Sector Dividend DogsEtf_High_min,ALPS Emerging Sector Dividend DogsEtf_High_volatility,ALPS Emerging Sector Dividend DogsEtf_High_change,ALPS Emerging Sector Dividend DogsEtf_Low_average,ALPS Emerging Sector Dividend DogsEtf_Low_max,ALPS Emerging Sector Dividend DogsEtf_Low_min,ALPS Emerging Sector Dividend DogsEtf_Low_volatility,ALPS Emerging Sector Dividend DogsEtf_Low_change,ALPS Emerging Sector Dividend DogsEtf_Close_average,ALPS Emerging Sector Dividend DogsEtf_Close_max,ALPS Emerging Sector Dividend DogsEtf_Close_min,ALPS Emerging Sector Dividend DogsEtf_Close_volatility,ALPS Emerging Sector Dividend DogsEtf_Close_change
2018-06-17,21.7,21.7,21.7,0.0,0.0,21.7,21.7,21.7,0.0,0.0,21.51,21.51,21.51,0.0,0.0,21.55,21.55,21.55,0.0,0.0
2018-06-24,21.31,21.31,21.31,0.0,0.0,21.39,21.39,21.39,0.0,0.0,21.31,21.31,21.31,0.0,0.0,21.39,21.39,21.39,0.0,0.0
2018-07-01,21.4,21.4,21.4,0.0,0.0,21.65,21.65,21.65,0.0,0.0,21.4,21.4,21.4,0.0,0.0,21.62,21.62,21.62,0.0,0.0
2018-07-08,21.61,21.61,21.61,0.0,0.0,21.69,21.69,21.69,0.0,0.0,21.61,21.61,21.61,0.0,0.0,21.64,21.64,21.64,0.0,0.0
2018-07-15,22.02,22.02,22.02,0.0,0.0,22.03,22.03,22.03,0.0,0.0,22.01,22.01,22.01,0.0,0.0,22.01,22.01,22.01,0.0,0.0
2018-07-22,22.39,22.39,22.39,0.0,0.0,22.45,22.45,22.45,0.0,0.0,22.3,22.3,22.3,0.0,0.0,22.41,22.41,22.41,0.0,0.0
2018-07-29,22.45,22.45,22.45,0.0,0.0,22.48,22.48,22.48,0.0,0.0,22.4,22.4,22.4,0.0,0.0,22.48,22.48,22.48,0.0,0.0
2018-08-05,21.4,21.4,21.4,0.0,0.0,21.44,21.44,21.44,0.0,0.0,21.33,21.33,21.33,0.0,0.0,21.44,21.44,21.44,0.0,0.0
2018-08-12,21.0,21.0,21.0,0.0,0.0,21.15,21.15,21.15,0.0,0.0,20.9,20.9,20.9,0.0,0.0,21.14,21.14,21.14,0.0,0.0
2018-08-19,21.52,21.52,21.52,0.0,0.0,21.59,21.59,21.59,0.0,0.0,21.42,21.42,21.42,0.0,0.0,21.5,21.5,21.5,0.0,0.0
2018-08-26,21.16,21.16,21.16,0.0,0.0,21.31,21.31,21.31,0.0,0.0,21.1,21.1,21.1,0.0,0.0,21.29,21.29,21.29,0.0,0.0
2018-09-02,20.8,20.8,20.8,0.0,0.0,20.9,20.9,20.9,0.0,0.0,20.7,20.7,20.7,0.0,0.0,20.77,20.77,20.77,0.0,0.0
2018-09-09,21.21,21.21,21.21,0.0,0.0,21.22,21.22,21.22,0.0,0.0,21.07,21.07,21.07,0.0,0.0,21.16,21.16,21.16,0.0,0.0
2018-09-16,21.12,21.12,21.12,0.0,0.0,21.17,21.17,21.17,0.0,0.0,21.11,21.11,21.11,0.0,0.0,21.14,21.14,21.14,0.0,0.0
2018-09-23,20.99,20.99,20.99,0.0,0.0,21.1,21.1,21.1,0.0,0.0,20.87,20.87,20.87,0.0,0.0,20.99,20.99,20.99,0.0,0.0
2018-09-30,20.65,20.65,20.65,0.0,0.0,20.74,20.74,20.74,0.0,0.0,20.5,20.5,20.5,0.0,0.0,20.55,20.55,20.55,0.0,0.0
2018-10-07,20.69,20.69,20.69,0.0,0.0,20.74,20.74,20.74,0.0,0.0,20.53,20.53,20.53,0.0,0.0,20.58,20.58,20.58,0.0,0.0
2018-10-14,20.79,20.79,20.79,0.0,0.0,20.91,20.91,20.91,0.0,0.0,20.74,20.74,20.74,0.0,0.0,20.76,20.76,20.76,0.0,0.0
2018-10-21,20.32,20.32,20.32,0.0,0.0,20.42,20.42,20.42,0.0,0.0,20.25,20.25,20.25,0.0,0.0,20.39,20.39,20.39,0.0,0.0
2018-10-28,21.32,21.32,21.32,0.0,0.0,21.48,21.48,21.48,0.0,0.0,21.3,21.3,21.3,0.0,0.0,21.32,21.32,21.32,0.0,0.0
2018-11-04,20.88,20.88,20.88,0.0,0.0,20.92,20.92,20.92,0.0,0.0,20.85,20.85,20.85,0.0,0.0,20.85,20.85,20.85,0.0,0.0
2018-11-11,21.2,21.2,21.2,0.0,0.0,21.26,21.26,21.26,0.0,0.0,21.19,21.19,21.19,0.0,0.0,21.26,21.26,21.26,0.0,0.0
2018-11-18,20.78,20.78,20.78,0.0,0.0,20.9,20.9,20.9,0.0,0.0,20.78,20.78,20.78,0.0,0.0,20.89,20.89,20.89,0.0,0.0
2018-11-25,21.37,21.37,21.37,0.0,0.0,21.37,21.37,21.37,0.0,0.0,21.15,21.15,21.15,0.0,0.0,21.23,21.23,21.23,0.0,0.0
2018-12-02,21.28,21.28,21.28,0.0,0.0,21.43,21.43,21.43,0.0,0.0,21.07,21.07,21.07,0.0,0.0,21.08,21.08,21.08,0.0,0.0
2018-12-09,20.72,20.72,20.72,0.0,0.0,20.77,20.77,20.77,0.0,0.0,20.65,20.65,20.65,0.0,0.0,20.72,20.72,20.72,0.0,0.0
2018-12-16,20.19,20.19,20.19,0.0,0.0,20.36,20.36,20.36,0.0,0.0,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0
2018-12-23,20.12,20.12,20.12,0.0,0.0,20.26,20.26,20.26,0.0,0.0,20.08,20.08,20.08,0.0,0.0,20.12,20.12,20.12,0.0,0.0
2018-12-30,20.58,20.58,20.58,0.0,0.0,20.91,20.91,20.91,0.0,0.0,20.58,20.58,20.58,0.0,0.0,20.88,20.88,20.88,0.0,0.0
2019-01-06,21.34,21.34,21.34,0.0,0.0,21.45,21.45,21.45,0.0,0.0,21.34,21.34,21.34,0.0,0.0,21.42,21.42,21.42,0.0,0.0
2019-01-13,21.97,21.97,21.97,0.0,0.0,22.05,22.05,22.05,0.0,0.0,21.97,21.97,21.97,0.0,0.0,22.02,22.02,22.02,0.0,0.0
2019-01-20,22.22,22.22,22.22,0.0,0.0,22.41,22.41,22.41,0.0,0.0,22.22,22.22,22.22,0.0,0.0,22.3,22.3,22.3,0.0,0.0
2019-01-27,22.78,22.78,22.78,0.0,0.0,22.78,22.78,22.78,0.0,0.0,22.63,22.63,22.63,0.0,0.0,22.68,22.68,22.68,0.0,0.0
2019-02-03,22.2,22.2,22.2,0.0,0.0,22.2,22.2,22.2,0.0,0.0,22.11,22.11,22.11,0.0,0.0,22.13,22.13,22.13,0.0,0.0
2019-02-10,22.17,22.17,22.17,0.0,0.0,22.17,22.17,22.17,0.0,0.0,22.11,22.11,22.11,0.0,0.0,22.13,22.13,22.13,0.0,0.0
2019-02-17,22.47,22.47,22.47,0.0,0.0,22.62,22.62,22.62,0.0,0.0,22.47,22.47,22.47,0.0,0.0,22.59,22.59,22.59,0.0,0.0
2019-02-24,22.36,22.36,22.36,0.0,0.0,22.36,22.36,22.36,0.0,0.0,22.18,22.18,22.18,0.0,0.0,22.18,22.18,22.18,0.0,0.0
2019-03-03,21.76,21.76,21.76,0.0,0.0,21.77,21.77,21.77,0.0,0.0,21.72,21.72,21.72,0.0,0.0,21.76,21.76,21.76,0.0,0.0
2019-03-10,22.27,22.27,22.27,0.0,0.0,22.31,22.31,22.31,0.0,0.0,22.23,22.23,22.23,0.0,0.0,22.31,22.31,22.31,0.0,0.0
2019-03-17,21.95,21.95,21.95,0.0,0.0,21.97,21.97,21.97,0.0,0.0,21.56,21.56,21.56,0.0,0.0,21.56,21.56,21.56,0.0,0.0
2019-03-24,21.49,21.49,21.49,0.0,0.0,21.5,21.5,21.5,0.0,0.0,21.47,21.47,21.47,0.0,0.0,21.47,21.47,21.47,0.0,0.0
2019-03-31,22.07,22.07,22.07,0.0,0.0,22.08,22.08,22.08,0.0,0.0,22.03,22.03,22.03,0.0,0.0,22.07,22.07,22.07,0.0,0.0
2019-04-07,22.16,22.16,22.16,0.0,0.0,22.17,22.17,22.17,0.0,0.0,22.06,22.06,22.06,0.0,0.0,22.06,22.06,22.06,0.0,0.0
2019-04-14,22.14,22.14,22.14,0.0,0.0,22.27,22.27,22.27,0.0,0.0,22.14,22.14,22.14,0.0,0.0,22.27,22.27,22.27,0.0,0.0
2019-04-21,21.89,21.89,21.89,0.0,0.0,21.92,21.92,21.92,0.0,0.0,21.86,21.86,21.86,0.0,0.0,21.86,21.86,21.86,0.0,0.0
2019-04-28,21.87,21.87,21.87,0.0,0.0,21.94,21.94,21.94,0.0,0.0,21.87,21.87,21.87,0.0,0.0,21.9,21.9,21.9,0.0,0.0
2019-05-05,20.89,20.89,20.89,0.0,0.0,21.19,21.19,21.19,0.0,0.0,20.85,20.85,20.85,0.0,0.0,21.1,21.1,21.1,0.0,0.0
2019-05-12,20.32,20.32,20.32,0.0,0.0,20.32,20.32,20.32,0.0,0.0,20.23,20.23,20.23,0.0,0.0,20.24,20.24,20.24,0.0,0.0
2019-05-19,20.31,20.31,20.31,0.0,0.0,20.31,20.31,20.31,0.0,0.0,20.09,20.09,20.09,0.0,0.0,20.15,20.15,20.15,0.0,0.0
2019-05-26,20.71,20.71,20.71,0.0,0.0,20.82,20.82,20.82,0.0,0.0,20.56,20.56,20.56,0.0,0.0,20.82,20.82,20.82,0.0,0.0
2019-06-02,21.1,21.1,21.1,0.0,0.0,21.1,21.1,21.1,0.0,0.0,21.04,21.04,21.04,0.0,0.0,21.1,21.1,21.1,0.0,0.0
2019-06-09,21.26,21.26,21.26,0.0,0.0,21.26,21.26,21.26,0.0,0.0,21.2,21.2,21.2,0.0,0.0,21.23,21.23,21.23,0.0,0.0
2019-06-16,21.66,21.66,21.66,0.0,0.0,21.66,21.66,21.66,0.0,0.0,21.54,21.54,21.54,0.0,0.0,21.64,21.64,21.64,0.0,0.0
2019-06-23,21.9,21.9,21.9,0.0,0.0,21.9,21.9,21.9,0.0,0.0,21.8,21.8,21.8,0.0,0.0,21.82,21.82,21.82,0.0,0.0
2019-06-30,21.71,21.71,21.71,0.0,0.0,21.71,21.71,21.71,0.0,0.0,21.71,21.71,21.71,0.0,0.0,21.71,21.71,21.71,0.0,0.0
2019-07-07,21.76,21.76,21.76,0.0,0.0,21.78,21.78,21.78,0.0,0.0,21.76,21.76,21.76,0.0,0.0,21.76,21.76,21.76,0.0,0.0
2019-07-14,22.06,22.06,22.06,0.0,0.0,22.06,22.06,22.06,0.0,0.0,21.96,21.96,21.96,0.0,0.0,21.97,21.97,21.97,0.0,0.0
2019-07-21,21.67,21.67,21.67,0.0,0.0,21.67,21.67,21.67,0.0,0.0,21.62,21.62,21.62,0.0,0.0,21.64,21.64,21.64,0.0,0.0
2019-07-28,21.01,21.01,21.01,0.0,0.0,21.01,21.01,21.01,0.0,0.0,20.9,20.9,20.9,0.0,0.0,20.9,20.9,20.9,0.0,0.0
2019-08-04,20.42,20.42,20.42,0.0,0.0,20.44,20.44,20.44,0.0,0.0,20.42,20.42,20.42,0.0,0.0,20.44,20.44,20.44,0.0,0.0
2019-08-11,19.91,19.91,19.91,0.0,0.0,19.91,19.91,19.91,0.0,0.0,19.85,19.85,19.85,0.0,0.0,19.88,19.88,19.88,0.0,0.0
2019-08-18,19.91,19.91,19.91,0.0,0.0,19.94,19.94,19.94,0.0,0.0,19.68,19.68,19.68,0.0,0.0,19.68,19.68,19.68,0.0,0.0
2019-08-25,20.17,20.17,20.17,0.0,0.0,20.22,20.22,20.22,0.0,0.0,20.15,20.15,20.15,0.0,0.0,20.21,20.21,20.21,0.0,0.0
2019-09-01,20.96,20.96,20.96,0.0,0.0,20.98,20.98,20.98,0.0,0.0,20.92,20.92,20.92,0.0,0.0,20.94,20.94,20.94,0.0,0.0
2019-09-08,21.4,21.4,21.4,0.0,0.0,21.48,21.48,21.48,0.0,0.0,21.36,21.36,21.36,0.0,0.0,21.37,21.37,21.37,0.0,0.0
2019-09-15,20.92,20.92,20.92,0.0,0.0,20.92,20.92,20.92,0.0,0.0,20.8,20.8,20.8,0.0,0.0,20.82,20.82,20.82,0.0,0.0
2019-09-22,20.6,20.6,20.6,0.0,0.0,20.6,20.6,20.6,0.0,0.0,20.39,20.39,20.39,0.0,0.0,20.45,20.45,20.45,0.0,0.0
2019-09-29,20.25,20.25,20.25,0.0,0.0,20.39,20.39,20.39,0.0,0.0,20.25,20.25,20.25,0.0,0.0,20.39,20.39,20.39,0.0,0.0
2019-10-06,20.59,20.59,20.59,0.0,0.0,20.66,20.66,20.66,0.0,0.0,20.59,20.59,20.59,0.0,0.0,20.61,20.61,20.61,0.0,0.0
2019-10-13,20.67,20.67,20.67,0.0,0.0,20.69,20.69,20.69,0.0,0.0,20.66,20.66,20.66,0.0,0.0,20.68,20.68,20.68,0.0,0.0
2019-10-20,20.82,20.82,20.82,0.0,0.0,20.86,20.86,20.86,0.0,0.0,20.82,20.82,20.82,0.0,0.0,20.86,20.86,20.86,0.0,0.0
2019-10-27,20.93,20.93,20.93,0.0,0.0,20.98,20.98,20.98,0.0,0.0,20.9,20.9,20.9,0.0,0.0,20.98,20.98,20.98,0.0,0.0
2019-11-03,21.39,21.39,21.39,0.0,0.0,21.39,21.39,21.39,0.0,0.0,21.32,21.32,21.32,0.0,0.0,21.32,21.32,21.32,0.0,0.0
2019-11-10,21.0,21.0,21.0,0.0,0.0,21.02,21.02,21.02,0.0,0.0,20.99,20.99,20.99,0.0,0.0,21.02,21.02,21.02,0.0,0.0
2019-11-17,20.91,20.91,20.91,0.0,0.0,20.91,20.91,20.91,0.0,0.0,20.84,20.84,20.84,0.0,0.0,20.87,20.87,20.87,0.0,0.0
2019-11-24,20.64,20.64,20.64,0.0,0.0,20.64,20.64,20.64,0.0,0.0,20.6,20.6,20.6,0.0,0.0,20.6,20.6,20.6,0.0,0.0
2019-12-01,20.82,20.82,20.82,0.0,0.0,20.86,20.86,20.86,0.0,0.0,20.76,20.76,20.76,0.0,0.0,20.8,20.8,20.8,0.0,0.0
2019-12-08,21.47,21.47,21.47,0.0,0.0,21.47,21.47,21.47,0.0,0.0,21.4,21.4,21.4,0.0,0.0,21.43,21.43,21.43,0.0,0.0
2019-12-15,21.6,21.6,21.6,0.0,0.0,21.6,21.6,21.6,0.0,0.0,21.54,21.54,21.54,0.0,0.0,21.57,21.57,21.57,0.0,0.0
2019-12-22,21.83,21.83,21.83,0.0,0.0,21.86,21.86,21.86,0.0,0.0,21.74,21.74,21.74,0.0,0.0,21.8,21.8,21.8,0.0,0.0
2019-12-29,21.67,21.67,21.67,0.0,0.0,21.9,21.9,21.9,0.0,0.0,21.67,21.67,21.67,0.0,0.0,21.8,21.8,21.8,0.0,0.0
