Date,American Century Diversified Corporate Bond_Open_average,American Century Diversified Corporate Bond_Open_max,American Century Diversified Corporate Bond_Open_min,American Century Diversified Corporate Bond_Open_volatility,American Century Diversified Corporate Bond_Open_change,American Century Diversified Corporate Bond_High_average,American Century Diversified Corporate Bond_High_max,American Century Diversified Corporate Bond_High_min,American Century Diversified Corporate Bond_High_volatility,American Century Diversified Corporate Bond_High_change,American Century Diversified Corporate Bond_Low_average,American Century Diversified Corporate Bond_Low_max,American Century Diversified Corporate Bond_Low_min,American Century Diversified Corporate Bond_Low_volatility,American Century Diversified Corporate Bond_Low_change,American Century Diversified Corporate Bond_Close_average,American Century Diversified Corporate Bond_Close_max,American Century Diversified Corporate Bond_Close_min,American Century Diversified Corporate Bond_Close_volatility,American Century Diversified Corporate Bond_Close_change
2018-08-12,48.9,48.9,48.9,0.0,0.0,48.9,48.9,48.9,0.0,0.0,48.9,48.9,48.9,0.0,0.0,48.9,48.9,48.9,0.0,0.0
2018-08-19,48.7,48.7,48.7,0.0,0.0,48.7,48.7,48.7,0.0,0.0,48.7,48.7,48.7,0.0,0.0,48.7,48.7,48.7,0.0,0.0
2018-08-26,48.68,48.68,48.68,0.0,0.0,48.68,48.68,48.68,0.0,0.0,48.68,48.68,48.68,0.0,0.0,48.68,48.68,48.68,0.0,0.0
2018-09-02,48.65,48.65,48.65,0.0,0.0,48.65,48.65,48.65,0.0,0.0,48.65,48.65,48.65,0.0,0.0,48.65,48.65,48.65,0.0,0.0
2018-09-09,48.54,48.54,48.54,0.0,0.0,48.54,48.54,48.54,0.0,0.0,48.54,48.54,48.54,0.0,0.0,48.54,48.54,48.54,0.0,0.0
2018-09-16,48.56,48.56,48.56,0.0,0.0,48.56,48.56,48.56,0.0,0.0,48.56,48.56,48.56,0.0,0.0,48.56,48.56,48.56,0.0,0.0
2018-09-23,48.49,48.49,48.49,0.0,0.0,48.5,48.5,48.5,0.0,0.0,48.49,48.49,48.49,0.0,0.0,48.5,48.5,48.5,0.0,0.0
2018-09-30,48.54,48.54,48.54,0.0,0.0,48.54,48.54,48.54,0.0,0.0,48.54,48.54,48.54,0.0,0.0,48.54,48.54,48.54,0.0,0.0
2018-10-07,48.3,48.3,48.3,0.0,0.0,48.3,48.3,48.3,0.0,0.0,48.18,48.18,48.18,0.0,0.0,48.18,48.18,48.18,0.0,0.0
2018-10-14,48.3,48.3,48.3,0.0,0.0,48.3,48.3,48.3,0.0,0.0,48.27,48.27,48.27,0.0,0.0,48.27,48.27,48.27,0.0,0.0
2018-10-21,48.3,48.3,48.3,0.0,0.0,48.3,48.3,48.3,0.0,0.0,48.3,48.3,48.3,0.0,0.0,48.3,48.3,48.3,0.0,0.0
2018-10-28,48.36,48.36,48.36,0.0,0.0,48.37,48.37,48.37,0.0,0.0,48.33,48.33,48.33,0.0,0.0,48.37,48.37,48.37,0.0,0.0
2018-11-04,48.33,48.33,48.33,0.0,0.0,48.33,48.33,48.33,0.0,0.0,48.25,48.25,48.25,0.0,0.0,48.25,48.25,48.25,0.0,0.0
2018-11-11,48.2,48.2,48.2,0.0,0.0,48.22,48.22,48.22,0.0,0.0,48.2,48.2,48.2,0.0,0.0,48.2,48.2,48.2,0.0,0.0
2018-11-18,48.17,48.17,48.17,0.0,0.0,48.18,48.18,48.18,0.0,0.0,48.06,48.06,48.06,0.0,0.0,48.06,48.06,48.06,0.0,0.0
2018-11-25,48.08,48.08,48.08,0.0,0.0,48.08,48.08,48.08,0.0,0.0,48.03,48.03,48.03,0.0,0.0,48.03,48.03,48.03,0.0,0.0
2018-12-02,48.01,48.01,48.01,0.0,0.0,48.01,48.01,48.01,0.0,0.0,47.98,47.98,47.98,0.0,0.0,47.99,47.99,47.99,0.0,0.0
2018-12-09,48.19,48.19,48.19,0.0,0.0,48.19,48.19,48.19,0.0,0.0,48.13,48.13,48.13,0.0,0.0,48.13,48.13,48.13,0.0,0.0
2018-12-16,47.93,47.93,47.93,0.0,0.0,47.93,47.93,47.93,0.0,0.0,47.83,47.83,47.83,0.0,0.0,47.83,47.83,47.83,0.0,0.0
2018-12-23,48.09,48.09,48.09,0.0,0.0,48.16,48.16,48.16,0.0,0.0,48.09,48.09,48.09,0.0,0.0,48.1,48.1,48.1,0.0,0.0
2018-12-30,48.23,48.23,48.23,0.0,0.0,48.23,48.23,48.23,0.0,0.0,48.16,48.16,48.16,0.0,0.0,48.16,48.16,48.16,0.0,0.0
2019-01-06,48.37,48.37,48.37,0.0,0.0,48.38,48.38,48.38,0.0,0.0,48.33,48.33,48.33,0.0,0.0,48.33,48.33,48.33,0.0,0.0
2019-01-13,48.53,48.53,48.53,0.0,0.0,48.53,48.53,48.53,0.0,0.0,48.53,48.53,48.53,0.0,0.0,48.53,48.53,48.53,0.0,0.0
2019-01-20,48.7,48.7,48.7,0.0,0.0,48.74,48.74,48.74,0.0,0.0,48.69,48.69,48.69,0.0,0.0,48.69,48.69,48.69,0.0,0.0
2019-01-27,48.88,48.88,48.88,0.0,0.0,48.88,48.88,48.88,0.0,0.0,48.87,48.87,48.87,0.0,0.0,48.88,48.88,48.88,0.0,0.0
2019-02-03,49.02,49.02,49.02,0.0,0.0,49.02,49.02,49.02,0.0,0.0,49.01,49.01,49.01,0.0,0.0,49.02,49.02,49.02,0.0,0.0
2019-02-10,49.08,49.08,49.08,0.0,0.0,49.11,49.11,49.11,0.0,0.0,49.08,49.08,49.08,0.0,0.0,49.08,49.08,49.08,0.0,0.0
2019-02-17,49.19,49.19,49.19,0.0,0.0,49.27,49.27,49.27,0.0,0.0,49.19,49.19,49.19,0.0,0.0,49.2,49.2,49.2,0.0,0.0
2019-02-24,49.07,49.07,49.07,0.0,0.0,49.1,49.1,49.1,0.0,0.0,49.07,49.07,49.07,0.0,0.0,49.09,49.09,49.09,0.0,0.0
2019-03-03,49.18,49.18,49.18,0.0,0.0,49.33,49.33,49.33,0.0,0.0,49.18,49.18,49.18,0.0,0.0,49.26,49.26,49.26,0.0,0.0
2019-03-10,49.35,49.35,49.35,0.0,0.0,49.37,49.37,49.37,0.0,0.0,49.35,49.35,49.35,0.0,0.0,49.37,49.37,49.37,0.0,0.0
2019-03-17,49.72,49.72,49.72,0.0,0.0,49.78,49.78,49.78,0.0,0.0,49.72,49.72,49.72,0.0,0.0,49.77,49.77,49.77,0.0,0.0
2019-03-24,49.56,49.56,49.56,0.0,0.0,49.68,49.68,49.68,0.0,0.0,49.54,49.54,49.54,0.0,0.0,49.6,49.6,49.6,0.0,0.0
2019-03-31,49.65,49.65,49.65,0.0,0.0,49.77,49.77,49.77,0.0,0.0,49.65,49.65,49.65,0.0,0.0,49.71,49.71,49.71,0.0,0.0
2019-04-07,49.73,49.73,49.73,0.0,0.0,49.78,49.78,49.78,0.0,0.0,49.73,49.73,49.73,0.0,0.0,49.78,49.78,49.78,0.0,0.0
2019-04-14,49.72,49.72,49.72,0.0,0.0,49.83,49.83,49.83,0.0,0.0,49.72,49.72,49.72,0.0,0.0,49.74,49.74,49.74,0.0,0.0
2019-04-21,49.94,49.94,49.94,0.0,0.0,49.99,49.99,49.99,0.0,0.0,49.94,49.94,49.94,0.0,0.0,49.97,49.97,49.97,0.0,0.0
2019-04-28,49.92,49.92,49.92,0.0,0.0,49.92,49.92,49.92,0.0,0.0,49.83,49.83,49.83,0.0,0.0,49.88,49.88,49.88,0.0,0.0
2019-05-05,49.87,49.87,49.87,0.0,0.0,49.98,49.98,49.98,0.0,0.0,49.86,49.86,49.86,0.0,0.0,49.88,49.88,49.88,0.0,0.0
2019-05-12,49.94,49.94,49.94,0.0,0.0,49.96,49.96,49.96,0.0,0.0,49.89,49.89,49.89,0.0,0.0,49.89,49.89,49.89,0.0,0.0
2019-05-19,50.12,50.12,50.12,0.0,0.0,50.12,50.12,50.12,0.0,0.0,50.04,50.04,50.04,0.0,0.0,50.04,50.04,50.04,0.0,0.0
2019-05-26,50.31,50.31,50.31,0.0,0.0,50.35,50.35,50.35,0.0,0.0,50.17,50.17,50.17,0.0,0.0,50.29,50.29,50.29,0.0,0.0
2019-06-02,50.41,50.41,50.41,0.0,0.0,50.42,50.42,50.42,0.0,0.0,50.35,50.35,50.35,0.0,0.0,50.35,50.35,50.35,0.0,0.0
2019-06-09,50.46,50.46,50.46,0.0,0.0,50.47,50.47,50.47,0.0,0.0,50.42,50.42,50.42,0.0,0.0,50.42,50.42,50.42,0.0,0.0
2019-06-16,50.79,50.79,50.79,0.0,0.0,50.8,50.8,50.8,0.0,0.0,50.79,50.79,50.79,0.0,0.0,50.8,50.8,50.8,0.0,0.0
2019-06-23,50.87,50.87,50.87,0.0,0.0,50.87,50.87,50.87,0.0,0.0,50.78,50.78,50.78,0.0,0.0,50.78,50.78,50.78,0.0,0.0
2019-06-30,50.73,50.73,50.73,0.0,0.0,50.74,50.74,50.74,0.0,0.0,50.64,50.64,50.64,0.0,0.0,50.65,50.65,50.65,0.0,0.0
2019-07-07,50.73,50.73,50.73,0.0,0.0,50.73,50.73,50.73,0.0,0.0,50.71,50.71,50.71,0.0,0.0,50.72,50.72,50.72,0.0,0.0
2019-07-14,50.81,50.81,50.81,0.0,0.0,50.85,50.85,50.85,0.0,0.0,50.81,50.81,50.81,0.0,0.0,50.83,50.83,50.83,0.0,0.0
2019-07-21,50.84,50.84,50.84,0.0,0.0,50.9,50.9,50.9,0.0,0.0,50.84,50.84,50.84,0.0,0.0,50.87,50.87,50.87,0.0,0.0
2019-07-28,51.1,51.1,51.1,0.0,0.0,51.11,51.11,51.11,0.0,0.0,51.05,51.05,51.05,0.0,0.0,51.06,51.06,51.06,0.0,0.0
2019-08-04,51.22,51.22,51.22,0.0,0.0,51.23,51.23,51.23,0.0,0.0,51.17,51.17,51.17,0.0,0.0,51.19,51.19,51.19,0.0,0.0
2019-08-11,51.34,51.34,51.34,0.0,0.0,51.35,51.35,51.35,0.0,0.0,51.3,51.3,51.3,0.0,0.0,51.3,51.3,51.3,0.0,0.0
2019-08-18,51.5,51.5,51.5,0.0,0.0,51.52,51.52,51.52,0.0,0.0,51.49,51.49,51.49,0.0,0.0,51.51,51.51,51.51,0.0,0.0
2019-08-25,51.54,51.54,51.54,0.0,0.0,51.55,51.55,51.55,0.0,0.0,51.54,51.54,51.54,0.0,0.0,51.54,51.54,51.54,0.0,0.0
2019-09-01,51.28,51.28,51.28,0.0,0.0,51.28,51.28,51.28,0.0,0.0,51.24,51.24,51.24,0.0,0.0,51.24,51.24,51.24,0.0,0.0
2019-09-08,50.9,50.9,50.9,0.0,0.0,50.91,50.91,50.91,0.0,0.0,50.89,50.89,50.89,0.0,0.0,50.9,50.9,50.9,0.0,0.0
2019-09-15,51.28,51.28,51.28,0.0,0.0,51.28,51.28,51.28,0.0,0.0,51.26,51.26,51.26,0.0,0.0,51.26,51.26,51.26,0.0,0.0
2019-09-22,51.29,51.29,51.29,0.0,0.0,51.35,51.35,51.35,0.0,0.0,51.22,51.22,51.22,0.0,0.0,51.34,51.34,51.34,0.0,0.0
2019-09-29,51.46,51.46,51.46,0.0,0.0,51.46,51.46,51.46,0.0,0.0,51.38,51.38,51.38,0.0,0.0,51.38,51.38,51.38,0.0,0.0
2019-10-06,51.33,51.33,51.33,0.0,0.0,51.33,51.33,51.33,0.0,0.0,51.22,51.22,51.22,0.0,0.0,51.22,51.22,51.22,0.0,0.0
2019-10-13,51.3,51.3,51.3,0.0,0.0,51.31,51.31,51.31,0.0,0.0,51.24,51.24,51.24,0.0,0.0,51.24,51.24,51.24,0.0,0.0
2019-10-20,51.23,51.23,51.23,0.0,0.0,51.25,51.25,51.25,0.0,0.0,51.2,51.2,51.2,0.0,0.0,51.22,51.22,51.22,0.0,0.0
2019-10-27,51.3,51.3,51.3,0.0,0.0,51.3,51.3,51.3,0.0,0.0,51.23,51.23,51.23,0.0,0.0,51.24,51.24,51.24,0.0,0.0
2019-11-03,51.0,51.0,51.0,0.0,0.0,51.05,51.05,51.05,0.0,0.0,50.98,50.98,50.98,0.0,0.0,50.98,50.98,50.98,0.0,0.0
2019-11-10,51.27,51.27,51.27,0.0,0.0,51.27,51.27,51.27,0.0,0.0,51.23,51.23,51.23,0.0,0.0,51.24,51.24,51.24,0.0,0.0
2019-11-17,51.35,51.35,51.35,0.0,0.0,51.35,51.35,51.35,0.0,0.0,51.28,51.28,51.28,0.0,0.0,51.32,51.32,51.32,0.0,0.0
2019-11-24,51.14,51.14,51.14,0.0,0.0,51.14,51.14,51.14,0.0,0.0,51.06,51.06,51.06,0.0,0.0,51.11,51.11,51.11,0.0,0.0
2019-12-01,51.18,51.18,51.18,0.0,0.0,51.25,51.25,51.25,0.0,0.0,51.18,51.18,51.18,0.0,0.0,51.25,51.25,51.25,0.0,0.0
2019-12-08,51.26,51.26,51.26,0.0,0.0,51.28,51.28,51.28,0.0,0.0,51.22,51.22,51.22,0.0,0.0,51.26,51.26,51.26,0.0,0.0
2019-12-15,51.21,51.21,51.21,0.0,0.0,51.21,51.21,51.21,0.0,0.0,51.09,51.09,51.09,0.0,0.0,51.13,51.13,51.13,0.0,0.0
2019-12-22,51.26,51.26,51.26,0.0,0.0,51.32,51.32,51.32,0.0,0.0,51.2,51.2,51.2,0.0,0.0,51.32,51.32,51.32,0.0,0.0
2019-12-29,51.41,51.41,51.41,0.0,0.0,51.46,51.46,51.46,0.0,0.0,51.36,51.36,51.36,0.0,0.0,51.42,51.42,51.42,0.0,0.0
