Date,RL_Open_average,RL_Open_max,RL_Open_min,RL_Open_volatility,RL_Open_change,RL_High_average,RL_High_max,RL_High_min,RL_High_volatility,RL_High_change,RL_Low_average,RL_Low_max,RL_Low_min,RL_Low_volatility,RL_Low_change,RL_Close_average,RL_Close_max,RL_Close_min,RL_Close_volatility,RL_Close_change,RL_Volume_average,RL_Volume_max,RL_Volume_min,RL_Volume_volatility,RL_Volume_change
2018-01-14,108.472,112.96,104.49,8.469999999999999,5.929999999999993,110.676,115.32,106.85,8.469999999999999,7.929999999999993,107.49000000000001,112.43,103.73,8.700000000000003,8.700000000000003,109.592,114.89,104.42,10.469999999999999,10.469999999999999,1232637,1574931,656523,918408,181337
2018-01-21,116.934,118.65,114.21,4.440000000000012,3.5500000000000114,118.416,119.33,116.3,3.030000000000001,2.0700000000000074,115.982,116.91,113.59,3.319999999999993,3.319999999999993,117.36,118.87,115.85,3.0200000000000102,1.1200000000000045,945744,1061180,729332,331848,-139024
2018-01-28,112.27,116.74,108.01,8.72999999999999,-7.349999999999994,114.944,117.5,111.08,6.420000000000002,-6.420000000000002,110.11200000000001,114.9,105.17,9.730000000000004,-9.730000000000004,111.428,116.09,105.44,10.650000000000006,-10.650000000000006,1896909,3249353,1510789,1738564,116125
2018-02-04,105.036,107.53,102.94,4.590000000000003,1.0699999999999932,106.816,109.06,104.47,4.590000000000003,-1.7600000000000051,102.774,106.8,100.09,6.709999999999994,-0.3100000000000023,104.526,107.7,101.32,6.38000000000001,-3.3400000000000034,1250544,1600937,797888,803049,-803049
2018-02-11,105.0125,107.04,103.41,3.6300000000000097,2.6099999999999994,106.7625,107.57,104.9,2.6699999999999875,2.6699999999999875,104.05250000000001,105.58,102.54,3.039999999999992,2.1899999999999977,105.94,106.95,104.54,2.4099999999999966,1.0499999999999972,751881,926898,624261,302637,-108634
2018-02-18,106.90599999999999,109.27,104.8,4.469999999999999,4.469999999999999,108.86200000000001,110.37,106.46,3.910000000000011,3.910000000000011,106.154,108.62,103.66,4.960000000000008,4.960000000000008,107.542,109.61,105.39,4.219999999999999,4.219999999999999,662757,817985,549511,268474,31280
2018-02-25,106.946,110.2,104.12,6.079999999999998,-3.980000000000004,108.692,111.83,106.73,5.099999999999994,-3.0,105.222,107.82,102.52,5.299999999999997,-1.7999999999999972,106.544,107.9,105.12,2.780000000000001,-0.480000000000004,743849,790757,700226,90531,48834
2018-03-04,106.434,107.43,105.82,1.6100000000000136,-1.480000000000004,107.488,108.33,106.25,2.0799999999999983,0.3499999999999943,105.238,106.37,104.5,1.8700000000000045,-0.8700000000000045,106.496,107.48,105.23,2.25,0.5200000000000102,731606,942447,627062,315385,-298496
2018-03-11,108.412,108.97,107.99,0.980000000000004,0.6899999999999977,109.438,110.68,108.55,2.1300000000000097,1.740000000000009,107.42,107.9,106.8,1.1000000000000085,0.7000000000000028,108.202,109.15,107.32,1.8300000000000125,1.0,569242,706526,429302,277224,49866
2018-03-18,109.58800000000001,111.92,107.78,4.140000000000001,0.4399999999999977,110.966,111.92,109.8,2.1200000000000045,0.23999999999999488,108.106,109.41,106.96,2.450000000000003,-0.5999999999999943,109.068,110.73,107.08,3.6500000000000057,0.3299999999999983,736279,941302,614340,326962,-55825
