Date,KFFB_Open_average,KFFB_Open_max,KFFB_Open_min,KFFB_Open_volatility,KFFB_Open_change,KFFB_High_average,KFFB_High_max,KFFB_High_min,KFFB_High_volatility,KFFB_High_change,KFFB_Low_average,KFFB_Low_max,KFFB_Low_min,KFFB_Low_volatility,KFFB_Low_change,KFFB_Close_average,KFFB_Close_max,KFFB_Close_min,KFFB_Close_volatility,KFFB_Close_change,KFFB_Volume_average,KFFB_Volume_max,KFFB_Volume_min,KFFB_Volume_volatility,KFFB_Volume_change
2018-01-14,8.944,9.0,8.83,0.16999999999999993,0.08999999999999986,8.976,9.0,8.9,0.09999999999999964,0.09999999999999964,8.854,8.97,8.7,0.27000000000000135,0.22000000000000064,8.946,9.0,8.9,0.09999999999999964,0.09999999999999964,3310,4100,1869,2231,-1225
2018-01-21,9.2875,9.7,8.95,0.75,0.5500000000000007,9.3,9.7,9.0,0.6999999999999993,0.5,8.925,8.95,8.9,0.049999999999998934,-0.049999999999998934,8.95,9.0,8.9,0.09999999999999964,-0.09999999999999964,2573,4441,1310,3131,2670
2018-01-28,8.9,9.0,8.8,0.1999999999999993,0.0,8.9,9.0,8.8,0.1999999999999993,0.0,8.84,8.97,8.75,0.22000000000000064,-0.0600000000000005,8.84,8.97,8.75,0.22000000000000064,-0.0600000000000005,1429,2428,598,1830,1737
2018-02-04,8.875,9.0,8.75,0.25,0.15000000000000036,8.89,9.0,8.75,0.25,0.21000000000000085,8.825,9.0,8.65,0.34999999999999964,0.15000000000000036,8.85,9.0,8.75,0.25,0.05000000000000071,2986,7588,488,7100,4769
2018-02-11,8.8675,8.99,8.75,0.2400000000000002,0.2400000000000002,8.870000000000001,9.0,8.75,0.25,0.25,8.725,8.85,8.6,0.25,0.05000000000000071,8.725,8.85,8.6,0.25,0.05000000000000071,1174,1632,454,1178,12
2018-02-18,8.722,8.82,8.46,0.35999999999999943,0.07000000000000028,8.766,9.0,8.5,0.5,0.25,8.586,8.8,8.25,0.5500000000000007,0.5,8.71,8.8,8.49,0.3100000000000005,0.120000000000001,5490,14918,137,14781,-12920
2018-02-25,8.845,9.0,8.75,0.25,-0.05000000000000071,8.907499999999999,9.0,8.83,0.16999999999999993,0.09999999999999964,8.845,9.0,8.75,0.25,-0.05000000000000071,8.907499999999999,9.0,8.83,0.16999999999999993,0.09999999999999964,705,2079,0,2079,1747
2018-03-04,8.826,8.95,8.75,0.1999999999999993,0.05000000000000071,8.911999999999999,9.0,8.8,0.1999999999999993,-0.14999999999999858,8.81,8.95,8.74,0.20999999999999908,-0.009999999999999787,8.81,8.95,8.74,0.20999999999999908,-0.009999999999999787,941,2208,0,2208,-1832
2018-03-11,8.75,8.9,8.6,0.3000000000000007,0.3000000000000007,8.754999999999999,8.9,8.6,0.3000000000000007,0.28000000000000114,8.75,8.9,8.6,0.3000000000000007,0.3000000000000007,8.75,8.9,8.6,0.3000000000000007,0.3000000000000007,1576,3954,431,3523,583
2018-03-18,8.741999999999999,8.82,8.66,0.16000000000000014,-0.02999999999999936,8.782,8.9,8.66,0.2400000000000002,-0.02999999999999936,8.714,8.82,8.65,0.16999999999999993,-0.11999999999999922,8.764,8.9,8.66,0.2400000000000002,-0.11999999999999922,691,1715,228,1487,1096
2018-03-25,8.7625,8.85,8.65,0.1999999999999993,-0.09999999999999964,8.8825,8.94,8.8,0.1399999999999988,-0.08000000000000007,8.735,8.8,8.65,0.15000000000000036,-0.09999999999999964,8.8175,8.88,8.74,0.14000000000000057,-0.08000000000000007,2020,2422,1285,1137,-998
2018-04-01,8.837499999999999,9.0,8.7,0.3000000000000007,-0.25,8.837499999999999,9.0,8.7,0.3000000000000007,-0.25,8.774999999999999,9.0,8.7,0.3000000000000007,0.0,8.774999999999999,9.0,8.7,0.3000000000000007,0.0,2093,6548,412,6136,390
2018-04-08,8.734,8.8,8.7,0.10000000000000142,0.0,8.734,8.8,8.7,0.10000000000000142,0.0,8.7,8.7,8.7,0.0,0.0,8.7,8.7,8.7,0.0,0.0,1331,2528,474,2054,488
2018-04-15,8.709999999999999,8.75,8.7,0.05000000000000071,0.0,8.709999999999999,8.75,8.7,0.05000000000000071,0.0,8.7,8.7,8.7,0.0,0.0,8.7,8.7,8.7,0.0,0.0,220,504,0,504,370
2018-04-22,8.67,8.75,8.6,0.15000000000000036,-0.09999999999999964,8.67,8.75,8.6,0.15000000000000036,-0.09999999999999964,8.67,8.75,8.6,0.15000000000000036,-0.09999999999999964,8.67,8.75,8.6,0.15000000000000036,-0.09999999999999964,200,1003,0,1003,0
2018-04-29,8.733333333333333,8.85,8.6,0.25,0.15000000000000036,8.733333333333333,8.85,8.6,0.25,0.15000000000000036,8.733333333333333,8.85,8.6,0.25,0.15000000000000036,8.733333333333333,8.85,8.6,0.25,0.15000000000000036,74,223,0,223,223
