Date,CVV_Open_average,CVV_Open_max,CVV_Open_min,CVV_Open_volatility,CVV_Open_change,CVV_High_average,CVV_High_max,CVV_High_min,CVV_High_volatility,CVV_High_change,CVV_Low_average,CVV_Low_max,CVV_Low_min,CVV_Low_volatility,CVV_Low_change,CVV_Close_average,CVV_Close_max,CVV_Close_min,CVV_Close_volatility,CVV_Close_change,CVV_Volume_average,CVV_Volume_max,CVV_Volume_min,CVV_Volume_volatility,CVV_Volume_change
2018-01-14,11.132,11.3,10.98,0.3200000000000003,-0.17999999999999972,11.225999999999999,11.43,11.04,0.39000000000000057,-0.33000000000000007,10.922,11.1,10.75,0.34999999999999964,-0.25,11.038,11.2,10.75,0.4499999999999993,-0.4499999999999993,9043,11398,4741,6657,2230
2018-01-21,10.596,10.75,10.46,0.28999999999999915,-0.28999999999999915,10.741999999999999,10.99,10.57,0.41999999999999993,-0.41000000000000014,10.486,10.62,10.4,0.21999999999999886,-0.1899999999999995,10.56,10.66,10.49,0.16999999999999993,-0.16999999999999993,23523,29574,16064,13510,-1525
2018-01-28,10.07,10.5,9.74,0.7599999999999998,-0.7599999999999998,10.164,10.5,9.8,0.6999999999999993,-0.6999999999999993,9.694,10.01,9.26,0.75,-0.5,9.904,10.12,9.4,0.7199999999999989,-0.629999999999999,23758,42403,3572,38831,27801
2018-02-04,9.354,9.57,9.1,0.47000000000000064,-0.16000000000000014,9.693999999999999,9.84,9.57,0.2699999999999996,-0.05000000000000071,9.128,9.38,9.0,0.3800000000000008,0.07000000000000028,9.34,9.6,9.1,0.5,-0.05999999999999872,15994,24536,9881,14655,4533
2018-02-11,9.41,9.49,9.29,0.20000000000000107,-0.08000000000000007,9.5775,9.69,9.45,0.2400000000000002,0.17999999999999972,9.315,9.36,9.29,0.07000000000000028,-0.049999999999998934,9.415,9.5,9.36,0.14000000000000057,0.009999999999999787,7710,11652,2455,9197,7057
2018-02-18,9.194,9.38,9.08,0.3000000000000007,-0.25,9.238,9.38,9.13,0.25,-0.25,9.014,9.09,8.97,0.11999999999999922,-0.049999999999998934,9.076,9.23,9.0,0.23000000000000043,-0.23000000000000043,10508,14529,6102,8427,4207
2018-02-25,8.932,9.1,8.79,0.3100000000000005,0.08999999999999986,9.124,9.5,8.93,0.5700000000000003,0.40000000000000036,8.822,9.04,8.75,0.28999999999999915,0.28999999999999915,8.974,9.31,8.76,0.5500000000000007,0.5099999999999998,10672,22745,3429,19316,10184
2018-03-04,9.209999999999999,9.43,9.02,0.41000000000000014,0.11999999999999922,9.39,9.8,9.26,0.5400000000000009,0.4900000000000002,9.078,9.39,8.99,0.40000000000000036,0.40000000000000036,9.29,9.65,9.02,0.6300000000000008,0.39000000000000057,13796,20255,9856,10399,-4943
2018-03-11,9.47,9.74,9.1,0.6400000000000006,-0.6400000000000006,9.556000000000001,9.76,9.32,0.4399999999999995,-0.3699999999999992,9.256,9.42,9.1,0.3200000000000003,-0.14000000000000057,9.386000000000001,9.56,9.16,0.40000000000000036,-0.16999999999999993,5533,9831,1834,7997,1339
2018-03-18,9.365,9.69,9.12,0.5700000000000003,-0.27000000000000135,9.55,9.96,9.27,0.6900000000000013,-0.6800000000000015,9.1225,9.39,8.8,0.5899999999999999,-0.3100000000000005,9.3225,9.7,9.13,0.5699999999999985,-0.5699999999999985,10234,13539,3503,10036,-10036
2018-03-25,9.182500000000001,9.35,9.08,0.2699999999999996,0.019999999999999574,9.4025,9.69,9.18,0.5099999999999998,-0.5099999999999998,9.03,9.08,9.0,0.08000000000000007,-0.03999999999999915,9.2275,9.69,9.01,0.6799999999999997,-0.6799999999999997,7240,10157,4659,5498,3449
2018-04-01,9.436,9.75,9.09,0.6600000000000001,-0.6099999999999994,9.532,9.95,9.2,0.75,-0.6399999999999988,9.042,9.15,8.98,0.16999999999999993,-0.019999999999999574,9.166,9.33,8.98,0.34999999999999964,-0.13000000000000078,31440,64944,12606,52338,-52338
2018-04-08,9.066,9.15,8.98,0.16999999999999993,-0.16999999999999993,9.104,9.28,8.98,0.29999999999999893,-0.29999999999999893,8.932,9.02,8.8,0.21999999999999886,-0.1999999999999993,9.0,9.11,8.89,0.21999999999999886,-0.129999999999999,6878,10942,4473,6469,1504
2018-04-15,8.664,8.95,8.03,0.9199999999999999,-0.9100000000000001,8.706,8.98,8.14,0.8399999999999999,-0.8399999999999999,8.408,8.93,7.79,1.1399999999999997,-1.1399999999999997,8.432,8.93,7.91,1.0199999999999996,-1.0199999999999996,17976,32274,2785,29489,29489
2018-04-22,8.145999999999999,8.42,7.91,0.5099999999999998,0.27999999999999936,8.241999999999999,8.42,8.04,0.3800000000000008,0.19000000000000128,8.016,8.05,7.9,0.15000000000000036,0.15000000000000036,8.120000000000001,8.25,7.95,0.2999999999999998,0.28000000000000025,7544,18323,730,17593,-2113
2018-04-29,8.1,8.18,7.92,0.2599999999999998,-0.07000000000000028,8.298,8.5,8.2,0.3000000000000007,0.05000000000000071,7.95,8.1,7.8,0.2999999999999998,-0.22999999999999954,8.048,8.25,7.88,0.3700000000000001,-0.3700000000000001,12781,17988,9831,8157,-637
2018-05-06,8.004,8.1,7.95,0.14999999999999947,0.04999999999999982,8.124,8.31,7.96,0.35000000000000053,0.17000000000000082,7.93,8.0,7.81,0.1900000000000004,-0.09000000000000075,7.958,8.06,7.82,0.2400000000000002,-0.09999999999999964,7787,17153,2791,14362,6379
2018-05-13,7.492,7.85,6.85,1.0,-1.0,7.762,7.99,7.47,0.5200000000000005,-0.20999999999999996,7.268,7.72,6.85,0.8700000000000001,-0.8700000000000001,7.382000000000001,7.79,6.94,0.8499999999999996,-0.71,44690,72121,12442,59679,38835
2018-05-20,7.0525,7.13,6.98,0.14999999999999947,-0.14999999999999947,7.2825,7.4,7.09,0.3100000000000005,0.1200000000000001,6.9725,7.01,6.95,0.05999999999999961,-0.02999999999999936,7.0475,7.24,6.95,0.29000000000000004,0.20999999999999996,18232,25294,13794,11500,-3004
2018-05-27,7.252,7.33,7.2,0.1299999999999999,-0.02999999999999936,7.292,7.39,7.2,0.1899999999999995,-0.14999999999999947,7.084,7.12,7.02,0.10000000000000053,-0.0600000000000005,7.204,7.32,7.11,0.20999999999999996,-0.1800000000000006,14388,36208,4583,31625,2079
