Date,STM_stock_Open_average,STM_stock_Open_max,STM_stock_Open_min,STM_stock_Open_volatility,STM_stock_Open_change,STM_stock_High_average,STM_stock_High_max,STM_stock_High_min,STM_stock_High_volatility,STM_stock_High_change,STM_stock_Low_average,STM_stock_Low_max,STM_stock_Low_min,STM_stock_Low_volatility,STM_stock_Low_change,STM_stock_Close_average,STM_stock_Close_max,STM_stock_Close_min,STM_stock_Close_volatility,STM_stock_Close_change,STM_stock_Volume_average,STM_stock_Volume_max,STM_stock_Volume_min,STM_stock_Volume_volatility,STM_stock_Volume_change
2018-01-14,24.4975,25.29,23.75,1.5399999999999991,1.0599999999999987,24.795,25.3,24.38,0.9200000000000017,0.9200000000000017,24.244999999999997,24.88,23.72,1.1600000000000001,1.1499999999999986,24.5475,25.06,23.9,1.1600000000000001,1.1600000000000001,3620056,4674425,2728565,1945860,1482534
2018-01-21,24.196,24.77,23.5,1.2699999999999996,-1.2699999999999996,24.368,24.92,23.8,1.120000000000001,-1.120000000000001,23.602,24.51,22.8,1.7100000000000009,-1.120000000000001,23.912,24.92,22.91,2.0100000000000016,-1.120000000000001,5629288,8096771,3153330,4943441,2565701
2018-01-28,23.878,24.35,23.33,1.0200000000000031,-1.0200000000000031,23.982,24.36,23.33,1.0300000000000011,-1.0300000000000011,23.538,23.86,22.78,1.0799999999999983,-1.0799999999999983,23.7,24.24,22.83,1.4100000000000001,-1.4100000000000001,5162757,6725873,3622709,3103164,-1583026
2018-02-04,22.119999999999997,22.83,21.31,1.5199999999999996,-1.5199999999999996,22.452,23.31,21.51,1.7999999999999972,-1.7999999999999972,21.528,22.27,20.44,1.8299999999999983,-1.8299999999999983,21.856,22.87,20.78,2.09,-1.0799999999999983,6871909,8886155,4260693,4625462,1934675
2018-02-11,21.866,22.59,21.29,1.3000000000000007,1.1900000000000013,22.242,22.76,21.66,1.1000000000000014,0.9699999999999989,21.704,22.27,21.24,1.0300000000000011,1.0300000000000011,22.124,22.7,21.51,1.1899999999999977,0.8199999999999967,3072815,3511536,2627166,884370,-884370
2018-02-18,22.6875,22.9,22.25,0.6499999999999986,0.5500000000000007,23.08,23.33,22.89,0.4399999999999977,0.3200000000000003,22.5925,22.84,22.24,0.6000000000000014,0.5400000000000027,22.8625,23.16,22.65,0.5100000000000016,0.4299999999999997,3124964,3605407,2079026,1526381,-1410560
2018-02-25,22.6,23.12,21.6,1.5199999999999996,-1.3299999999999983,22.904,23.38,22.22,1.1600000000000001,-1.0600000000000023,22.376,23.0,21.52,1.4800000000000004,-1.3599999999999994,22.676,23.28,22.08,1.2000000000000028,-1.0800000000000018,4638777,6504497,2294952,4209545,2221584
2018-03-04,23.276,24.33,22.02,2.3099999999999987,2.3099999999999987,23.698,24.49,22.79,1.6999999999999993,1.6999999999999993,23.226,24.21,22.02,2.1900000000000013,2.1900000000000013,23.614,24.47,22.68,1.7899999999999991,1.7899999999999991,4040318,4896233,3117500,1778733,-1778733
2018-03-11,24.424,24.58,24.25,0.3299999999999983,-0.21000000000000085,24.526,24.68,24.29,0.39000000000000057,-0.14000000000000057,24.118,24.43,23.81,0.620000000000001,-0.17999999999999972,24.288,24.59,23.92,0.6699999999999982,-0.0799999999999983,2195280,2864211,1816596,1047615,139449
2018-03-18,24.073999999999998,24.81,23.14,1.6699999999999982,-1.2399999999999984,24.326,25.12,23.3,1.8200000000000003,-1.129999999999999,23.734,24.73,22.64,2.09,-1.1899999999999977,23.954,24.97,22.66,2.3099999999999987,-1.5700000000000003,3177450,4556325,1960151,2596174,1659886
2018-03-25,22.9,23.75,22.14,1.6099999999999994,-1.1699999999999982,23.085,23.77,22.45,1.3200000000000003,-1.1500000000000021,22.3875,22.97,21.94,1.0299999999999976,-0.9899999999999984,22.715,23.57,22.15,1.4200000000000017,-1.2800000000000011,3005232,3870204,2248263,1621941,-655575
2018-04-01,21.32,22.16,20.46,1.6999999999999993,-0.9699999999999989,21.654,22.39,21.32,1.0700000000000003,-0.9600000000000009,20.966,21.26,20.42,0.8399999999999999,-0.3500000000000014,21.294,21.47,20.98,0.48999999999999844,-0.48999999999999844,3113849,4243714,2049373,2194341,-753172
2018-04-08,22.068,22.66,21.34,1.3200000000000003,1.3200000000000003,22.306,22.87,21.6,1.2699999999999996,1.139999999999997,21.896,22.47,21.12,1.3499999999999979,1.2199999999999989,22.080000000000002,22.84,21.13,1.7100000000000009,1.3800000000000026,2227338,2942465,1742475,1199990,-247115
2018-04-15,22.542,23.01,21.56,1.4500000000000028,-1.2800000000000011,22.684,23.31,21.74,1.5700000000000003,-1.2100000000000009,22.302,22.99,21.43,1.5599999999999987,-1.1900000000000013,22.466,23.27,21.5,1.7699999999999996,-1.3500000000000014,2730213,3770025,1851399,1918626,-1114938
2018-04-22,21.977999999999998,22.27,21.59,0.6799999999999997,0.620000000000001,22.092,22.31,21.74,0.5700000000000003,0.5700000000000003,21.52,22.04,20.89,1.1499999999999986,0.8999999999999986,21.676,22.17,20.96,1.2100000000000009,0.9899999999999984,4576027,6851903,2210337,4641566,-3241464
2018-04-29,22.34,22.83,21.67,1.1599999999999966,1.0,22.624,23.12,21.89,1.2300000000000004,1.2300000000000004,22.196,22.64,21.57,1.0700000000000003,1.0700000000000003,22.52,23.09,21.74,1.3500000000000014,1.3500000000000014,2145928,3585951,1568899,2017052,-144671
2018-05-06,23.63,24.0,23.24,0.7600000000000016,0.379999999999999,23.816,24.2,23.34,0.8599999999999994,0.3200000000000003,23.558,23.93,23.09,0.8399999999999999,0.3500000000000014,23.74,24.06,23.26,0.7999999999999972,0.28999999999999915,2284226,3920193,1605057,2315136,-1615400
2018-05-13,24.092,24.46,23.69,0.7699999999999996,-0.5199999999999996,24.212,24.52,23.75,0.7699999999999996,-0.7699999999999996,23.791999999999998,24.2,23.41,0.7899999999999991,-0.7899999999999991,23.964,24.37,23.43,0.9400000000000013,-0.9400000000000013,3071993,4114903,1379558,2735345,-2276011
