Date,RHE_Open_average,RHE_Open_max,RHE_Open_min,RHE_Open_volatility,RHE_Open_change,RHE_High_average,RHE_High_max,RHE_High_min,RHE_High_volatility,RHE_High_change,RHE_Low_average,RHE_Low_max,RHE_Low_min,RHE_Low_volatility,RHE_Low_change,RHE_Close_average,RHE_Close_max,RHE_Close_min,RHE_Close_volatility,RHE_Close_change,RHE_Volume_average,RHE_Volume_max,RHE_Volume_min,RHE_Volume_volatility,RHE_Volume_change
2018-01-14,3.86136,5.04,3.0,2.04,-1.9139999999999997,4.11024,5.04,3.36,1.6800000000000002,-1.6800000000000002,3.22224,3.42,3.0,0.41999999999999993,-0.11399999999999988,3.42336,3.72,3.1368,0.5832000000000002,-0.5832000000000002,2841,6973,409,6564,-6564
2018-01-21,2.88576,3.0239999999999996,2.76,0.2639999999999998,0.2639999999999998,3.0552,3.24,2.952,0.28800000000000026,-0.21600000000000064,2.67552,2.7588,2.5416,0.21720000000000006,-0.05879999999999974,2.89994,2.9904,2.8032,0.18720000000000026,-0.1164000000000005,1046,1640,598,1042,358
2018-01-28,2.9543999999999997,3.48,2.76,0.7200000000000002,0.23760000000000003,3.3816,3.72,2.9424,0.7776000000000001,0.04560000000000031,2.7460799999999996,2.88,2.6639999999999997,0.2160000000000002,0.1200000000000001,2.9616,3.4739999999999998,2.676,0.7979999999999996,0.18840000000000012,3429,7071,860,6211,1068
2018-02-04,2.7708,3.108,2.43,0.6779999999999999,-0.5052000000000003,2.80296,3.108,2.5176,0.5904000000000003,-0.5052000000000003,2.51784,2.76,2.28,0.48,-0.4187999999999996,2.64576,2.88,2.4432,0.43679999999999986,-0.43679999999999986,2332,4859,410,4449,-3338
2018-02-11,2.451,2.58,2.3688,0.21120000000000028,-0.18000000000000016,2.6328,2.88,2.4672,0.41279999999999983,-0.41279999999999983,2.391,2.4612,2.3040000000000003,0.15719999999999956,-0.08040000000000003,2.4645,2.5752,2.412,0.16320000000000023,-0.16320000000000023,1827,2514,827,1687,-37
2018-02-18,2.36712,2.412,2.2716,0.14040000000000008,-0.01200000000000001,2.68416,3.9096,2.2872,1.6224000000000003,1.4976000000000003,2.27616,2.4,2.16,0.23999999999999977,0.23999999999999977,2.45088,3.0,2.1636,0.8363999999999998,0.8363999999999998,4095,17715,231,17484,16855
2018-02-25,3.0516,3.36,2.8680000000000003,0.49199999999999955,0.20999999999999996,3.324,3.42,3.12,0.2999999999999998,-0.06000000000000005,2.83992,3.0,2.58,0.41999999999999993,-0.07200000000000006,2.9349600000000002,3.0252,2.6916,0.3335999999999997,-0.029999999999999805,3752,5235,2794,2441,-1613
2018-03-04,3.19704,3.6,2.9052,0.6948000000000003,0.21480000000000032,3.52608,3.9,3.24,0.6599999999999997,0.22799999999999976,3.0564,3.2544,2.9052,0.3492000000000002,0.21480000000000032,3.18576,3.2844,3.06,0.22440000000000015,0.13680000000000003,2350,4049,1040,3009,-867
2018-03-11,3.05832,3.312,2.8812,0.4307999999999996,0.08639999999999981,3.28344,3.4896,3.1476,0.34199999999999964,-0.34199999999999964,2.82384,3.0,2.556,0.44399999999999995,-0.44399999999999995,2.88096,3.1668,2.556,0.6107999999999998,-0.6107999999999998,3948,7054,1282,5772,473
2018-03-18,4.608,6.54,2.94,3.6,3.6,7.17624,10.56,3.1476,7.4124,4.0283999999999995,4.176,5.28,2.64,2.64,2.52,4.93344,6.5760000000000005,2.64,3.9360000000000004,2.8703999999999996,41501,112259,3514,108745,11714
