Date,IART_Open_average,IART_Open_max,IART_Open_min,IART_Open_volatility,IART_Open_change,IART_High_average,IART_High_max,IART_High_min,IART_High_volatility,IART_High_change,IART_Low_average,IART_Low_max,IART_Low_min,IART_Low_volatility,IART_Low_change,IART_Close_average,IART_Close_max,IART_Close_min,IART_Close_volatility,IART_Close_change,IART_Volume_average,IART_Volume_max,IART_Volume_min,IART_Volume_volatility,IART_Volume_change
2018-01-14,50.452,51.07,50.1,0.9699999999999989,0.35999999999999943,50.956,51.45,50.42,1.0300000000000011,0.37000000000000455,50.042,50.89,49.61,1.2800000000000011,1.2800000000000011,50.522,51.45,49.84,1.6099999999999994,1.6099999999999994,358494,522475,287296,235179,-61954
2018-01-21,51.714,53.19,50.61,2.5799999999999983,1.9499999999999957,52.378,53.71,51.24,2.469999999999999,2.469999999999999,51.29,53.19,50.04,3.1499999999999986,3.1499999999999986,52.084,53.49,50.45,3.039999999999999,3.039999999999999,396662,537932,300436,237496,-52284
2018-01-28,52.782000000000004,53.1,52.36,0.740000000000002,0.1600000000000037,53.326,53.49,53.17,0.3200000000000003,-0.1599999999999966,52.282000000000004,52.63,51.49,1.1400000000000006,-1.0399999999999991,52.766,53.41,51.92,1.4899999999999949,-0.8999999999999986,452370,894870,257607,637263,534250
2018-02-04,50.516,51.27,49.5,1.7700000000000031,-1.7700000000000031,51.47,52.89,50.09,2.799999999999997,-1.8500000000000014,49.512,50.64,47.99,2.6499999999999986,-1.0399999999999991,50.13,51.17,49.15,2.020000000000003,-1.009999999999998,568425,797747,411075,386672,-313844
2018-02-11,50.355,51.28,49.37,1.9100000000000037,1.5900000000000034,51.394999999999996,52.55,50.22,2.3299999999999983,2.3299999999999983,50.1075,51.22,49.27,1.9499999999999957,1.9499999999999957,51.019999999999996,52.26,49.75,2.509999999999998,2.509999999999998,463489,790644,336347,454297,443542
2018-02-18,52.59,54.02,51.62,2.4000000000000057,1.9200000000000017,53.554,55.09,52.26,2.8300000000000054,2.8300000000000054,52.256,53.26,51.48,1.7800000000000011,1.7800000000000011,53.152,54.96,51.63,3.3299999999999983,3.3299999999999983,497546,612330,348695,263635,224341
2018-02-25,53.066,54.55,51.45,3.0999999999999943,-2.0799999999999983,53.774,54.72,52.81,1.9099999999999966,-0.769999999999996,51.996,52.73,51.36,1.3699999999999974,0.29999999999999716,52.782,53.68,51.72,1.9600000000000009,-0.6000000000000014,581498,888550,365557,522993,-522993
2018-03-04,53.748,54.91,52.89,2.019999999999996,1.8399999999999963,54.472,56.06,53.2,2.8599999999999994,2.8599999999999994,53.216,54.45,51.87,2.5800000000000054,2.5800000000000054,54.24,55.77,53.17,2.6000000000000014,2.6000000000000014,457838,713623,365238,348385,-325498
2018-03-11,56.412,57.13,56.12,1.0100000000000051,1.0100000000000051,57.048,57.61,56.35,1.259999999999998,1.0399999999999991,55.885999999999996,56.14,55.48,0.6600000000000037,0.6600000000000037,56.548,57.38,56.14,1.240000000000002,0.45000000000000284,731190,1034456,442233,592223,-6584
2018-03-18,56.2,57.32,54.83,2.490000000000002,-1.8400000000000034,56.97,58.17,55.67,2.5,-1.4399999999999977,55.086,56.78,53.47,3.3100000000000023,-2.6700000000000017,55.876,56.94,54.15,2.789999999999999,-1.2999999999999972,482641,696166,361917,334249,334249
2018-03-25,55.442499999999995,55.91,54.86,1.0499999999999972,-0.519999999999996,55.9525,56.15,55.66,0.490000000000002,-0.30000000000000426,54.4675,55.16,53.52,1.6399999999999935,-1.6399999999999935,54.9325,55.62,54.05,1.5700000000000003,-1.5700000000000003,438042,493694,386890,106804,-93483
