Date,HWKN_stock_Open_average,HWKN_stock_Open_max,HWKN_stock_Open_min,HWKN_stock_Open_volatility,HWKN_stock_Open_change,HWKN_stock_High_average,HWKN_stock_High_max,HWKN_stock_High_min,HWKN_stock_High_volatility,HWKN_stock_High_change,HWKN_stock_Low_average,HWKN_stock_Low_max,HWKN_stock_Low_min,HWKN_stock_Low_volatility,HWKN_stock_Low_change,HWKN_stock_Close_average,HWKN_stock_Close_max,HWKN_stock_Close_min,HWKN_stock_Close_volatility,HWKN_stock_Close_change,HWKN_stock_Volume_average,HWKN_stock_Volume_max,HWKN_stock_Volume_min,HWKN_stock_Volume_volatility,HWKN_stock_Volume_change
2018-01-14,35.9375,36.65,35.25,1.3999999999999986,-0.9500000000000028,36.975,38.0,36.3,1.7000000000000028,-0.6000000000000014,35.292500000000004,35.52,35.05,0.47000000000000597,-0.10000000000000142,35.7875,36.8,35.2,1.5999999999999943,0.3500000000000014,30628,59160,17766,41394,3118
2018-01-21,35.56,35.75,35.1,0.6499999999999986,-0.05000000000000426,35.76,35.9,35.65,0.25,-0.10000000000000142,34.988,35.1,34.85,0.25,0.10999999999999943,35.35,35.5,35.0,0.5,0.3500000000000014,27503,47417,18545,28872,-2571
2018-01-28,35.238,35.4,35.05,0.3500000000000014,0.05000000000000426,35.614,35.68,35.55,0.13000000000000256,-0.10000000000000142,34.94,35.05,34.85,0.19999999999999574,-0.10000000000000142,35.32,35.55,35.15,0.3999999999999986,-0.19999999999999574,24874,35967,16181,19786,18274
2018-02-04,33.660000000000004,34.95,32.85,2.1000000000000014,-2.1000000000000014,34.564,35.32,33.75,1.5700000000000003,-0.3200000000000003,33.24,34.25,32.7,1.5499999999999972,-1.3999999999999986,33.81,34.45,32.7,1.75,0.10000000000000142,32937,38689,27191,11498,-1269
2018-02-11,35.226,35.93,34.65,1.2800000000000011,0.8500000000000014,35.94,36.25,35.7,0.5499999999999972,0.04999999999999716,34.94,35.35,34.4,0.9500000000000028,0.8000000000000043,35.46,35.8,35.1,0.6999999999999957,0.3500000000000014,31437,50203,18793,31410,-18885
2018-02-18,34.8375,35.25,34.65,0.6000000000000014,-0.45000000000000284,35.457499999999996,35.75,35.1,0.6499999999999986,0.2700000000000031,34.3875,34.45,34.3,0.15000000000000568,0.05000000000000426,34.6125,34.75,34.5,0.25,0.14999999999999858,32818,40146,24070,16076,9281
2018-02-25,34.3,34.8,33.65,1.1499999999999986,-1.0,34.96,35.65,34.35,1.2999999999999972,-1.2999999999999972,33.74,34.6,33.0,1.6000000000000014,-1.0500000000000043,34.04,34.8,33.5,1.2999999999999972,-0.9499999999999957,26360,34172,19285,14887,4989
2018-03-04,34.74,35.2,33.7,1.5,1.25,35.48,35.9,35.15,0.75,0.14999999999999858,34.392,34.66,33.7,0.9599999999999937,0.8999999999999986,35.07,35.45,34.75,0.7000000000000028,0.5,43341,86100,25522,60578,60578
2018-03-11,35.199999999999996,36.5,32.9,3.6000000000000014,-2.6000000000000014,35.79,37.2,33.65,3.5500000000000043,-3.5500000000000043,34.24,35.7,32.2,3.5,-2.6000000000000014,34.760000000000005,36.45,32.95,3.5,-3.0,59497,162293,20602,141691,124620
2018-03-18,33.08,33.5,32.5,1.0,-0.7999999999999972,33.638,33.8,33.39,0.4099999999999966,0.29999999999999716,32.476,32.88,31.95,0.9300000000000033,-0.9300000000000033,32.95,33.7,32.15,1.5500000000000043,-1.25,30284,44223,25067,19156,13815
2018-03-25,33.1375,34.05,32.7,1.3499999999999943,1.3499999999999943,33.9875,35.35,33.05,2.3000000000000043,2.3000000000000043,32.825,33.8,32.25,1.5499999999999972,1.5499999999999972,33.7,35.15,32.75,2.3999999999999986,2.1999999999999957,76430,227320,22279,205041,203565
2018-04-01,33.1,34.9,32.2,2.6999999999999957,-1.9499999999999957,33.59,34.9,33.1,1.7999999999999972,-1.7999999999999972,32.16,32.85,31.8,1.0500000000000007,-0.09999999999999787,32.64,33.05,32.1,0.9499999999999957,0.3500000000000014,44317,71986,29358,42628,-35490
2018-04-08,33.3,34.15,32.65,1.5,1.5,33.81,34.55,33.2,1.3499999999999943,0.9499999999999957,32.852000000000004,33.4,32.25,1.1499999999999986,0.9499999999999957,33.41,34.0,32.75,1.25,1.0499999999999972,42009,61482,21460,40022,-9324
2018-04-15,34.28,34.6,34.0,0.6000000000000014,0.25,34.66,35.1,34.25,0.8500000000000014,-0.10000000000000142,33.85,34.35,33.3,1.0500000000000043,0.0,34.14,34.55,33.65,0.8999999999999986,-0.30000000000000426,30404,40723,16989,23734,2671
