Date,ETR_Open_average,ETR_Open_max,ETR_Open_min,ETR_Open_volatility,ETR_Open_change,ETR_High_average,ETR_High_max,ETR_High_min,ETR_High_volatility,ETR_High_change,ETR_Low_average,ETR_Low_max,ETR_Low_min,ETR_Low_volatility,ETR_Low_change,ETR_Close_average,ETR_Close_max,ETR_Close_min,ETR_Close_volatility,ETR_Close_change,ETR_Volume_average,ETR_Volume_max,ETR_Volume_min,ETR_Volume_volatility,ETR_Volume_change
2018-01-14,78.07600000000001,78.54,77.5,1.0400000000000063,-0.8900000000000006,78.41799999999999,78.72,77.85,0.8700000000000045,-0.7400000000000091,77.08200000000001,77.78,76.65,1.1299999999999955,-0.20999999999999375,77.558,78.51,76.83,1.6800000000000068,-0.8400000000000034,1299984,1382694,1069089,313605,-4279
2018-01-21,77.516,78.29,76.7,1.5900000000000034,1.0300000000000011,78.168,78.53,77.67,0.8599999999999994,-0.2600000000000051,76.84,77.45,76.55,0.9000000000000057,-0.15000000000000568,77.512,78.29,76.7,1.5900000000000034,-0.8299999999999983,1350786,1945725,1055213,890512,-265990
2018-01-28,77.152,78.47,75.87,2.5999999999999943,-0.9399999999999977,78.054,78.98,76.64,2.3400000000000034,-1.7399999999999949,76.158,76.91,74.39,2.519999999999996,-2.4200000000000017,76.82000000000001,78.69,74.41,4.280000000000001,-3.490000000000009,1633778,1843430,1209803,633627,-88954
2018-02-04,73.116,74.25,72.33,1.9200000000000017,0.6099999999999994,74.474,75.0,73.7,1.2999999999999972,0.6500000000000057,72.422,73.42,71.95,1.4699999999999989,1.4699999999999989,73.462,74.63,72.02,2.6099999999999994,0.8699999999999903,1727732,2439251,1249783,1189468,-1189468
2018-02-11,74.905,76.24,74.29,1.9499999999999886,1.6799999999999926,75.9,77.0,74.92,2.0799999999999983,1.7199999999999989,74.3675,76.24,73.65,2.589999999999989,2.589999999999989,75.515,76.72,73.98,2.739999999999995,1.6700000000000017,1138851,1626899,757855,869044,591765
2018-02-18,75.828,77.96,74.7,3.259999999999991,1.7099999999999937,76.89,78.0,75.83,2.1700000000000017,1.2900000000000063,74.734,76.55,73.55,3.0,1.7099999999999937,75.918,77.74,74.44,3.299999999999997,1.519999999999996,1403960,2000542,905033,1095509,213771
2018-02-25,76.308,77.0,75.81,1.1899999999999977,-0.5400000000000063,77.592,78.85,76.71,2.1400000000000006,0.4899999999999949,75.82,76.05,75.57,0.480000000000004,0.030000000000001137,76.57,78.57,75.82,2.75,2.529999999999987,1721574,1873686,1493560,380126,-380126
2018-03-04,77.314,78.38,76.82,1.5600000000000023,-1.4599999999999937,77.478,78.38,76.95,1.4299999999999926,-1.0799999999999983,76.488,77.2,76.19,1.0100000000000051,-0.6099999999999994,77.03,77.72,76.66,1.0600000000000023,-0.4899999999999949,1400004,1600000,1054033,545967,-398074
2018-03-11,77.786,78.88,77.34,1.539999999999992,1.4899999999999949,78.554,79.24,77.91,1.3299999999999983,1.0499999999999972,77.384,78.16,76.85,1.3100000000000023,1.3100000000000023,77.908,78.88,77.09,1.789999999999992,1.4500000000000028,1546628,3495548,826614,2668934,498752
2018-03-18,78.312,78.75,77.48,1.269999999999996,-0.8799999999999955,79.116,80.15,78.27,1.8800000000000097,-0.7400000000000091,77.616,78.21,77.19,1.019999999999996,-0.9099999999999966,78.17,78.76,77.35,1.4100000000000108,-0.6200000000000045,1089469,1520115,748508,771607,-771607
2018-03-25,78.99,79.57,78.22,1.3499999999999943,0.7399999999999949,79.9375,80.11,79.7,0.4099999999999966,-0.21999999999999886,78.4025,78.76,77.92,0.8400000000000034,0.35999999999999943,78.99000000000001,79.29,78.78,0.5100000000000051,-0.4000000000000057,1215649,1301651,1038526,263125,183993
2018-04-01,79.242,80.02,78.73,1.289999999999992,0.269999999999996,79.876,80.04,79.62,0.4200000000000017,-0.11999999999999034,78.492,78.76,77.89,0.8700000000000045,0.30999999999998806,79.226,79.76,78.96,0.8000000000000114,-0.23000000000000398,1122488,1311932,928172,383760,-247053
2018-04-08,78.53,79.17,77.5,1.6700000000000017,-0.23000000000000398,79.2,79.83,78.77,1.0600000000000023,0.12999999999999545,77.99,78.82,77.15,1.6699999999999875,0.5,78.518,79.63,77.35,2.280000000000001,1.1199999999999903,1115403,1497202,709943,787259,-241421
2018-04-15,79.75,80.31,79.33,0.980000000000004,-0.269999999999996,80.244,80.59,79.74,0.8500000000000085,-0.6600000000000108,79.03,79.49,78.62,0.8699999999999903,-0.3100000000000023,79.592,80.15,78.98,1.1700000000000017,-0.9000000000000057,1379673,1896901,879397,1017504,-368358
2018-04-22,80.352,82.16,79.38,2.780000000000001,2.6599999999999966,81.446,82.44,80.15,2.289999999999992,1.5499999999999972,79.872,81.57,78.21,3.3599999999999994,2.1899999999999977,80.902,82.11,79.42,2.6899999999999977,1.490000000000009,1467028,1949921,1061438,888483,-325175
2018-04-29,81.734,82.32,81.05,1.269999999999996,0.5600000000000023,82.244,82.63,81.72,0.9099999999999966,0.5900000000000034,81.21,82.03,80.82,1.210000000000008,0.4000000000000057,81.788,82.35,81.23,1.1199999999999903,0.3199999999999932,1270044,1926989,917772,1009217,-18154
2018-05-06,79.28,80.93,78.62,2.3100000000000023,-1.8700000000000045,79.452,80.96,78.89,2.069999999999993,-1.8299999999999983,78.264,78.94,77.57,1.3700000000000045,-0.8299999999999983,78.756,79.4,78.02,1.3800000000000097,-0.8500000000000085,1002582,1539068,493225,1045843,-310969
2018-05-13,77.11,78.16,76.3,1.8599999999999994,-1.7299999999999898,77.258,78.38,76.48,1.8999999999999915,-1.8999999999999915,76.184,77.09,75.45,1.6400000000000006,-1.3100000000000023,76.634,77.55,76.14,1.4099999999999966,-1.2999999999999972,1018746,1292529,877697,414832,-138047
2018-05-20,77.87,79.48,76.56,2.9200000000000017,2.9200000000000017,78.89750000000001,80.16,77.09,3.069999999999993,3.069999999999993,77.6375,79.48,76.09,3.3900000000000006,3.3900000000000006,78.6575,79.73,76.68,3.049999999999997,3.049999999999997,1332240,1958781,989234,969547,138933
2018-05-27,80.108,80.68,79.51,1.1700000000000017,0.8000000000000114,80.66199999999999,81.13,80.41,0.7199999999999989,0.07000000000000739,79.234,79.89,78.25,1.6400000000000006,-0.9899999999999949,79.852,80.91,78.3,2.6099999999999994,-1.3200000000000074,1716191,1981992,1599104,382888,44080
2018-06-03,77.118,78.29,75.89,2.4000000000000057,-1.4200000000000017,77.554,78.62,77.04,1.5799999999999983,-1.5600000000000023,76.316,77.58,75.83,1.75,-1.6700000000000017,76.736,77.71,76.05,1.6599999999999966,-1.6599999999999966,2650925,5445749,877292,4568457,2311835
2018-06-10,76.858,78.0,76.1,1.9000000000000057,1.9000000000000057,77.798,79.04,77.0,2.0400000000000063,1.8700000000000045,76.49,77.8,76.05,1.75,1.75,77.322,78.4,76.31,2.0900000000000034,1.4200000000000017,2907597,4268281,1965984,2302297,-853455
2018-06-17,79.892,80.4,78.64,1.7600000000000051,1.7600000000000051,80.628,81.2,80.0,1.2000000000000028,1.2000000000000028,79.518,80.19,78.64,1.5499999999999972,1.5499999999999972,80.26,81.02,79.84,1.1799999999999926,1.039999999999992,2572353,3330876,1844358,1486518,163400
2018-06-24,81.092,81.71,80.81,0.8999999999999915,0.28000000000000114,81.688,82.14,81.19,0.9500000000000028,-0.28000000000000114,80.648,81.07,80.21,0.8599999999999994,-0.19000000000001194,81.224,81.74,80.79,0.9499999999999886,0.5300000000000011,1982512,3017574,1613149,1404425,38922
2018-07-01,81.86,82.66,81.3,1.3599999999999994,1.3599999999999994,82.345,82.78,81.94,0.8400000000000034,0.7199999999999989,80.935,81.76,79.86,1.9000000000000057,-1.2000000000000028,81.5125,82.56,80.15,2.4099999999999966,-1.2299999999999898,1443753,1994261,574709,1419552,1419552
2018-07-08,81.376,81.97,80.15,1.8199999999999932,1.6400000000000006,82.112,82.46,81.32,1.1400000000000006,0.6800000000000068,80.988,81.73,79.55,2.180000000000007,1.6099999999999994,81.804,82.21,80.93,1.279999999999987,0.8799999999999955,1523543,2107464,1222300,885164,1748
2018-07-15,81.21,81.96,80.61,1.3499999999999943,-1.3499999999999943,81.502,82.14,80.86,1.2800000000000011,-1.2800000000000011,80.35600000000001,81.67,79.16,2.510000000000005,-2.510000000000005,80.632,81.7,79.41,2.2900000000000063,-2.2900000000000063,1666154,2501338,921075,1580263,261912
2018-07-22,79.72,80.54,78.9,1.6400000000000006,1.3299999999999983,80.328,81.19,79.12,2.069999999999993,1.5499999999999972,79.19200000000001,80.23,77.59,2.6400000000000006,2.25,79.896,80.55,78.98,1.5699999999999932,1.289999999999992,1772614,2778755,809781,1968974,554291
2018-07-29,82.102,83.62,80.62,3.0,3.0,83.234,84.29,81.38,2.910000000000011,2.75,81.584,83.32,80.09,3.2299999999999898,3.2299999999999898,82.616,83.77,81.28,2.489999999999995,2.1700000000000017,1974978,2615530,1429570,1185960,-826461
2018-08-05,83.098,83.76,82.17,1.5900000000000034,-0.35999999999999943,83.598,84.17,82.82,1.3500000000000085,-0.10999999999999943,82.616,83.36,82.03,1.3299999999999983,0.769999999999996,83.25,83.65,82.62,1.0300000000000011,0.39000000000000057,1567647,2265364,1122235,1143129,449738
2018-08-12,84.47,85.32,83.7,1.6199999999999903,1.6199999999999903,85.118,85.62,84.23,1.3900000000000006,1.2299999999999898,84.078,84.81,83.27,1.5400000000000063,1.5100000000000051,84.762,85.32,83.98,1.3399999999999892,1.25,1885249,2907905,962913,1944992,-1944992
