Date,AZO_Open_average,AZO_Open_max,AZO_Open_min,AZO_Open_volatility,AZO_Open_change,AZO_High_average,AZO_High_max,AZO_High_min,AZO_High_volatility,AZO_High_change,AZO_Low_average,AZO_Low_max,AZO_Low_min,AZO_Low_volatility,AZO_Low_change,AZO_Close_average,AZO_Close_max,AZO_Close_min,AZO_Close_volatility,AZO_Close_change,AZO_Volume_average,AZO_Volume_max,AZO_Volume_min,AZO_Volume_volatility,AZO_Volume_change
2018-01-14,788.356,792.54,781.08,11.459999999999923,3.5,792.654,797.89,790.0,7.889999999999986,0.8999999999999773,777.506,785.46,772.99,12.470000000000027,-1.2799999999999727,787.274,793.8,781.02,12.779999999999973,7.680000000000064,355051,532866,293589,239277,187760
2018-01-21,789.916,792.74,787.0,5.740000000000009,2.8599999999999,794.1940000000001,796.95,789.57,7.3799999999999955,7.159999999999968,781.22,785.09,775.0,10.090000000000032,9.519999999999982,789.938,796.95,786.3,10.650000000000091,0.34000000000003183,283813,367197,214935,152262,-108870
2018-01-28,766.284,782.05,747.0,35.049999999999955,-35.049999999999955,775.646,786.87,763.77,23.100000000000023,-21.800000000000068,753.734,771.54,730.48,41.059999999999945,-41.059999999999945,757.732,776.67,731.59,45.07999999999993,-45.07999999999993,389090,551111,321622,229489,225117
2018-02-04,728.874,742.14,720.1,22.039999999999964,5.449999999999932,745.824,753.98,729.48,24.5,-14.300000000000068,710.834,726.4,680.23,46.16999999999996,8.870000000000005,729.134,745.07,718.57,26.5,-14.870000000000005,587628,895670,412194,483476,-62622
2018-02-11,722.27,728.36,708.22,20.139999999999986,-2.590000000000032,728.785,729.47,728.36,1.1100000000000136,0.30999999999994543,708.5275,714.62,704.64,9.980000000000018,0.5900000000000318,717.8425,724.6,711.88,12.720000000000027,2.169999999999959,365290,375327,352308,23019,-12222
2018-02-18,722.802,731.6,710.0,21.600000000000023,20.0,733.894,750.45,726.05,24.40000000000009,7.189999999999941,715.312,720.2,707.9,12.300000000000068,9.460000000000036,722.1,735.9,713.23,22.66999999999996,22.66999999999996,362722,510537,246698,263839,200737
2018-02-25,668.766,708.55,654.34,54.20999999999992,-50.82999999999993,679.392,710.59,662.85,47.74000000000001,-47.74000000000001,648.388,650.6,645.14,5.460000000000036,4.139999999999986,659.96,664.72,654.47,10.25,1.2799999999999727,927776,1872327,444198,1428129,-1428129
2018-03-04,657.328,660.1,656.0,4.100000000000023,3.6000000000000227,661.862,664.92,658.84,6.079999999999927,-4.819999999999936,649.426,651.86,645.0,6.860000000000014,-6.100000000000023,657.75,664.72,653.26,11.460000000000036,-11.460000000000036,404413,550146,301400,248746,107041
2018-03-11,650.986,653.85,647.91,5.940000000000055,-5.940000000000055,654.58,658.08,652.55,5.530000000000086,-4.25,646.292,648.17,643.22,4.949999999999932,-4.949999999999932,649.658,651.48,648.49,2.990000000000009,1.3899999999999864,443104,593621,355994,237627,218212
2018-03-18,648.626,653.33,645.47,7.860000000000014,-6.529999999999973,653.08,661.2,647.52,13.680000000000064,-5.710000000000036,641.38,648.4,633.44,14.959999999999923,-14.959999999999923,643.196,649.01,637.02,11.990000000000009,-10.549999999999955,415248,519851,361446,158405,53982
