Date,NXST_stock_Open_average,NXST_stock_Open_max,NXST_stock_Open_min,NXST_stock_Open_volatility,NXST_stock_Open_change,NXST_stock_High_average,NXST_stock_High_max,NXST_stock_High_min,NXST_stock_High_volatility,NXST_stock_High_change,NXST_stock_Low_average,NXST_stock_Low_max,NXST_stock_Low_min,NXST_stock_Low_volatility,NXST_stock_Low_change,NXST_stock_Close_average,NXST_stock_Close_max,NXST_stock_Close_min,NXST_stock_Close_volatility,NXST_stock_Close_change,NXST_stock_Volume_average,NXST_stock_Volume_max,NXST_stock_Volume_min,NXST_stock_Volume_volatility,NXST_stock_Volume_change
2019-09-29,100.202,102.48,98.54,3.9399999999999977,-0.5900000000000034,101.784,104.49,99.3,5.189999999999998,-2.200000000000003,98.28,101.59,95.21,6.38000000000001,-2.0200000000000102,100.18599999999999,102.31,98.81,3.5,-3.3200000000000074,291954,382940,218227,164713,-6775
2019-10-06,96.76,99.08,94.87,4.209999999999994,-2.6700000000000017,97.97,99.82,96.03,3.789999999999992,0.46999999999999886,95.232,97.06,94.32,2.740000000000009,-1.460000000000008,96.472,98.83,94.71,4.1200000000000045,0.12999999999999545,269465,425027,215014,210013,7383
2019-10-13,98.352,99.33,97.3,2.030000000000001,0.37999999999999545,98.9,99.37,98.41,0.960000000000008,0.45000000000000284,96.446,97.66,95.41,2.25,-0.8599999999999994,97.942,98.85,97.05,1.7999999999999972,-0.75,350167,592959,136064,456895,456895
2019-10-20,101.294,104.08,97.67,6.409999999999997,4.230000000000004,103.288,104.95,100.21,4.740000000000009,4.230000000000004,100.09400000000001,101.9,97.67,4.230000000000004,4.230000000000004,102.396,103.5,100.03,3.469999999999999,3.260000000000005,424037,675235,268145,407090,-94130
2019-10-27,101.326,103.82,97.99,5.829999999999998,-5.599999999999994,102.152,105.57,98.62,6.949999999999989,-6.759999999999991,99.014,103.29,95.11,8.180000000000007,-6.0,99.924,103.67,97.29,6.3799999999999955,-5.969999999999999,352460,491365,230309,261056,-51833
2019-11-03,97.38,101.45,90.11,11.340000000000003,2.5900000000000034,101.892,106.06,99.29,6.769999999999996,4.079999999999998,95.706,99.92,89.55,10.370000000000005,5.200000000000003,100.092,105.95,96.55,9.400000000000006,9.400000000000006,543974,746889,361668,385221,362043
2019-11-10,104.678,108.0,101.71,6.290000000000006,-3.200000000000003,106.446,108.99,103.05,5.939999999999998,-5.530000000000001,102.924,106.06,100.41,5.650000000000006,-4.960000000000008,103.966,108.3,101.03,7.269999999999996,-7.269999999999996,613241,849351,409280,440071,-376733
2019-11-17,102.17,103.45,100.83,2.6200000000000045,0.7900000000000063,104.106,105.17,102.89,2.280000000000001,2.280000000000001,100.102,101.28,98.9,2.3799999999999955,1.2800000000000011,102.734,104.85,100.8,4.049999999999997,2.0799999999999983,523988,651037,406135,244902,-184210
2019-11-24,107.535,108.91,104.85,4.060000000000002,2.960000000000008,109.38499999999999,110.48,108.66,1.8200000000000074,-1.8200000000000074,105.7775,107.12,104.83,2.2900000000000063,2.2900000000000063,108.25,108.99,107.71,1.2800000000000011,-1.2800000000000011,462231,903850,159173,744677,-744677
2019-12-01,106.374,108.15,103.13,5.02000000000001,0.4100000000000108,107.50200000000001,109.37,105.26,4.109999999999999,1.6099999999999994,104.86,107.34,101.32,6.02000000000001,2.710000000000008,106.602,108.98,104.74,4.240000000000009,4.240000000000009,323076,442270,242557,199713,-34972
2019-12-08,107.844,109.07,106.59,2.4799999999999898,-0.8200000000000074,109.416,110.59,108.35,2.240000000000009,-0.8700000000000045,106.652,108.51,105.76,2.75,-1.6600000000000108,107.53,108.99,105.83,3.1599999999999966,-1.2999999999999972,406369,481440,335125,146315,-2877
2019-12-15,111.11200000000001,117.01,106.45,10.560000000000002,8.329999999999998,114.02,118.33,109.4,8.929999999999993,8.929999999999993,110.076,115.8,105.36,10.439999999999998,10.439999999999998,112.968,117.53,105.88,11.650000000000006,11.420000000000002,619015,955664,368589,587075,182494
2019-12-22,117.6425,118.56,116.91,1.6500000000000057,1.0900000000000034,118.325,118.77,117.63,1.1400000000000006,0.21999999999999886,116.1625,116.63,115.63,1.0,0.7099999999999937,117.78,118.75,116.91,1.8400000000000034,0.9399999999999977,286021,492142,80814,411328,138994
2019-12-29,116.47,118.39,112.98,5.409999999999997,-5.409999999999997,117.7675,118.7,116.63,2.0700000000000074,-2.0700000000000074,114.885,116.64,112.7,3.9399999999999977,-3.9399999999999977,116.4425,117.25,115.02,2.230000000000004,-0.47999999999998977,519424,1060123,300723,759400,698816
