Date,PLM_Open_average,PLM_Open_max,PLM_Open_min,PLM_Open_volatility,PLM_Open_change,PLM_High_average,PLM_High_max,PLM_High_min,PLM_High_volatility,PLM_High_change,PLM_Low_average,PLM_Low_max,PLM_Low_min,PLM_Low_volatility,PLM_Low_change,PLM_Close_average,PLM_Close_max,PLM_Close_min,PLM_Close_volatility,PLM_Close_change,PLM_Volume_average,PLM_Volume_max,PLM_Volume_min,PLM_Volume_volatility,PLM_Volume_change
2018-01-14,1.0178,1.06,0.9390000000000001,0.121,-0.040000000000000036,1.026,1.06,0.98,0.08000000000000007,-0.040000000000000036,0.9616,1.0,0.89,0.10999999999999999,-0.010000000000000009,0.9896,1.02,0.95,0.07000000000000006,-0.020000000000000018,66274,90521,53660,36861,2999
2018-01-21,1.046,1.06,1.03,0.030000000000000027,0.010000000000000009,1.056,1.09,1.04,0.050000000000000044,0.040000000000000036,1.01,1.05,0.99,0.06000000000000005,0.06000000000000005,1.038,1.09,1.01,0.08000000000000007,0.08000000000000007,47014,76795,16720,60075,-20389
2018-01-28,1.166,1.22,1.1,0.11999999999999988,0.07999999999999985,1.256,1.36,1.12,0.24,0.1299999999999999,1.1219999999999999,1.15,1.08,0.06999999999999984,0.06999999999999984,1.206,1.32,1.12,0.19999999999999996,0.09999999999999987,190583,446253,58560,387693,38723
2018-02-04,1.21,1.24,1.18,0.06000000000000005,-0.06000000000000005,1.216,1.24,1.19,0.050000000000000044,-0.040000000000000036,1.142,1.17,1.07,0.09999999999999987,0.030000000000000027,1.172,1.19,1.15,0.040000000000000036,0.010000000000000009,63823,104557,39701,64856,-1042
2018-02-11,1.1975,1.22,1.19,0.030000000000000027,0.030000000000000027,1.2075,1.22,1.2,0.020000000000000018,0.020000000000000018,1.1724999999999999,1.19,1.15,0.040000000000000036,0.040000000000000036,1.1925,1.2,1.19,0.010000000000000009,0.0,33986,43521,17668,25853,-21925
2018-02-18,1.198,1.21,1.18,0.030000000000000027,0.010000000000000009,1.218,1.26,1.2,0.06000000000000005,0.050000000000000044,1.188,1.21,1.18,0.030000000000000027,0.030000000000000027,1.2112,1.25,1.196,0.05400000000000005,0.050000000000000044,59020,96648,19789,76859,59123
2018-02-25,1.236,1.26,1.21,0.050000000000000044,-0.050000000000000044,1.24,1.26,1.21,0.050000000000000044,-0.050000000000000044,1.198,1.24,1.15,0.09000000000000008,-0.09000000000000008,1.212,1.25,1.16,0.09000000000000008,-0.08000000000000007,59801,129469,15537,113932,113932
2018-03-04,1.162,1.18,1.14,0.040000000000000036,-0.020000000000000018,1.164,1.18,1.14,0.040000000000000036,-0.030000000000000027,1.114,1.16,1.06,0.09999999999999987,-0.09999999999999987,1.14,1.18,1.09,0.08999999999999986,-0.08999999999999986,41899,100104,13077,87027,34835
2018-03-11,1.1,1.15,1.06,0.08999999999999986,0.030000000000000027,1.114,1.15,1.09,0.05999999999999983,0.010000000000000009,1.046,1.07,1.01,0.06000000000000005,0.040000000000000036,1.092,1.12,1.06,0.06000000000000005,0.010000000000000009,44987,70862,17698,53164,-53164
2018-03-18,1.066,1.1,1.04,0.06000000000000005,-0.040000000000000036,1.084,1.12,1.04,0.08000000000000007,-0.040000000000000036,1.04,1.06,0.99,0.07000000000000006,-0.06000000000000005,1.058,1.1,1.01,0.09000000000000008,-0.040000000000000036,48790,95793,25977,69816,69816
2018-03-25,0.9375,0.99,0.89,0.09999999999999998,-0.08999999999999997,0.9530000000000001,1.03,0.89,0.14,-0.13,0.85,0.93,0.78,0.15000000000000002,-0.1100000000000001,0.8987499999999999,0.97,0.86,0.10999999999999999,-0.10999999999999999,79894,101781,54745,47036,-34747
2018-04-01,0.903,0.93,0.865,0.06500000000000006,0.05500000000000005,0.908,0.93,0.89,0.040000000000000036,0.030000000000000027,0.8572,0.88,0.84,0.040000000000000036,0.0050000000000000044,0.8868,0.9,0.865,0.03500000000000003,-0.015000000000000013,60784,104901,23310,81591,-45067
2018-04-08,0.8878,0.902,0.88,0.02200000000000002,-0.0030000000000000027,0.8942,0.91,0.88,0.030000000000000027,-0.025000000000000022,0.8558,0.87,0.836,0.03400000000000003,-0.013000000000000012,0.8812,0.899,0.87,0.029000000000000026,-0.029000000000000026,25349,47538,8194,39344,-5822
2018-04-15,0.8588,0.88,0.85,0.030000000000000027,-0.01200000000000001,0.868,0.89,0.85,0.040000000000000036,-0.030000000000000027,0.8364,0.86,0.8,0.05999999999999994,-0.05999999999999994,0.8476,0.865,0.823,0.04200000000000004,-0.04200000000000004,34044,56495,11239,45256,7689
2018-04-22,0.8206,0.836,0.8,0.03599999999999992,0.006000000000000005,0.8273999999999999,0.84,0.8059999999999999,0.03400000000000003,0.007000000000000006,0.794,0.82,0.78,0.039999999999999925,0.019999999999999907,0.809,0.821,0.79,0.030999999999999917,0.0009999999999998899,38488,66496,16243,50253,-31080
2018-04-29,0.8392,0.855,0.8240000000000001,0.030999999999999917,0.010000000000000009,0.8472,0.855,0.84,0.015000000000000013,-0.004000000000000115,0.8204,0.8240000000000001,0.815,0.009000000000000119,0.0050000000000000044,0.8326,0.845,0.8220000000000001,0.02299999999999991,-0.005999999999999894,18212,36646,3522,33124,-355
2018-05-06,0.812,0.82,0.805,0.014999999999999902,-0.009999999999999898,0.814,0.82,0.805,0.014999999999999902,-0.0050000000000000044,0.798,0.81,0.79,0.020000000000000018,-0.010000000000000009,0.8024,0.81,0.79,0.020000000000000018,-0.020000000000000018,12630,20159,6561,13598,7413
2018-05-13,0.7856000000000001,0.79,0.778,0.01200000000000001,0.0020000000000000018,0.8004,0.82,0.79,0.029999999999999916,0.0020000000000000018,0.7804,0.79,0.77,0.020000000000000018,0.010000000000000009,0.792,0.8,0.778,0.02200000000000002,0.014000000000000012,17618,42530,3693,38837,-29190
2018-05-20,0.8007500000000001,0.8190000000000001,0.78,0.039000000000000035,0.03400000000000003,0.8185,0.835,0.795,0.039999999999999925,0.019000000000000017,0.78575,0.802,0.78,0.02200000000000002,0.0009999999999998899,0.804,0.83,0.78,0.04999999999999993,0.020000000000000018,22602,31467,11398,20069,-20069
2018-05-27,0.7898000000000001,0.8,0.77,0.030000000000000027,-0.030000000000000027,0.7928000000000001,0.8,0.78,0.020000000000000018,-0.020000000000000018,0.775,0.78,0.77,0.010000000000000009,-0.0050000000000000044,0.7802,0.79,0.7709999999999999,0.019000000000000128,-0.019000000000000128,17562,22862,11030,11832,4432
2018-06-03,0.784,0.8,0.77,0.030000000000000027,0.025000000000000022,0.8250000000000001,0.95,0.79,0.15999999999999992,0.15499999999999992,0.769,0.78,0.75,0.030000000000000027,0.010000000000000009,0.809,0.945,0.77,0.17499999999999993,0.16499999999999992,55782,146867,12123,134744,127023
2018-06-10,0.992,1.05,0.93,0.12,0.07000000000000006,1.0542,1.15,0.981,0.16899999999999993,-0.09999999999999987,0.9386,1.01,0.86,0.15000000000000002,0.15000000000000002,0.966,1.01,0.91,0.09999999999999998,0.09999999999999998,151664,346427,28532,317895,-256661
2018-06-17,1.064,1.1,1.0,0.10000000000000009,-0.10000000000000009,1.072,1.1,1.01,0.09000000000000008,-0.09000000000000008,1.012,1.05,0.95,0.10000000000000009,-0.07000000000000006,1.0318,1.07,0.98,0.09000000000000008,-0.06099999999999994,81918,129625,30287,99338,-99338
