Date,A_Open_average,A_Open_max,A_Open_min,A_Open_volatility,A_Open_change,A_High_average,A_High_max,A_High_min,A_High_volatility,A_High_change,A_Low_average,A_Low_max,A_Low_min,A_Low_volatility,A_Low_change,A_Close_average,A_Close_max,A_Close_min,A_Close_volatility,A_Close_change,A_Volume_average,A_Volume_max,A_Volume_min,A_Volume_volatility,A_Volume_change
2018-01-14,72.318,73.17,71.72,1.4500000000000028,1.1500000000000057,72.81,73.55,72.31,1.2399999999999949,1.0799999999999983,71.796,72.6,71.06,1.539999999999992,1.539999999999992,72.406,73.48,71.23,2.25,2.25,1917198,2266103,1703398,562705,260271
2018-01-21,74.132,74.48,73.66,0.8200000000000074,0.4300000000000068,74.452,75.0,73.86,1.1400000000000006,0.9200000000000017,73.568,74.3,73.05,1.25,1.0499999999999972,74.04599999999999,74.82,73.44,1.3799999999999955,1.0900000000000034,1668130,2386914,1213446,1173468,108408
2018-01-28,72.824,73.99,70.86,3.1299999999999955,-3.1299999999999955,73.298,74.39,71.48,2.9099999999999966,-2.5999999999999943,71.616,73.24,68.18,5.059999999999988,-4.75,71.744,73.43,68.22,5.210000000000008,-4.769999999999996,2134874,2860726,1816966,1043760,1043760
2018-02-04,67.42,68.19,66.4,1.789999999999992,0.5,68.53,69.08,67.53,1.5499999999999972,0.21999999999999886,66.346,67.91,65.03,2.8799999999999955,1.240000000000009,67.394,68.45,65.05,3.4000000000000057,-0.01999999999999602,3803517,4516960,1988391,2528569,106406
2018-02-11,70.67,74.94,67.8,7.140000000000001,4.0,71.5175,74.99,68.49,6.5,4.210000000000008,69.53,71.62,67.62,4.0,3.960000000000008,70.5075,72.02,68.34,3.6799999999999926,3.6299999999999955,3312387,4899109,1825531,3073578,1061608
2018-02-18,71.298,71.72,71.0,0.7199999999999989,-0.5,71.778,72.7,71.21,1.490000000000009,-0.6400000000000006,70.45,70.97,70.01,0.9599999999999937,-0.6899999999999977,70.858,71.25,70.58,0.6700000000000017,-0.5,3430750,5947419,1995589,3951830,3367014
2018-02-25,68.542,70.75,66.82,3.930000000000007,-3.5,69.05,70.92,67.68,3.239999999999995,-3.0700000000000074,67.504,69.0,66.51,2.489999999999995,-2.489999999999995,68.006,69.0,67.38,1.6200000000000045,-1.4500000000000028,2601921,3370532,1890858,1479674,-1479674
2018-03-04,69.266,71.2,67.36,3.8400000000000034,3.4200000000000017,70.316,71.53,68.42,3.1099999999999994,3.1099999999999994,68.922,70.67,67.3,3.3700000000000045,3.219999999999999,69.89999999999999,71.13,68.11,3.019999999999996,2.5999999999999943,2526883,3125788,2049403,1076385,-895229
2018-03-11,70.374,71.07,69.79,1.279999999999987,-1.2099999999999937,70.798,71.52,70.31,1.2099999999999937,-1.2099999999999937,69.618,70.42,69.05,1.3700000000000045,-1.3599999999999994,70.004,70.68,69.34,1.3400000000000034,-1.3400000000000034,2428468,3378129,1728144,1649985,911258
2018-03-18,68.626,69.88,67.2,2.6799999999999926,-2.569999999999993,69.158,70.09,68.15,1.9399999999999977,-1.789999999999992,67.748,69.45,65.94,3.510000000000005,-2.7900000000000063,68.196,69.85,66.06,3.789999999999992,-1.6499999999999915,2102023,2594081,1583159,1010922,-115367
