Date,CSX_Open_average,CSX_Open_max,CSX_Open_min,CSX_Open_volatility,CSX_Open_change,CSX_High_average,CSX_High_max,CSX_High_min,CSX_High_volatility,CSX_High_change,CSX_Low_average,CSX_Low_max,CSX_Low_min,CSX_Low_volatility,CSX_Low_change,CSX_Close_average,CSX_Close_max,CSX_Close_min,CSX_Close_volatility,CSX_Close_change,CSX_Volume_average,CSX_Volume_max,CSX_Volume_min,CSX_Volume_volatility,CSX_Volume_change
2018-01-14,58.086,59.87,57.15,2.719999999999999,-2.25,58.494,60.04,57.81,2.229999999999997,-2.229999999999997,57.274,57.97,56.6,1.3699999999999974,-1.019999999999996,57.818,58.13,57.49,0.6400000000000006,-0.4000000000000057,8330661,11145624,6000160,5145464,-4054708
2018-01-21,56.994,57.56,56.29,1.2700000000000031,0.12000000000000455,57.53,58.01,56.72,1.2899999999999991,0.4099999999999966,56.315999999999995,57.04,55.87,1.1700000000000017,0.6700000000000017,57.05,57.91,56.14,1.769999999999996,0.12999999999999545,7233123,9878037,4166491,5711546,-5711546
2018-01-28,56.314,57.21,54.89,2.3200000000000003,-2.3200000000000003,56.794,57.76,55.04,2.719999999999999,-2.719999999999999,55.216,56.48,51.96,4.519999999999996,-4.519999999999996,55.49,56.86,51.99,4.869999999999997,-4.869999999999997,7005354,9275832,4079061,5196771,2668228
2018-02-04,51.99,53.38,50.83,2.5500000000000043,0.28999999999999915,53.294,54.36,51.35,3.009999999999998,-0.3999999999999986,50.656,52.94,48.43,4.509999999999998,1.2100000000000009,52.262,53.82,50.47,3.3500000000000014,-0.6600000000000037,9656188,12278165,6496219,5781946,581022
2018-02-11,54.325,55.72,52.69,3.030000000000001,2.940000000000005,55.317499999999995,56.42,53.71,2.710000000000001,2.710000000000001,53.855000000000004,55.36,52.2,3.1599999999999966,3.1599999999999966,55.0925,56.1,53.56,2.539999999999999,2.539999999999999,7539669,9448661,5622884,3825777,105443
2018-02-18,55.456,56.23,54.6,1.6299999999999955,0.5,56.114,56.69,55.67,1.019999999999996,0.7199999999999989,54.704,55.63,54.32,1.3100000000000023,1.3100000000000023,55.318000000000005,56.21,54.59,1.6199999999999974,1.6199999999999974,5721139,6677500,4568053,2109447,289109
2018-02-25,54.888,56.24,53.95,2.289999999999999,-1.4100000000000037,55.994,56.99,55.35,1.6400000000000006,-0.5200000000000031,53.846000000000004,55.09,53.13,1.9600000000000009,-1.3100000000000023,54.956,56.38,53.72,2.6600000000000037,1.2600000000000051,10236443,13347694,7013393,6334301,2645202
2018-03-04,56.724000000000004,57.99,55.95,2.039999999999999,1.490000000000002,57.339999999999996,58.05,56.73,1.3200000000000003,0.8999999999999986,56.15,57.36,55.32,2.039999999999999,1.5700000000000003,56.846000000000004,58.0,56.14,1.8599999999999994,1.4500000000000028,5635740,7768046,4071118,3696928,-3696928
2018-03-11,57.234,58.07,56.58,1.490000000000002,-1.490000000000002,57.574,58.4,56.97,1.4299999999999997,-1.4299999999999997,56.51,57.34,55.91,1.4300000000000068,-1.4300000000000068,56.934,57.48,56.69,0.7899999999999991,-0.7899999999999991,5698835,8754202,4583315,4170887,-345246
2018-03-18,56.18,57.01,55.21,1.7999999999999972,-1.7999999999999972,56.792,57.76,55.87,1.8900000000000006,-1.5900000000000034,55.402,56.78,54.19,2.5900000000000034,-2.450000000000003,55.816,56.97,54.27,2.6999999999999957,-1.3200000000000003,4683961,5647384,3595023,2052361,2052361
