Date,FLY_stock_Open_average,FLY_stock_Open_max,FLY_stock_Open_min,FLY_stock_Open_volatility,FLY_stock_Open_change,FLY_stock_High_average,FLY_stock_High_max,FLY_stock_High_min,FLY_stock_High_volatility,FLY_stock_High_change,FLY_stock_Low_average,FLY_stock_Low_max,FLY_stock_Low_min,FLY_stock_Low_volatility,FLY_stock_Low_change,FLY_stock_Close_average,FLY_stock_Close_max,FLY_stock_Close_min,FLY_stock_Close_volatility,FLY_stock_Close_change,FLY_stock_Volume_average,FLY_stock_Volume_max,FLY_stock_Volume_min,FLY_stock_Volume_volatility,FLY_stock_Volume_change
2018-01-14,13.2925,13.4,13.13,0.2699999999999996,-0.2699999999999996,13.345,13.48,13.14,0.33999999999999986,-0.33999999999999986,13.16,13.28,13.02,0.2599999999999998,-0.2599999999999998,13.215,13.37,13.07,0.29999999999999893,-0.2699999999999996,103006,170744,67598,103146,-103146
2018-01-21,13.174,13.31,12.99,0.3200000000000003,0.3100000000000005,13.312,13.5,13.0,0.5,0.5,13.02,13.19,12.81,0.379999999999999,0.27999999999999936,13.206,13.4,12.95,0.45000000000000107,0.45000000000000107,100227,121645,77789,43856,19991
2018-01-28,13.164,13.34,12.84,0.5,-0.5,13.244,13.47,12.93,0.5400000000000009,-0.5400000000000009,12.966,13.2,12.5,0.6999999999999993,-0.6999999999999993,13.112,13.41,12.85,0.5600000000000005,-0.5600000000000005,149006,231700,99180,132520,91539
2018-02-04,12.524000000000001,12.74,12.22,0.5199999999999996,-0.5199999999999996,12.658,12.88,12.27,0.6100000000000012,-0.6100000000000012,12.156,12.55,11.56,0.9900000000000002,-0.9900000000000002,12.414,12.6,12.1,0.5,-0.3200000000000003,150436,207493,88853,118640,32652
2018-02-11,12.45,12.86,12.15,0.7099999999999991,0.33999999999999986,12.666,12.86,12.33,0.5299999999999994,0.4900000000000002,12.266,12.45,11.88,0.5699999999999985,0.5699999999999985,12.544,12.72,12.17,0.5500000000000007,0.5500000000000007,164490,244968,68311,176657,75416
2018-02-18,12.6225,12.77,12.47,0.29999999999999893,-0.16999999999999993,12.745000000000001,12.9,12.47,0.4299999999999997,-0.4299999999999997,12.46,12.59,12.26,0.33000000000000007,-0.33000000000000007,12.515,12.76,12.27,0.4900000000000002,-0.4900000000000002,55480,80308,41360,38948,-38948
2018-02-25,12.422,13.11,11.96,1.1499999999999986,0.7299999999999986,12.597999999999999,13.11,12.05,1.0599999999999987,0.6799999999999997,12.062,12.43,11.54,0.8900000000000006,0.2400000000000002,12.344,13.1,11.62,1.4800000000000004,0.5800000000000001,171537,487670,72185,415485,61497
2018-03-04,12.626,12.95,12.2,0.75,0.1999999999999993,12.946,13.07,12.8,0.2699999999999996,0.14000000000000057,12.462,12.63,12.2,0.4300000000000015,0.08000000000000007,12.696,12.84,12.57,0.2699999999999996,0.21999999999999886,78846,102049,44548,57501,41370
2018-03-11,13.52,13.81,12.91,0.9000000000000004,0.9000000000000004,13.952,14.22,13.55,0.6699999999999999,0.6199999999999992,13.392,13.76,12.8,0.9599999999999991,0.8199999999999985,13.72,14.05,13.39,0.6600000000000001,0.6600000000000001,456366,933185,257593,675592,-675592
2018-03-18,13.854000000000001,14.05,13.59,0.46000000000000085,-0.46000000000000085,13.994,14.15,13.68,0.47000000000000064,-0.3800000000000008,13.634,13.81,13.33,0.4800000000000004,-0.47000000000000064,13.746,14.0,13.36,0.6400000000000006,-0.6400000000000006,105000,135053,79359,55694,-26304
2018-03-25,13.345,13.47,13.25,0.22000000000000064,-0.08999999999999986,13.4375,13.47,13.41,0.0600000000000005,-0.0600000000000005,13.22,13.28,13.16,0.11999999999999922,-0.06999999999999851,13.33,13.41,13.3,0.10999999999999943,-0.09999999999999964,53178,58274,41514,16760,13469
2018-04-01,13.352,13.66,13.07,0.5899999999999999,0.41999999999999993,13.582,13.78,13.41,0.3699999999999992,0.3699999999999992,13.208,13.47,13.0,0.47000000000000064,0.3000000000000007,13.402000000000001,13.71,13.05,0.6600000000000001,0.33000000000000007,91500,175296,45875,129421,-18608
2018-04-08,13.48,13.56,13.38,0.17999999999999972,0.17999999999999972,13.62,13.68,13.56,0.11999999999999922,-0.049999999999998934,13.322000000000001,13.43,13.21,0.21999999999999886,-0.02999999999999936,13.448,13.51,13.34,0.16999999999999993,-0.08999999999999986,59571,114165,39802,74363,-74363
2018-04-15,13.328,13.53,13.16,0.3699999999999992,-0.33000000000000007,13.443999999999999,13.6,13.27,0.33000000000000007,-0.2400000000000002,13.166,13.26,13.0,0.2599999999999998,-0.2400000000000002,13.26,13.4,13.08,0.3200000000000003,-0.3200000000000003,72018,122659,47903,74756,70242
2018-04-22,12.804,13.1,12.5,0.5999999999999996,-0.5999999999999996,12.83,13.15,12.54,0.6100000000000012,-0.6100000000000012,12.53,12.84,12.33,0.5099999999999998,-0.5099999999999998,12.642,12.92,12.43,0.4900000000000002,-0.4900000000000002,62969,80971,36644,44327,19004
2018-04-29,12.414,12.69,12.2,0.4900000000000002,0.09999999999999964,13.018,14.21,12.34,1.870000000000001,1.7300000000000004,12.36,12.69,12.15,0.5399999999999991,0.29999999999999893,12.906,14.12,12.29,1.83,1.83,113672,239518,54725,184793,137815
2018-05-06,13.812,14.33,13.17,1.1600000000000001,0.7300000000000004,14.286,14.62,14.06,0.5599999999999987,0.5399999999999991,13.576,14.11,12.91,1.1999999999999993,1.1999999999999993,13.982,14.3,13.37,0.9300000000000015,0.9300000000000015,245560,547087,127960,419127,-419127
2018-05-13,14.35,14.65,14.23,0.41999999999999993,0.009999999999999787,14.554,14.75,14.28,0.47000000000000064,-0.05000000000000071,14.182,14.29,14.06,0.22999999999999865,0.010000000000001563,14.35,14.59,14.19,0.40000000000000036,0.05000000000000071,148827,299600,55999,243601,-130509
2018-05-20,14.662,14.78,14.47,0.3099999999999987,0.1999999999999993,14.892,14.97,14.85,0.120000000000001,-0.120000000000001,14.538,14.72,14.43,0.2900000000000009,0.16999999999999993,14.776,14.87,14.73,0.1399999999999988,-0.11999999999999922,163544,286199,40691,245508,-245508
2018-05-27,14.682500000000001,14.73,14.59,0.14000000000000057,0.10999999999999943,14.775,14.83,14.71,0.11999999999999922,0.0,14.432500000000001,14.48,14.39,0.08999999999999986,0.019999999999999574,14.575,14.6,14.51,0.08999999999999986,-0.08000000000000007,68711,113389,31898,81491,-81491
2018-06-03,14.478,14.73,14.29,0.4400000000000013,-0.25,14.56,14.73,14.34,0.39000000000000057,-0.25,14.242,14.4,13.86,0.5400000000000009,-0.39000000000000057,14.404,14.59,14.18,0.41000000000000014,-0.33999999999999986,82997,168074,34445,133629,72564
2018-06-10,14.092,14.29,13.95,0.33999999999999986,-0.23999999999999844,14.24,14.39,14.11,0.28000000000000114,-0.28000000000000114,13.905999999999999,14.03,13.74,0.28999999999999915,-0.28999999999999915,14.072,14.15,13.95,0.20000000000000107,-0.15000000000000036,106741,183255,75489,107766,-32494
2018-06-17,13.888,14.05,13.78,0.27000000000000135,0.03999999999999915,14.038,14.21,13.9,0.3100000000000005,0.1700000000000017,13.722,13.85,13.66,0.1899999999999995,-0.15000000000000036,13.852,13.95,13.79,0.16000000000000014,-0.11999999999999922,99622,165534,52487,113047,14169
2018-06-24,13.85,14.0,13.7,0.3000000000000007,0.3000000000000007,14.04,14.25,13.86,0.39000000000000057,0.39000000000000057,13.732,13.95,13.56,0.3899999999999988,0.3899999999999988,13.918,14.09,13.76,0.33000000000000007,0.33000000000000007,169603,429445,59458,369987,347303
2018-07-01,13.9,13.97,13.8,0.16999999999999993,-0.06999999999999851,14.065,14.12,13.99,0.129999999999999,-0.009999999999999787,13.807500000000001,13.85,13.75,0.09999999999999964,-0.019999999999999574,13.9225,13.97,13.8,0.16999999999999993,0.0,56549,69583,39009,30574,777
2018-07-08,14.002,14.18,13.8,0.379999999999999,-0.16999999999999993,14.145999999999999,14.27,14.02,0.25,-0.1999999999999993,13.892,14.06,13.68,0.3800000000000008,-0.2900000000000009,14.026,14.15,13.88,0.2699999999999996,-0.16999999999999993,60934,99466,40164,59302,58663
2018-07-15,13.888,13.94,13.83,0.10999999999999943,-0.08999999999999986,14.0,14.04,13.96,0.0799999999999983,-0.049999999999998934,13.786,13.86,13.68,0.17999999999999972,-0.07000000000000028,13.878,13.98,13.76,0.22000000000000064,-0.07000000000000028,45377,51347,42756,8591,8591
2018-07-22,13.84,13.91,13.79,0.120000000000001,0.030000000000001137,13.996,14.12,13.91,0.20999999999999908,0.20999999999999908,13.718,13.81,13.66,0.15000000000000036,0.009999999999999787,13.914,14.07,13.79,0.28000000000000114,0.21000000000000085,60677,78818,46164,32654,15105
2018-07-29,13.808,13.99,13.63,0.35999999999999943,-0.35999999999999943,13.924,14.07,13.79,0.28000000000000114,-0.17999999999999972,13.66,13.8,13.51,0.2900000000000009,-0.2900000000000009,13.752,13.83,13.63,0.1999999999999993,-0.13000000000000078,53255,69473,36966,32507,32507
