Date,CICHY_Open_average,CICHY_Open_max,CICHY_Open_min,CICHY_Open_volatility,CICHY_Open_change,CICHY_High_average,CICHY_High_max,CICHY_High_min,CICHY_High_volatility,CICHY_High_change,CICHY_Low_average,CICHY_Low_max,CICHY_Low_min,CICHY_Low_volatility,CICHY_Low_change,CICHY_Close_average,CICHY_Close_max,CICHY_Close_min,CICHY_Close_volatility,CICHY_Close_change,CICHY_Volume_average,CICHY_Volume_max,CICHY_Volume_min,CICHY_Volume_volatility,CICHY_Volume_change
2018-01-14,21.16,21.75,21.0,0.75,-0.03999999999999915,21.498,21.87,21.04,0.8300000000000018,0.6600000000000001,21.034,21.65,20.61,1.0399999999999991,0.39000000000000057,21.358,21.87,20.61,1.2600000000000016,1.0600000000000023,77405,132219,53776,78443,19140
2018-01-21,22.534000000000002,23.3,21.71,1.5899999999999999,1.2699999999999996,22.796,23.35,22.16,1.1900000000000013,0.8399999999999999,22.374000000000002,23.05,21.71,1.3399999999999999,1.0199999999999996,22.668,23.27,22.04,1.2300000000000004,0.6799999999999997,288266,565896,62231,503665,353393
2018-01-28,22.848,23.0,22.53,0.46999999999999886,0.28999999999999915,22.974,23.23,22.63,0.6000000000000014,0.39000000000000057,22.442,22.88,21.92,0.9599999999999973,-0.5,22.552,22.93,22.09,0.8399999999999999,-0.5100000000000016,523438,1204493,116513,1087980,-1087980
2018-02-04,20.62,21.44,19.69,1.75,-1.3900000000000006,20.95,22.49,19.95,2.539999999999999,-2.3699999999999974,20.204,21.31,19.12,2.1899999999999977,-1.5799999999999983,20.605999999999998,22.31,19.75,2.5599999999999987,-2.25,137305,198400,57001,141399,-103299
2018-02-11,21.189999999999998,22.26,19.99,2.270000000000003,1.870000000000001,21.3675,22.26,19.99,2.270000000000003,2.240000000000002,20.8925,21.85,19.68,2.1700000000000017,2.1700000000000017,21.2225,22.12,19.95,2.1700000000000017,2.1700000000000017,84603,114732,62562,52170,33537
2018-02-18,21.704,22.28,21.07,1.2100000000000009,0.4299999999999997,21.888,22.28,21.5,0.7800000000000011,0.46000000000000085,21.454,21.8,21.07,0.7300000000000004,0.4299999999999997,21.669999999999998,21.91,21.38,0.5300000000000011,0.5300000000000011,95459,168456,34955,133501,8159
2018-02-25,20.644,21.5,19.98,1.5199999999999996,-1.5199999999999996,20.884,21.68,20.29,1.3900000000000006,-1.3900000000000006,20.404,21.1,19.89,1.2100000000000009,-1.120000000000001,20.584,21.15,20.27,0.879999999999999,-0.879999999999999,71748,88856,58773,30083,-28596
2018-03-04,20.972,21.92,20.45,1.4700000000000024,1.4700000000000024,21.136,21.92,20.72,1.2000000000000028,1.2000000000000028,20.798,21.59,20.42,1.1699999999999982,1.1699999999999982,20.992,21.72,20.51,1.2099999999999973,1.2099999999999973,62470,71836,53573,18263,-11996
2018-03-11,21.712,21.93,21.49,0.4400000000000013,-0.3500000000000014,21.798000000000002,22.01,21.61,0.40000000000000213,-0.40000000000000213,21.446,21.54,21.34,0.1999999999999993,-0.1700000000000017,21.535999999999998,21.68,21.45,0.23000000000000043,-0.08999999999999986,79803,144322,45274,99048,1140
2018-03-18,21.112,21.48,20.75,0.7300000000000004,-0.21000000000000085,21.208,21.65,20.75,0.8999999999999986,-0.4700000000000024,20.778000000000002,21.32,20.12,1.1999999999999993,-0.6799999999999997,20.972,21.52,20.12,1.3999999999999986,-0.41000000000000014,84680,171585,57054,114531,-10120
