Date,H_Open_average,H_Open_max,H_Open_min,H_Open_volatility,H_Open_change,H_High_average,H_High_max,H_High_min,H_High_volatility,H_High_change,H_Low_average,H_Low_max,H_Low_min,H_Low_volatility,H_Low_change,H_Close_average,H_Close_max,H_Close_min,H_Close_volatility,H_Close_change,H_Volume_average,H_Volume_max,H_Volume_min,H_Volume_volatility,H_Volume_change
2018-01-14,78.72800000000001,79.53,77.43,2.0999999999999943,0.12999999999999545,79.298,80.18,77.96,2.220000000000013,0.5400000000000063,77.842,79.02,76.85,2.1700000000000017,2.1400000000000006,78.568,79.88,77.03,2.8499999999999943,2.8499999999999943,859125,1181094,504687,676407,-426343
2018-01-21,81.32600000000001,81.84,80.1,1.740000000000009,1.240000000000009,82.118,82.5,81.83,0.6700000000000017,0.21999999999999886,80.734,81.1,80.01,1.0899999999999892,0.9299999999999926,81.55,81.69,81.4,0.28999999999999204,0.21999999999999886,835441,1153874,449751,704123,-34133
2018-01-28,80.744,81.58,78.39,3.1899999999999977,-3.019999999999996,81.242,81.99,79.29,2.6999999999999886,-2.589999999999989,79.572,81.0,76.45,4.549999999999997,-4.3799999999999955,79.972,81.5,76.76,4.739999999999995,-4.239999999999995,649617,741654,481672,259982,259982
2018-02-04,77.378,78.56,75.54,3.019999999999996,1.8699999999999903,78.904,79.64,77.68,1.9599999999999937,0.46000000000000796,76.31400000000001,77.9,74.98,2.9200000000000017,2.1400000000000006,77.622,78.52,76.61,1.9099999999999966,-0.47999999999998977,947807,1523637,436671,1086966,554617
2018-02-11,78.695,79.96,77.74,2.219999999999999,2.219999999999999,80.6225,82.21,79.03,3.1799999999999926,1.230000000000004,78.13,79.42,76.99,2.430000000000007,2.430000000000007,79.665,80.54,78.64,1.9000000000000057,1.0900000000000034,1827840,2979388,1083418,1895970,307366
2018-02-18,80.788,81.54,80.05,1.490000000000009,-0.3500000000000085,81.776,83.02,80.34,2.6799999999999926,-1.0600000000000023,79.91,80.88,78.56,2.319999999999993,-1.4699999999999989,80.236,81.29,78.56,2.730000000000004,-1.9699999999999989,1070024,1317174,824179,492995,-23847
2018-02-25,76.818,78.46,75.67,2.789999999999992,-2.3699999999999903,77.714,79.02,76.6,2.4200000000000017,-2.4200000000000017,75.744,76.59,74.59,2.0,-1.1400000000000006,76.6,77.27,76.2,1.0699999999999932,-0.45000000000000284,957417,1342322,730255,612067,-347712
2018-03-04,77.908,80.36,75.64,4.719999999999999,4.189999999999998,78.872,80.36,76.87,3.489999999999995,3.489999999999995,77.594,79.52,75.64,3.8799999999999955,3.789999999999992,78.498,80.14,76.35,3.7900000000000063,3.200000000000003,723091,847343,624934,222409,-25683
2018-03-11,80.602,81.2,79.94,1.2600000000000051,-0.45000000000000284,80.968,81.6,80.18,1.4199999999999875,-0.5899999999999892,79.724,80.72,78.34,2.3799999999999955,-1.0499999999999972,80.346,80.97,79.38,1.5900000000000034,-1.0700000000000074,958683,1448701,431401,1017300,-575380
2018-03-18,78.898,79.96,77.44,2.519999999999996,-1.8700000000000045,79.50399999999999,80.63,78.49,2.1400000000000006,-1.5300000000000011,77.95,79.31,76.04,3.269999999999996,-2.3799999999999955,78.624,80.03,76.36,3.6700000000000017,-1.5600000000000023,626077,1134296,380311,753985,753985
2018-03-25,77.1325,78.6,76.47,2.1299999999999955,-2.1299999999999955,77.715,78.88,77.12,1.759999999999991,-1.759999999999991,75.73,76.61,74.42,2.1899999999999977,-2.1899999999999977,76.3875,77.03,75.59,1.4399999999999977,-1.4399999999999977,1011800,1561077,447519,1113558,729479
2018-04-01,75.966,76.77,75.06,1.7099999999999937,-0.5200000000000102,77.034,77.72,76.18,1.539999999999992,-0.9199999999999875,75.054,75.7,74.56,1.1400000000000006,-0.28000000000000114,75.984,77.16,74.91,2.25,-0.8500000000000085,892594,1025463,694606,330857,-143997
2018-04-08,75.972,76.85,74.77,2.0799999999999983,0.8299999999999983,76.83,77.48,75.89,1.5900000000000034,1.5900000000000034,75.336,76.46,73.95,2.509999999999991,2.509999999999991,75.83200000000001,77.11,74.06,3.049999999999997,3.049999999999997,1003410,1704737,455810,1248927,-388911
2018-04-15,77.984,78.41,77.6,0.8100000000000023,0.46999999999999886,78.83,79.45,78.48,0.9699999999999989,0.11999999999999034,77.646,77.83,77.45,0.37999999999999545,0.1700000000000017,78.212,78.81,77.93,0.8799999999999955,0.1799999999999926,605218,893593,440091,453502,-359613
2018-04-22,77.968,78.47,77.33,1.1400000000000006,-0.8700000000000045,78.43599999999999,78.78,77.74,1.0400000000000063,-1.0400000000000063,76.926,77.44,76.54,0.8999999999999915,-0.5,77.52,78.13,76.87,1.259999999999991,-0.6400000000000006,756062,988373,627550,360823,-72156
2018-04-29,77.3,78.39,76.4,1.9899999999999949,1.7199999999999989,78.51,79.43,77.21,2.220000000000013,2.1400000000000006,76.378,77.86,75.35,2.510000000000005,2.3900000000000006,77.622,79.08,75.63,3.450000000000003,2.1499999999999915,1165895,2179794,673654,1506140,80048
