Date,QUIK_Open_average,QUIK_Open_max,QUIK_Open_min,QUIK_Open_volatility,QUIK_Open_change,QUIK_High_average,QUIK_High_max,QUIK_High_min,QUIK_High_volatility,QUIK_High_change,QUIK_Low_average,QUIK_Low_max,QUIK_Low_min,QUIK_Low_volatility,QUIK_Low_change,QUIK_Close_average,QUIK_Close_max,QUIK_Close_min,QUIK_Close_volatility,QUIK_Close_change,QUIK_Volume_average,QUIK_Volume_max,QUIK_Volume_min,QUIK_Volume_volatility,QUIK_Volume_change
2018-01-14,26.236,28.14,24.5,3.6400000000000006,2.9400000000000013,27.636,29.96,25.34,4.620000000000001,3.3599999999999994,25.39,27.44,23.49,3.950000000000003,3.6400000000000006,26.502,27.86,24.36,3.5,3.289999999999999,41034,96349,17049,79300,4660
2018-01-21,28.168,29.26,26.88,2.3800000000000026,1.4000000000000021,28.951999999999998,30.66,27.86,2.8000000000000007,2.8000000000000007,27.694,29.12,26.88,2.240000000000002,1.9600000000000009,28.588,30.1,27.44,2.66,2.66,21509,29113,9531,19582,17761
2018-01-28,29.652,30.66,28.7,1.9600000000000009,-0.9800000000000004,30.126,31.07,28.98,2.09,-1.3999999999999986,28.116,29.12,26.6,2.5199999999999996,-1.9699999999999989,29.064,30.66,27.02,3.6400000000000006,-2.66,21315,29048,16537,12511,-3670
2018-02-04,27.355999999999998,28.56,26.46,2.099999999999998,0.6999999999999993,28.03,28.84,27.3,1.5399999999999991,-1.3999999999999986,26.096,26.74,25.34,1.3999999999999986,0.28000000000000114,27.355999999999998,28.7,26.74,1.9600000000000009,-1.9600000000000009,21597,30719,11604,19115,-19115
2018-02-11,27.125,28.0,26.04,1.9600000000000009,-0.5600000000000023,28.37,30.37,26.69,3.6799999999999997,-1.7300000000000004,26.355,27.72,25.2,2.5199999999999996,-0.7000000000000028,27.265,29.4,25.9,3.5,-1.6799999999999997,33065,63758,11273,52485,11078
2018-02-18,24.612000000000002,26.6,23.24,3.360000000000003,-1.9600000000000009,25.116,26.6,24.08,2.520000000000003,-1.2600000000000016,23.394,24.08,23.1,0.9799999999999969,-0.7699999999999996,23.855999999999998,24.64,23.38,1.2600000000000016,-1.2600000000000016,24194,37533,11113,26420,-10177
2018-02-25,23.044,23.66,22.4,1.2600000000000016,-0.28000000000000114,23.912,24.78,23.1,1.6799999999999997,0.7000000000000028,22.483999999999998,23.24,21.84,1.3999999999999986,-0.41999999999999815,23.38,24.78,22.54,2.240000000000002,1.120000000000001,19500,36797,7809,28988,-1907
2018-03-04,23.436,24.78,22.54,2.240000000000002,-0.9800000000000004,24.146,25.76,23.3,2.460000000000001,-1.8200000000000003,22.848,23.1,22.4,0.7000000000000028,0.0,23.156,23.66,22.4,1.2600000000000016,0.5599999999999987,14840,19549,12073,7476,-5301
2018-03-11,23.184,23.94,22.68,1.2600000000000016,-0.9800000000000004,23.324,23.94,22.96,0.9800000000000004,-0.8399999999999999,22.624,23.1,22.4,0.7000000000000028,-0.7000000000000028,23.044,23.38,22.75,0.629999999999999,-0.2799999999999976,13008,13766,11059,2707,-2418
2018-03-18,22.736,23.1,22.26,0.8399999999999999,-0.8399999999999999,22.904,23.38,22.26,1.1199999999999974,-0.8399999999999999,22.148,22.54,21.7,0.8399999999999999,-0.8399999999999999,22.484,22.82,21.98,0.8399999999999999,-0.6999999999999993,15455,29839,8144,21695,3181
