Date,PIMCO 25+ Year Zero Coupon US Treasury_Open_average,PIMCO 25+ Year Zero Coupon US Treasury_Open_max,PIMCO 25+ Year Zero Coupon US Treasury_Open_min,PIMCO 25+ Year Zero Coupon US Treasury_Open_volatility,PIMCO 25+ Year Zero Coupon US Treasury_Open_change,PIMCO 25+ Year Zero Coupon US Treasury_High_average,PIMCO 25+ Year Zero Coupon US Treasury_High_max,PIMCO 25+ Year Zero Coupon US Treasury_High_min,PIMCO 25+ Year Zero Coupon US Treasury_High_volatility,PIMCO 25+ Year Zero Coupon US Treasury_High_change,PIMCO 25+ Year Zero Coupon US Treasury_Low_average,PIMCO 25+ Year Zero Coupon US Treasury_Low_max,PIMCO 25+ Year Zero Coupon US Treasury_Low_min,PIMCO 25+ Year Zero Coupon US Treasury_Low_volatility,PIMCO 25+ Year Zero Coupon US Treasury_Low_change,PIMCO 25+ Year Zero Coupon US Treasury_Close_average,PIMCO 25+ Year Zero Coupon US Treasury_Close_max,PIMCO 25+ Year Zero Coupon US Treasury_Close_min,PIMCO 25+ Year Zero Coupon US Treasury_Close_volatility,PIMCO 25+ Year Zero Coupon US Treasury_Close_change
2018-01-14,116.03,116.03,116.03,0.0,0.0,116.42,116.42,116.42,0.0,0.0,115.4,115.4,115.4,0.0,0.0,115.81,115.81,115.81,0.0,0.0
2018-01-21,115.47,115.47,115.47,0.0,0.0,115.47,115.47,115.47,0.0,0.0,114.55,114.55,114.55,0.0,0.0,115.36,115.36,115.36,0.0,0.0
2018-01-28,110.51,110.51,110.51,0.0,0.0,114.37,114.37,114.37,0.0,0.0,109.82,109.82,109.82,0.0,0.0,112.74,112.74,112.74,0.0,0.0
2018-02-04,109.49,109.49,109.49,0.0,0.0,110.01,110.01,110.01,0.0,0.0,108.79,108.79,108.79,0.0,0.0,109.39,109.39,109.39,0.0,0.0
2018-02-11,110.14,110.14,110.14,0.0,0.0,110.56,110.56,110.56,0.0,0.0,109.65,109.65,109.65,0.0,0.0,109.65,109.65,109.65,0.0,0.0
2018-02-18,109.38,109.38,109.38,0.0,0.0,109.84,109.84,109.84,0.0,0.0,108.6,108.6,108.6,0.0,0.0,108.9,108.9,108.9,0.0,0.0
2018-02-25,109.88,109.88,109.88,0.0,0.0,109.91,109.91,109.91,0.0,0.0,108.48,108.48,108.48,0.0,0.0,109.21,109.21,109.21,0.0,0.0
2018-03-04,109.13,109.13,109.13,0.0,0.0,109.9,109.9,109.9,0.0,0.0,109.13,109.13,109.13,0.0,0.0,109.9,109.9,109.9,0.0,0.0
2018-03-11,110.88,110.88,110.88,0.0,0.0,111.56,111.56,111.56,0.0,0.0,110.88,110.88,110.88,0.0,0.0,111.03,111.03,111.03,0.0,0.0
2018-03-18,112.07,112.07,112.07,0.0,0.0,112.25,112.25,112.25,0.0,0.0,111.24,111.24,111.24,0.0,0.0,111.24,111.24,111.24,0.0,0.0
2018-03-25,113.51,113.51,113.51,0.0,0.0,114.83,114.83,114.83,0.0,0.0,112.92,112.92,112.92,0.0,0.0,114.08,114.08,114.08,0.0,0.0
2018-04-01,112.03,112.03,112.03,0.0,0.0,112.89,112.89,112.89,0.0,0.0,111.88,111.88,111.88,0.0,0.0,112.89,112.89,112.89,0.0,0.0
2018-04-08,112.11,112.11,112.11,0.0,0.0,112.97,112.97,112.97,0.0,0.0,111.81,111.81,111.81,0.0,0.0,112.78,112.78,112.78,0.0,0.0
2018-04-15,109.65,109.65,109.65,0.0,0.0,109.65,109.65,109.65,0.0,0.0,109.19,109.19,109.19,0.0,0.0,109.47,109.47,109.47,0.0,0.0
2018-04-22,110.66,110.66,110.66,0.0,0.0,111.2,111.2,111.2,0.0,0.0,110.28,110.28,110.28,0.0,0.0,110.55,110.55,110.55,0.0,0.0
2018-04-29,110.77,110.77,110.77,0.0,0.0,110.92,110.92,110.92,0.0,0.0,110.21,110.21,110.21,0.0,0.0,110.21,110.21,110.21,0.0,0.0
2018-05-06,110.97,110.97,110.97,0.0,0.0,111.29,111.29,111.29,0.0,0.0,110.52,110.52,110.52,0.0,0.0,110.89,110.89,110.89,0.0,0.0
2018-05-13,108.44,108.44,108.44,0.0,0.0,108.86,108.86,108.86,0.0,0.0,108.12,108.12,108.12,0.0,0.0,108.86,108.86,108.86,0.0,0.0
2018-05-20,112.0,112.0,112.0,0.0,0.0,112.21,112.21,112.21,0.0,0.0,111.49,111.49,111.49,0.0,0.0,111.84,111.84,111.84,0.0,0.0
2018-05-27,112.65,112.65,112.65,0.0,0.0,112.65,112.65,112.65,0.0,0.0,111.79,111.79,111.79,0.0,0.0,111.79,111.79,111.79,0.0,0.0
2018-06-03,111.64,111.64,111.64,0.0,0.0,112.0,112.0,112.0,0.0,0.0,111.46,111.46,111.46,0.0,0.0,111.46,111.46,111.46,0.0,0.0
2018-06-10,113.59,113.59,113.59,0.0,0.0,113.59,113.59,113.59,0.0,0.0,112.81,112.81,112.81,0.0,0.0,113.27,113.27,113.27,0.0,0.0
2018-06-17,113.84,113.84,113.84,0.0,0.0,114.16,114.16,114.16,0.0,0.0,113.64,113.64,113.64,0.0,0.0,113.8,113.8,113.8,0.0,0.0
2018-06-24,115.13,115.13,115.13,0.0,0.0,115.13,115.13,115.13,0.0,0.0,114.11,114.11,114.11,0.0,0.0,114.11,114.11,114.11,0.0,0.0
2018-07-01,115.31,115.31,115.31,0.0,0.0,115.59,115.59,115.59,0.0,0.0,115.23,115.23,115.23,0.0,0.0,115.55,115.55,115.55,0.0,0.0
2018-07-08,115.82,115.82,115.82,0.0,0.0,115.82,115.82,115.82,0.0,0.0,115.01,115.01,115.01,0.0,0.0,115.65,115.65,115.65,0.0,0.0
2018-07-15,112.8,112.8,112.8,0.0,0.0,112.82,112.82,112.82,0.0,0.0,111.2,111.2,111.2,0.0,0.0,111.39,111.39,111.39,0.0,0.0
2018-07-22,111.03,111.03,111.03,0.0,0.0,111.63,111.63,111.63,0.0,0.0,110.99,110.99,110.99,0.0,0.0,110.99,110.99,110.99,0.0,0.0
2018-07-29,111.84,111.84,111.84,0.0,0.0,112.61,112.61,112.61,0.0,0.0,111.76,111.76,111.76,0.0,0.0,111.76,111.76,111.76,0.0,0.0
2018-08-05,112.95,112.95,112.95,0.0,0.0,113.05,113.05,113.05,0.0,0.0,112.93,112.93,112.93,0.0,0.0,112.93,112.93,112.93,0.0,0.0
2018-08-12,114.62,114.62,114.62,0.0,0.0,115.19,115.19,115.19,0.0,0.0,114.62,114.62,114.62,0.0,0.0,114.95,114.95,114.95,0.0,0.0
2018-08-19,115.2,115.2,115.2,0.0,0.0,115.28,115.28,115.28,0.0,0.0,114.64,114.64,114.64,0.0,0.0,114.67,114.67,114.67,0.0,0.0
2018-08-26,115.42,115.42,115.42,0.0,0.0,115.42,115.42,115.42,0.0,0.0,114.02,114.02,114.02,0.0,0.0,114.07,114.07,114.07,0.0,0.0
2018-09-02,111.64,111.64,111.64,0.0,0.0,112.14,112.14,112.14,0.0,0.0,111.64,111.64,111.64,0.0,0.0,112.13,112.13,112.13,0.0,0.0
2018-09-09,110.44,110.44,110.44,0.0,0.0,111.15,111.15,111.15,0.0,0.0,110.42,110.42,110.42,0.0,0.0,110.9,110.9,110.9,0.0,0.0
2018-09-16,108.16,108.16,108.16,0.0,0.0,109.0,109.0,109.0,0.0,0.0,108.16,108.16,108.16,0.0,0.0,108.51,108.51,108.51,0.0,0.0
2018-09-23,107.81,107.81,107.81,0.0,0.0,107.81,107.81,107.81,0.0,0.0,106.99,106.99,106.99,0.0,0.0,106.99,106.99,106.99,0.0,0.0
2018-09-30,102.3,102.3,102.3,0.0,0.0,102.48,102.48,102.48,0.0,0.0,101.7,101.7,101.7,0.0,0.0,101.7,101.7,101.7,0.0,0.0
2018-10-07,104.56,104.56,104.56,0.0,0.0,104.56,104.56,104.56,0.0,0.0,103.89,103.89,103.89,0.0,0.0,104.2,104.2,104.2,0.0,0.0
2018-10-14,103.18,103.18,103.18,0.0,0.0,103.18,103.18,103.18,0.0,0.0,102.79,102.79,102.79,0.0,0.0,102.88,102.88,102.88,0.0,0.0
2018-10-21,104.35,104.35,104.35,0.0,0.0,104.35,104.35,104.35,0.0,0.0,103.5,103.5,103.5,0.0,0.0,103.9,103.9,103.9,0.0,0.0
2018-10-28,101.02,101.02,101.02,0.0,0.0,101.49,101.49,101.49,0.0,0.0,100.93,100.93,100.93,0.0,0.0,100.93,100.93,100.93,0.0,0.0
2018-11-04,103.66,103.66,103.66,0.0,0.0,103.89,103.89,103.89,0.0,0.0,103.02,103.02,103.02,0.0,0.0,103.86,103.86,103.86,0.0,0.0
2018-11-11,103.92,103.92,103.92,0.0,0.0,104.84,104.84,104.84,0.0,0.0,103.89,103.89,103.89,0.0,0.0,104.77,104.77,104.77,0.0,0.0
2018-11-18,104.58,104.58,104.58,0.0,0.0,104.74,104.74,104.74,0.0,0.0,104.4,104.4,104.4,0.0,0.0,104.4,104.4,104.4,0.0,0.0
2018-11-25,104.25,104.25,104.25,0.0,0.0,105.75,105.75,105.75,0.0,0.0,104.25,104.25,104.25,0.0,0.0,105.69,105.69,105.69,0.0,0.0
2018-12-02,109.91,109.91,109.91,0.0,0.0,110.51,110.51,110.51,0.0,0.0,109.44,109.44,109.44,0.0,0.0,110.05,110.05,110.05,0.0,0.0
2018-12-09,110.1,110.1,110.1,0.0,0.0,111.0,111.0,111.0,0.0,0.0,110.1,110.1,110.1,0.0,0.0,110.72,110.72,110.72,0.0,0.0
2018-12-16,113.75,113.75,113.75,0.0,0.0,114.29,114.29,114.29,0.0,0.0,113.68,113.68,113.68,0.0,0.0,114.22,114.22,114.22,0.0,0.0
2018-12-23,113.0,113.0,113.0,0.0,0.0,113.4,113.4,113.4,0.0,0.0,111.51,111.51,111.51,0.0,0.0,112.49,112.49,112.49,0.0,0.0
2018-12-30,114.19,114.19,114.19,0.0,0.0,114.83,114.83,114.83,0.0,0.0,113.42,113.42,113.42,0.0,0.0,113.44,113.44,113.44,0.0,0.0
2019-01-06,112.53,112.53,112.53,0.0,0.0,112.53,112.53,112.53,0.0,0.0,111.35,111.35,111.35,0.0,0.0,111.69,111.69,111.69,0.0,0.0
2019-01-13,110.61,110.61,110.61,0.0,0.0,110.72,110.72,110.72,0.0,0.0,109.71,109.71,109.71,0.0,0.0,110.42,110.42,110.42,0.0,0.0
2019-01-20,111.85,111.85,111.85,0.0,0.0,112.37,112.37,112.37,0.0,0.0,111.27,111.27,111.27,0.0,0.0,111.55,111.55,111.55,0.0,0.0
2019-01-27,111.88,111.88,111.88,0.0,0.0,111.88,111.88,111.88,0.0,0.0,111.14,111.14,111.14,0.0,0.0,111.7,111.7,111.7,0.0,0.0
2019-02-03,113.63,113.63,113.63,0.0,0.0,114.21,114.21,114.21,0.0,0.0,113.6,113.6,113.6,0.0,0.0,113.6,113.6,113.6,0.0,0.0
2019-02-10,112.95,112.95,112.95,0.0,0.0,113.9,113.9,113.9,0.0,0.0,112.95,112.95,112.95,0.0,0.0,113.74,113.74,113.74,0.0,0.0
2019-02-17,112.48,112.48,112.48,0.0,0.0,112.69,112.69,112.69,0.0,0.0,111.99,111.99,111.99,0.0,0.0,112.41,112.41,112.41,0.0,0.0
2019-02-24,109.82,109.82,109.82,0.0,0.0,110.74,110.74,110.74,0.0,0.0,109.53,109.53,109.53,0.0,0.0,110.37,110.37,110.37,0.0,0.0
2019-03-03,112.62,112.62,112.62,0.0,0.0,112.62,112.62,112.62,0.0,0.0,112.11,112.11,112.11,0.0,0.0,112.4,112.4,112.4,0.0,0.0
2019-03-10,112.82,112.82,112.82,0.0,0.0,113.07,113.07,113.07,0.0,0.0,112.53,112.53,112.53,0.0,0.0,112.71,112.71,112.71,0.0,0.0
2019-03-17,117.41,117.41,117.41,0.0,0.0,118.92,118.92,118.92,0.0,0.0,117.0,117.0,117.0,0.0,0.0,117.79,117.79,117.79,0.0,0.0
2019-03-24,117.77,117.77,117.77,0.0,0.0,118.22,118.22,118.22,0.0,0.0,116.1,116.1,116.1,0.0,0.0,116.48,116.48,116.48,0.0,0.0
2019-03-31,115.69,115.69,115.69,0.0,0.0,116.11,116.11,116.11,0.0,0.0,115.17,115.17,115.17,0.0,0.0,115.35,115.35,115.35,0.0,0.0
2019-04-07,114.09,114.09,114.09,0.0,0.0,114.54,114.54,114.54,0.0,0.0,114.04,114.04,114.04,0.0,0.0,114.36,114.36,114.36,0.0,0.0
2019-04-14,113.5,113.5,113.5,0.0,0.0,114.28,114.28,114.28,0.0,0.0,113.27,113.27,113.27,0.0,0.0,113.59,113.59,113.59,0.0,0.0
2019-04-21,114.86,114.86,114.86,0.0,0.0,115.19,115.19,115.19,0.0,0.0,114.23,114.23,114.23,0.0,0.0,114.24,114.24,114.24,0.0,0.0
2019-04-28,116.49,116.49,116.49,0.0,0.0,116.8,116.8,116.8,0.0,0.0,116.29,116.29,116.29,0.0,0.0,116.49,116.49,116.49,0.0,0.0
2019-05-05,118.0,118.0,118.0,0.0,0.0,118.6,118.6,118.6,0.0,0.0,117.52,117.52,117.52,0.0,0.0,118.46,118.46,118.46,0.0,0.0
2019-05-12,119.21,119.21,119.21,0.0,0.0,119.53,119.53,119.53,0.0,0.0,118.51,118.51,118.51,0.0,0.0,118.67,118.67,118.67,0.0,0.0
2019-05-19,121.07,121.07,121.07,0.0,0.0,121.57,121.57,121.57,0.0,0.0,121.07,121.07,121.07,0.0,0.0,121.53,121.53,121.53,0.0,0.0
2019-05-26,127.85,127.85,127.85,0.0,0.0,128.8,128.8,128.8,0.0,0.0,127.23,127.23,127.23,0.0,0.0,128.44,128.44,128.44,0.0,0.0
2019-06-02,125.5,125.5,125.5,0.0,0.0,125.5,125.5,125.5,0.0,0.0,124.95,124.95,124.95,0.0,0.0,125.05,125.05,125.05,0.0,0.0
2019-06-09,126.49,126.49,126.49,0.0,0.0,126.95,126.95,126.95,0.0,0.0,125.85,125.85,125.85,0.0,0.0,126.78,126.78,126.78,0.0,0.0
2019-06-16,127.26,127.26,127.26,0.0,0.0,127.91,127.91,127.91,0.0,0.0,127.14,127.14,127.14,0.0,0.0,127.61,127.61,127.61,0.0,0.0
2019-06-23,127.7,127.7,127.7,0.0,0.0,128.0,128.0,128.0,0.0,0.0,126.44,126.44,126.44,0.0,0.0,127.23,127.23,127.23,0.0,0.0
2019-06-30,128.46,128.46,128.46,0.0,0.0,128.78,128.78,128.78,0.0,0.0,128.02,128.02,128.02,0.0,0.0,128.07,128.07,128.07,0.0,0.0
2019-07-07,124.48,124.48,124.48,0.0,0.0,125.33,125.33,125.33,0.0,0.0,124.48,124.48,124.48,0.0,0.0,125.27,125.27,125.27,0.0,0.0
2019-07-14,126.99,126.99,126.99,0.0,0.0,127.29,127.29,127.29,0.0,0.0,126.1,126.1,126.1,0.0,0.0,126.36,126.36,126.36,0.0,0.0
2019-07-21,126.18,126.18,126.18,0.0,0.0,126.51,126.51,126.51,0.0,0.0,125.54,125.54,125.54,0.0,0.0,125.78,125.78,125.78,0.0,0.0
2019-07-28,135.76,135.76,135.76,0.0,0.0,137.08,137.08,137.08,0.0,0.0,135.26,135.26,135.26,0.0,0.0,137.08,137.08,137.08,0.0,0.0
2019-08-04,141.76,141.76,141.76,0.0,0.0,144.26,144.26,144.26,0.0,0.0,141.24,141.24,141.24,0.0,0.0,143.55,143.55,143.55,0.0,0.0
2019-08-11,144.65,144.65,144.65,0.0,0.0,146.5,146.5,146.5,0.0,0.0,144.58,144.58,144.58,0.0,0.0,145.67,145.67,145.67,0.0,0.0
2019-08-18,148.63,148.63,148.63,0.0,0.0,149.25,149.25,149.25,0.0,0.0,147.42,147.42,147.42,0.0,0.0,147.7,147.7,147.7,0.0,0.0
2019-08-25,149.6,149.6,149.6,0.0,0.0,151.19,151.19,151.19,0.0,0.0,148.99,148.99,148.99,0.0,0.0,150.87,150.87,150.87,0.0,0.0
2019-09-01,146.07,146.07,146.07,0.0,0.0,146.5,146.5,146.5,0.0,0.0,144.88,144.88,144.88,0.0,0.0,144.88,144.88,144.88,0.0,0.0
2019-09-08,136.75,136.75,136.75,0.0,0.0,137.88,137.88,137.88,0.0,0.0,135.98,135.98,135.98,0.0,0.0,137.42,137.42,137.42,0.0,0.0
2019-09-15,143.4,143.4,143.4,0.0,0.0,144.86,144.86,144.86,0.0,0.0,142.55,142.55,142.55,0.0,0.0,142.98,142.98,142.98,0.0,0.0
2019-09-22,143.0,143.0,143.0,0.0,0.0,144.78,144.78,144.78,0.0,0.0,143.0,143.0,143.0,0.0,0.0,144.61,144.61,144.61,0.0,0.0
2019-09-29,147.21,147.21,147.21,0.0,0.0,148.58,148.58,148.58,0.0,0.0,146.58,146.58,146.58,0.0,0.0,146.71,146.71,146.71,0.0,0.0
2019-10-06,141.8,141.8,141.8,0.0,0.0,142.5,142.5,142.5,0.0,0.0,141.22,141.22,141.22,0.0,0.0,141.92,141.92,141.92,0.0,0.0
2019-10-13,137.27,137.27,137.27,0.0,0.0,137.85,137.85,137.85,0.0,0.0,136.87,136.87,136.87,0.0,0.0,137.25,137.25,137.25,0.0,0.0
2019-10-20,136.14,136.14,136.14,0.0,0.0,136.14,136.14,136.14,0.0,0.0,135.01,135.01,135.01,0.0,0.0,135.49,135.49,135.49,0.0,0.0
2019-10-27,138.58,138.58,138.58,0.0,0.0,138.82,138.82,138.82,0.0,0.0,137.69,137.69,137.69,0.0,0.0,138.16,138.16,138.16,0.0,0.0
2019-11-03,133.32,133.32,133.32,0.0,0.0,133.45,133.45,133.45,0.0,0.0,132.41,132.41,132.41,0.0,0.0,132.74,132.74,132.74,0.0,0.0
2019-11-10,137.32,137.32,137.32,0.0,0.0,138.0,138.0,138.0,0.0,0.0,136.97,136.97,136.97,0.0,0.0,137.11,137.11,137.11,0.0,0.0
2019-11-17,140.74,140.74,140.74,0.0,0.0,141.18,141.18,141.18,0.0,0.0,140.68,140.68,140.68,0.0,0.0,140.86,140.86,140.86,0.0,0.0
2019-11-24,138.41,138.41,138.41,0.0,0.0,138.96,138.96,138.96,0.0,0.0,137.9,137.9,137.9,0.0,0.0,138.47,138.47,138.47,0.0,0.0
2019-12-01,139.22,139.22,139.22,0.0,0.0,139.64,139.64,139.64,0.0,0.0,138.66,138.66,138.66,0.0,0.0,138.68,138.68,138.68,0.0,0.0
2019-12-08,138.2,138.2,138.2,0.0,0.0,138.42,138.42,138.42,0.0,0.0,137.23,137.23,137.23,0.0,0.0,137.67,137.67,137.67,0.0,0.0
