Date,Guggenheim CurrencyShares Chinese Renminbi_Open_average,Guggenheim CurrencyShares Chinese Renminbi_Open_max,Guggenheim CurrencyShares Chinese Renminbi_Open_volatility,Guggenheim CurrencyShares Chinese Renminbi_Open_change,Guggenheim CurrencyShares Chinese Renminbi_High_average,Guggenheim CurrencyShares Chinese Renminbi_High_max,Guggenheim CurrencyShares Chinese Renminbi_High_volatility,Guggenheim CurrencyShares Chinese Renminbi_High_change,Guggenheim CurrencyShares Chinese Renminbi_Low_average,Guggenheim CurrencyShares Chinese Renminbi_Low_max,Guggenheim CurrencyShares Chinese Renminbi_Low_volatility,Guggenheim CurrencyShares Chinese Renminbi_Low_change,Guggenheim CurrencyShares Chinese Renminbi_Close_average,Guggenheim CurrencyShares Chinese Renminbi_Close_max,Guggenheim CurrencyShares Chinese Renminbi_Close_volatility,Guggenheim CurrencyShares Chinese Renminbi_Close_change
2017-02-05,71.66,71.66,0.0,0.0,71.66,71.66,0.0,0.0,71.66,71.66,0.0,0.0,71.66,71.66,0.0,0.0
2017-02-12,71.45,71.45,0.0,0.0,71.95,71.95,0.0,0.0,71.45,71.45,0.0,0.0,71.95,71.95,0.0,0.0
2017-02-19,71.16,71.16,0.0,0.0,71.16,71.16,0.0,0.0,71.16,71.16,0.0,0.0,71.16,71.16,0.0,0.0
2017-02-26,70.82,70.82,0.0,0.0,70.82,70.82,0.0,0.0,70.82,70.82,0.0,0.0,70.82,70.82,0.0,0.0
2017-03-05,71.75,71.75,0.0,0.0,71.75,71.75,0.0,0.0,71.75,71.75,0.0,0.0,71.75,71.75,0.0,0.0
2017-03-12,72.23,72.23,0.0,0.0,72.23,72.23,0.0,0.0,72.23,72.23,0.0,0.0,72.23,72.23,0.0,0.0
2017-03-19,72.12,72.12,0.0,0.0,72.12,72.12,0.0,0.0,72.12,72.12,0.0,0.0,72.12,72.12,0.0,0.0
2017-03-26,71.92,71.92,0.0,0.0,71.93,71.93,0.0,0.0,71.92,71.92,0.0,0.0,71.93,71.93,0.0,0.0
2017-04-02,72.41,72.41,0.0,0.0,72.41,72.41,0.0,0.0,72.41,72.41,0.0,0.0,72.41,72.41,0.0,0.0
2017-04-09,70.99,70.99,0.0,0.0,70.99,70.99,0.0,0.0,70.99,70.99,0.0,0.0,70.99,70.99,0.0,0.0
2017-04-16,70.74,70.74,0.0,0.0,70.75,70.75,0.0,0.0,70.74,70.74,0.0,0.0,70.75,70.75,0.0,0.0
2017-04-23,71.17,71.17,0.0,0.0,71.17,71.17,0.0,0.0,71.17,71.17,0.0,0.0,71.17,71.17,0.0,0.0
2017-04-30,70.87,70.87,0.0,0.0,72.0,72.0,0.0,0.0,70.87,70.87,0.0,0.0,72.0,72.0,0.0,0.0
2017-05-07,72.46,72.46,0.0,0.0,72.46,72.46,0.0,0.0,72.4,72.4,0.0,0.0,72.4,72.4,0.0,0.0
2017-05-14,72.4,72.4,0.0,0.0,72.4,72.4,0.0,0.0,72.4,72.4,0.0,0.0,72.4,72.4,0.0,0.0
2017-05-21,72.31,72.31,0.0,0.0,72.31,72.31,0.0,0.0,72.31,72.31,0.0,0.0,72.31,72.31,0.0,0.0
2017-05-28,72.0,72.0,0.0,0.0,72.0,72.0,0.0,0.0,72.0,72.0,0.0,0.0,72.0,72.0,0.0,0.0
2017-06-04,71.99,71.99,0.0,0.0,71.99,71.99,0.0,0.0,71.99,71.99,0.0,0.0,71.99,71.99,0.0,0.0
2017-06-11,72.63,72.63,0.0,0.0,72.63,72.63,0.0,0.0,72.63,72.63,0.0,0.0,72.63,72.63,0.0,0.0
2017-06-18,72.5,72.5,0.0,0.0,72.5,72.5,0.0,0.0,72.28,72.28,0.0,0.0,72.28,72.28,0.0,0.0
2017-06-25,72.66,72.66,0.0,0.0,72.66,72.66,0.0,0.0,72.59,72.59,0.0,0.0,72.64,72.64,0.0,0.0
2017-07-02,72.53,72.53,0.0,0.0,72.53,72.53,0.0,0.0,72.53,72.53,0.0,0.0,72.53,72.53,0.0,0.0
2017-07-09,72.78,72.78,0.0,0.0,72.78,72.78,0.0,0.0,72.78,72.78,0.0,0.0,72.78,72.78,0.0,0.0
2017-07-16,72.6,72.6,0.0,0.0,72.6,72.6,0.0,0.0,72.6,72.6,0.0,0.0,72.6,72.6,0.0,0.0
2017-07-23,74.85,74.85,0.0,0.0,74.85,74.85,0.0,0.0,74.85,74.85,0.0,0.0,74.85,74.85,0.0,0.0
2017-07-30,74.85,74.85,0.0,0.0,74.85,74.85,0.0,0.0,74.85,74.85,0.0,0.0,74.85,74.85,0.0,0.0
2017-08-06,75.65,75.65,0.0,0.0,75.79,75.79,0.0,0.0,75.65,75.65,0.0,0.0,75.79,75.79,0.0,0.0
2017-08-13,75.7,75.7,0.0,0.0,75.7,75.7,0.0,0.0,75.6,75.6,0.0,0.0,75.6,75.6,0.0,0.0
2017-08-20,75.25,75.25,0.0,0.0,75.26,75.26,0.0,0.0,75.01,75.01,0.0,0.0,75.01,75.01,0.0,0.0
2017-08-27,75.32,75.32,0.0,0.0,75.32,75.32,0.0,0.0,75.32,75.32,0.0,0.0,75.32,75.32,0.0,0.0
2017-09-03,75.36,75.36,0.0,0.0,75.36,75.36,0.0,0.0,75.36,75.36,0.0,0.0,75.36,75.36,0.0,0.0
2017-09-10,74.96,74.96,0.0,0.0,74.96,74.96,0.0,0.0,74.96,74.96,0.0,0.0,74.96,74.96,0.0,0.0
2017-09-17,74.06,74.06,0.0,0.0,74.06,74.06,0.0,0.0,74.06,74.06,0.0,0.0,74.06,74.06,0.0,0.0
2017-09-24,75.01,75.01,0.0,0.0,75.01,75.01,0.0,0.0,74.81,74.81,0.0,0.0,74.81,74.81,0.0,0.0
2017-10-01,74.3,74.3,0.0,0.0,74.76,74.76,0.0,0.0,74.3,74.3,0.0,0.0,74.76,74.76,0.0,0.0
2017-10-08,74.7,74.7,0.0,0.0,74.7,74.7,0.0,0.0,74.7,74.7,0.0,0.0,74.7,74.7,0.0,0.0
2017-10-15,73.41,73.41,0.0,0.0,74.31,74.31,0.0,0.0,73.41,73.41,0.0,0.0,74.31,74.31,0.0,0.0
2017-10-22,74.49,74.49,0.0,0.0,74.49,74.49,0.0,0.0,74.49,74.49,0.0,0.0,74.49,74.49,0.0,0.0
2017-10-29,74.21,74.21,0.0,0.0,74.21,74.21,0.0,0.0,74.21,74.21,0.0,0.0,74.21,74.21,0.0,0.0
2017-11-05,74.2,74.2,0.0,0.0,74.2,74.2,0.0,0.0,74.2,74.2,0.0,0.0,74.2,74.2,0.0,0.0
2017-11-12,74.09,74.09,0.0,0.0,74.22,74.22,0.0,0.0,74.09,74.09,0.0,0.0,74.09,74.09,0.0,0.0
2017-11-19,73.83,73.83,0.0,0.0,74.58,74.58,0.0,0.0,73.83,73.83,0.0,0.0,74.58,74.58,0.0,0.0
2017-11-26,73.96,73.96,0.0,0.0,73.96,73.96,0.0,0.0,73.96,73.96,0.0,0.0,73.96,73.96,0.0,0.0
2017-12-03,74.58,74.58,0.0,0.0,74.58,74.58,0.0,0.0,74.58,74.58,0.0,0.0,74.58,74.58,0.0,0.0
2017-12-10,74.31,74.31,0.0,0.0,74.31,74.31,0.0,0.0,74.31,74.31,0.0,0.0,74.31,74.31,0.0,0.0
2017-12-17,74.96,74.96,0.0,0.0,74.96,74.96,0.0,0.0,74.96,74.96,0.0,0.0,74.96,74.96,0.0,0.0
2017-12-24,76.19,76.19,0.0,0.0,76.19,76.19,0.0,0.0,76.19,76.19,0.0,0.0,76.19,76.19,0.0,0.0
2017-12-31,75.64,75.64,0.0,0.0,75.64,75.64,0.0,0.0,75.64,75.64,0.0,0.0,75.64,75.64,0.0,0.0
2018-01-07,75.59,75.59,0.0,0.0,75.59,75.59,0.0,0.0,75.59,75.59,0.0,0.0,75.59,75.59,0.0,0.0
2018-01-14,76.46,76.46,0.0,0.0,76.46,76.46,0.0,0.0,76.46,76.46,0.0,0.0,76.46,76.46,0.0,0.0
2018-01-21,77.42,77.42,0.0,0.0,77.42,77.42,0.0,0.0,77.42,77.42,0.0,0.0,77.42,77.42,0.0,0.0
2018-01-28,78.12,78.12,0.0,0.0,78.12,78.12,0.0,0.0,78.12,78.12,0.0,0.0,78.12,78.12,0.0,0.0
2018-02-04,77.59,77.59,0.0,0.0,77.59,77.59,0.0,0.0,77.59,77.59,0.0,0.0,77.59,77.59,0.0,0.0
2018-02-11,78.28,78.28,0.0,0.0,78.28,78.28,0.0,0.0,78.28,78.28,0.0,0.0,78.28,78.28,0.0,0.0
2018-02-18,78.13,78.13,0.0,0.0,78.23,78.23,0.0,0.0,78.13,78.13,0.0,0.0,78.23,78.23,0.0,0.0
2018-02-25,77.41,77.41,0.0,0.0,77.41,77.41,0.0,0.0,77.41,77.41,0.0,0.0,77.41,77.41,0.0,0.0
2018-03-04,77.51,77.51,0.0,0.0,77.51,77.51,0.0,0.0,77.51,77.51,0.0,0.0,77.51,77.51,0.0,0.0
2018-03-11,77.29,77.29,0.0,0.0,77.29,77.29,0.0,0.0,77.29,77.29,0.0,0.0,77.29,77.29,0.0,0.0
2018-03-18,77.75,77.75,0.0,0.0,77.75,77.75,0.0,0.0,77.75,77.75,0.0,0.0,77.75,77.75,0.0,0.0
2018-03-25,78.05,78.05,0.0,0.0,78.05,78.05,0.0,0.0,78.05,78.05,0.0,0.0,78.05,78.05,0.0,0.0
2018-04-01,77.61,77.61,0.0,0.0,77.61,77.61,0.0,0.0,77.61,77.61,0.0,0.0,77.61,77.61,0.0,0.0
2018-04-08,78.27,78.27,0.0,0.0,78.27,78.27,0.0,0.0,78.27,78.27,0.0,0.0,78.27,78.27,0.0,0.0
2018-04-15,77.4,77.4,0.0,0.0,77.83,77.83,0.0,0.0,77.4,77.4,0.0,0.0,77.72,77.72,0.0,0.0
2018-04-22,77.85,77.85,0.0,0.0,77.85,77.85,0.0,0.0,77.85,77.85,0.0,0.0,77.85,77.85,0.0,0.0
2018-04-29,76.81,76.81,0.0,0.0,76.81,76.81,0.0,0.0,76.81,76.81,0.0,0.0,76.81,76.81,0.0,0.0
2018-05-06,76.5,76.5,0.0,0.0,76.65,76.65,0.0,0.0,76.42,76.42,0.0,0.0,76.42,76.42,0.0,0.0
2018-05-13,76.56,76.56,0.0,0.0,76.56,76.56,0.0,0.0,76.56,76.56,0.0,0.0,76.56,76.56,0.0,0.0
2018-05-20,76.8,76.8,0.0,0.0,76.8,76.8,0.0,0.0,76.8,76.8,0.0,0.0,76.8,76.8,0.0,0.0
2018-05-27,77.03,77.03,0.0,0.0,77.03,77.03,0.0,0.0,77.03,77.03,0.0,0.0,77.03,77.03,0.0,0.0
2018-06-03,76.56,76.56,0.0,0.0,76.56,76.56,0.0,0.0,76.56,76.56,0.0,0.0,76.56,76.56,0.0,0.0
2018-06-10,75.82,75.82,0.0,0.0,75.82,75.82,0.0,0.0,75.65,75.65,0.0,0.0,75.65,75.65,0.0,0.0
2018-06-17,74.81,74.81,0.0,0.0,75.65,75.65,0.0,0.0,74.81,74.81,0.0,0.0,75.63,75.63,0.0,0.0
2018-06-24,73.66,73.66,0.0,0.0,73.7,73.7,0.0,0.0,73.53,73.53,0.0,0.0,73.53,73.53,0.0,0.0
2018-07-01,72.6,72.6,0.0,0.0,72.6,72.6,0.0,0.0,72.6,72.6,0.0,0.0,72.6,72.6,0.0,0.0
2018-07-08,71.81,71.81,0.0,0.0,71.81,71.81,0.0,0.0,71.81,71.81,0.0,0.0,71.81,71.81,0.0,0.0
2018-07-15,71.55,71.55,0.0,0.0,71.55,71.55,0.0,0.0,71.55,71.55,0.0,0.0,71.55,71.55,0.0,0.0
2018-07-22,71.54,71.54,0.0,0.0,71.54,71.54,0.0,0.0,71.54,71.54,0.0,0.0,71.54,71.54,0.0,0.0
2018-07-29,71.24,71.24,0.0,0.0,71.24,71.24,0.0,0.0,71.24,71.24,0.0,0.0,71.24,71.24,0.0,0.0
2018-08-05,71.11,71.11,0.0,0.0,71.11,71.11,0.0,0.0,71.11,71.11,0.0,0.0,71.11,71.11,0.0,0.0
2018-08-12,71.0,71.0,0.0,0.0,71.57,71.57,0.0,0.0,71.0,71.0,0.0,0.0,71.57,71.57,0.0,0.0
2018-08-19,71.81,71.81,0.0,0.0,71.81,71.81,0.0,0.0,71.81,71.81,0.0,0.0,71.81,71.81,0.0,0.0
2018-08-26,70.62,70.62,0.0,0.0,70.62,70.62,0.0,0.0,70.62,70.62,0.0,0.0,70.62,70.62,0.0,0.0
2018-09-02,70.59,70.59,0.0,0.0,70.59,70.59,0.0,0.0,70.59,70.59,0.0,0.0,70.59,70.59,0.0,0.0
2018-09-09,71.34,71.34,0.0,0.0,71.34,71.34,0.0,0.0,71.34,71.34,0.0,0.0,71.34,71.34,0.0,0.0
2018-09-16,71.59,71.59,0.0,0.0,71.59,71.59,0.0,0.0,71.5,71.5,0.0,0.0,71.5,71.5,0.0,0.0
2018-09-23,71.35,71.35,0.0,0.0,71.35,71.35,0.0,0.0,71.05,71.05,0.0,0.0,71.05,71.05,0.0,0.0
2018-09-30,70.8,70.8,0.0,0.0,70.85,70.85,0.0,0.0,70.8,70.8,0.0,0.0,70.84,70.84,0.0,0.0
2018-10-07,70.02,70.02,0.0,0.0,70.83,70.83,0.0,0.0,70.02,70.02,0.0,0.0,70.83,70.83,0.0,0.0
2018-10-14,70.34,70.34,0.0,0.0,70.34,70.34,0.0,0.0,70.34,70.34,0.0,0.0,70.34,70.34,0.0,0.0
2018-10-21,70.25,70.25,0.0,0.0,70.25,70.25,0.0,0.0,70.25,70.25,0.0,0.0,70.25,70.25,0.0,0.0
2018-10-28,70.3,70.3,0.0,0.0,70.3,70.3,0.0,0.0,70.3,70.3,0.0,0.0,70.3,70.3,0.0,0.0
2018-11-04,70.12,70.12,0.0,0.0,70.12,70.12,0.0,0.0,70.12,70.12,0.0,0.0,70.12,70.12,0.0,0.0
2018-11-11,70.64,70.64,0.0,0.0,70.64,70.64,0.0,0.0,70.57,70.57,0.0,0.0,70.63,70.63,0.0,0.0
2018-11-18,70.56,70.56,0.0,0.0,70.56,70.56,0.0,0.0,70.56,70.56,0.0,0.0,70.56,70.56,0.0,0.0
2018-11-25,70.96,70.96,0.0,0.0,71.01,71.01,0.0,0.0,70.96,70.96,0.0,0.0,71.01,71.01,0.0,0.0
2018-12-02,70.58,70.58,0.0,0.0,70.74,70.74,0.0,0.0,70.58,70.58,0.0,0.0,70.74,70.74,0.0,0.0
2018-12-09,70.88,70.88,0.0,0.0,70.88,70.88,0.0,0.0,70.88,70.88,0.0,0.0,70.88,70.88,0.0,0.0
2018-12-16,70.78,70.78,0.0,0.0,70.78,70.78,0.0,0.0,70.78,70.78,0.0,0.0,70.78,70.78,0.0,0.0
2018-12-23,69.03,69.03,0.0,0.0,71.12,71.12,0.0,0.0,69.03,69.03,0.0,0.0,71.12,71.12,0.0,0.0
2018-12-30,71.44,71.44,0.0,0.0,71.44,71.44,0.0,0.0,71.44,71.44,0.0,0.0,71.44,71.44,0.0,0.0
2019-01-06,72.34,72.34,0.0,0.0,72.34,72.34,0.0,0.0,72.34,72.34,0.0,0.0,72.34,72.34,0.0,0.0
2019-01-13,71.86,71.86,0.0,0.0,71.86,71.86,0.0,0.0,71.86,71.86,0.0,0.0,71.86,71.86,0.0,0.0
2019-01-20,72.4,72.4,0.0,0.0,72.4,72.4,0.0,0.0,72.35,72.35,0.0,0.0,72.35,72.35,0.0,0.0
2019-01-27,72.17,72.17,0.0,0.0,72.17,72.17,0.0,0.0,72.09,72.09,0.0,0.0,72.09,72.09,0.0,0.0
2019-02-03,71.83,71.83,0.0,0.0,71.83,71.83,0.0,0.0,71.83,71.83,0.0,0.0,71.83,71.83,0.0,0.0
2019-02-10,72.13,72.13,0.0,0.0,72.13,72.13,0.0,0.0,72.13,72.13,0.0,0.0,72.13,72.13,0.0,0.0
2019-02-17,73.27,73.27,0.0,0.0,73.27,73.27,0.0,0.0,73.14,73.14,0.0,0.0,73.14,73.14,0.0,0.0
2019-02-24,72.81,72.81,0.0,0.0,72.81,72.81,0.0,0.0,72.81,72.81,0.0,0.0,72.81,72.81,0.0,0.0
2019-03-03,72.48,72.48,0.0,0.0,72.48,72.48,0.0,0.0,72.48,72.48,0.0,0.0,72.48,72.48,0.0,0.0
2019-03-10,72.74,72.74,0.0,0.0,72.74,72.74,0.0,0.0,72.67,72.67,0.0,0.0,72.67,72.67,0.0,0.0
2019-03-17,72.58,72.58,0.0,0.0,72.58,72.58,0.0,0.0,71.91,71.91,0.0,0.0,71.96,71.96,0.0,0.0
2019-03-24,72.72,72.72,0.0,0.0,72.72,72.72,0.0,0.0,72.72,72.72,0.0,0.0,72.72,72.72,0.0,0.0
2019-03-31,72.82,72.82,0.0,0.0,72.82,72.82,0.0,0.0,72.82,72.82,0.0,0.0,72.82,72.82,0.0,0.0
2019-04-07,72.87,72.87,0.0,0.0,72.87,72.87,0.0,0.0,72.87,72.87,0.0,0.0,72.87,72.87,0.0,0.0
2019-04-14,72.77,72.77,0.0,0.0,72.77,72.77,0.0,0.0,72.77,72.77,0.0,0.0,72.77,72.77,0.0,0.0
2019-04-21,72.39,72.39,0.0,0.0,72.39,72.39,0.0,0.0,72.39,72.39,0.0,0.0,72.39,72.39,0.0,0.0
2019-04-28,72.18,72.18,0.0,0.0,72.18,72.18,0.0,0.0,72.18,72.18,0.0,0.0,72.18,72.18,0.0,0.0
2019-05-05,70.71,70.71,0.0,0.0,70.71,70.71,0.0,0.0,70.71,70.71,0.0,0.0,70.71,70.71,0.0,0.0
2019-05-12,70.38,70.38,0.0,0.0,70.38,70.38,0.0,0.0,70.38,70.38,0.0,0.0,70.38,70.38,0.0,0.0
2019-05-19,70.58,70.58,0.0,0.0,70.58,70.58,0.0,0.0,70.58,70.58,0.0,0.0,70.58,70.58,0.0,0.0
2019-05-26,70.47,70.47,0.0,0.0,70.47,70.47,0.0,0.0,70.47,70.47,0.0,0.0,70.47,70.47,0.0,0.0
2019-06-02,70.36,70.36,0.0,0.0,70.36,70.36,0.0,0.0,70.36,70.36,0.0,0.0,70.36,70.36,0.0,0.0
2019-06-09,70.43,70.43,0.0,0.0,70.43,70.43,0.0,0.0,70.43,70.43,0.0,0.0,70.43,70.43,0.0,0.0
2019-06-16,70.97,70.97,0.0,0.0,70.97,70.97,0.0,0.0,70.97,70.97,0.0,0.0,70.97,70.97,0.0,0.0
2019-06-23,71.14,71.14,0.0,0.0,71.14,71.14,0.0,0.0,71.14,71.14,0.0,0.0,71.14,71.14,0.0,0.0
2019-06-30,70.49,70.49,0.0,0.0,70.49,70.49,0.0,0.0,70.49,70.49,0.0,0.0,70.49,70.49,0.0,0.0
2019-07-07,71.0,71.0,0.0,0.0,71.0,71.0,0.0,0.0,71.0,71.0,0.0,0.0,71.0,71.0,0.0,0.0
