Date,Global X Millennials Thematic_Open_average,Global X Millennials Thematic_Open_max,Global X Millennials Thematic_Open_min,Global X Millennials Thematic_Open_volatility,Global X Millennials Thematic_Open_change,Global X Millennials Thematic_High_average,Global X Millennials Thematic_High_max,Global X Millennials Thematic_High_min,Global X Millennials Thematic_High_volatility,Global X Millennials Thematic_High_change,Global X Millennials Thematic_Low_average,Global X Millennials Thematic_Low_max,Global X Millennials Thematic_Low_min,Global X Millennials Thematic_Low_volatility,Global X Millennials Thematic_Low_change,Global X Millennials Thematic_Close_average,Global X Millennials Thematic_Close_max,Global X Millennials Thematic_Close_min,Global X Millennials Thematic_Close_volatility,Global X Millennials Thematic_Close_change
2018-07-01,22.95,22.95,22.95,0.0,0.0,22.95,22.95,22.95,0.0,0.0,22.69,22.69,22.69,0.0,0.0,22.85,22.85,22.85,0.0,0.0
2018-07-08,22.97,22.97,22.97,0.0,0.0,22.97,22.97,22.97,0.0,0.0,22.86,22.86,22.86,0.0,0.0,22.93,22.93,22.93,0.0,0.0
2018-07-15,22.86,22.86,22.86,0.0,0.0,22.92,22.92,22.92,0.0,0.0,22.75,22.75,22.75,0.0,0.0,22.92,22.92,22.92,0.0,0.0
2018-07-22,22.49,22.49,22.49,0.0,0.0,22.5,22.5,22.5,0.0,0.0,21.9,21.9,21.9,0.0,0.0,21.98,21.98,21.98,0.0,0.0
2018-07-29,22.49,22.49,22.49,0.0,0.0,22.71,22.71,22.71,0.0,0.0,22.44,22.44,22.44,0.0,0.0,22.71,22.71,22.71,0.0,0.0
2018-08-05,22.85,22.85,22.85,0.0,0.0,22.89,22.89,22.89,0.0,0.0,22.72,22.72,22.72,0.0,0.0,22.76,22.76,22.76,0.0,0.0
2018-08-12,22.74,22.74,22.74,0.0,0.0,22.97,22.97,22.97,0.0,0.0,22.74,22.74,22.74,0.0,0.0,22.9,22.9,22.9,0.0,0.0
2018-08-19,23.32,23.32,23.32,0.0,0.0,23.44,23.44,23.44,0.0,0.0,23.32,23.32,23.32,0.0,0.0,23.35,23.35,23.35,0.0,0.0
2018-08-26,23.57,23.57,23.57,0.0,0.0,23.72,23.72,23.72,0.0,0.0,23.57,23.57,23.57,0.0,0.0,23.7,23.7,23.7,0.0,0.0
2018-09-02,23.42,23.42,23.42,0.0,0.0,23.48,23.48,23.48,0.0,0.0,23.26,23.26,23.26,0.0,0.0,23.44,23.44,23.44,0.0,0.0
2018-09-09,23.72,23.72,23.72,0.0,0.0,23.72,23.72,23.72,0.0,0.0,23.32,23.32,23.32,0.0,0.0,23.38,23.38,23.38,0.0,0.0
2018-09-16,23.4,23.4,23.4,0.0,0.0,23.49,23.49,23.49,0.0,0.0,23.32,23.32,23.32,0.0,0.0,23.39,23.39,23.39,0.0,0.0
2018-09-23,23.96,23.96,23.96,0.0,0.0,23.96,23.96,23.96,0.0,0.0,23.53,23.53,23.53,0.0,0.0,23.53,23.53,23.53,0.0,0.0
2018-09-30,22.67,22.67,22.67,0.0,0.0,22.8,22.8,22.8,0.0,0.0,22.43,22.43,22.43,0.0,0.0,22.7,22.7,22.7,0.0,0.0
2018-10-07,21.79,21.79,21.79,0.0,0.0,21.9,21.9,21.9,0.0,0.0,21.65,21.65,21.65,0.0,0.0,21.79,21.79,21.79,0.0,0.0
2018-10-14,21.76,21.76,21.76,0.0,0.0,21.85,21.85,21.85,0.0,0.0,21.66,21.66,21.66,0.0,0.0,21.74,21.74,21.74,0.0,0.0
2018-10-21,21.5,21.5,21.5,0.0,0.0,21.52,21.52,21.52,0.0,0.0,20.65,20.65,20.65,0.0,0.0,20.87,20.87,20.87,0.0,0.0
2018-10-28,21.78,21.78,21.78,0.0,0.0,21.91,21.91,21.91,0.0,0.0,21.7,21.7,21.7,0.0,0.0,21.84,21.84,21.84,0.0,0.0
2018-11-04,21.96,21.96,21.96,0.0,0.0,22.0,22.0,22.0,0.0,0.0,21.49,21.49,21.49,0.0,0.0,21.57,21.57,21.57,0.0,0.0
2018-11-11,21.39,21.39,21.39,0.0,0.0,21.39,21.39,21.39,0.0,0.0,20.74,20.74,20.74,0.0,0.0,20.74,20.74,20.74,0.0,0.0
2018-11-18,20.73,20.73,20.73,0.0,0.0,20.92,20.92,20.92,0.0,0.0,20.68,20.68,20.68,0.0,0.0,20.83,20.83,20.83,0.0,0.0
2018-11-25,22.07,22.07,22.07,0.0,0.0,22.07,22.07,22.07,0.0,0.0,21.82,21.82,21.82,0.0,0.0,21.91,21.91,21.91,0.0,0.0
2018-12-02,20.79,20.79,20.79,0.0,0.0,20.94,20.94,20.94,0.0,0.0,20.53,20.53,20.53,0.0,0.0,20.94,20.94,20.94,0.0,0.0
2018-12-09,20.5,20.5,20.5,0.0,0.0,20.63,20.63,20.63,0.0,0.0,19.99,19.99,19.99,0.0,0.0,20.09,20.09,20.09,0.0,0.0
2018-12-16,18.63,18.63,18.63,0.0,0.0,18.9,18.9,18.9,0.0,0.0,18.56,18.56,18.56,0.0,0.0,18.58,18.58,18.58,0.0,0.0
2018-12-23,19.69,19.69,19.69,0.0,0.0,19.77,19.77,19.77,0.0,0.0,19.61,19.61,19.61,0.0,0.0,19.67,19.67,19.67,0.0,0.0
2018-12-30,20.1,20.1,20.1,0.0,0.0,20.5,20.5,20.5,0.0,0.0,20.1,20.1,20.1,0.0,0.0,20.36,20.36,20.36,0.0,0.0
2019-01-06,20.76,20.76,20.76,0.0,0.0,20.83,20.83,20.83,0.0,0.0,20.63,20.63,20.63,0.0,0.0,20.76,20.76,20.76,0.0,0.0
2019-01-13,21.3,21.3,21.3,0.0,0.0,21.62,21.62,21.62,0.0,0.0,21.3,21.3,21.3,0.0,0.0,21.45,21.45,21.45,0.0,0.0
2019-01-20,21.71,21.71,21.71,0.0,0.0,21.79,21.79,21.79,0.0,0.0,21.55,21.55,21.55,0.0,0.0,21.71,21.71,21.71,0.0,0.0
2019-01-27,22.07,22.07,22.07,0.0,0.0,22.25,22.25,22.25,0.0,0.0,22.02,22.02,22.02,0.0,0.0,22.22,22.22,22.22,0.0,0.0
2019-02-03,22.46,22.46,22.46,0.0,0.0,22.47,22.47,22.47,0.0,0.0,22.36,22.36,22.36,0.0,0.0,22.37,22.37,22.37,0.0,0.0
2019-02-10,22.87,22.87,22.87,0.0,0.0,22.9,22.9,22.9,0.0,0.0,22.79,22.79,22.79,0.0,0.0,22.82,22.82,22.82,0.0,0.0
2019-02-17,23.12,23.12,23.12,0.0,0.0,23.25,23.25,23.25,0.0,0.0,23.08,23.08,23.08,0.0,0.0,23.1,23.1,23.1,0.0,0.0
2019-02-24,23.28,23.28,23.28,0.0,0.0,23.28,23.28,23.28,0.0,0.0,22.85,22.85,22.85,0.0,0.0,22.95,22.95,22.95,0.0,0.0
2019-03-03,22.86,22.86,22.86,0.0,0.0,23.12,23.12,23.12,0.0,0.0,22.84,22.84,22.84,0.0,0.0,23.03,23.03,23.03,0.0,0.0
2019-03-10,23.32,23.32,23.32,0.0,0.0,23.41,23.41,23.41,0.0,0.0,23.23,23.23,23.23,0.0,0.0,23.27,23.27,23.27,0.0,0.0
2019-03-17,23.23,23.23,23.23,0.0,0.0,23.37,23.37,23.37,0.0,0.0,23.11,23.11,23.11,0.0,0.0,23.36,23.36,23.36,0.0,0.0
2019-03-24,24.02,24.02,24.02,0.0,0.0,24.02,24.02,24.02,0.0,0.0,23.78,23.78,23.78,0.0,0.0,23.97,23.97,23.97,0.0,0.0
2019-03-31,24.31,24.31,24.31,0.0,0.0,24.31,24.31,24.31,0.0,0.0,24.1,24.1,24.1,0.0,0.0,24.28,24.28,24.28,0.0,0.0
2019-04-07,24.49,24.49,24.49,0.0,0.0,24.52,24.52,24.52,0.0,0.0,24.35,24.35,24.35,0.0,0.0,24.48,24.48,24.48,0.0,0.0
2019-04-14,24.32,24.32,24.32,0.0,0.0,24.35,24.35,24.35,0.0,0.0,24.17,24.17,24.17,0.0,0.0,24.35,24.35,24.35,0.0,0.0
2019-04-21,24.96,24.96,24.96,0.0,0.0,24.96,24.96,24.96,0.0,0.0,24.78,24.78,24.78,0.0,0.0,24.81,24.81,24.81,0.0,0.0
2019-04-28,24.53,24.53,24.53,0.0,0.0,24.84,24.84,24.84,0.0,0.0,24.5,24.5,24.5,0.0,0.0,24.82,24.82,24.82,0.0,0.0
2019-05-05,23.88,23.88,23.88,0.0,0.0,23.88,23.88,23.88,0.0,0.0,23.51,23.51,23.51,0.0,0.0,23.59,23.59,23.59,0.0,0.0
2019-05-12,24.06,24.06,24.06,0.0,0.0,24.06,24.06,24.06,0.0,0.0,23.88,23.88,23.88,0.0,0.0,23.99,23.99,23.99,0.0,0.0
2019-05-19,23.82,23.82,23.82,0.0,0.0,23.9,23.9,23.9,0.0,0.0,23.69,23.69,23.69,0.0,0.0,23.79,23.79,23.79,0.0,0.0
2019-05-26,23.13,23.13,23.13,0.0,0.0,23.15,23.15,23.15,0.0,0.0,22.78,22.78,22.78,0.0,0.0,22.96,22.96,22.96,0.0,0.0
2019-06-02,24.52,24.52,24.52,0.0,0.0,24.55,24.55,24.55,0.0,0.0,24.35,24.35,24.35,0.0,0.0,24.35,24.35,24.35,0.0,0.0
2019-06-09,24.76,24.76,24.76,0.0,0.0,24.79,24.79,24.79,0.0,0.0,24.69,24.69,24.69,0.0,0.0,24.76,24.76,24.76,0.0,0.0
2019-06-16,25.07,25.07,25.07,0.0,0.0,25.07,25.07,25.07,0.0,0.0,24.86,24.86,24.86,0.0,0.0,24.91,24.91,24.91,0.0,0.0
2019-06-23,25.03,25.03,25.03,0.0,0.0,25.12,25.12,25.12,0.0,0.0,24.91,24.91,24.91,0.0,0.0,25.07,25.07,25.07,0.0,0.0
2019-06-30,25.39,25.39,25.39,0.0,0.0,25.39,25.39,25.39,0.0,0.0,25.28,25.28,25.28,0.0,0.0,25.31,25.31,25.31,0.0,0.0
2019-07-07,26.03,26.03,26.03,0.0,0.0,26.03,26.03,26.03,0.0,0.0,25.88,25.88,25.88,0.0,0.0,25.95,25.95,25.95,0.0,0.0
2019-07-14,25.46,25.46,25.46,0.0,0.0,25.46,25.46,25.46,0.0,0.0,25.34,25.34,25.34,0.0,0.0,25.42,25.42,25.42,0.0,0.0
2019-07-21,26.24,26.24,26.24,0.0,0.0,26.24,26.24,26.24,0.0,0.0,26.03,26.03,26.03,0.0,0.0,26.1,26.1,26.1,0.0,0.0
2019-07-28,24.82,24.82,24.82,0.0,0.0,24.82,24.82,24.82,0.0,0.0,24.1,24.1,24.1,0.0,0.0,24.3,24.3,24.3,0.0,0.0
2019-08-04,24.95,24.95,24.95,0.0,0.0,24.95,24.95,24.95,0.0,0.0,24.6,24.6,24.6,0.0,0.0,24.7,24.7,24.7,0.0,0.0
2019-08-11,24.95,24.95,24.95,0.0,0.0,24.95,24.95,24.95,0.0,0.0,24.77,24.77,24.77,0.0,0.0,24.86,24.86,24.86,0.0,0.0
2019-08-18,24.61,24.61,24.61,0.0,0.0,24.77,24.77,24.77,0.0,0.0,24.52,24.52,24.52,0.0,0.0,24.76,24.76,24.76,0.0,0.0
2019-08-25,25.39,25.39,25.39,0.0,0.0,25.39,25.39,25.39,0.0,0.0,25.04,25.04,25.04,0.0,0.0,25.15,25.15,25.15,0.0,0.0
2019-09-01,25.67,25.67,25.67,0.0,0.0,25.67,25.67,25.67,0.0,0.0,25.33,25.33,25.33,0.0,0.0,25.43,25.43,25.43,0.0,0.0
2019-09-08,25.18,25.18,25.18,0.0,0.0,25.27,25.27,25.27,0.0,0.0,25.15,25.15,25.15,0.0,0.0,25.27,25.27,25.27,0.0,0.0
2019-09-15,25.06,25.06,25.06,0.0,0.0,25.13,25.13,25.13,0.0,0.0,25.0,25.0,25.0,0.0,0.0,25.03,25.03,25.03,0.0,0.0
2019-09-22,24.66,24.66,24.66,0.0,0.0,24.88,24.88,24.88,0.0,0.0,24.66,24.66,24.66,0.0,0.0,24.82,24.82,24.82,0.0,0.0
2019-09-29,24.76,24.76,24.76,0.0,0.0,24.79,24.79,24.79,0.0,0.0,24.61,24.61,24.61,0.0,0.0,24.68,24.68,24.68,0.0,0.0
2019-10-06,24.94,24.94,24.94,0.0,0.0,25.03,25.03,25.03,0.0,0.0,24.92,24.92,24.92,0.0,0.0,24.95,24.95,24.95,0.0,0.0
2019-10-13,25.28,25.28,25.28,0.0,0.0,25.31,25.31,25.31,0.0,0.0,25.19,25.19,25.19,0.0,0.0,25.3,25.3,25.3,0.0,0.0
2019-10-20,25.05,25.05,25.05,0.0,0.0,25.19,25.19,25.19,0.0,0.0,25.05,25.05,25.05,0.0,0.0,25.16,25.16,25.16,0.0,0.0
2019-10-27,25.08,25.08,25.08,0.0,0.0,25.08,25.08,25.08,0.0,0.0,24.95,24.95,24.95,0.0,0.0,24.99,24.99,24.99,0.0,0.0
2019-11-03,24.67,24.67,24.67,0.0,0.0,24.73,24.73,24.73,0.0,0.0,24.51,24.51,24.51,0.0,0.0,24.73,24.73,24.73,0.0,0.0
2019-11-10,25.01,25.01,25.01,0.0,0.0,25.23,25.23,25.23,0.0,0.0,25.01,25.01,25.01,0.0,0.0,25.16,25.16,25.16,0.0,0.0
2019-11-17,25.13,25.13,25.13,0.0,0.0,25.33,25.33,25.33,0.0,0.0,25.13,25.13,25.13,0.0,0.0,25.3,25.3,25.3,0.0,0.0
2019-11-24,25.64,25.64,25.64,0.0,0.0,25.64,25.64,25.64,0.0,0.0,25.12,25.12,25.12,0.0,0.0,25.24,25.24,25.24,0.0,0.0
2019-12-01,25.44,25.44,25.44,0.0,0.0,25.48,25.48,25.48,0.0,0.0,25.33,25.33,25.33,0.0,0.0,25.35,25.35,25.35,0.0,0.0
2019-12-08,25.47,25.47,25.47,0.0,0.0,25.72,25.72,25.72,0.0,0.0,25.47,25.47,25.47,0.0,0.0,25.67,25.67,25.67,0.0,0.0
2019-12-15,25.96,25.96,25.96,0.0,0.0,25.98,25.98,25.98,0.0,0.0,25.86,25.86,25.86,0.0,0.0,25.91,25.91,25.91,0.0,0.0
2019-12-22,25.95,25.95,25.95,0.0,0.0,25.95,25.95,25.95,0.0,0.0,25.68,25.68,25.68,0.0,0.0,25.75,25.75,25.75,0.0,0.0
2019-12-29,25.91,25.91,25.91,0.0,0.0,26.12,26.12,26.12,0.0,0.0,25.85,25.85,25.85,0.0,0.0,26.05,26.05,26.05,0.0,0.0
