Date,HIG_Open_average,HIG_Open_max,HIG_Open_min,HIG_Open_volatility,HIG_Open_change,HIG_High_average,HIG_High_max,HIG_High_min,HIG_High_volatility,HIG_High_change,HIG_Low_average,HIG_Low_max,HIG_Low_min,HIG_Low_volatility,HIG_Low_change,HIG_Close_average,HIG_Close_max,HIG_Close_min,HIG_Close_volatility,HIG_Close_change,HIG_Volume_average,HIG_Volume_max,HIG_Volume_min,HIG_Volume_volatility,HIG_Volume_change
2018-01-14,55.8225,56.22,55.41,0.8100000000000023,0.75,56.167500000000004,56.47,55.54,0.9299999999999997,0.7000000000000028,55.442499999999995,55.83,55.11,0.7199999999999989,0.4200000000000017,55.88,56.23,55.24,0.9899999999999949,0.7199999999999989,1976913,2271552,1754616,516936,502900
2018-01-21,57.066,58.56,55.9,2.6600000000000037,2.6500000000000057,57.788,59.14,56.16,2.980000000000004,2.980000000000004,56.912,58.51,55.63,2.8799999999999955,2.8799999999999955,57.694,59.11,56.05,3.0600000000000023,3.0600000000000023,3065631,3943676,2419566,1524110,-101835
2018-01-28,58.298,59.0,57.28,1.7199999999999989,-0.4799999999999969,58.858,59.2,58.48,0.720000000000006,-0.4100000000000037,57.894,58.28,57.28,1.0,-0.28999999999999915,58.442,58.77,58.01,0.7600000000000051,-0.4100000000000037,2242433,2424269,1782351,641918,-641918
2018-02-04,55.406,57.47,54.07,3.3999999999999986,-3.3999999999999986,56.178,58.25,54.44,3.8100000000000023,-3.8100000000000023,53.914,55.52,52.58,2.940000000000005,-2.940000000000005,54.778,55.86,53.34,2.519999999999996,-1.6000000000000014,3577663,4162127,2412088,1750039,39671
2018-02-11,54.106,54.91,53.32,1.5899999999999963,-0.01999999999999602,54.730000000000004,55.09,54.14,0.9500000000000028,-0.19000000000000483,53.606,54.13,52.98,1.1500000000000057,0.8100000000000023,54.12,54.53,53.5,1.0300000000000011,0.6400000000000006,2661282,3752043,1716494,2035549,409947
2018-02-18,53.84,54.03,53.43,0.6000000000000014,-0.6000000000000014,54.375,54.62,54.08,0.5399999999999991,-0.3400000000000034,53.325,53.7,53.0,0.7000000000000028,-0.30000000000000426,53.7575,54.04,53.22,0.8200000000000003,0.21999999999999886,2287149,2933661,1653143,1280518,-1280518
2018-02-25,53.336,54.31,51.33,2.980000000000004,-2.9299999999999997,53.754,54.85,51.88,2.969999999999999,-2.8599999999999994,52.596,54.12,50.71,3.4099999999999966,-3.4099999999999966,52.968,54.5,51.77,2.729999999999997,-2.729999999999997,2220459,2719086,1673837,1045249,769924
2018-03-04,53.648,54.59,51.39,3.200000000000003,3.200000000000003,54.802,56.13,54.23,1.9000000000000057,1.9000000000000057,53.376000000000005,54.43,51.38,3.049999999999997,3.049999999999997,54.624,56.13,53.94,2.190000000000005,2.190000000000005,3532272,5545277,1721945,3823332,-1873740
2018-03-11,54.858,56.13,54.01,2.1200000000000045,-2.1200000000000045,55.042,56.13,54.37,1.7600000000000051,-1.7600000000000051,54.014,54.99,53.5,1.490000000000002,-1.3400000000000034,54.224000000000004,55.2,53.81,1.3900000000000006,-1.2700000000000031,2174248,2937766,1843453,1094313,36981
2018-03-18,53.224,53.86,51.92,1.9399999999999977,-1.9399999999999977,53.56,54.17,52.28,1.8900000000000006,-1.7999999999999972,52.446,53.67,50.15,3.520000000000003,-3.030000000000001,52.538000000000004,53.67,50.29,3.3800000000000026,-3.1600000000000037,1939039,2316218,1741924,574294,377509
2018-03-25,51.46,51.93,51.03,0.8999999999999986,0.8999999999999986,51.9475,52.15,51.5,0.6499999999999986,0.6199999999999974,50.975,51.52,50.43,1.0900000000000034,1.0900000000000034,51.46,51.73,51.11,0.6199999999999974,0.04000000000000625,2392480,2830622,1909884,920738,342856
2018-04-01,51.138,52.04,50.15,1.8900000000000006,0.14999999999999858,51.84,52.49,51.06,1.4299999999999997,0.5300000000000011,50.498,51.69,49.67,2.019999999999996,1.0399999999999991,51.264,52.2,50.46,1.740000000000002,0.6599999999999966,2166663,2567338,1633683,933655,90679
2018-04-08,51.772,52.56,51.28,1.2800000000000011,1.2800000000000011,52.222,52.66,51.73,0.9299999999999997,0.529999999999994,51.408,51.76,51.09,0.6699999999999946,0.3500000000000014,51.664,52.02,51.2,0.8200000000000003,0.46999999999999886,1570836,2045733,988808,1056925,322497
2018-04-15,52.12,52.27,51.91,0.36000000000000654,0.09000000000000341,52.254,52.33,52.03,0.29999999999999716,0.05999999999999517,51.71,51.8,51.58,0.21999999999999886,-0.07000000000000028,51.926,52.04,51.74,0.29999999999999716,-0.00999999999999801,1758247,2969288,1220092,1749196,-1673826
2018-04-22,52.178,53.99,51.31,2.6799999999999997,1.8500000000000014,52.792,55.16,52.05,3.1099999999999994,2.9199999999999946,51.754,53.5,51.02,2.479999999999997,1.75,52.36,54.58,51.23,3.3500000000000014,2.6199999999999974,2465360,3414098,1318490,2095608,2095608
2018-04-29,53.15,54.94,51.6,3.3399999999999963,-3.3399999999999963,53.552,54.98,52.05,2.9299999999999997,-1.9299999999999997,52.338,53.78,50.83,2.950000000000003,-2.3400000000000034,52.91,53.9,51.79,2.1099999999999994,-1.1100000000000065,2346341,2831723,1871168,960555,-960555
2018-05-06,52.758,52.89,52.55,0.3400000000000034,0.13000000000000256,52.94,53.18,52.76,0.4200000000000017,0.4200000000000017,52.266,52.48,52.08,0.3999999999999986,0.3999999999999986,52.646,52.81,52.56,0.25,-0.07000000000000028,1435173,1782650,943900,838750,-63753
2018-05-13,52.78,53.19,52.38,0.8099999999999952,0.4399999999999977,53.152,53.61,52.75,0.8599999999999994,0.8599999999999994,52.554,53.08,52.18,0.8999999999999986,0.8999999999999986,52.95,53.43,52.46,0.9699999999999989,0.9699999999999989,2095953,4175615,1233206,2942409,2436723
