Date,FCBC_stock_Open_average,FCBC_stock_Open_max,FCBC_stock_Open_min,FCBC_stock_Open_volatility,FCBC_stock_Open_change,FCBC_stock_High_average,FCBC_stock_High_max,FCBC_stock_High_min,FCBC_stock_High_volatility,FCBC_stock_High_change,FCBC_stock_Low_average,FCBC_stock_Low_max,FCBC_stock_Low_min,FCBC_stock_Low_volatility,FCBC_stock_Low_change,FCBC_stock_Close_average,FCBC_stock_Close_max,FCBC_stock_Close_min,FCBC_stock_Close_volatility,FCBC_stock_Close_change,FCBC_stock_Volume_average,FCBC_stock_Volume_max,FCBC_stock_Volume_min,FCBC_stock_Volume_volatility,FCBC_stock_Volume_change
2018-07-01,32.5075,33.0,31.62,1.379999999999999,1.3099999999999987,33.2475,33.59,32.68,0.9100000000000037,0.7999999999999972,32.385,32.72,31.62,1.0999999999999979,1.0999999999999979,32.935,33.13,32.64,0.490000000000002,0.490000000000002,22431,34189,15711,18478,-13252
2018-07-08,32.79,33.51,32.03,1.4799999999999969,-1.0700000000000003,33.04,33.65,32.1,1.5499999999999972,-1.5499999999999972,32.248,33.1,31.59,1.5100000000000016,-1.5100000000000016,32.486000000000004,33.47,31.64,1.8299999999999983,-1.8299999999999983,17897,23364,11249,12115,-8184
2018-07-15,31.798,31.98,31.63,0.3500000000000014,0.14000000000000057,32.286,32.38,32.21,0.1700000000000017,-0.07000000000000028,31.676,31.77,31.63,0.14000000000000057,0.14000000000000057,31.918,32.07,31.76,0.3099999999999987,0.1700000000000017,19846,30480,11196,19284,14757
2018-07-22,32.64,33.5,32.0,1.5,1.5,33.196,33.99,32.19,1.8000000000000043,1.4600000000000009,32.204,32.99,31.51,1.4800000000000004,0.9000000000000021,32.756,33.45,32.01,1.4400000000000048,0.8999999999999986,15534,26076,8802,17274,11462
2018-07-29,32.808,33.05,32.54,0.509999999999998,0.09999999999999432,33.528,34.53,33.05,1.480000000000004,-0.3500000000000014,32.328,32.5,31.84,0.6600000000000001,0.00999999999999801,32.758,33.3,32.53,0.769999999999996,0.020000000000003126,23436,34088,15270,18818,-123
2018-08-05,32.9,33.3,32.47,0.8299999999999983,0.4399999999999977,33.214,33.33,33.0,0.3299999999999983,0.3299999999999983,32.548,32.87,32.22,0.6499999999999986,0.36999999999999744,32.922,33.16,32.63,0.529999999999994,0.37999999999999545,14332,16643,13043,3600,2451
2018-08-12,33.156,33.76,32.48,1.2800000000000011,0.7899999999999991,33.658,34.13,33.11,1.0200000000000031,1.0200000000000031,32.92,33.39,32.37,1.0200000000000031,0.9299999999999997,33.348,33.76,32.75,1.009999999999998,0.8599999999999994,25211,30136,19087,11049,10580
2018-08-19,33.71,33.83,33.53,0.29999999999999716,0.11999999999999744,34.153999999999996,34.3,34.0,0.29999999999999716,-0.25,33.620000000000005,33.71,33.45,0.259999999999998,0.14000000000000057,33.796,33.85,33.7,0.14999999999999858,-0.14999999999999858,26123,31882,15354,16528,10520
2018-08-26,33.246,33.86,32.85,1.009999999999998,-0.6899999999999977,33.548,34.0,33.21,0.7899999999999991,-0.29999999999999716,32.904,33.17,32.75,0.4200000000000017,-0.2700000000000031,33.222,33.57,32.87,0.7000000000000028,0.3400000000000034,18363,21756,12332,9424,-392
2018-09-02,33.745,33.97,33.47,0.5,0.46999999999999886,34.1025,34.39,33.76,0.6300000000000026,0.6300000000000026,33.68,33.94,33.47,0.46999999999999886,0.46999999999999886,33.985,34.39,33.6,0.7899999999999991,0.7899999999999991,17335,24471,13224,11247,-3627
2018-09-09,33.874,34.39,33.31,1.0799999999999983,-0.8999999999999986,34.086,34.58,33.59,0.9899999999999949,-0.6499999999999986,33.484,33.86,33.05,0.8100000000000023,-0.4399999999999977,33.72,34.34,33.26,1.0800000000000054,-0.7700000000000031,18247,24069,13445,10624,6618
2018-09-16,33.562000000000005,34.38,33.2,1.1799999999999997,0.8900000000000006,34.038000000000004,34.8,33.52,1.279999999999994,1.1199999999999974,33.398,33.75,33.2,0.5499999999999972,0.45000000000000284,33.734,34.42,33.27,1.1499999999999986,0.8699999999999974,34969,104870,16509,88361,87143
2018-09-23,33.682,33.92,33.5,0.4200000000000017,-0.4200000000000017,34.004,34.43,33.72,0.7100000000000009,-0.5399999999999991,33.45,33.63,33.25,0.38000000000000256,0.04000000000000625,33.646,33.88,33.38,0.5,0.2600000000000051,20494,30054,16250,13804,6095
2018-09-30,33.448,34.0,32.86,1.1400000000000006,-0.14999999999999858,33.884,34.34,33.24,1.1000000000000014,0.3400000000000034,33.1,33.85,32.77,1.0799999999999983,1.0,33.508,34.26,32.82,1.4399999999999977,1.1599999999999966,21841,25423,19017,6406,3015
2018-10-07,34.467999999999996,34.99,33.73,1.2600000000000051,-0.45000000000000284,34.97,35.74,33.73,2.010000000000005,-1.4400000000000048,33.5,34.61,31.64,2.969999999999999,-1.990000000000002,33.906,35.0,31.77,3.2300000000000004,-3.2300000000000004,30385,41066,24319,16747,3821
2018-10-14,32.852000000000004,33.34,31.68,1.6600000000000037,1.5900000000000034,33.784,34.53,32.76,1.7700000000000031,1.7700000000000031,32.624,33.34,31.26,2.080000000000002,1.5500000000000007,33.164,33.59,32.58,1.0100000000000051,0.28999999999999915,21723,28389,11997,16392,2737
2018-10-21,32.956,33.34,32.38,0.9600000000000009,0.18999999999999773,33.84,34.15,33.38,0.769999999999996,0.21000000000000085,32.734,33.1,32.22,0.8800000000000026,0.8299999999999983,33.134,33.56,32.5,1.0600000000000023,1.0600000000000023,33996,51277,20202,31075,2609
2018-10-28,34.644,35.2,33.87,1.3300000000000054,0.6600000000000037,35.33,36.03,34.87,1.1600000000000037,-0.6300000000000026,34.332,35.0,33.87,1.1300000000000026,0.5399999999999991,34.758,35.21,34.47,0.740000000000002,-0.480000000000004,37930,46732,21745,24987,-2991
2018-11-04,34.342,34.78,34.03,0.75,0.2700000000000031,34.784,34.98,34.64,0.3399999999999963,0.13000000000000256,34.144,34.41,34.03,0.37999999999999545,0.28999999999999915,34.458,34.84,34.25,0.5900000000000034,0.3299999999999983,35546,45685,29838,15847,986
2018-11-11,34.256,34.61,33.91,0.7000000000000028,-0.3200000000000003,34.662,34.91,34.19,0.7199999999999989,-0.14000000000000057,33.948,34.34,33.6,0.740000000000002,-0.5300000000000011,34.238,34.48,34.08,0.3999999999999986,-0.259999999999998,32150,40602,23852,16750,-3233
2018-11-18,33.6125,34.05,33.28,0.769999999999996,-0.769999999999996,34.1925,34.71,33.8,0.9100000000000037,-0.6499999999999986,33.465,34.05,33.25,0.7999999999999972,-0.769999999999996,33.7375,34.14,33.3,0.8400000000000034,-0.0799999999999983,19976,26366,12739,13627,-13627
2018-11-25,34.196,34.75,33.67,1.0799999999999983,0.6799999999999997,34.616,34.96,34.0,0.9600000000000009,0.5899999999999963,33.956,34.57,33.58,0.990000000000002,0.8999999999999986,34.352000000000004,34.77,33.66,1.1100000000000065,0.9600000000000009,28697,43317,16294,27023,16014
2018-12-02,33.6775,34.98,32.31,2.6699999999999946,-2.1399999999999935,34.0575,34.99,33.29,1.7000000000000028,-1.7000000000000028,32.7375,33.83,32.28,1.5499999999999972,-1.4099999999999966,33.2975,34.7,32.64,2.0600000000000023,-1.75,30110,42012,19825,22187,11217
2018-12-09,33.0,33.38,32.69,0.6900000000000048,0.25,33.622,34.27,33.07,1.2000000000000028,0.8299999999999983,32.763999999999996,33.04,32.36,0.6799999999999997,0.5,33.052,33.92,32.49,1.4299999999999997,0.36999999999999744,30209,35343,25980,9363,-3275
2018-12-16,31.566,32.74,30.46,2.280000000000001,-2.280000000000001,32.07,33.08,31.24,1.8399999999999999,-1.7699999999999996,30.986,32.13,30.36,1.7700000000000031,-1.7500000000000036,31.162,32.16,30.56,1.5999999999999979,-1.5999999999999979,57028,108053,42232,65821,65778
2018-12-23,30.485,30.76,30.2,0.5600000000000023,-0.3000000000000007,31.115,31.57,30.86,0.7100000000000009,0.6700000000000017,29.32,30.46,27.06,3.400000000000002,0.5100000000000016,30.5875,31.22,29.95,1.2699999999999996,1.2699999999999996,36610,43694,23815,19879,19879
2018-12-30,31.705,32.19,31.23,0.9599999999999973,0.9400000000000013,32.275,32.65,31.59,1.0599999999999987,1.0000000000000036,31.4125,31.95,30.9,1.0500000000000007,1.0500000000000007,31.9625,32.25,31.48,0.7699999999999996,0.7699999999999996,44467,50054,41324,8730,8730
2019-01-06,32.55,32.94,32.02,0.9199999999999946,0.6799999999999997,32.878,33.06,32.54,0.5200000000000031,0.5200000000000031,32.424,32.67,32.01,0.6600000000000037,0.6600000000000037,32.686,32.83,32.32,0.509999999999998,0.4799999999999969,38224,48080,32912,15168,-15168
2019-01-13,33.275999999999996,34.22,32.69,1.5300000000000011,1.5300000000000011,33.832,34.47,33.31,1.1599999999999966,1.0899999999999963,33.211999999999996,33.9,32.69,1.2100000000000009,1.2100000000000009,33.59,34.2,32.84,1.3599999999999994,1.3599999999999994,37754,48301,32226,16075,-9513
2019-01-20,34.1775,34.88,33.7,1.1799999999999997,0.8400000000000034,34.71,35.43,34.08,1.3500000000000014,1.0600000000000023,33.975,34.81,33.39,1.4200000000000017,1.4200000000000017,34.29,35.08,33.47,1.6099999999999994,1.6099999999999994,39113,50620,25888,24732,11551
2019-01-27,34.358000000000004,34.84,34.17,0.6700000000000017,-0.5400000000000063,34.684,35.0,34.49,0.509999999999998,-0.28000000000000114,34.066,34.3,33.82,0.4799999999999969,0.18999999999999773,34.358,34.5,34.25,0.25,0.14000000000000057,39628,67602,16105,51497,-13612
2019-02-03,34.53,34.7,34.42,0.28000000000000114,0.10999999999999943,34.734,34.8,34.56,0.23999999999999488,0.23999999999999488,34.46,34.58,34.3,0.28000000000000114,0.20000000000000284,34.57,34.71,34.42,0.28999999999999915,0.28999999999999915,21782,26977,12380,14597,62
2019-02-10,35.038000000000004,35.2,34.79,0.4100000000000037,0.21000000000000085,35.444,35.9,35.09,0.8099999999999952,0.8099999999999952,34.836,35.0,34.7,0.29999999999999716,0.29999999999999716,35.126,35.39,34.8,0.5900000000000034,0.3299999999999983,19896,34148,10679,23469,23469
2019-02-17,35.85,36.2,35.38,0.8200000000000003,0.8200000000000003,36.19,36.48,35.91,0.5700000000000003,0.5700000000000003,35.685,36.1,35.21,0.8900000000000006,0.8900000000000006,36.0675,36.19,35.85,0.3399999999999963,0.28000000000000114,28532,39446,20868,18578,6382
2019-02-24,35.934,36.28,35.48,0.8000000000000043,-0.240000000000002,36.13,36.47,35.78,0.6899999999999977,-0.4399999999999977,35.738,36.12,35.48,0.6400000000000006,-0.259999999999998,35.852000000000004,36.21,35.49,0.7199999999999989,-0.240000000000002,27839,44404,17759,26645,-17388
2019-03-03,35.232,35.91,34.47,1.4399999999999977,-1.4399999999999977,35.438,35.99,34.94,1.0500000000000043,-1.0300000000000011,34.836,35.48,34.4,1.0799999999999983,-1.009999999999998,35.056,35.59,34.55,1.0400000000000063,-0.8900000000000006,27159,50571,15840,34731,638
2019-03-10,35.146,35.46,34.66,0.8000000000000043,0.6400000000000006,35.536,35.72,35.38,0.3399999999999963,-0.020000000000003126,34.816,35.02,34.52,0.5,-0.11999999999999744,35.104,35.38,34.57,0.8100000000000023,-0.8100000000000023,41521,120759,14942,105817,94900
2019-03-17,34.266,35.1,33.46,1.6400000000000006,-1.25,34.572,35.25,33.56,1.6899999999999977,-1.6899999999999977,33.542,34.71,31.39,3.3200000000000003,-3.3200000000000003,33.634,35.05,31.41,3.639999999999997,-3.639999999999997,27010,38550,17957,20593,20593
2019-03-24,32.768,33.64,31.25,2.3900000000000006,2.3900000000000006,33.4,33.87,32.45,1.4199999999999946,1.4099999999999966,32.448,33.07,31.04,2.030000000000001,1.7899999999999991,33.076,33.44,32.26,1.1799999999999997,0.8800000000000026,24126,39020,15334,23686,-10780
2019-03-31,33.525999999999996,33.89,33.23,0.6600000000000037,0.10000000000000142,33.844,34.06,33.61,0.45000000000000284,0.10000000000000142,33.288,33.5,33.12,0.38000000000000256,0.240000000000002,33.546,33.97,33.22,0.75,0.28999999999999915,21448,24308,17982,6326,-2756
2019-04-07,33.762,34.15,33.2,0.9499999999999957,0.18999999999999773,34.042,34.35,33.7,0.6499999999999986,0.21000000000000085,33.584,33.97,33.15,0.8200000000000003,0.269999999999996,33.744,34.05,33.15,0.8999999999999986,0.29999999999999716,15916,18611,12852,5759,3217
2019-04-14,34.18,34.42,34.01,0.4100000000000037,-0.19000000000000483,34.3925,34.56,34.26,0.30000000000000426,0.23000000000000398,33.845,34.13,33.69,0.44000000000000483,0.030000000000001137,34.1,34.22,33.91,0.3100000000000023,0.1600000000000037,17734,22089,12574,9515,-1770
2019-04-21,34.138,34.55,33.7,0.8499999999999943,0.36999999999999744,34.632,35.23,33.97,1.259999999999998,0.75,33.882,34.35,33.42,0.9299999999999997,0.4799999999999969,34.308,34.71,33.5,1.2100000000000009,1.1300000000000026,20794,36375,15068,21307,861
2019-04-28,34.446,34.87,33.72,1.1499999999999986,-0.4799999999999969,34.82,35.21,34.35,0.8599999999999994,-0.28000000000000114,34.18,34.72,33.7,1.019999999999996,-0.4799999999999969,34.568,35.04,33.91,1.1300000000000026,-0.10999999999999943,21039,25023,17289,7734,4871
2019-05-05,34.166000000000004,34.53,33.73,0.8000000000000043,-0.6899999999999977,34.592,35.07,34.32,0.75,-0.7199999999999989,33.87,34.45,33.51,0.9400000000000048,-0.6600000000000037,34.27,34.82,33.94,0.8800000000000026,-0.7199999999999989,18744,29325,12695,16630,-8085
2019-05-12,33.424,33.66,33.25,0.4099999999999966,-0.14999999999999858,33.79,34.11,33.51,0.6000000000000014,0.3500000000000014,33.17,33.28,33.0,0.28000000000000114,0.22999999999999687,33.352000000000004,33.68,33.09,0.5899999999999963,0.17999999999999972,21667,26729,15646,11083,6511
2019-05-19,33.406,33.7,33.17,0.5300000000000011,-0.0899999999999963,33.818,34.34,33.59,0.75,-0.13999999999999346,33.194,33.42,32.84,0.5799999999999983,0.010000000000005116,33.496,33.73,33.06,0.6699999999999946,0.13000000000000256,14924,18992,10756,8236,-6276
2019-05-26,33.2425,33.52,32.69,0.8300000000000054,-0.8300000000000054,33.67,34.03,32.9,1.1300000000000026,-1.1300000000000026,33.0275,33.52,32.42,1.1000000000000014,-1.1000000000000014,33.2225,33.69,32.76,0.9299999999999997,-0.9299999999999997,25531,32538,17380,15158,-15030
2019-06-02,33.653999999999996,33.94,33.26,0.6799999999999997,0.4100000000000037,33.976,34.33,33.6,0.7299999999999969,0.3999999999999986,33.418,33.77,32.64,1.1300000000000026,1.0,33.764,33.97,33.24,0.7299999999999969,0.6599999999999966,25400,46797,16052,30745,-6653
2019-06-09,33.632,34.0,33.24,0.759999999999998,-0.490000000000002,33.942,34.37,33.63,0.7399999999999949,-0.5700000000000003,33.34,33.62,33.24,0.37999999999999545,-0.36999999999999744,33.586,33.9,33.36,0.5399999999999991,-0.25,15933,23004,8778,14226,-12263
2019-06-16,33.246,33.54,33.0,0.5399999999999991,-0.5399999999999991,33.55,33.83,33.26,0.5700000000000003,-0.4399999999999977,32.908,33.08,32.7,0.37999999999999545,-0.3100000000000023,33.21,33.64,32.73,0.9100000000000037,-0.47000000000000597,18196,34291,11983,22308,20186
2019-06-23,32.856,32.98,32.6,0.37999999999999545,0.04999999999999716,33.198,33.79,32.9,0.8900000000000006,0.6099999999999994,32.571999999999996,32.97,32.12,0.8500000000000014,0.1700000000000017,33.022,33.76,32.41,1.3500000000000014,0.6199999999999974,27658,78457,9543,68914,58961
2019-06-30,33.0375,33.88,32.55,1.3300000000000054,-1.3300000000000054,33.32,33.88,32.97,0.9100000000000037,-0.5700000000000003,32.64,33.17,32.35,0.8200000000000003,-0.6200000000000045,33.0225,33.37,32.65,0.7199999999999989,-0.05999999999999517,10843,15423,5882,9541,-3813
2019-07-07,32.9,33.24,32.62,0.6200000000000045,0.19000000000000483,33.264,33.71,33.0,0.7100000000000009,0.5700000000000003,32.722,33.05,32.38,0.6699999999999946,0.36999999999999744,33.0,33.18,32.81,0.36999999999999744,0.3100000000000023,15032,19534,10271,9263,5610
2019-07-14,32.632,33.28,32.18,1.1000000000000014,-0.8999999999999986,32.78,33.28,32.38,0.8999999999999986,-0.8999999999999986,32.286,32.65,31.76,0.889999999999997,-0.6999999999999993,32.46,32.79,31.76,1.0299999999999976,-1.0299999999999976,13923,19145,6835,12310,519
2019-07-21,32.228,33.25,30.96,2.289999999999999,1.7899999999999991,32.81,33.72,31.86,1.8599999999999994,1.8599999999999994,31.332,32.65,30.78,1.8699999999999974,1.8699999999999974,32.574,33.36,31.69,1.6699999999999982,1.6699999999999982,13766,22539,8113,14426,8948
2019-07-28,33.008,33.94,32.15,1.7899999999999991,-1.0500000000000043,33.79,34.0,33.47,0.5300000000000011,0.37000000000000455,32.632,32.95,32.15,0.8000000000000043,-0.6400000000000006,33.102000000000004,33.82,32.47,1.3500000000000014,0.39000000000000057,34148,52223,15225,36998,34998
2019-08-04,32.478,33.06,31.83,1.230000000000004,0.1600000000000037,33.018,33.66,32.42,1.2399999999999949,0.6599999999999966,32.204,32.93,31.83,1.1000000000000014,0.8299999999999983,32.576,33.12,32.2,0.9199999999999946,0.9199999999999946,19885,28611,12245,16366,-13343
2019-08-11,33.008,33.15,32.93,0.21999999999999886,0.17999999999999972,33.466,33.83,33.1,0.7299999999999969,0.46999999999999886,32.834,33.15,32.56,0.5899999999999963,0.29999999999999716,33.226,33.83,32.78,1.0499999999999972,0.6400000000000006,16794,23169,12444,10725,10725
2019-08-18,33.204,33.89,32.87,1.0200000000000031,-0.9699999999999989,33.42,34.15,32.92,1.2299999999999969,-1.2299999999999969,32.804,33.33,31.88,1.4499999999999993,-1.4499999999999993,32.956,33.42,31.96,1.4600000000000009,-1.4600000000000009,19713,35098,9943,25155,10665
2019-08-25,32.112,32.62,31.57,1.0499999999999972,-0.3299999999999983,32.658,32.98,32.25,0.7299999999999969,-0.3200000000000003,31.766000000000002,32.18,31.5,0.6799999999999997,-0.5199999999999996,31.95,32.35,31.58,0.7700000000000031,-0.5400000000000027,16749,20242,12997,7245,-7245
2019-09-01,32.215,32.44,31.95,0.48999999999999844,0.30999999999999517,32.485,32.74,32.36,0.38000000000000256,0.03999999999999915,31.6,31.75,31.5,0.25,-0.10000000000000142,31.895000000000003,32.2,31.64,0.5600000000000023,0.030000000000001137,22000,28987,13545,15442,-11614
2019-09-08,32.902,33.89,31.81,2.080000000000002,0.9000000000000021,33.386,34.0,32.71,1.2899999999999991,-0.1599999999999966,32.214,32.98,31.55,1.4299999999999962,0.5800000000000018,33.052,34.0,32.55,1.4500000000000028,-0.22000000000000597,52885,120530,14458,106072,27440
2019-09-15,32.454,32.55,32.32,0.22999999999999687,-0.0899999999999963,32.746,33.47,32.53,0.9399999999999977,0.8999999999999986,32.232,32.31,32.02,0.28999999999999915,-0.27999999999999403,32.528,32.68,32.43,0.25,0.1700000000000017,50015,107706,32969,74737,72559
2019-09-22,32.336,32.39,32.21,0.17999999999999972,0.030000000000001137,32.65,32.91,32.41,0.5,0.21999999999999886,32.182,32.33,32.05,0.28000000000000114,0.0799999999999983,32.396,32.6,32.1,0.5,0.20000000000000284,41492,55764,33681,22083,12488
2019-09-29,32.332,32.75,32.0,0.75,-0.6400000000000006,32.548,32.75,32.39,0.35999999999999943,-0.35999999999999943,31.976,32.3,31.61,0.6899999999999977,-0.269999999999996,32.302,32.48,32.08,0.3999999999999986,-0.00999999999999801,46290,76262,21984,54278,-54278
2019-10-06,32.166,32.2,32.11,0.09000000000000341,0.0,32.374,32.56,32.23,0.3300000000000054,-0.20000000000000284,31.958,32.19,31.84,0.34999999999999787,-0.21999999999999886,32.058,32.41,31.91,0.49999999999999645,-0.4399999999999977,32970,49759,19861,29898,16149
2019-10-13,31.93,32.02,31.82,0.20000000000000284,0.18999999999999773,32.246,32.38,32.12,0.2600000000000051,0.2600000000000051,31.892,32.01,31.74,0.2699999999999996,0.2699999999999996,32.128,32.32,32.03,0.28999999999999915,0.28999999999999915,28487,39326,15810,23516,18198
