Date,USWS_Open_average,USWS_Open_max,USWS_Open_min,USWS_Open_volatility,USWS_Open_change,USWS_High_average,USWS_High_max,USWS_High_min,USWS_High_volatility,USWS_High_change,USWS_Low_average,USWS_Low_max,USWS_Low_min,USWS_Low_volatility,USWS_Low_change,USWS_Close_average,USWS_Close_max,USWS_Close_min,USWS_Close_volatility,USWS_Close_change,USWS_Volume_average,USWS_Volume_max,USWS_Volume_min,USWS_Volume_volatility,USWS_Volume_change
2018-01-14,9.785,9.8,9.77,0.030000000000001137,0.030000000000001137,9.795,9.8,9.79,0.010000000000001563,0.010000000000001563,9.78,9.79,9.77,0.019999999999999574,0.019999999999999574,9.78,9.79,9.77,0.019999999999999574,0.019999999999999574,2900,3600,2200,1400,-1400
2018-01-21,9.765,9.78,9.75,0.02999999999999936,-0.02999999999999936,9.765,9.78,9.75,0.02999999999999936,-0.02999999999999936,9.76,9.77,9.75,0.019999999999999574,-0.019999999999999574,9.76,9.77,9.75,0.019999999999999574,-0.019999999999999574,600,600,600,0,0
2018-01-28,9.76,9.79,9.75,0.03999999999999915,0.03999999999999915,9.76,9.79,9.75,0.03999999999999915,0.03999999999999915,9.76,9.79,9.75,0.03999999999999915,0.03999999999999915,9.76,9.79,9.75,0.03999999999999915,0.03999999999999915,14944,51778,0,51778,-7800
2018-02-04,9.775,9.8,9.75,0.05000000000000071,0.040000000000000924,9.775,9.8,9.75,0.05000000000000071,0.040000000000000924,9.7675,9.79,9.75,0.03999999999999915,0.02999999999999936,9.77,9.79,9.75,0.03999999999999915,0.019999999999999574,458,1343,100,1243,-1052
2018-02-11,9.795,9.8,9.78,0.02000000000000135,-0.02000000000000135,9.795,9.8,9.78,0.02000000000000135,-0.02000000000000135,9.795,9.8,9.78,0.02000000000000135,-0.02000000000000135,9.795,9.8,9.78,0.02000000000000135,-0.02000000000000135,125,200,100,100,99
2018-02-18,9.77,9.77,9.77,0.0,0.0,9.77,9.77,9.77,0.0,0.0,9.75,9.75,9.75,0.0,0.0,9.75,9.75,9.75,0.0,0.0,153353,153353,153353,0,0
2018-02-25,9.763333333333334,9.77,9.76,0.009999999999999787,0.009999999999999787,9.77,9.79,9.76,0.02999999999999936,0.02999999999999936,9.75,9.77,9.73,0.03999999999999915,0.03999999999999915,9.76,9.79,9.73,0.05999999999999872,0.05999999999999872,160009,201300,111600,89700,34172
2018-03-04,9.76,9.76,9.76,0.0,0.0,9.76,9.76,9.76,0.0,0.0,9.76,9.76,9.76,0.0,0.0,9.76,9.76,9.76,0.0,0.0,100000,100000,100000,0,0
2018-03-11,9.75,9.75,9.75,0.0,0.0,9.75,9.75,9.75,0.0,0.0,9.75,9.75,9.75,0.0,0.0,9.75,9.75,9.75,0.0,0.0,100000,100000,100000,0,0
2018-03-18,9.758,9.77,9.75,0.019999999999999574,0.019999999999999574,9.758,9.77,9.75,0.019999999999999574,0.019999999999999574,9.758,9.77,9.75,0.019999999999999574,0.019999999999999574,9.758,9.77,9.75,0.019999999999999574,0.019999999999999574,13870,50000,0,50000,18350
2018-03-25,9.793333333333333,9.81,9.77,0.040000000000000924,0.040000000000000924,9.796666666666667,9.82,9.77,0.05000000000000071,0.05000000000000071,9.793333333333333,9.81,9.77,0.040000000000000924,0.040000000000000924,9.796666666666667,9.82,9.77,0.05000000000000071,0.05000000000000071,17329,43838,500,43338,36188
2018-04-01,9.7975,9.83,9.76,0.07000000000000028,-0.019999999999999574,9.8025,9.85,9.76,0.08999999999999986,-0.03999999999999915,9.7875,9.83,9.76,0.07000000000000028,-0.0600000000000005,9.7925,9.85,9.76,0.08999999999999986,-0.08000000000000007,2475,8600,100,8500,-7500
2018-04-08,9.754,9.76,9.75,0.009999999999999787,-0.009999999999999787,9.754,9.76,9.75,0.009999999999999787,-0.009999999999999787,9.752,9.76,9.75,0.009999999999999787,0.0,9.752,9.76,9.75,0.009999999999999787,0.0,229,1002,0,1002,-855
2018-04-15,9.788,9.81,9.75,0.0600000000000005,0.02000000000000135,9.79,9.82,9.75,0.07000000000000028,0.030000000000001137,9.788,9.81,9.75,0.0600000000000005,0.02000000000000135,9.79,9.82,9.75,0.07000000000000028,0.030000000000001137,218,546,0,546,396
2018-04-22,9.82,9.84,9.8,0.03999999999999915,-0.009999999999999787,9.826,9.85,9.8,0.049999999999998934,-0.019999999999999574,9.806000000000001,9.82,9.8,0.019999999999999574,0.009999999999999787,9.818,9.85,9.8,0.049999999999998934,-0.019999999999999574,76053,372524,0,372524,-4246
2018-04-29,9.803333333333335,9.81,9.8,0.009999999999999787,0.0,9.81,9.82,9.8,0.019999999999999574,-0.019999999999999574,9.786666666666667,9.81,9.75,0.0600000000000005,-0.05000000000000071,9.786666666666667,9.81,9.75,0.0600000000000005,-0.05000000000000071,4319,11097,384,10713,-9621
2018-05-06,9.793999999999999,9.82,9.78,0.040000000000000924,0.009999999999999787,9.793999999999999,9.82,9.78,0.040000000000000924,0.009999999999999787,9.787999999999998,9.79,9.78,0.009999999999999787,0.009999999999999787,9.787999999999998,9.79,9.78,0.009999999999999787,0.009999999999999787,121,609,0,609,0
2018-05-13,9.8,9.8,9.8,0.0,0.0,9.81,9.81,9.81,0.0,0.0,9.8,9.8,9.8,0.0,0.0,9.81,9.81,9.81,0.0,0.0,800,800,800,0,0
2018-05-20,9.815000000000001,9.83,9.8,0.02999999999999936,0.02999999999999936,9.855,9.87,9.84,0.02999999999999936,-0.02999999999999936,9.809999999999999,9.83,9.79,0.040000000000000924,0.040000000000000924,9.855,9.87,9.84,0.02999999999999936,-0.02999999999999936,3450,6000,900,5100,-5100
2018-05-27,9.85,9.86,9.84,0.019999999999999574,0.019999999999999574,9.864999999999998,9.87,9.86,0.009999999999999787,-0.009999999999999787,9.844999999999999,9.85,9.84,0.009999999999999787,0.009999999999999787,9.86,9.87,9.85,0.019999999999999574,-0.019999999999999574,1350,2300,400,1900,-1900
2018-06-03,9.85,9.85,9.85,0.0,0.0,9.85,9.85,9.85,0.0,0.0,9.85,9.85,9.85,0.0,0.0,9.85,9.85,9.85,0.0,0.0,125000,125000,125000,0,0
2018-06-10,9.863333333333333,9.88,9.85,0.030000000000001137,-0.02000000000000135,9.863333333333333,9.88,9.85,0.030000000000001137,-0.02000000000000135,9.863333333333333,9.88,9.85,0.030000000000001137,-0.02000000000000135,9.863333333333333,9.88,9.85,0.030000000000001137,-0.02000000000000135,10200,25000,600,24400,-4400
2018-06-17,9.86,9.86,9.86,0.0,0.0,9.86,9.86,9.86,0.0,0.0,9.86,9.86,9.86,0.0,0.0,9.86,9.86,9.86,0.0,0.0,1100,1100,1100,0,0
2018-06-24,9.876666666666667,9.88,9.87,0.010000000000001563,0.010000000000001563,9.88,9.88,9.88,0.0,0.0,9.876666666666667,9.88,9.87,0.010000000000001563,0.010000000000001563,9.88,9.88,9.88,0.0,0.0,2947,8441,200,8241,-8241
2018-07-01,9.89,9.9,9.88,0.019999999999999574,0.019999999999999574,9.89,9.9,9.88,0.019999999999999574,0.019999999999999574,9.887500000000001,9.9,9.88,0.019999999999999574,0.019999999999999574,9.89,9.9,9.88,0.019999999999999574,0.019999999999999574,14794,27576,4700,22876,-2100
2018-07-08,9.985,10.07,9.9,0.16999999999999993,0.16999999999999993,10.004999999999999,10.09,9.92,0.16999999999999993,0.16999999999999993,9.975000000000001,10.05,9.9,0.15000000000000036,0.15000000000000036,9.99,10.06,9.92,0.14000000000000057,0.14000000000000057,3612215,7164430,60000,7104430,7104430
2018-07-15,10.064,10.08,10.05,0.02999999999999936,-0.019999999999999574,10.068,10.08,10.06,0.019999999999999574,-0.019999999999999574,10.034,10.05,10.0,0.05000000000000071,0.02999999999999936,10.048,10.06,10.03,0.030000000000001137,-0.02000000000000135,387843,1160519,89532,1070987,74368
2018-07-22,10.036,10.05,10.03,0.02000000000000135,-0.009999999999999787,10.046,10.06,10.03,0.030000000000001137,0.02000000000000135,10.024,10.03,10.0,0.02999999999999936,-0.02999999999999936,10.042,10.05,10.03,0.02000000000000135,0.010000000000001563,57017,128991,5042,123949,87691
2018-07-29,10.04,10.04,10.04,0.0,0.0,10.054,10.06,10.05,0.009999999999999787,0.0,10.033999999999999,10.04,10.03,0.009999999999999787,0.009999999999999787,10.048,10.06,10.03,0.030000000000001137,0.0,43713,72585,5270,67315,-48182
