Date,NWL_stock_Open_average,NWL_stock_Open_max,NWL_stock_Open_min,NWL_stock_Open_volatility,NWL_stock_Open_change,NWL_stock_High_average,NWL_stock_High_max,NWL_stock_High_min,NWL_stock_High_volatility,NWL_stock_High_change,NWL_stock_Low_average,NWL_stock_Low_max,NWL_stock_Low_min,NWL_stock_Low_volatility,NWL_stock_Low_change,NWL_stock_Close_average,NWL_stock_Close_max,NWL_stock_Close_min,NWL_stock_Close_volatility,NWL_stock_Close_change,NWL_stock_Volume_average,NWL_stock_Volume_max,NWL_stock_Volume_min,NWL_stock_Volume_volatility,NWL_stock_Volume_change
2018-01-14,31.8925,32.42,31.5,0.9200000000000017,-0.9200000000000017,32.0425,32.58,31.58,1.0,-1.0,31.2925,31.71,30.81,0.9000000000000021,-0.610000000000003,31.509999999999998,31.78,31.22,0.5600000000000023,-0.5300000000000011,4748716,5853160,3024110,2829050,-364918
2018-01-21,29.396,31.77,24.65,7.120000000000001,-6.450000000000003,29.974,31.86,26.55,5.309999999999999,-5.079999999999998,28.338,31.45,23.85,7.599999999999998,-6.610000000000003,28.912,31.65,24.81,6.84,-6.210000000000001,25484662,74381976,4007139,70374837,31437674
2018-01-28,25.94,27.2,25.08,2.120000000000001,2.120000000000001,26.706,28.05,25.68,2.370000000000001,2.370000000000001,25.758,26.79,24.9,1.8900000000000006,1.8900000000000006,26.582,27.98,25.36,2.620000000000001,2.620000000000001,14561246,19499208,10434910,9064298,6311084
2018-02-04,28.01,29.38,25.87,3.509999999999998,0.8800000000000026,29.114,30.17,28.15,2.020000000000003,0.5500000000000007,26.768,28.57,25.56,3.0100000000000016,0.25,27.97,29.46,26.12,3.34,1.4899999999999984,18274422,23307330,14725426,8581904,6174174
2018-02-11,27.314,27.85,26.49,1.360000000000003,-0.16000000000000014,27.888,28.48,27.46,1.0199999999999996,0.21000000000000085,26.72,27.1,26.45,0.6500000000000021,-0.5,27.394000000000002,28.23,26.6,1.629999999999999,0.9299999999999997,10027533,14629994,7794066,6835928,3123466
2018-02-18,27.3025,27.98,26.88,1.1000000000000014,-1.0300000000000011,27.8525,28.54,27.38,1.1600000000000001,-1.1600000000000001,26.87,27.36,26.6,0.759999999999998,-0.759999999999998,26.9325,27.39,26.71,0.6799999999999997,-0.5899999999999999,7536500,7817290,7206342,610948,-421070
2018-02-25,27.114,27.61,26.42,1.1899999999999977,-0.5899999999999999,27.532,27.98,26.92,1.0599999999999987,-1.0599999999999987,26.272,26.88,25.65,1.2300000000000004,-0.28000000000000114,26.712,27.82,25.69,2.129999999999999,-1.2300000000000004,9538047,16611920,5676561,10935359,3763210
2018-03-04,27.378,28.01,26.61,1.4000000000000021,0.7800000000000011,27.854,28.16,27.55,0.6099999999999994,-0.6099999999999994,26.946,27.36,26.52,0.8399999999999999,0.46000000000000085,27.634,28.09,27.2,0.8900000000000006,-0.7699999999999996,7137055,10047939,4697443,5350496,-2558025
2018-03-11,28.516000000000002,29.07,27.45,1.620000000000001,1.5100000000000016,29.212,29.55,28.97,0.5800000000000018,0.14000000000000057,28.142,28.6,27.44,1.1600000000000001,1.1600000000000001,28.714,28.99,28.43,0.5599999999999987,-0.3299999999999983,13483387,19577428,8969932,10607496,6868876
2018-03-18,27.058,28.99,25.85,3.139999999999997,-3.139999999999997,27.388,29.2,26.01,3.1899999999999977,-3.1899999999999977,26.15,26.79,25.25,1.5399999999999991,-1.3599999999999994,26.398,27.2,25.35,1.8499999999999979,-1.4399999999999977,9024105,15951493,4666378,11285115,-9355449
2018-03-25,25.495,25.89,25.25,0.6400000000000006,-0.46999999999999886,25.835,26.07,25.6,0.46999999999999886,-0.1999999999999993,24.9325,25.08,24.6,0.4799999999999969,-0.0799999999999983,25.5025,26.06,25.19,0.8699999999999974,-0.5799999999999983,9887349,14763502,6517198,8246304,-8246304
2018-04-01,25.326,26.04,24.47,1.5700000000000003,0.6400000000000006,25.848,26.45,25.05,1.3999999999999986,0.8200000000000003,24.902,25.75,24.43,1.3200000000000003,1.0199999999999996,25.462,26.22,24.73,1.4899999999999984,1.0599999999999987,5602932,7182433,3974919,3207514,-2853744
2018-04-08,25.904,26.06,25.71,0.34999999999999787,0.14000000000000057,26.076,26.15,25.99,0.16000000000000014,0.10000000000000142,25.532,25.66,25.39,0.2699999999999996,0.21000000000000085,25.75,25.92,25.52,0.40000000000000213,0.1999999999999993,4215673,5428451,3633434,1795017,479131
