Date,GEC_Open_average,GEC_Open_max,GEC_Open_min,GEC_Open_volatility,GEC_Open_change,GEC_High_average,GEC_High_max,GEC_High_min,GEC_High_volatility,GEC_High_change,GEC_Low_average,GEC_Low_max,GEC_Low_min,GEC_Low_volatility,GEC_Low_change,GEC_Close_average,GEC_Close_max,GEC_Close_min,GEC_Close_volatility,GEC_Close_change,GEC_Volume_average,GEC_Volume_max,GEC_Volume_min,GEC_Volume_volatility,GEC_Volume_change
2018-01-14,4.06,4.15,4.0,0.15000000000000036,-0.15000000000000036,4.09,4.15,4.05,0.10000000000000053,-0.10000000000000053,3.974,4.0,3.95,0.04999999999999982,0.0,4.05,4.1,4.0,0.09999999999999964,-0.04999999999999982,11346,30231,1606,28625,-21628
2018-01-21,3.984,4.0,3.95,0.04999999999999982,-0.029999999999999805,4.014,4.05,3.97,0.07999999999999963,-0.07999999999999963,3.946,4.0,3.83,0.16999999999999993,-0.16999999999999993,3.992,4.05,3.95,0.09999999999999964,-0.04999999999999982,8127,17976,1687,16289,16289
2018-01-28,3.892,3.92,3.85,0.06999999999999984,-0.06999999999999984,3.942,4.0,3.9,0.10000000000000009,-0.050000000000000266,3.846,3.9,3.7,0.19999999999999973,-0.19999999999999973,3.902,3.95,3.85,0.10000000000000009,-0.10000000000000009,13506,30637,3133,27504,26465
2018-02-04,3.73,3.8,3.65,0.1499999999999999,0.050000000000000266,3.81,3.85,3.8,0.050000000000000266,-0.050000000000000266,3.69,3.8,3.65,0.1499999999999999,0.050000000000000266,3.744,3.8,3.7,0.09999999999999964,-0.09999999999999964,22155,66082,484,65598,-9149
2018-02-11,3.6575,3.72,3.6,0.1200000000000001,-0.010000000000000231,3.755,3.8,3.7,0.09999999999999964,0.07999999999999963,3.6375,3.7,3.6,0.10000000000000009,0.050000000000000266,3.7375,3.8,3.7,0.09999999999999964,0.04999999999999982,13192,23709,4237,19472,-10782
2018-02-18,3.786,3.95,3.58,0.3700000000000001,-0.1200000000000001,3.88,4.0,3.7,0.2999999999999998,-0.19999999999999973,3.664,3.82,3.5,0.31999999999999984,-0.15000000000000036,3.77,3.95,3.6,0.3500000000000001,-0.09999999999999964,17093,61953,1997,59956,-6032
2018-02-25,3.626,3.7,3.56,0.14000000000000012,0.03000000000000025,3.73,3.75,3.7,0.04999999999999982,0.04999999999999982,3.55,3.6,3.5,0.10000000000000009,-0.050000000000000266,3.69,3.75,3.6,0.1499999999999999,0.04999999999999982,21085,46387,7365,39022,14882
2018-03-04,3.818,3.9,3.59,0.31000000000000005,0.31000000000000005,3.928,4.0,3.8,0.20000000000000018,0.10000000000000009,3.772,3.9,3.55,0.3500000000000001,0.3500000000000001,3.85,3.9,3.75,0.1499999999999999,0.1499999999999999,45379,143092,3820,139272,-31030
2018-03-11,3.852,3.9,3.8,0.10000000000000009,-0.10000000000000009,3.88,3.9,3.8,0.10000000000000009,-0.10000000000000009,3.8,3.85,3.75,0.10000000000000009,-0.10000000000000009,3.84,3.9,3.75,0.1499999999999999,-0.10000000000000009,13074,37291,477,36814,-17206
2018-03-18,3.71,3.85,3.55,0.30000000000000027,-0.1499999999999999,3.7800000000000002,3.85,3.7,0.1499999999999999,-0.1499999999999999,3.656,3.75,3.55,0.20000000000000018,-0.16000000000000014,3.73,3.85,3.65,0.20000000000000018,-0.1499999999999999,11411,42700,1043,41657,1104
2018-03-25,3.7875,4.0,3.65,0.3500000000000001,0.3500000000000001,3.9,4.05,3.75,0.2999999999999998,0.25,3.7125,3.8,3.6,0.19999999999999973,0.19999999999999973,3.8625,4.0,3.75,0.25,0.20000000000000018,149144,525611,6764,518847,11229
2018-04-01,3.85,3.95,3.8,0.15000000000000036,0.050000000000000266,3.9,3.95,3.8,0.15000000000000036,0.050000000000000266,3.766,3.8,3.7,0.09999999999999964,0.04999999999999982,3.84,3.95,3.75,0.20000000000000018,-0.050000000000000266,10828,31263,2240,29023,-25497
2018-04-08,3.82,3.9,3.75,0.1499999999999999,0.04999999999999982,3.884,3.97,3.8,0.17000000000000037,-0.17000000000000037,3.72,3.75,3.7,0.04999999999999982,-0.04999999999999982,3.83,3.9,3.7,0.19999999999999973,-0.19999999999999973,66734,235460,3338,232122,-24553
2018-04-15,3.73,3.8,3.7,0.09999999999999964,0.09999999999999964,3.81,3.85,3.75,0.10000000000000009,0.050000000000000266,3.702,3.75,3.66,0.08999999999999986,0.0,3.8,3.85,3.75,0.10000000000000009,0.050000000000000266,6942,23697,874,22823,-20522
2018-04-22,3.82,3.85,3.8,0.050000000000000266,-0.050000000000000266,3.88,3.95,3.85,0.10000000000000009,0.04999999999999982,3.78,3.8,3.75,0.04999999999999982,0.04999999999999982,3.85,3.9,3.8,0.10000000000000009,0.10000000000000009,5332,17558,953,16605,1572
2018-04-29,3.85,4.0,3.8,0.20000000000000018,-0.050000000000000266,3.91,4.05,3.8,0.25,-0.25,3.75,3.85,3.7,0.1499999999999999,-0.10000000000000009,3.84,3.95,3.75,0.20000000000000018,-0.20000000000000018,19174,39326,6129,33197,-33197
2018-05-06,3.776,3.83,3.7,0.1299999999999999,-0.04999999999999982,3.85,3.9,3.8,0.10000000000000009,-0.10000000000000009,3.75,3.8,3.7,0.09999999999999964,-0.04999999999999982,3.83,3.9,3.75,0.1499999999999999,-0.1499999999999999,4689,7516,2051,5465,2565
2018-05-13,3.81,3.85,3.75,0.10000000000000009,0.10000000000000009,3.86,3.9,3.8,0.10000000000000009,0.04999999999999982,3.79,3.85,3.75,0.10000000000000009,0.10000000000000009,3.84,3.9,3.8,0.10000000000000009,0.0,20128,40482,6101,34381,25059
2018-05-20,3.85,3.95,3.75,0.20000000000000018,-0.10000000000000009,3.8875,3.95,3.8,0.15000000000000036,-0.15000000000000036,3.8025,3.86,3.75,0.10999999999999988,-0.10000000000000009,3.84,3.95,3.75,0.20000000000000018,-0.15000000000000036,76701,240394,4117,236277,53774
2018-05-27,3.816,3.85,3.78,0.07000000000000028,-0.020000000000000018,3.82,3.85,3.8,0.050000000000000266,0.0,3.734,3.75,3.7,0.04999999999999982,0.0,3.76,3.8,3.7,0.09999999999999964,-0.04999999999999982,16012,32380,3897,28483,-28483
2018-06-03,3.722,3.8,3.7,0.09999999999999964,0.0,3.792,3.8,3.78,0.020000000000000018,-0.020000000000000018,3.7,3.7,3.7,0.0,0.0,3.746,3.78,3.7,0.07999999999999963,0.0,34091,120001,9471,110530,-108613
2018-06-10,3.736,3.8,3.7,0.09999999999999964,0.06999999999999984,3.772,3.8,3.75,0.04999999999999982,0.0,3.69,3.7,3.65,0.050000000000000266,-0.050000000000000266,3.71,3.75,3.65,0.10000000000000009,-0.050000000000000266,15348,41684,1443,40241,-36581
2018-06-17,3.662,3.7,3.61,0.0900000000000003,0.0,3.71,3.75,3.7,0.04999999999999982,-0.04999999999999982,3.6,3.6,3.6,0.0,0.0,3.67,3.7,3.6,0.10000000000000009,0.04999999999999982,28278,50763,13403,37360,-11563
2018-06-24,3.588,3.7,3.5,0.20000000000000018,-0.050000000000000266,3.638,3.7,3.55,0.15000000000000036,-0.10000000000000009,3.47,3.6,3.35,0.25,-0.25,3.57,3.7,3.35,0.3500000000000001,-0.2999999999999998,19783,47171,3071,44100,20932
2018-07-01,3.3675,3.4,3.35,0.04999999999999982,0.0,3.4375,3.45,3.4,0.050000000000000266,0.0,3.3425000000000002,3.37,3.3,0.07000000000000028,0.0,3.3425000000000002,3.37,3.3,0.07000000000000028,0.0,29196,94031,3068,90963,83078
