Date,CF_Open_average,CF_Open_max,CF_Open_min,CF_Open_volatility,CF_Open_change,CF_High_average,CF_High_max,CF_High_min,CF_High_volatility,CF_High_change,CF_Low_average,CF_Low_max,CF_Low_min,CF_Low_volatility,CF_Low_change,CF_Close_average,CF_Close_max,CF_Close_min,CF_Close_volatility,CF_Close_change,CF_Volume_average,CF_Volume_max,CF_Volume_min,CF_Volume_volatility,CF_Volume_change
2018-01-14,40.99,42.94,40.27,2.6699999999999946,-2.6699999999999946,41.304,42.97,40.63,2.3399999999999963,-2.1099999999999994,39.922,40.53,39.35,1.1799999999999997,-0.259999999999998,40.316,40.84,39.56,1.2800000000000011,0.13000000000000256,4924307,6781118,2273226,4507892,-4507892
2018-01-21,41.322,42.0,40.6,1.3999999999999986,1.25,42.12,42.52,41.69,0.8300000000000054,0.8300000000000054,40.684000000000005,41.46,40.27,1.1899999999999977,1.1199999999999974,41.516,42.13,40.41,1.720000000000006,0.8000000000000043,2352767,2758263,1814390,943873,-352853
2018-01-28,41.388,42.18,39.56,2.6199999999999974,-2.25,41.96,42.97,40.49,2.479999999999997,-1.8599999999999994,40.428,41.51,38.1,3.4099999999999966,-3.3900000000000006,40.824,42.44,38.2,4.239999999999995,-3.799999999999997,2502970,3665779,1911132,1754647,1419950
2018-02-04,38.27,39.5,37.17,2.3299999999999983,1.0,39.35,40.37,38.18,2.1899999999999977,-0.44999999999999574,37.286,38.66,35.9,2.759999999999998,0.7999999999999972,38.408,39.48,37.46,2.019999999999996,-0.6000000000000014,3653718,4103212,3115628,987584,-636903
2018-02-11,39.67,40.9,38.36,2.539999999999999,2.4200000000000017,40.3675,41.11,39.25,1.8599999999999994,1.7800000000000011,38.917500000000004,40.2,37.9,2.3000000000000043,2.3000000000000043,39.9775,40.89,39.0,1.8900000000000006,1.3599999999999994,3002818,3996001,2372683,1623318,512084
2018-02-18,42.694,44.36,40.56,3.799999999999997,3.799999999999997,43.61,44.48,41.95,2.529999999999994,2.529999999999994,42.112,43.0,40.3,2.700000000000003,2.0800000000000054,42.842,44.12,41.82,2.299999999999997,0.8500000000000014,3547396,4653396,2733447,1919949,-386092
2018-02-25,41.872,42.64,41.38,1.259999999999998,0.5399999999999991,42.94,44.8,42.06,2.739999999999995,2.0999999999999943,41.386,42.5,40.53,1.9699999999999989,0.8699999999999974,42.218,44.56,41.24,3.3200000000000003,2.789999999999999,4047816,9383184,2348463,7034721,6661295
2018-03-04,42.274,44.94,41.27,3.6699999999999946,-3.5999999999999943,42.692,45.0,41.27,3.729999999999997,-2.979999999999997,41.09,43.06,39.61,3.450000000000003,-2.0500000000000043,41.876,43.2,40.89,2.3100000000000023,-1.3200000000000003,4946967,7437325,3685142,3752183,-1668636
2018-03-11,39.868,41.5,38.12,3.3800000000000026,-3.3800000000000026,40.178,41.96,38.53,3.4299999999999997,-3.4299999999999997,38.832,40.2,37.21,2.990000000000002,-2.990000000000002,39.14,40.38,37.69,2.690000000000005,-2.690000000000005,3971577,4597441,3632972,964469,528400
2018-03-18,37.7,38.09,37.23,0.8600000000000065,-0.4799999999999969,38.336,39.16,37.61,1.5499999999999972,-0.6799999999999997,37.178,37.85,36.63,1.2199999999999989,-0.7299999999999969,37.63,38.66,36.92,1.7399999999999949,-0.6000000000000014,2769389,3327680,2163096,1164584,-695635
