Date,DRQ_Open_average,DRQ_Open_max,DRQ_Open_min,DRQ_Open_volatility,DRQ_Open_change,DRQ_High_average,DRQ_High_max,DRQ_High_min,DRQ_High_volatility,DRQ_High_change,DRQ_Low_average,DRQ_Low_max,DRQ_Low_min,DRQ_Low_volatility,DRQ_Low_change,DRQ_Close_average,DRQ_Close_max,DRQ_Close_min,DRQ_Close_volatility,DRQ_Close_change,DRQ_Volume_average,DRQ_Volume_max,DRQ_Volume_min,DRQ_Volume_volatility,DRQ_Volume_change
2018-01-14,55.09,56.4,53.5,2.8999999999999986,-1.7999999999999972,55.583999999999996,56.55,54.37,2.1799999999999997,-1.1499999999999986,54.156,55.2,53.13,2.0700000000000003,-1.1000000000000014,54.86,55.45,53.95,1.5,0.04999999999999716,456187,643227,348144,295083,-71982
2018-01-21,54.8,55.45,53.55,1.9000000000000057,-1.6500000000000057,55.106,55.6,54.2,1.3999999999999986,-1.3799999999999955,53.69,54.4,52.35,2.049999999999997,-1.8500000000000014,54.2,55.4,52.55,2.8500000000000014,-2.8500000000000014,312971,397346,251377,145969,33678
2018-01-28,51.27,52.15,49.4,2.75,-2.5500000000000043,51.84,52.55,50.45,2.0999999999999943,-2.0,50.236,51.35,47.4,3.950000000000003,-3.8000000000000043,50.69,52.2,47.55,4.650000000000006,-4.650000000000006,356419,415340,305565,109775,47584
2018-02-04,46.56,48.25,45.5,2.75,-0.8999999999999986,47.28,48.8,45.7,3.0999999999999943,-2.6500000000000057,45.31,46.75,43.6,3.1499999999999986,-1.4499999999999957,46.15,48.35,44.95,3.3999999999999986,-2.8000000000000043,484282,630865,417961,212904,-44268
2018-02-11,45.625,46.65,44.6,2.049999999999997,1.0499999999999972,46.5625,47.35,45.5,1.8500000000000014,1.8500000000000014,44.985,46.1,44.3,1.8000000000000043,1.8000000000000043,46.375,47.3,45.2,2.0999999999999943,2.0999999999999943,393173,455276,331831,123445,-73890
2018-02-18,46.95,47.4,45.95,1.4499999999999957,-0.20000000000000284,47.496,47.85,46.85,1.0,-0.3200000000000003,45.97,46.7,45.2,1.5,-0.5500000000000043,46.58,47.1,45.55,1.5500000000000043,-0.10000000000000142,407061,585384,338665,246719,-87393
2018-02-25,45.21,47.0,43.75,3.25,-3.0,46.18,47.7,44.5,3.200000000000003,-1.6000000000000014,44.404,46.05,42.5,3.549999999999997,-2.049999999999997,45.12,46.15,44.2,1.9499999999999957,-0.3999999999999986,514664,568915,457797,111118,-75383
2018-03-04,46.38,47.0,45.75,1.25,1.0500000000000043,47.1,47.55,46.55,1.0,0.6000000000000014,45.86,46.65,45.2,1.4499999999999957,0.9499999999999957,46.47,46.85,46.25,0.6000000000000014,0.25,593958,823977,417761,406216,-187745
2018-03-11,46.22,47.0,45.6,1.3999999999999986,0.5499999999999972,46.88,47.6,46.3,1.3000000000000043,0.5,45.25,45.6,45.15,0.45000000000000284,-0.05000000000000426,46.050000000000004,47.2,45.6,1.6000000000000014,0.10000000000000142,554045,682506,474941,207565,11106
2018-03-18,46.79,47.85,45.95,1.8999999999999986,0.29999999999999716,47.62,48.85,46.4,2.450000000000003,-0.30000000000000426,45.82,47.05,44.6,2.4499999999999957,-1.0499999999999972,46.79,48.55,45.55,3.0,0.0,379900,521275,208840,312435,312435
