Date,NRO_Open_average,NRO_Open_max,NRO_Open_min,NRO_Open_volatility,NRO_Open_change,NRO_High_average,NRO_High_max,NRO_High_min,NRO_High_volatility,NRO_High_change,NRO_Low_average,NRO_Low_max,NRO_Low_min,NRO_Low_volatility,NRO_Low_change,NRO_Close_average,NRO_Close_max,NRO_Close_min,NRO_Close_volatility,NRO_Close_change,NRO_Volume_average,NRO_Volume_max,NRO_Volume_min,NRO_Volume_volatility,NRO_Volume_change
2018-01-14,5.214,5.25,5.16,0.08999999999999986,-0.019999999999999574,5.247,5.29,5.22,0.07000000000000028,-0.03000000000000025,5.172,5.2,5.13,0.07000000000000028,-0.009999999999999787,5.197,5.225,5.18,0.04499999999999993,-0.009999999999999787,32344,43288,17975,25313,-5775
2018-01-21,5.216,5.24,5.19,0.04999999999999982,0.009999999999999787,5.232,5.25,5.2,0.04999999999999982,-0.040000000000000036,5.184,5.21,5.14,0.07000000000000028,-0.05000000000000071,5.203,5.23,5.145,0.08500000000000085,-0.08500000000000085,29100,37157,24001,13156,6287
2018-01-28,4.852,5.13,4.65,0.47999999999999954,-0.47999999999999954,4.912,5.13,4.75,0.3799999999999999,-0.3799999999999999,4.624,4.77,4.29,0.47999999999999954,0.28000000000000025,4.788,4.96,4.58,0.3799999999999999,-0.3799999999999999,114109,188164,53041,135123,-104497
2018-02-04,4.664,4.75,4.5,0.25,0.17999999999999972,4.722,4.8,4.66,0.13999999999999968,-0.0600000000000005,4.586,4.73,4.5,0.23000000000000043,0.07000000000000028,4.662,4.73,4.6,0.13000000000000078,-0.1200000000000001,51041,109567,18944,90623,-74326
2018-02-11,4.5975,4.61,4.59,0.020000000000000462,-0.009999999999999787,4.657500000000001,4.69,4.63,0.0600000000000005,0.03000000000000025,4.574999999999999,4.6,4.55,0.04999999999999982,-0.009999999999999787,4.6325,4.67,4.59,0.08000000000000007,0.019999999999999574,26240,41755,11491,30264,-17317
2018-02-18,4.6499999999999995,4.7,4.59,0.11000000000000032,0.020000000000000462,4.678,4.71,4.63,0.08000000000000007,0.019999999999999574,4.616,4.67,4.58,0.08999999999999986,0.019999999999999574,4.6499999999999995,4.68,4.59,0.08999999999999986,0.0,14223,28613,3839,24774,7870
2018-02-25,4.686,4.7,4.67,0.03000000000000025,-0.03000000000000025,4.708,4.72,4.7,0.019999999999999574,0.009999999999999787,4.652,4.69,4.62,0.07000000000000028,0.04999999999999982,4.683,4.7,4.66,0.040000000000000036,0.024999999999999467,19022,32656,6064,26592,-25653
2018-03-04,4.728,4.78,4.67,0.11000000000000032,0.11000000000000032,4.774,4.82,4.73,0.08999999999999986,0.08999999999999986,4.724,4.78,4.67,0.11000000000000032,0.11000000000000032,4.758,4.8,4.7,0.09999999999999964,0.09999999999999964,7474,11785,4597,7188,7188
2018-03-11,4.794,4.83,4.77,0.0600000000000005,0.03000000000000025,4.824,4.84,4.8,0.040000000000000036,0.0,4.76,4.78,4.74,0.040000000000000036,0.019999999999999574,4.802,4.84,4.76,0.08000000000000007,-0.04999999999999982,15565,27896,2527,25369,-25369
2018-03-18,4.684,4.78,4.59,0.1900000000000004,-0.1900000000000004,4.7,4.78,4.62,0.16000000000000014,-0.16000000000000014,4.628,4.67,4.57,0.09999999999999964,-0.08000000000000007,4.642,4.67,4.58,0.08999999999999986,-0.04999999999999982,9658,14695,3256,11439,-6933
2018-03-25,4.71,4.77,4.64,0.1299999999999999,0.10999999999999943,4.7299999999999995,4.77,4.66,0.10999999999999943,0.10999999999999943,4.6575,4.71,4.58,0.1299999999999999,0.1200000000000001,4.7125,4.77,4.62,0.14999999999999947,0.1299999999999999,16880,27408,5578,21830,13650
2018-04-01,4.75,4.8,4.72,0.08000000000000007,0.04999999999999982,4.7860000000000005,4.82,4.76,0.0600000000000005,0.040000000000000036,4.726,4.78,4.69,0.08999999999999986,0.08999999999999986,4.774,4.82,4.72,0.10000000000000053,0.05000000000000071,11641,15502,7903,7599,4354
2018-04-08,4.774,4.83,4.71,0.1200000000000001,-0.07999999999999918,4.774,4.83,4.71,0.1200000000000001,-0.07999999999999918,4.74,4.8,4.68,0.1200000000000001,-0.10999999999999943,4.754,4.81,4.69,0.11999999999999922,-0.09999999999999964,10885,20035,5584,14451,1408
2018-04-15,4.7,4.74,4.65,0.08999999999999986,-0.05999999999999961,4.722,4.76,4.67,0.08999999999999986,-0.0699999999999994,4.666,4.73,4.62,0.11000000000000032,-0.08999999999999986,4.695,4.76,4.62,0.13999999999999968,-0.0699999999999994,10051,24557,3030,21527,1112
2018-04-22,4.686,4.73,4.65,0.08000000000000007,0.0600000000000005,4.708,4.76,4.67,0.08999999999999986,0.05999999999999961,4.676,4.72,4.64,0.08000000000000007,0.04999999999999982,4.69,4.73,4.67,0.0600000000000005,0.0600000000000005,16454,38441,8061,30380,23316
2018-04-29,4.7780000000000005,4.83,4.73,0.09999999999999964,0.09999999999999964,4.834,4.92,4.8,0.1200000000000001,0.11000000000000032,4.7700000000000005,4.83,4.73,0.09999999999999964,0.09999999999999964,4.8180000000000005,4.9,4.78,0.1200000000000001,0.10000000000000053,10855,20383,4809,15574,11805
2018-05-06,4.890000000000001,4.92,4.86,0.05999999999999961,0.040000000000000036,4.922000000000001,4.96,4.9,0.05999999999999961,0.0,4.862,4.89,4.83,0.05999999999999961,-0.03000000000000025,4.886,4.91,4.84,0.07000000000000028,-0.04999999999999982,12923,17218,7377,9841,1174
2018-05-13,4.764,4.81,4.74,0.0699999999999994,-0.0699999999999994,4.792,4.82,4.76,0.0600000000000005,-0.020000000000000462,4.742,4.77,4.73,0.03999999999999915,-0.03999999999999915,4.763,4.79,4.735,0.054999999999999716,-0.009999999999999787,10561,18844,3622,15222,-130
2018-05-20,4.79,4.8,4.78,0.019999999999999574,0.0,4.8325,4.86,4.81,0.05000000000000071,0.05000000000000071,4.785,4.8,4.78,0.019999999999999574,0.0,4.805,4.86,4.78,0.08000000000000007,0.08000000000000007,5780,12881,1305,11576,2563
2018-05-27,4.928,5.01,4.82,0.1899999999999995,0.1899999999999995,4.972,5.03,4.9,0.1299999999999999,0.1299999999999999,4.916,4.995,4.82,0.17499999999999982,0.17499999999999982,4.957,5.01,4.9,0.10999999999999943,0.09499999999999975,15381,25795,7723,18072,-9553
2018-06-03,5.036,5.08,5.0,0.08000000000000007,0.08000000000000007,5.07,5.12,5.03,0.08999999999999986,0.08999999999999986,5.034,5.08,4.99,0.08999999999999986,0.08000000000000007,5.058,5.11,5.0,0.11000000000000032,0.11000000000000032,9152,12422,6251,6171,-3812
2018-06-10,5.064,5.11,5.0,0.11000000000000032,-0.08000000000000007,5.086,5.14,5.03,0.10999999999999943,-0.08999999999999986,5.0200000000000005,5.08,4.98,0.09999999999999964,-0.09999999999999964,5.051,5.105,5.0,0.10500000000000043,-0.10500000000000043,10919,16835,4837,11998,-11998
2018-06-17,5.032,5.09,4.98,0.10999999999999943,0.09999999999999964,5.062,5.1,5.0,0.09999999999999964,0.08999999999999986,5.0200000000000005,5.05,4.98,0.0699999999999994,0.0699999999999994,5.05,5.1,4.98,0.11999999999999922,0.08999999999999986,8014,12228,3144,9084,-4118
2018-06-24,5.094,5.12,5.06,0.0600000000000005,0.0600000000000005,5.12,5.15,5.08,0.07000000000000028,0.04999999999999982,5.082,5.12,5.06,0.0600000000000005,0.040000000000000036,5.098,5.14,5.06,0.08000000000000007,0.019999999999999574,15249,28744,6016,22728,-2894
2018-07-01,5.15,5.22,5.09,0.1299999999999999,0.1299999999999999,5.1975,5.24,5.14,0.10000000000000053,0.08000000000000007,5.145,5.2,5.09,0.11000000000000032,0.11000000000000032,5.18,5.22,5.12,0.09999999999999964,0.09999999999999964,12619,18872,9838,9034,-9034
2018-07-08,5.186,5.21,5.16,0.04999999999999982,-0.040000000000000036,5.208,5.22,5.18,0.040000000000000036,-0.019999999999999574,5.168,5.19,5.14,0.05000000000000071,-0.05000000000000071,5.186,5.2,5.16,0.040000000000000036,-0.009999999999999787,10596,13570,7586,5984,4950
2018-07-15,5.154,5.17,5.14,0.03000000000000025,-0.03000000000000025,5.176,5.2,5.17,0.03000000000000025,0.0,5.132,5.14,5.11,0.02999999999999936,-0.02999999999999936,5.162,5.2,5.14,0.0600000000000005,-0.009999999999999787,6153,10931,2314,8617,-3948
2018-07-22,5.136,5.17,5.11,0.05999999999999961,-0.040000000000000036,5.156,5.2,5.13,0.07000000000000028,-0.040000000000000036,5.114,5.13,5.11,0.019999999999999574,-0.019999999999999574,5.134,5.17,5.11,0.05999999999999961,-0.040000000000000036,11210,23657,3891,19766,1379
2018-07-29,5.148,5.17,5.11,0.05999999999999961,0.05999999999999961,5.184,5.2,5.17,0.03000000000000025,-0.009999999999999787,5.134,5.17,5.11,0.05999999999999961,0.040000000000000036,5.158,5.18,5.14,0.040000000000000036,-0.019999999999999574,17767,35008,11411,23597,-23416
2018-08-05,5.162,5.18,5.14,0.040000000000000036,-0.02999999999999936,5.172,5.18,5.17,0.009999999999999787,-0.009999999999999787,5.132,5.15,5.12,0.03000000000000025,-0.009999999999999787,5.1530000000000005,5.17,5.14,0.03000000000000025,0.019999999999999574,10586,16853,2195,14658,-10381
2018-08-12,5.14,5.17,5.12,0.04999999999999982,0.04999999999999982,5.162,5.18,5.15,0.02999999999999936,0.02999999999999936,5.12,5.16,5.06,0.10000000000000053,0.10000000000000053,5.151,5.17,5.13,0.040000000000000036,0.040000000000000036,13234,28201,4862,23339,10562
2018-08-19,5.148000000000001,5.16,5.13,0.03000000000000025,-0.020000000000000462,5.164,5.18,5.15,0.02999999999999936,0.009999999999999787,5.138,5.15,5.13,0.020000000000000462,-0.020000000000000462,5.15492,5.18,5.1331,0.04689999999999994,0.02999999999999936,7049,13852,3336,10516,5719
2018-08-26,5.1825,5.22,5.16,0.05999999999999961,0.05999999999999961,5.2025,5.22,5.18,0.040000000000000036,0.040000000000000036,5.17,5.18,5.15,0.02999999999999936,0.02999999999999936,5.1825,5.19,5.18,0.010000000000000675,0.0,9753,18922,5631,13291,13257
