Date,LWAY_Open_average,LWAY_Open_max,LWAY_Open_min,LWAY_Open_volatility,LWAY_Open_change,LWAY_High_average,LWAY_High_max,LWAY_High_min,LWAY_High_volatility,LWAY_High_change,LWAY_Low_average,LWAY_Low_max,LWAY_Low_min,LWAY_Low_volatility,LWAY_Low_change,LWAY_Close_average,LWAY_Close_max,LWAY_Close_min,LWAY_Close_volatility,LWAY_Close_change,LWAY_Volume_average,LWAY_Volume_max,LWAY_Volume_min,LWAY_Volume_volatility,LWAY_Volume_change
2018-01-14,8.084,8.19,7.95,0.23999999999999932,0.15000000000000036,8.23,8.32,8.18,0.14000000000000057,0.08000000000000007,8.024000000000001,8.09,7.95,0.13999999999999968,0.0600000000000005,8.098,8.18,8.0,0.17999999999999972,0.07000000000000028,33308,51802,14792,37010,-26152
2018-01-21,8.006,8.15,7.89,0.2600000000000007,-0.2600000000000007,8.036,8.15,7.99,0.16000000000000014,-0.16000000000000014,7.874,8.0,7.71,0.29000000000000004,-0.1200000000000001,7.938000000000001,8.06,7.86,0.20000000000000018,-0.1800000000000006,13931,20877,9360,11517,5155
2018-01-28,7.818,7.92,7.71,0.20999999999999996,-0.11000000000000032,7.95,8.07,7.85,0.22000000000000064,-0.1200000000000001,7.68,7.81,7.43,0.3799999999999999,-0.3799999999999999,7.806,7.94,7.68,0.2600000000000007,-0.14000000000000057,23855,45376,9600,35776,16941
2018-02-04,7.652,7.97,7.48,0.4899999999999993,0.2699999999999996,7.784,7.97,7.56,0.41000000000000014,-0.17999999999999972,7.404,7.49,7.31,0.1800000000000006,-0.09000000000000075,7.542,7.74,7.34,0.40000000000000036,-0.2400000000000002,33832,45459,16741,28718,-7104
2018-02-11,7.234999999999999,7.42,7.12,0.2999999999999998,-0.20000000000000018,7.37,7.48,7.23,0.25,-0.1899999999999995,7.055,7.2,6.89,0.3100000000000005,-0.3100000000000005,7.14,7.22,7.05,0.16999999999999993,-0.15000000000000036,21642,44163,7606,36557,31984
2018-02-18,7.026,7.06,6.98,0.07999999999999918,0.009999999999999787,7.206,7.4,7.13,0.27000000000000046,-0.27000000000000046,6.86,6.98,6.61,0.3700000000000001,0.20999999999999996,6.994,7.07,6.93,0.14000000000000057,0.0,28212,75460,10415,65045,-546
2018-02-25,6.684,6.8,6.59,0.20999999999999996,-0.16999999999999993,6.814,6.9,6.73,0.16999999999999993,-0.13999999999999968,6.578,6.61,6.55,0.0600000000000005,-0.040000000000000036,6.6659999999999995,6.76,6.62,0.13999999999999968,0.04999999999999982,14585,23129,5218,17911,-9179
2018-03-04,6.696,6.8,6.55,0.25,0.020000000000000462,6.8,6.81,6.78,0.02999999999999936,-0.019999999999999574,6.59,6.63,6.54,0.08999999999999986,0.08999999999999986,6.666,6.74,6.57,0.16999999999999993,0.1299999999999999,11012,19296,7437,11859,-8854
2018-03-11,6.604,6.79,6.5,0.29000000000000004,0.23000000000000043,6.704,6.79,6.55,0.2400000000000002,0.020000000000000462,6.506,6.56,6.47,0.08999999999999986,-0.05999999999999961,6.58,6.66,6.52,0.14000000000000057,-0.07000000000000028,15944,23336,7759,15577,7472
2018-03-18,6.396,6.64,6.19,0.4499999999999993,-0.4499999999999993,6.472,6.68,6.2,0.47999999999999954,-0.47999999999999954,6.252,6.51,6.07,0.4399999999999995,-0.4399999999999995,6.296,6.54,6.08,0.45999999999999996,-0.45999999999999996,15206,19533,11122,8411,5724
