Date,OIBRc_Open_average,OIBRc_Open_max,OIBRc_Open_min,OIBRc_Open_volatility,OIBRc_Open_change,OIBRc_High_average,OIBRc_High_max,OIBRc_High_min,OIBRc_High_volatility,OIBRc_High_change,OIBRc_Low_average,OIBRc_Low_max,OIBRc_Low_min,OIBRc_Low_volatility,OIBRc_Low_change,OIBRc_Close_average,OIBRc_Close_max,OIBRc_Close_min,OIBRc_Close_volatility,OIBRc_Close_change,OIBRc_Volume_average,OIBRc_Volume_max,OIBRc_Volume_min,OIBRc_Volume_volatility,OIBRc_Volume_change
2018-01-14,5.65,6.44,5.07,1.37,1.37,5.896,6.5,5.26,1.2400000000000002,1.1800000000000006,5.42,5.79,4.95,0.8399999999999999,0.8399999999999999,5.672000000000001,6.4,5.09,1.3100000000000005,0.8100000000000005,196340,539920,27959,511961,-143614
2018-01-21,5.894,6.3,5.7,0.5999999999999996,0.39999999999999947,5.9879999999999995,6.3,5.77,0.5300000000000002,0.39999999999999947,5.486,5.63,5.2,0.4299999999999997,0.040000000000000036,5.6171999999999995,5.79,5.475,0.3150000000000004,0.08900000000000041,191561,359343,111377,247966,-232112
2018-01-28,5.638,5.72,5.48,0.23999999999999932,-0.23999999999999932,5.714,5.83,5.48,0.34999999999999964,-0.34999999999999964,5.4239999999999995,5.64,5.0,0.6399999999999997,-0.6399999999999997,5.586,5.78,5.21,0.5700000000000003,-0.4900000000000002,87146,104804,72156,32648,-28649
2018-02-04,5.052,5.22,4.9,0.3199999999999994,-0.09999999999999964,5.1298,5.23,4.98,0.25,-0.08899999999999952,4.912,5.02,4.85,0.16999999999999993,0.009999999999999787,5.008,5.18,4.85,0.33000000000000007,-0.09999999999999964,165716,734100,3868,730232,-17455
2018-02-11,5.2925,5.55,4.98,0.5699999999999994,0.5699999999999994,5.455,5.74,5.12,0.6200000000000001,0.6200000000000001,5.2,5.55,4.76,0.79,0.79,5.37,5.62,5.12,0.5,0.5,42083,105867,5435,100432,30987
2018-02-18,5.7352,5.9,5.52,0.3800000000000008,0.34000000000000075,5.9056,6.2,5.64,0.5600000000000005,0.5600000000000005,5.65,5.86,5.52,0.34000000000000075,0.33000000000000007,5.854,6.16,5.63,0.5300000000000002,0.5300000000000002,76105,144492,40890,103602,98977
2018-02-25,6.034,6.18,5.84,0.33999999999999986,-0.27000000000000046,6.092,6.22,5.91,0.3099999999999996,-0.20999999999999996,5.94,6.08,5.78,0.2999999999999998,-0.16999999999999993,6.018,6.22,5.88,0.33999999999999986,-0.20999999999999996,58637,131100,4958,126142,-114844
2018-03-04,6.406,6.98,6.02,0.9600000000000009,0.9100000000000001,6.5032,7.02,6.06,0.96,0.8399999999999999,6.3124,6.84,5.87,0.9699999999999998,0.7779999999999996,6.438,6.88,5.98,0.8999999999999995,0.7400000000000002,328832,1337306,21291,1316015,12820
2018-03-11,6.4719999999999995,6.89,6.18,0.71,-0.71,6.588,6.98,6.38,0.6000000000000005,-0.4900000000000002,6.272,6.54,6.15,0.3899999999999997,-0.3600000000000003,6.3549999999999995,6.64,6.18,0.45999999999999996,-0.3249999999999993,29302,51159,12071,39088,-7121
2018-03-18,6.311999999999999,6.43,6.14,0.29000000000000004,-0.29000000000000004,6.352,6.45,6.15,0.2999999999999998,-0.27999999999999936,6.16,6.24,5.91,0.33000000000000007,-0.33000000000000007,6.236,6.4,5.95,0.4500000000000002,-0.3799999999999999,21243,32338,9585,22753,-12074
