Date,NGD_Open_average,NGD_Open_max,NGD_Open_min,NGD_Open_volatility,NGD_Open_change,NGD_High_average,NGD_High_max,NGD_High_min,NGD_High_volatility,NGD_High_change,NGD_Low_average,NGD_Low_max,NGD_Low_min,NGD_Low_volatility,NGD_Low_change,NGD_Close_average,NGD_Close_max,NGD_Close_min,NGD_Close_volatility,NGD_Close_change,NGD_Volume_average,NGD_Volume_max,NGD_Volume_min,NGD_Volume_volatility,NGD_Volume_change
2018-01-14,3.248,3.4,3.1,0.2999999999999998,-0.2999999999999998,3.274,3.44,3.14,0.2999999999999998,-0.2999999999999998,3.128,3.27,3.08,0.18999999999999995,-0.18999999999999995,3.19,3.44,3.09,0.3500000000000001,-0.3500000000000001,317497,476979,115928,361051,-157535
2018-01-21,3.258,3.4,3.11,0.29000000000000004,0.040000000000000036,3.318,3.4,3.19,0.20999999999999996,-0.1200000000000001,3.158,3.29,3.03,0.26000000000000023,-0.06000000000000005,3.226,3.39,3.03,0.3600000000000003,-0.27,550619,804404,299241,505163,269905
2018-01-28,3.002,3.08,2.9,0.18000000000000016,-0.18000000000000016,3.047,3.12,2.97,0.1499999999999999,-0.1499999999999999,2.906,2.99,2.77,0.2200000000000002,-0.20000000000000018,2.948,3.03,2.81,0.21999999999999975,-0.18000000000000016,454959,530365,376379,153986,7608
2018-02-04,2.754,2.8,2.64,0.1599999999999997,-0.1599999999999997,2.808,2.86,2.72,0.13999999999999968,-0.13999999999999968,2.69,2.77,2.54,0.22999999999999998,-0.14000000000000012,2.714,2.78,2.57,0.20999999999999996,-0.10999999999999988,518240,771351,242504,528847,-405186
2018-02-11,2.7225,2.85,2.66,0.18999999999999995,0.04999999999999982,2.7925,2.92,2.68,0.23999999999999977,0.040000000000000036,2.63375,2.695,2.59,0.10499999999999998,-0.020000000000000018,2.71,2.84,2.63,0.20999999999999996,-0.010000000000000231,535415,1220833,125708,1095125,1095125
2018-02-18,2.62,2.69,2.56,0.1299999999999999,0.08999999999999986,2.6670000000000003,2.69,2.645,0.04499999999999993,0.04499999999999993,2.575,2.635,2.54,0.09499999999999975,0.054999999999999716,2.606,2.66,2.57,0.0900000000000003,0.08000000000000007,270846,456895,113810,343085,-104634
2018-02-25,2.558,2.64,2.5,0.14000000000000012,-0.07000000000000028,2.593,2.65,2.55,0.10000000000000009,-0.040000000000000036,2.499,2.53,2.48,0.04999999999999982,0.04999999999999982,2.542,2.57,2.51,0.06000000000000005,0.06000000000000005,376799,601028,125167,475861,-233157
2018-03-04,2.516,2.62,2.42,0.20000000000000018,-0.20000000000000018,2.542,2.66,2.44,0.2200000000000002,-0.2200000000000002,2.462,2.58,2.35,0.22999999999999998,-0.22999999999999998,2.488,2.58,2.42,0.16000000000000014,-0.14000000000000012,212425,295633,98867,196766,111607
2018-03-11,2.39,2.45,2.31,0.14000000000000012,-0.14000000000000012,2.426,2.48,2.37,0.10999999999999988,-0.03000000000000025,2.34,2.4,2.28,0.1200000000000001,-0.1200000000000001,2.38,2.45,2.3,0.15000000000000036,-0.050000000000000266,998453,3910136,157670,3752466,-45350
2018-03-18,2.458,2.56,2.39,0.16999999999999993,0.16999999999999993,2.516,2.61,2.41,0.19999999999999973,0.19999999999999973,2.4379999999999997,2.53,2.36,0.16999999999999993,0.16999999999999993,2.488,2.57,2.37,0.19999999999999973,0.19999999999999973,197768,289844,85556,204288,96986
2018-03-25,2.555,2.62,2.52,0.10000000000000009,0.08000000000000007,2.5925000000000002,2.66,2.54,0.1200000000000001,0.08000000000000007,2.5275,2.59,2.49,0.09999999999999964,0.08000000000000007,2.58,2.65,2.52,0.1299999999999999,0.08000000000000007,225376,280737,157155,123582,-7041
2018-04-01,2.578,2.65,2.5,0.1499999999999999,-0.1499999999999999,2.592,2.65,2.5,0.1499999999999999,-0.1499999999999999,2.508,2.57,2.43,0.13999999999999968,-0.13999999999999968,2.524,2.58,2.43,0.1499999999999999,-0.1499999999999999,118051,138734,99517,39217,-16836
2018-04-08,2.382,2.44,2.3,0.14000000000000012,-0.029999999999999805,2.422,2.48,2.35,0.1299999999999999,-0.04999999999999982,2.326,2.39,2.27,0.1200000000000001,0.040000000000000036,2.372,2.43,2.28,0.15000000000000036,0.07000000000000028,407255,724963,155157,569806,-244786
2018-04-15,2.446,2.48,2.42,0.06000000000000005,0.020000000000000018,2.474,2.5,2.44,0.06000000000000005,-0.010000000000000231,2.413,2.42,2.4,0.020000000000000018,0.010000000000000231,2.458,2.49,2.42,0.07000000000000028,-0.010000000000000231,205860,323947,129986,193961,-2172
2018-04-22,2.376,2.48,2.3,0.18000000000000016,-0.10000000000000009,2.436,2.52,2.35,0.16999999999999993,-0.16000000000000014,2.354,2.45,2.23,0.2200000000000002,-0.08999999999999986,2.42,2.52,2.34,0.18000000000000016,-0.18000000000000016,350242,997825,107764,890061,-25519
2018-04-29,2.414,2.5,2.32,0.18000000000000016,0.11000000000000032,2.472,2.51,2.39,0.11999999999999966,0.10000000000000009,2.4,2.44,2.32,0.1200000000000001,0.11000000000000032,2.436,2.47,2.39,0.08000000000000007,0.04999999999999982,427120,1145438,100312,1045126,407055
2018-05-06,2.426,2.53,2.32,0.20999999999999996,-0.11000000000000032,2.446,2.53,2.36,0.16999999999999993,-0.0900000000000003,2.352,2.42,2.28,0.14000000000000012,-0.06999999999999984,2.4,2.47,2.35,0.1200000000000001,-0.10000000000000009,379656,493871,248927,244944,140177
2018-05-13,2.302,2.33,2.27,0.06000000000000005,0.010000000000000231,2.335,2.36,2.3,0.06000000000000005,-0.029999999999999805,2.268,2.28,2.25,0.029999999999999805,-0.029999999999999805,2.294,2.33,2.25,0.08000000000000007,-0.08000000000000007,351211,511276,202075,309201,-93216
2018-05-20,2.3125,2.39,2.25,0.14000000000000012,0.14000000000000012,2.3525,2.41,2.3,0.11000000000000032,0.10000000000000009,2.29,2.35,2.25,0.10000000000000009,0.10000000000000009,2.33,2.4,2.27,0.1299999999999999,0.10000000000000009,313503,605690,140381,465309,45712
2018-05-27,2.32,2.37,2.28,0.0900000000000003,-0.050000000000000266,2.354,2.42,2.29,0.1299999999999999,-0.1299999999999999,2.288,2.34,2.23,0.10999999999999988,-0.08999999999999986,2.304,2.37,2.23,0.14000000000000012,-0.14000000000000012,179254,278365,128839,149526,11918
2018-06-03,2.2,2.23,2.15,0.08000000000000007,-0.08000000000000007,2.22,2.25,2.17,0.08000000000000007,-0.08000000000000007,2.162,2.2,2.12,0.08000000000000007,-0.08000000000000007,2.18,2.23,2.13,0.10000000000000009,-0.10000000000000009,325332,667554,78616,588938,125840
