Date,CTICStock_Open_average,CTICStock_Open_max,CTICStock_Open_min,CTICStock_Open_volatility,CTICStock_Open_change,CTICStock_High_average,CTICStock_High_max,CTICStock_High_min,CTICStock_High_volatility,CTICStock_High_change,CTICStock_Low_average,CTICStock_Low_max,CTICStock_Low_min,CTICStock_Low_volatility,CTICStock_Low_change,CTICStock_Close_average,CTICStock_Close_max,CTICStock_Close_min,CTICStock_Close_volatility,CTICStock_Close_change,CTICStock_Volume_average,CTICStock_Volume_max,CTICStock_Volume_min,CTICStock_Volume_volatility,CTICStock_Volume_change
2018-01-14,3.525,3.66,3.46,0.20000000000000018,-0.020000000000000018,3.5475,3.67,3.5,0.16999999999999993,-0.020000000000000018,3.425,3.48,3.38,0.10000000000000009,-0.020000000000000018,3.475,3.5,3.41,0.08999999999999986,0.009999999999999787,165304,247080,54493,192587,118352
2018-01-21,3.276,3.39,3.21,0.18000000000000016,0.1200000000000001,3.3684,3.432,3.28,0.15200000000000014,-0.020000000000000018,3.2202,3.25,3.18,0.06999999999999984,-0.04999999999999982,3.292,3.37,3.22,0.1499999999999999,-0.1499999999999999,131629,206547,93445,113102,-113102
2018-01-28,2.978,3.2,2.79,0.41000000000000014,-0.41000000000000014,3.012,3.21,2.84,0.3700000000000001,-0.3700000000000001,2.804,3.01,2.55,0.45999999999999996,-0.10999999999999988,2.912,3.1,2.75,0.3500000000000001,-0.27,156772,288517,74247,214270,-68990
2018-02-04,2.91,3.21,2.7,0.5099999999999998,0.5099999999999998,3.12,3.39,2.89,0.5,0.18999999999999995,2.808,3.15,2.48,0.6699999999999999,0.6699999999999999,2.988,3.21,2.82,0.3900000000000001,0.33000000000000007,1651923,6125768,268910,5856858,5210834
2018-02-11,3.448,3.7,3.29,0.41000000000000014,0.41000000000000014,3.5874,3.79,3.39,0.3999999999999999,0.3530000000000002,3.4146,3.7,3.22,0.48,0.48,3.522,3.73,3.32,0.41000000000000014,0.41000000000000014,457760,633711,217609,416102,-145848
2018-02-18,3.76,3.79,3.7,0.08999999999999986,-0.03000000000000025,3.8125,3.84,3.75,0.08999999999999986,0.009999999999999787,3.67,3.7,3.62,0.08000000000000007,-0.010000000000000231,3.745,3.8,3.71,0.08999999999999986,0.040000000000000036,707684,1361925,212578,1149347,409198
2018-02-25,3.9099999999999997,4.02,3.82,0.19999999999999973,0.17000000000000037,4.042,4.14,3.91,0.22999999999999954,0.17999999999999972,3.878,4.0,3.8,0.20000000000000018,0.08000000000000007,3.9259999999999997,4.02,3.82,0.19999999999999973,0.07000000000000028,826010,1616165,353330,1262835,1262835
2018-03-04,3.9899999999999998,4.1,3.9,0.19999999999999973,0.11000000000000032,4.082,4.12,4.06,0.0600000000000005,0.020000000000000462,3.924,3.99,3.81,0.18000000000000016,0.040000000000000036,4.016,4.06,3.99,0.0699999999999994,0.009999999999999787,295402,423597,172986,250611,-137119
2018-03-11,4.04,4.06,4.02,0.040000000000000036,0.03000000000000025,4.076,4.1,4.05,0.04999999999999982,-0.03000000000000025,3.982,4.0,3.95,0.04999999999999982,-0.020000000000000018,4.034,4.05,3.99,0.05999999999999961,-0.04999999999999982,224910,442166,103619,338547,-306903
2018-03-18,3.93,3.97,3.85,0.1200000000000001,-0.1200000000000001,3.988,4.06,3.95,0.10999999999999943,-0.029999999999999805,3.862,3.9,3.81,0.08999999999999986,-0.08999999999999986,3.91,3.96,3.86,0.10000000000000009,-0.08000000000000007,375721,840954,168504,672450,-110926
2018-03-25,4.0375,4.1,3.9,0.19999999999999973,-0.19999999999999973,4.075,4.15,3.95,0.20000000000000018,-0.14999999999999947,3.925,4.02,3.85,0.16999999999999948,-0.08999999999999986,3.9775,4.06,3.9,0.1599999999999997,-0.1499999999999999,383347,588992,252404,336588,-117889
2018-04-01,3.842,3.9,3.78,0.1200000000000001,0.10000000000000009,3.948,4.04,3.9,0.14000000000000012,-0.10000000000000009,3.778,3.84,3.7,0.13999999999999968,0.09999999999999964,3.856,3.89,3.81,0.08000000000000007,-0.06999999999999984,187395,368393,105161,263232,-263232
2018-04-08,3.876,3.9,3.81,0.08999999999999986,0.08000000000000007,3.928,3.97,3.9,0.07000000000000028,0.020000000000000018,3.832,3.89,3.79,0.10000000000000009,0.029999999999999805,3.892,3.9,3.89,0.009999999999999787,0.0,100031,131841,59298,72543,-43551
2018-04-15,3.86,3.9,3.8,0.10000000000000009,-0.020000000000000018,3.892,3.9,3.87,0.029999999999999805,0.0,3.7994,3.8169999999999997,3.79,0.02699999999999969,0.016999999999999904,3.85,3.89,3.81,0.08000000000000007,0.07000000000000028,102728,158026,64777,93249,5210
2018-04-22,3.874,3.92,3.83,0.08999999999999986,-0.029999999999999805,3.9097999999999997,3.94,3.88,0.06000000000000005,-0.028999999999999915,3.828,3.88,3.81,0.06999999999999984,0.0,3.876,3.9,3.83,0.06999999999999984,-0.020000000000000018,110269,144787,67257,77530,54489
2018-04-29,3.892,3.9,3.87,0.029999999999999805,0.009999999999999787,3.9546,3.99,3.91,0.08000000000000007,0.06999999999999984,3.865,3.89,3.84,0.050000000000000266,0.025000000000000355,3.908,3.93,3.88,0.050000000000000266,0.050000000000000266,138001,187060,104349,82711,-24366
2018-05-06,4.026,4.09,3.92,0.16999999999999993,0.1299999999999999,4.104,4.14,4.03,0.10999999999999943,0.10999999999999943,3.992,4.03,3.91,0.1200000000000001,0.1200000000000001,4.08,4.14,4.01,0.1299999999999999,0.1299999999999999,204525,265995,158918,107077,27493
2018-05-13,4.2139999999999995,4.6,4.07,0.5299999999999994,0.45999999999999996,4.452,4.99,4.19,0.7999999999999998,0.7999999999999998,4.133,4.52,3.92,0.5999999999999996,0.4449999999999994,4.378,4.9,4.08,0.8200000000000003,0.8200000000000003,453427,711513,204673,506840,506840
2018-05-20,4.804,4.9,4.77,0.13000000000000078,-0.13000000000000078,4.8864,4.97,4.83,0.13999999999999968,-0.13999999999999968,4.684,4.73,4.65,0.08000000000000007,-0.05999999999999961,4.788,4.83,4.76,0.07000000000000028,0.04999999999999982,216391,299868,152239,147629,-98520
2018-05-27,4.547499999999999,4.81,4.3,0.5099999999999998,-0.5099999999999998,4.63,4.81,4.44,0.3699999999999992,-0.3699999999999992,4.32,4.52,4.16,0.35999999999999943,-0.35999999999999943,4.4575,4.56,4.3,0.2599999999999998,-0.1299999999999999,291327,451391,192826,258565,258565
2018-06-03,4.526,4.75,4.34,0.41000000000000014,0.16999999999999993,4.716,4.99,4.48,0.5099999999999998,0.5099999999999998,4.449,4.58,4.27,0.3100000000000005,0.28000000000000025,4.65,4.97,4.42,0.5499999999999998,0.5499999999999998,258931,518081,135957,382124,321774
2018-06-10,4.932,4.97,4.91,0.05999999999999961,0.02999999999999936,5.010000000000001,5.19,4.94,0.25,0.20999999999999996,4.873,4.92,4.835,0.08499999999999996,0.08499999999999996,4.954,5.1,4.91,0.1899999999999995,0.1899999999999995,330781,695919,189399,506520,414984
2018-06-17,5.04,5.12,4.9,0.21999999999999975,-0.1999999999999993,5.175,5.28,5.095,0.1850000000000005,-0.05000000000000071,4.88,5.03,4.71,0.3200000000000003,-0.20999999999999996,5.0360000000000005,5.12,4.9,0.21999999999999975,0.03000000000000025,1405247,5426923,264299,5162624,5002980
