Date,KNDI_Open_average,KNDI_Open_max,KNDI_Open_min,KNDI_Open_volatility,KNDI_Open_change,KNDI_High_average,KNDI_High_max,KNDI_High_min,KNDI_High_volatility,KNDI_High_change,KNDI_Low_average,KNDI_Low_max,KNDI_Low_min,KNDI_Low_volatility,KNDI_Low_change,KNDI_Close_average,KNDI_Close_max,KNDI_Close_min,KNDI_Close_volatility,KNDI_Close_change,KNDI_Volume_average,KNDI_Volume_max,KNDI_Volume_min,KNDI_Volume_volatility,KNDI_Volume_change
2018-01-14,6.89,7.25,6.7,0.5499999999999998,-0.5499999999999998,7.01,7.3,6.9,0.39999999999999947,-0.39999999999999947,6.63,6.75,6.4,0.34999999999999964,-0.1999999999999993,6.74,6.85,6.45,0.39999999999999947,-0.39999999999999947,520064,981524,233765,747759,-445749
2018-01-21,6.2700000000000005,6.4,6.05,0.35000000000000053,0.0,6.4559999999999995,6.6,6.3,0.2999999999999998,0.09999999999999964,6.09,6.25,5.95,0.2999999999999998,-0.04999999999999982,6.224,6.4,6.05,0.35000000000000053,-0.1299999999999999,508228,757317,345210,412107,-208196
2018-01-28,5.95,6.15,5.7,0.4500000000000002,-0.4500000000000002,6.104,6.35,5.85,0.5,-0.2699999999999996,5.77,6.05,5.5,0.5499999999999998,-0.5499999999999998,5.86,6.15,5.6,0.5500000000000007,-0.5500000000000007,350835,453213,114034,339179,309617
2018-02-04,5.29,5.55,4.95,0.5999999999999996,-0.5499999999999998,5.47,5.75,5.2,0.5499999999999998,-0.5499999999999998,5.03,5.35,4.7,0.6499999999999995,-0.5,5.22,5.55,4.95,0.5999999999999996,-0.1999999999999993,354503,405243,303799,101444,-71365
2018-02-11,5.35,5.65,5.1,0.5500000000000007,0.4500000000000002,5.65,5.85,5.3,0.5499999999999998,0.5,5.15,5.4,4.85,0.5500000000000007,0.5500000000000007,5.4875,5.75,5.15,0.5999999999999996,0.5999999999999996,309623,363949,266769,97180,65585
2018-02-18,5.640000000000001,5.9,5.45,0.4500000000000002,0.04999999999999982,5.82,5.9,5.75,0.15000000000000036,-0.04999999999999982,5.45,5.6,5.3,0.2999999999999998,0.2999999999999998,5.62,5.85,5.4,0.4499999999999993,0.25,241743,407846,122565,285281,-45619
2018-02-25,5.36,5.65,5.1,0.5500000000000007,-0.5,5.44,5.65,5.25,0.40000000000000036,-0.35000000000000053,5.18,5.4,5.0,0.40000000000000036,-0.3000000000000007,5.26,5.55,5.1,0.4500000000000002,-0.4500000000000002,247897,288593,223334,65259,-41220
2018-03-04,5.22,5.3,5.15,0.14999999999999947,0.14999999999999947,5.37,5.45,5.3,0.15000000000000036,0.10000000000000053,5.18,5.25,5.05,0.20000000000000018,0.20000000000000018,5.226,5.28,5.2,0.08000000000000007,0.04999999999999982,121292,147544,74580,72964,-4621
2018-03-11,5.08,5.25,4.85,0.40000000000000036,-0.25,5.158,5.32,5.0,0.3200000000000003,-0.29000000000000004,4.914,5.07,4.6,0.47000000000000064,-0.25,5.04,5.15,4.85,0.3000000000000007,-0.25,322617,749048,145359,603689,-2014
2018-03-18,4.99,5.15,4.8,0.35000000000000053,0.09999999999999964,5.17,5.4,4.95,0.4500000000000002,0.20000000000000018,4.83,4.9,4.7,0.20000000000000018,0.20000000000000018,4.98,5.2,4.75,0.4500000000000002,0.20000000000000018,211407,315721,149837,165884,-64887
2018-03-25,4.9375,5.05,4.85,0.20000000000000018,-0.10000000000000053,5.045,5.15,4.88,0.27000000000000046,-0.27000000000000046,4.7225,4.9,4.39,0.5100000000000007,-0.5100000000000007,4.8,4.95,4.5,0.4500000000000002,-0.4500000000000002,214345,345810,147561,198249,192828
2018-04-01,4.7299999999999995,4.85,4.6,0.25,0.20000000000000018,4.886,5.0,4.8,0.20000000000000018,0.20000000000000018,4.596,4.7,4.5,0.20000000000000018,0.20000000000000018,4.8,4.9,4.7,0.20000000000000018,0.10000000000000053,143729,198255,90949,107306,30666
2018-04-08,4.98,5.15,4.85,0.3000000000000007,-0.05000000000000071,5.1,5.2,5.05,0.15000000000000036,-0.10000000000000053,4.87,5.0,4.8,0.20000000000000018,-0.04999999999999982,5.02,5.15,4.85,0.3000000000000007,-0.10000000000000053,130059,196817,84274,112543,-90790
2018-04-15,5.02,5.1,4.95,0.14999999999999947,-0.09999999999999964,5.112,5.2,5.05,0.15000000000000036,-0.10000000000000053,4.94,5.05,4.9,0.14999999999999947,0.0,5.02,5.1,4.95,0.14999999999999947,-0.14999999999999947,90764,117024,68895,48129,14112
2018-04-22,4.9,4.95,4.8,0.15000000000000036,0.0,4.96,5.0,4.85,0.15000000000000036,0.0,4.8,4.9,4.75,0.15000000000000036,0.10000000000000053,4.89,4.95,4.85,0.10000000000000053,0.05000000000000071,77841,112988,51417,61571,-42408
