Date,MLM_Open_average,MLM_Open_max,MLM_Open_min,MLM_Open_volatility,MLM_Open_change,MLM_High_average,MLM_High_max,MLM_High_min,MLM_High_volatility,MLM_High_change,MLM_Low_average,MLM_Low_max,MLM_Low_min,MLM_Low_volatility,MLM_Low_change,MLM_Close_average,MLM_Close_max,MLM_Close_min,MLM_Close_volatility,MLM_Close_change,MLM_Volume_average,MLM_Volume_max,MLM_Volume_min,MLM_Volume_volatility,MLM_Volume_change
2018-01-14,229.215,233.07,226.53,6.539999999999992,-4.569999999999993,230.1275,233.07,228.76,4.310000000000002,-3.1599999999999966,225.785,226.22,225.35,0.8700000000000045,0.38999999999998636,226.71249999999998,227.04,226.19,0.8499999999999943,0.789999999999992,565061,707185,493456,213729,-213729
2018-01-21,231.648,239.17,227.22,11.949999999999989,11.789999999999992,234.966,241.33,227.84,13.490000000000009,13.490000000000009,228.698,235.93,222.51,13.420000000000016,13.420000000000016,233.698,239.96,226.71,13.25,13.25,560370,653480,481121,172359,110050
2018-01-28,231.97,239.76,222.08,17.67999999999998,-17.67999999999998,233.744,239.76,222.88,16.879999999999995,-16.879999999999995,226.372,235.09,215.58,19.50999999999999,-19.50999999999999,228.458,236.91,217.29,19.620000000000005,-19.620000000000005,794470,1261778,503361,758417,745937
2018-02-04,211.348,217.03,204.97,12.060000000000002,-5.02000000000001,216.666,219.03,212.91,6.1200000000000045,-0.46000000000000796,206.154,208.89,203.39,5.5,1.4300000000000068,212.242,218.85,208.42,10.430000000000007,5.280000000000001,1061476,1266313,898444,367869,-48974
2018-02-11,218.642,222.02,215.56,6.460000000000008,5.659999999999997,222.318,229.66,216.35,13.310000000000002,6.560000000000002,213.506,216.63,210.39,6.240000000000009,3.450000000000017,217.142,222.59,212.76,9.830000000000013,3.490000000000009,1169417,1498155,720248,777907,-353188
2018-02-18,214.0875,215.26,212.91,2.3499999999999943,-2.3499999999999943,215.765,217.47,214.3,3.1699999999999875,-2.089999999999975,211.3125,212.25,210.5,1.75,-1.0999999999999943,212.525,214.09,211.58,2.509999999999991,-2.509999999999991,548840,826042,336034,490008,-330184
2018-02-25,207.23600000000002,211.99,201.83,10.159999999999997,-10.159999999999997,209.156,213.18,205.11,8.069999999999993,-8.069999999999993,203.156,208.0,196.61,11.389999999999986,-11.389999999999986,205.934,211.18,203.93,7.25,-6.8700000000000045,729904,853416,630485,222931,94237
2018-03-04,206.774,208.77,202.95,5.820000000000022,5.820000000000022,209.386,210.6,206.43,4.1699999999999875,3.549999999999983,204.714,208.02,201.34,6.680000000000007,6.680000000000007,207.678,209.18,205.42,3.7600000000000193,3.7600000000000193,549654,736608,440060,296548,-34820
2018-03-11,209.338,211.79,206.64,5.150000000000006,-3.430000000000007,210.65200000000002,212.77,209.05,3.719999999999999,-1.3899999999999864,206.148,209.49,203.53,5.960000000000008,-2.509999999999991,207.884,210.32,205.45,4.8700000000000045,-2.5200000000000102,506071,774374,286151,488223,418166
2018-03-18,205.002,206.76,202.45,4.310000000000002,-4.310000000000002,207.766,209.27,206.27,3.0,1.5900000000000034,202.256,203.8,201.54,2.2600000000000193,0.0800000000000125,204.568,206.74,201.71,5.030000000000001,1.1800000000000068,698116,1234469,498231,736238,638613
