Date,IQ Real Return_Open_average,IQ Real Return_Open_max,IQ Real Return_Open_min,IQ Real Return_Open_volatility,IQ Real Return_Open_change,IQ Real Return_High_average,IQ Real Return_High_max,IQ Real Return_High_min,IQ Real Return_High_volatility,IQ Real Return_High_change,IQ Real Return_Low_average,IQ Real Return_Low_max,IQ Real Return_Low_min,IQ Real Return_Low_volatility,IQ Real Return_Low_change,IQ Real Return_Close_average,IQ Real Return_Close_max,IQ Real Return_Close_min,IQ Real Return_Close_volatility,IQ Real Return_Close_change
2019-01-13,27.14,27.14,27.14,0.0,0.0,27.14,27.14,27.14,0.0,0.0,27.14,27.14,27.14,0.0,0.0,27.14,27.14,27.14,0.0,0.0
2019-01-20,27.08,27.08,27.08,0.0,0.0,27.08,27.08,27.08,0.0,0.0,27.08,27.08,27.08,0.0,0.0,27.08,27.08,27.08,0.0,0.0
2019-01-27,27.28,27.28,27.28,0.0,0.0,27.28,27.28,27.28,0.0,0.0,27.28,27.28,27.28,0.0,0.0,27.28,27.28,27.28,0.0,0.0
2019-02-03,27.2,27.2,27.2,0.0,0.0,27.26,27.26,27.26,0.0,0.0,27.2,27.2,27.2,0.0,0.0,27.24,27.24,27.24,0.0,0.0
2019-02-10,27.41,27.41,27.41,0.0,0.0,27.42,27.42,27.42,0.0,0.0,27.38,27.38,27.38,0.0,0.0,27.41,27.41,27.41,0.0,0.0
2019-02-17,27.49,27.49,27.49,0.0,0.0,27.5,27.5,27.5,0.0,0.0,27.49,27.49,27.49,0.0,0.0,27.5,27.5,27.5,0.0,0.0
2019-02-24,27.51,27.51,27.51,0.0,0.0,27.51,27.51,27.51,0.0,0.0,27.51,27.51,27.51,0.0,0.0,27.51,27.51,27.51,0.0,0.0
2019-03-03,27.45,27.45,27.45,0.0,0.0,27.47,27.47,27.47,0.0,0.0,27.44,27.44,27.44,0.0,0.0,27.46,27.46,27.46,0.0,0.0
2019-03-10,27.54,27.54,27.54,0.0,0.0,27.56,27.56,27.56,0.0,0.0,27.53,27.53,27.53,0.0,0.0,27.56,27.56,27.56,0.0,0.0
2019-03-17,27.42,27.42,27.42,0.0,0.0,27.46,27.46,27.46,0.0,0.0,27.42,27.42,27.42,0.0,0.0,27.46,27.46,27.46,0.0,0.0
2019-03-24,27.58,27.58,27.58,0.0,0.0,27.6,27.6,27.6,0.0,0.0,27.57,27.57,27.57,0.0,0.0,27.6,27.6,27.6,0.0,0.0
2019-03-31,27.72,27.72,27.72,0.0,0.0,27.72,27.72,27.72,0.0,0.0,27.69,27.69,27.69,0.0,0.0,27.7,27.7,27.7,0.0,0.0
2019-04-07,27.73,27.73,27.73,0.0,0.0,27.73,27.73,27.73,0.0,0.0,27.73,27.73,27.73,0.0,0.0,27.73,27.73,27.73,0.0,0.0
2019-04-14,27.71,27.71,27.71,0.0,0.0,27.75,27.75,27.75,0.0,0.0,27.71,27.71,27.71,0.0,0.0,27.74,27.74,27.74,0.0,0.0
2019-04-21,27.76,27.76,27.76,0.0,0.0,27.79,27.79,27.79,0.0,0.0,27.76,27.76,27.76,0.0,0.0,27.79,27.79,27.79,0.0,0.0
2019-04-28,27.76,27.76,27.76,0.0,0.0,27.8,27.8,27.8,0.0,0.0,27.76,27.76,27.76,0.0,0.0,27.8,27.8,27.8,0.0,0.0
2019-05-05,27.7,27.7,27.7,0.0,0.0,27.7,27.7,27.7,0.0,0.0,27.6,27.6,27.6,0.0,0.0,27.61,27.61,27.61,0.0,0.0
2019-05-12,27.71,27.71,27.71,0.0,0.0,27.71,27.71,27.71,0.0,0.0,27.65,27.65,27.65,0.0,0.0,27.68,27.68,27.68,0.0,0.0
2019-05-19,27.58,27.58,27.58,0.0,0.0,27.59,27.59,27.59,0.0,0.0,27.57,27.57,27.57,0.0,0.0,27.59,27.59,27.59,0.0,0.0
2019-05-26,27.48,27.48,27.48,0.0,0.0,27.48,27.48,27.48,0.0,0.0,27.38,27.38,27.38,0.0,0.0,27.41,27.41,27.41,0.0,0.0
2019-06-02,27.65,27.65,27.65,0.0,0.0,27.65,27.65,27.65,0.0,0.0,27.6,27.6,27.6,0.0,0.0,27.62,27.62,27.62,0.0,0.0
2019-06-09,27.62,27.62,27.62,0.0,0.0,27.62,27.62,27.62,0.0,0.0,27.58,27.58,27.58,0.0,0.0,27.59,27.59,27.59,0.0,0.0
2019-06-16,27.86,27.86,27.86,0.0,0.0,27.86,27.86,27.86,0.0,0.0,27.83,27.83,27.83,0.0,0.0,27.84,27.84,27.84,0.0,0.0
2019-06-23,27.85,27.85,27.85,0.0,0.0,27.88,27.88,27.88,0.0,0.0,27.85,27.85,27.85,0.0,0.0,27.88,27.88,27.88,0.0,0.0
2019-06-30,27.92,27.92,27.92,0.0,0.0,27.92,27.92,27.92,0.0,0.0,27.85,27.85,27.85,0.0,0.0,27.88,27.88,27.88,0.0,0.0
2019-07-07,27.95,27.95,27.95,0.0,0.0,27.95,27.95,27.95,0.0,0.0,27.94,27.94,27.94,0.0,0.0,27.94,27.94,27.94,0.0,0.0
2019-07-14,27.93,27.93,27.93,0.0,0.0,27.96,27.96,27.96,0.0,0.0,27.91,27.91,27.91,0.0,0.0,27.93,27.93,27.93,0.0,0.0
2019-07-21,27.89,27.89,27.89,0.0,0.0,27.92,27.92,27.92,0.0,0.0,27.89,27.89,27.89,0.0,0.0,27.92,27.92,27.92,0.0,0.0
2019-07-28,27.72,27.72,27.72,0.0,0.0,27.74,27.74,27.74,0.0,0.0,27.7,27.7,27.7,0.0,0.0,27.7,27.7,27.7,0.0,0.0
2019-08-04,27.75,27.75,27.75,0.0,0.0,27.75,27.75,27.75,0.0,0.0,27.73,27.73,27.73,0.0,0.0,27.73,27.73,27.73,0.0,0.0
2019-08-11,27.84,27.84,27.84,0.0,0.0,27.84,27.84,27.84,0.0,0.0,27.83,27.83,27.83,0.0,0.0,27.84,27.84,27.84,0.0,0.0
2019-08-18,27.75,27.75,27.75,0.0,0.0,27.75,27.75,27.75,0.0,0.0,27.75,27.75,27.75,0.0,0.0,27.75,27.75,27.75,0.0,0.0
2019-08-25,27.84,27.84,27.84,0.0,0.0,27.84,27.84,27.84,0.0,0.0,27.83,27.83,27.83,0.0,0.0,27.84,27.84,27.84,0.0,0.0
2019-09-01,28.01,28.01,28.01,0.0,0.0,28.04,28.04,28.04,0.0,0.0,27.98,27.98,27.98,0.0,0.0,28.0,28.0,28.0,0.0,0.0
2019-09-08,28.13,28.13,28.13,0.0,0.0,28.16,28.16,28.16,0.0,0.0,28.13,28.13,28.13,0.0,0.0,28.16,28.16,28.16,0.0,0.0
2019-09-15,28.09,28.09,28.09,0.0,0.0,28.1,28.1,28.1,0.0,0.0,28.08,28.08,28.08,0.0,0.0,28.09,28.09,28.09,0.0,0.0
2019-09-22,27.95,27.95,27.95,0.0,0.0,27.95,27.95,27.95,0.0,0.0,27.95,27.95,27.95,0.0,0.0,27.95,27.95,27.95,0.0,0.0
2019-09-29,27.93,27.93,27.93,0.0,0.0,27.93,27.93,27.93,0.0,0.0,27.93,27.93,27.93,0.0,0.0,27.93,27.93,27.93,0.0,0.0
2019-10-06,27.97,27.97,27.97,0.0,0.0,27.97,27.97,27.97,0.0,0.0,27.97,27.97,27.97,0.0,0.0,27.97,27.97,27.97,0.0,0.0
2019-10-13,28.01,28.01,28.01,0.0,0.0,28.04,28.04,28.04,0.0,0.0,28.01,28.01,28.01,0.0,0.0,28.04,28.04,28.04,0.0,0.0
2019-10-20,28.14,28.14,28.14,0.0,0.0,28.14,28.14,28.14,0.0,0.0,28.14,28.14,28.14,0.0,0.0,28.14,28.14,28.14,0.0,0.0
2019-10-27,28.22,28.22,28.22,0.0,0.0,28.22,28.22,28.22,0.0,0.0,28.2,28.2,28.2,0.0,0.0,28.2,28.2,28.2,0.0,0.0
2019-11-03,28.11,28.11,28.11,0.0,0.0,28.16,28.16,28.16,0.0,0.0,28.11,28.11,28.11,0.0,0.0,28.16,28.16,28.16,0.0,0.0
2019-11-10,28.24,28.24,28.24,0.0,0.0,28.24,28.24,28.24,0.0,0.0,28.21,28.21,28.21,0.0,0.0,28.22,28.22,28.22,0.0,0.0
2019-11-17,28.3,28.3,28.3,0.0,0.0,28.3,28.3,28.3,0.0,0.0,28.23,28.23,28.23,0.0,0.0,28.23,28.23,28.23,0.0,0.0
2019-11-24,28.29,28.29,28.29,0.0,0.0,28.29,28.29,28.29,0.0,0.0,28.18,28.18,28.18,0.0,0.0,28.2,28.2,28.2,0.0,0.0
2019-12-01,28.3,28.3,28.3,0.0,0.0,28.31,28.31,28.31,0.0,0.0,28.3,28.3,28.3,0.0,0.0,28.31,28.31,28.31,0.0,0.0
2019-12-08,28.38,28.38,28.38,0.0,0.0,28.42,28.42,28.42,0.0,0.0,28.33,28.33,28.33,0.0,0.0,28.38,28.38,28.38,0.0,0.0
2019-12-15,28.43,28.43,28.43,0.0,0.0,28.45,28.45,28.45,0.0,0.0,28.43,28.43,28.43,0.0,0.0,28.45,28.45,28.45,0.0,0.0
2019-12-22,27.8,27.8,27.8,0.0,0.0,27.92,27.92,27.92,0.0,0.0,27.8,27.8,27.8,0.0,0.0,27.88,27.88,27.88,0.0,0.0
2019-12-29,27.92,27.92,27.92,0.0,0.0,27.93,27.93,27.93,0.0,0.0,27.89,27.89,27.89,0.0,0.0,27.92,27.92,27.92,0.0,0.0
