Date,GEOS_stock_Open_average,GEOS_stock_Open_max,GEOS_stock_Open_min,GEOS_stock_Open_volatility,GEOS_stock_Open_change,GEOS_stock_High_average,GEOS_stock_High_max,GEOS_stock_High_min,GEOS_stock_High_volatility,GEOS_stock_High_change,GEOS_stock_Low_average,GEOS_stock_Low_max,GEOS_stock_Low_min,GEOS_stock_Low_volatility,GEOS_stock_Low_change,GEOS_stock_Close_average,GEOS_stock_Close_max,GEOS_stock_Close_min,GEOS_stock_Close_volatility,GEOS_stock_Close_change,GEOS_stock_Volume_average,GEOS_stock_Volume_max,GEOS_stock_Volume_min,GEOS_stock_Volume_volatility,GEOS_stock_Volume_change
2018-01-14,15.18,15.55,14.83,0.7200000000000006,-0.4299999999999997,15.440000000000001,15.66,15.23,0.4299999999999997,-0.33000000000000007,14.565,14.69,14.45,0.2400000000000002,0.10000000000000142,15.1375,15.47,14.96,0.5099999999999998,-0.47000000000000064,37151,52354,28016,24338,-24338
2018-01-21,14.72,14.99,14.19,0.8000000000000007,-0.8000000000000007,14.998,15.12,14.74,0.379999999999999,-0.379999999999999,14.318000000000001,14.63,13.96,0.6699999999999999,-0.5,14.558,14.86,14.09,0.7699999999999996,-0.4299999999999997,33426,45857,26180,19677,-974
2018-01-28,14.01,14.34,13.76,0.5800000000000001,-0.5,14.242,14.56,14.06,0.5,-0.45000000000000107,13.826,14.25,13.61,0.6400000000000006,-0.6400000000000006,13.95,14.27,13.74,0.5299999999999994,-0.5299999999999994,46390,96364,16174,80190,40193
2018-02-04,12.902,13.61,12.26,1.3499999999999996,-1.3499999999999996,13.202,13.88,12.55,1.33,-1.33,12.49,13.23,11.92,1.3100000000000005,-1.3100000000000005,12.676,13.3,12.12,1.1800000000000015,-0.9800000000000004,90648,147413,57312,90101,33833
2018-02-11,11.958,12.29,11.66,0.629999999999999,-0.629999999999999,12.182,12.68,11.85,0.8300000000000001,-0.6500000000000004,11.76,12.01,11.55,0.4599999999999991,-0.4599999999999991,11.862,12.16,11.6,0.5600000000000005,-0.5600000000000005,57391,77318,48179,29139,-1095
2018-02-18,11.6175,11.86,11.43,0.4299999999999997,0.29999999999999893,11.9225,12.07,11.86,0.21000000000000085,-0.21000000000000085,11.2225,11.43,10.9,0.5299999999999994,-0.5299999999999994,11.47,11.84,11.14,0.6999999999999993,-0.41999999999999993,44317,81347,27800,53547,53547
2018-02-25,10.716000000000001,11.22,10.13,1.0899999999999999,-1.0899999999999999,11.06,11.39,10.58,0.8100000000000005,-0.7099999999999991,10.374,10.88,9.9,0.9800000000000004,-0.9800000000000004,10.538,11.08,10.15,0.9299999999999997,-0.6999999999999993,82911,98569,45833,52736,51299
2018-03-04,10.645999999999999,11.0,10.33,0.6699999999999999,0.6699999999999999,10.86,11.1,10.68,0.41999999999999993,0.33000000000000007,10.35,10.62,10.21,0.40999999999999837,0.35999999999999943,10.677999999999999,10.84,10.51,0.33000000000000007,0.22000000000000064,48755,66307,29568,36739,6458
2018-03-11,10.474,10.96,9.65,1.3100000000000005,-1.3100000000000005,10.564,10.99,9.72,1.2699999999999996,-1.2699999999999996,9.982,10.57,9.18,1.3900000000000006,-1.3900000000000006,10.122,10.67,9.51,1.1600000000000001,-1.1600000000000001,104436,245187,44540,200647,200647
2018-03-18,9.978,10.3,9.5,0.8000000000000007,0.8000000000000007,10.474,10.75,10.25,0.5,0.11999999999999922,9.732000000000001,9.97,9.37,0.6000000000000014,0.5100000000000016,10.054,10.2,9.81,0.3899999999999988,-0.17999999999999972,82296,100956,56507,44449,-2814
2018-03-25,9.9475,10.07,9.71,0.35999999999999943,-0.34999999999999964,10.0925,10.28,9.97,0.3099999999999987,-0.14999999999999858,9.64,9.74,9.54,0.20000000000000107,-0.040000000000000924,9.8875,10.05,9.67,0.3800000000000008,-0.1800000000000015,51872,62758,43800,18958,-8685
2018-04-01,9.814,9.92,9.65,0.2699999999999996,0.02999999999999936,10.1,10.24,9.85,0.39000000000000057,0.33999999999999986,9.556000000000001,9.68,9.46,0.21999999999999886,0.17999999999999972,9.848,9.91,9.78,0.13000000000000078,0.120000000000001,76384,142367,44647,97720,6473
2018-04-08,10.36,10.67,9.95,0.7200000000000006,0.7200000000000006,10.655999999999999,10.87,10.15,0.7199999999999989,0.7199999999999989,10.25,10.5,9.8,0.6999999999999993,0.6999999999999993,10.475999999999999,10.67,10.11,0.5600000000000005,0.5600000000000005,47842,61753,32066,29687,-26992
2018-04-15,10.602,10.75,10.42,0.33000000000000007,0.02999999999999936,10.866,11.11,10.68,0.4299999999999997,0.27999999999999936,10.49,10.75,10.34,0.41000000000000014,0.3699999999999992,10.645999999999999,11.03,10.43,0.5999999999999996,0.5999999999999996,63180,106208,33711,72497,-13317
2018-04-22,10.668,10.93,10.5,0.4299999999999997,-0.4299999999999997,10.89,10.98,10.83,0.15000000000000036,-0.07000000000000028,10.34,10.46,10.24,0.22000000000000064,0.009999999999999787,10.572,10.83,10.45,0.3800000000000008,0.15999999999999837,83045,153035,37531,115504,23226
2018-04-29,10.709999999999999,11.39,10.44,0.9500000000000011,0.7800000000000011,10.874,11.39,10.66,0.7300000000000004,0.6799999999999997,10.302,10.6,9.97,0.629999999999999,0.29999999999999893,10.594,11.24,10.08,1.1600000000000001,0.7000000000000011,159368,402855,69551,333304,303843
2018-05-06,11.144,11.3,10.97,0.33000000000000007,-0.33000000000000007,11.264,11.45,11.06,0.3899999999999988,-0.2699999999999996,10.794,10.92,10.64,0.27999999999999936,0.030000000000001137,11.056,11.32,10.92,0.40000000000000036,-0.3800000000000008,153323,227707,101426,126281,-77352
2018-05-13,11.504,12.49,10.97,1.5199999999999996,1.5199999999999996,12.17,13.22,11.48,1.7400000000000002,1.6900000000000013,11.466,12.45,10.93,1.5199999999999996,1.5199999999999996,11.838,12.75,11.19,1.5600000000000005,1.5600000000000005,267553,343706,188943,154763,118363
2018-05-20,11.946,12.8,11.18,1.620000000000001,-1.620000000000001,12.004,12.84,11.18,1.6600000000000001,-1.6600000000000001,11.464,11.86,10.9,0.9599999999999991,-0.9599999999999991,11.612,12.2,11.06,1.1399999999999988,-1.1399999999999988,129639,214562,80864,133698,-133698
2018-05-27,11.1125,11.35,10.99,0.35999999999999943,0.129999999999999,11.445,11.68,11.24,0.4399999999999995,0.0600000000000005,10.9725,11.06,10.8,0.2599999999999998,0.2599999999999998,11.1525,11.35,10.96,0.3899999999999988,0.25,138056,163666,115755,47911,-3116
