Date,LYB_Open_average,LYB_Open_max,LYB_Open_min,LYB_Open_volatility,LYB_Open_change,LYB_High_average,LYB_High_max,LYB_High_min,LYB_High_volatility,LYB_High_change,LYB_Low_average,LYB_Low_max,LYB_Low_min,LYB_Low_volatility,LYB_Low_change,LYB_Close_average,LYB_Close_max,LYB_Close_min,LYB_Close_volatility,LYB_Close_change,LYB_Volume_average,LYB_Volume_max,LYB_Volume_min,LYB_Volume_volatility,LYB_Volume_change
2018-01-14,117.372,118.98,116.26,2.719999999999999,1.0100000000000051,118.43599999999999,119.99,117.04,2.9499999999999886,1.5700000000000074,116.4,118.52,115.11,3.4099999999999966,3.4099999999999966,117.704,119.92,115.89,4.030000000000001,3.049999999999997,2176096,2863969,1704023,1159946,71559
2018-01-21,120.044,121.62,118.52,3.1000000000000085,3.1000000000000085,120.83200000000001,121.95,119.05,2.9000000000000057,2.9000000000000057,119.31,120.69,117.65,3.039999999999992,3.039999999999992,120.102,121.49,118.43,3.059999999999988,2.4799999999999898,1630245,2157188,1228242,928946,-251147
2018-01-28,117.50999999999999,119.91,111.74,8.170000000000002,-8.170000000000002,118.41199999999999,121.14,112.99,8.150000000000006,-8.150000000000006,114.62,118.85,107.45,11.399999999999991,-10.929999999999993,115.438,119.84,108.77,11.070000000000007,-10.079999999999998,3467197,4224647,3146641,1078006,-172432
2018-02-04,108.938,113.13,106.09,7.039999999999992,2.1400000000000006,111.53399999999999,114.35,107.83,6.519999999999996,-3.6400000000000006,106.534,110.2,102.82,7.38000000000001,2.1400000000000006,109.314,113.82,105.79,8.029999999999987,-4.11999999999999,3211841,4939488,2260652,2678836,-2678836
2018-02-11,110.295,113.3,108.71,4.590000000000003,0.4299999999999926,112.04,114.45,110.48,3.969999999999999,-0.10999999999999943,108.32,108.74,108.04,0.6999999999999886,0.21999999999999886,110.055,112.0,108.61,3.3900000000000006,-1.0300000000000011,2377771,3118308,1757511,1360797,929622
2018-02-18,109.96,111.85,108.0,3.8499999999999943,3.8499999999999943,111.344,112.14,109.63,2.510000000000005,2.3500000000000085,109.032,110.3,107.41,2.8900000000000006,2.200000000000003,110.124,111.6,108.59,3.009999999999991,1.9200000000000017,1955173,2469276,1509685,959591,173480
2018-02-25,108.47800000000001,110.51,106.62,3.8900000000000006,-3.740000000000009,109.666,110.94,107.54,3.3999999999999915,-1.9099999999999966,107.13000000000001,109.18,105.04,4.140000000000001,-3.25,108.378,109.66,107.21,2.450000000000003,-0.9899999999999949,2558468,3693767,2054449,1639318,359134
2018-03-04,110.226,112.68,108.94,3.740000000000009,3.4200000000000017,111.354,112.83,109.97,2.8599999999999994,1.7000000000000028,109.106,110.83,107.77,3.0600000000000023,2.219999999999999,110.382,112.28,109.37,2.9099999999999966,1.4000000000000057,2000992,2181313,1794573,386740,230398
2018-03-11,109.378,111.64,107.21,4.430000000000007,-4.430000000000007,109.818,112.59,107.32,5.27000000000001,-5.27000000000001,107.49,109.96,105.5,4.459999999999994,-4.459999999999994,108.102,110.34,106.77,3.5700000000000074,-3.5700000000000074,2584622,4500742,1592595,2908147,348424
2018-03-18,107.432,109.7,105.81,3.8900000000000006,-1.6799999999999926,109.124,112.36,106.49,5.8700000000000045,-2.1000000000000085,105.602,106.93,103.44,3.490000000000009,-3.490000000000009,106.984,111.21,104.55,6.659999999999997,-2.3799999999999955,2905417,3351960,2569240,782720,453248
