Date,WFCStock_Open_average,WFCStock_Open_max,WFCStock_Open_min,WFCStock_Open_volatility,WFCStock_Open_change,WFCStock_High_average,WFCStock_High_max,WFCStock_High_min,WFCStock_High_volatility,WFCStock_High_change,WFCStock_Low_average,WFCStock_Low_max,WFCStock_Low_min,WFCStock_Low_volatility,WFCStock_Low_change,WFCStock_Close_average,WFCStock_Close_max,WFCStock_Close_min,WFCStock_Close_volatility,WFCStock_Close_change,WFCStock_Volume_average,WFCStock_Volume_max,WFCStock_Volume_min,WFCStock_Volume_volatility,WFCStock_Volume_change
2018-01-14,63.415,64.15,62.79,1.3600000000000065,1.3600000000000065,63.940000000000005,64.31,63.15,1.1600000000000037,1.1100000000000065,63.0875,63.86,62.17,1.6899999999999977,1.6599999999999966,63.6375,64.22,62.5,1.7199999999999989,1.7199999999999989,18657636,23892880,16305872,7587008,-1383778
2018-01-21,64.97,65.89,64.0,1.8900000000000006,1.8900000000000006,65.42399999999999,66.04,64.75,1.2900000000000063,1.2900000000000063,64.728,65.4,63.97,1.4300000000000068,1.2800000000000011,65.256,65.93,64.49,1.440000000000012,1.2000000000000028,15836632,20180270,12245161,7935109,4006735
2018-01-28,65.436,65.78,65.27,0.5100000000000051,-0.45000000000000284,65.992,66.31,65.53,0.7800000000000011,-0.7800000000000011,64.998,65.66,63.83,1.8299999999999983,-1.8299999999999983,65.292,65.82,64.07,1.75,-1.75,17006980,18905284,15717623,3187661,2800095
2018-02-04,57.204,58.7,56.14,2.5600000000000023,-2.5600000000000023,58.098,59.89,56.54,3.3500000000000014,-3.3500000000000014,56.038,57.5,54.72,2.780000000000001,-2.780000000000001,56.902,58.16,55.4,2.759999999999998,-2.029999999999994,64899313,103394440,43569720,59824720,-54489880
2018-02-11,57.952,59.82,56.06,3.759999999999998,3.3100000000000023,59.068,60.43,57.12,3.3100000000000023,3.3100000000000023,57.69,59.67,55.88,3.789999999999999,3.789999999999999,58.804,60.02,56.5,3.520000000000003,3.450000000000003,22675314,24401292,18661930,5739362,-5739362
2018-02-18,59.667500000000004,59.88,59.07,0.8100000000000023,-0.7899999999999991,60.292500000000004,61.27,59.24,2.030000000000001,-2.030000000000001,59.135,59.78,58.35,1.4299999999999997,-1.4299999999999997,59.415,59.95,58.81,1.1400000000000006,-0.7800000000000011,19388276,21099194,17948560,3150634,2581618
2018-02-25,58.884,60.03,56.92,3.1099999999999994,-2.8299999999999983,59.372,60.48,57.62,2.8599999999999994,-2.3800000000000026,57.992000000000004,59.21,56.42,2.789999999999999,-2.530000000000001,58.461999999999996,59.97,57.31,2.6599999999999966,-2.5600000000000023,20458263,28491014,16478259,12012755,5950285
2018-03-04,56.966,57.71,56.4,1.3100000000000023,0.3499999999999943,57.572,58.27,56.73,1.5400000000000063,0.30000000000000426,56.494,57.0,56.01,0.990000000000002,0.4099999999999966,57.242,58.23,56.6,1.6299999999999955,0.6399999999999935,21041085,24788704,16828426,7960278,-1509472
2018-03-11,57.656,58.39,56.77,1.6199999999999974,-1.2800000000000011,57.834,58.56,57.12,1.4400000000000048,-1.3900000000000006,56.788000000000004,57.96,55.87,2.0900000000000034,-2.0900000000000034,56.988,58.02,55.9,2.1200000000000045,-2.1200000000000045,17762205,37095024,12212890,24882134,24680235
2018-03-18,54.72,55.88,52.72,3.1600000000000037,-3.1600000000000037,54.936,55.99,52.94,3.0500000000000043,-3.0500000000000043,53.455999999999996,54.97,50.94,4.030000000000001,-4.030000000000001,53.736,55.48,50.98,4.5,-4.5,25497243,32656340,17982244,14674096,12993560
2018-03-25,51.8925,52.4,51.16,1.240000000000002,0.10999999999999943,52.5075,52.8,51.93,0.8699999999999974,0.20000000000000284,51.22,51.72,50.69,1.0300000000000011,0.19999999999999574,51.82,52.41,51.1,1.3099999999999952,0.11999999999999744,22859125,26717990,17706766,9011224,-9011224
2018-04-01,52.242,53.34,51.13,2.210000000000001,0.28000000000000114,52.902,53.96,52.19,1.7700000000000031,0.5200000000000031,51.495999999999995,53.05,50.41,2.6400000000000006,1.5500000000000043,52.366,53.26,51.35,1.9099999999999966,0.8799999999999955,19078306,23359784,15952721,7407063,-415940
2018-04-08,52.396,52.99,52.01,0.980000000000004,-0.490000000000002,52.886,53.33,52.3,1.0300000000000011,-1.0300000000000011,51.768,52.16,50.81,1.3499999999999943,-1.3499999999999943,52.078,52.7,50.89,1.8100000000000023,-1.3599999999999994,19678114,32054904,14662807,17392097,15022948
2018-04-15,50.952,51.93,50.51,1.4200000000000017,1.3399999999999963,51.58,52.82,50.97,1.8500000000000014,1.4799999999999969,50.674,51.82,50.26,1.5600000000000023,1.509999999999998,51.172,52.56,50.39,2.1700000000000017,1.7600000000000051,26653906,31879064,21055692,10823372,-729794
2018-04-22,52.642,52.99,52.28,0.7100000000000009,-0.269999999999996,53.224000000000004,53.74,52.84,0.8999999999999986,0.09999999999999432,52.146,52.26,51.92,0.3399999999999963,0.030000000000001137,52.606,53.11,52.36,0.75,-0.25,18216917,23052062,12304308,10747754,-5419618
