Date,ARKAY_Open_average,ARKAY_Open_max,ARKAY_Open_min,ARKAY_Open_volatility,ARKAY_Open_change,ARKAY_High_average,ARKAY_High_max,ARKAY_High_min,ARKAY_High_volatility,ARKAY_High_change,ARKAY_Low_average,ARKAY_Low_max,ARKAY_Low_min,ARKAY_Low_volatility,ARKAY_Low_change,ARKAY_Close_average,ARKAY_Close_max,ARKAY_Close_min,ARKAY_Close_volatility,ARKAY_Close_change,ARKAY_Volume_average,ARKAY_Volume_max,ARKAY_Volume_min,ARKAY_Volume_volatility,ARKAY_Volume_change
2018-01-14,126.1675,130.3,123.14,7.160000000000011,7.160000000000011,127.02000000000001,131.22,123.85,7.3700000000000045,7.3700000000000045,126.1675,130.3,123.14,7.160000000000011,7.160000000000011,126.78,131.22,123.85,7.3700000000000045,7.3700000000000045,16178,59687,794,58893,-2369
2018-01-21,131.80599999999998,132.81,131.45,1.3600000000000136,0.14000000000001478,132.182,132.81,131.69,1.1200000000000045,1.0,131.224,131.59,131.04,0.5500000000000114,0.47999999999998977,131.854,132.69,131.24,1.4499999999999886,0.9399999999999977,20078,37160,4781,32379,-17285
2018-01-28,129.656,133.05,126.0,7.050000000000011,-7.050000000000011,129.84,133.05,126.0,7.050000000000011,-7.050000000000011,128.54,132.35,123.74,8.61,-8.61,128.888,132.35,123.74,8.61,-8.61,15492,30946,4143,26803,-17681
2018-02-04,123.102,125.75,119.74,6.010000000000005,-4.180000000000007,124.252,127.81,119.99,7.820000000000007,-4.010000000000005,120.342,123.33,115.73,7.599999999999994,-4.269999999999996,122.678,127.81,119.99,7.820000000000007,-0.010000000000005116,25437,46763,7929,38834,1839
2018-02-11,122.818,125.61,120.5,5.109999999999999,4.930000000000007,123.626,126.46,120.94,5.519999999999996,4.210000000000008,122.228,125.13,119.5,5.6299999999999955,4.900000000000006,123.448,126.46,120.64,5.819999999999993,3.6200000000000045,5822,9929,3977,5952,-2205
2018-02-18,129.805,133.28,126.81,6.469999999999999,6.469999999999999,130.5,133.28,127.36,5.920000000000002,5.920000000000002,129.215,131.97,126.37,5.599999999999994,5.599999999999994,129.45,131.97,126.37,5.599999999999994,5.599999999999994,2955,5045,1029,4016,-2067
2018-02-25,130.962,133.67,127.61,6.059999999999988,-6.059999999999988,131.35999999999999,133.84,128.92,4.920000000000016,-4.920000000000016,130.264,133.3,127.2,6.1000000000000085,-6.1000000000000085,130.992,133.77,128.7,5.070000000000022,-5.070000000000022,4027,8099,1570,6529,-4393
2018-03-04,132.558,134.07,130.06,4.009999999999991,4.009999999999991,133.362,134.61,131.76,2.8500000000000227,2.5700000000000216,132.306,134.07,130.06,4.009999999999991,4.009999999999991,133.226,134.61,131.57,3.0400000000000205,2.5100000000000193,2955,5377,1232,4145,-989
2018-03-11,133.96800000000002,135.55,132.58,2.969999999999999,-2.230000000000018,134.414,136.26,133.3,2.9599999999999795,-2.9399999999999977,133.40800000000002,134.92,132.58,2.339999999999975,-1.839999999999975,133.838,134.92,133.0,1.9199999999999875,-1.839999999999975,2462,6442,968,5474,1124
2018-03-18,132.96,134.3,130.71,3.5900000000000034,-3.039999999999992,133.268,135.28,130.71,4.569999999999993,-3.289999999999992,132.314,134.3,128.93,5.3700000000000045,-4.590000000000003,132.606,134.91,129.29,5.6200000000000045,-4.710000000000008,2276,3673,1588,2085,-1459
2018-03-25,131.165,132.8,129.67,3.130000000000024,1.3800000000000239,131.60250000000002,133.11,130.47,2.640000000000015,0.5800000000000125,130.8025,131.55,129.67,1.8800000000000239,1.1800000000000068,131.0525,131.78,130.03,1.75,0.8199999999999932,1873,3127,983,2144,-1082
2018-04-01,129.626,130.73,127.35,3.3799999999999955,-0.5699999999999932,130.108,131.04,128.66,2.3799999999999955,-0.789999999999992,129.06799999999998,130.35,127.35,3.0,1.3199999999999932,129.938,131.04,128.66,2.3799999999999955,-0.6800000000000068,2320,3122,1938,1184,8
2018-04-08,131.726,133.2,130.77,2.4299999999999784,2.4299999999999784,132.196,133.6,131.2,2.4000000000000057,2.049999999999983,131.416,132.89,130.48,2.4099999999999966,2.119999999999976,131.914,133.41,130.53,2.8799999999999955,1.8599999999999852,2839,3658,1610,2048,-553
2018-04-15,135.528,137.0,133.24,3.759999999999991,3.759999999999991,135.626,137.0,133.33,3.6699999999999875,3.6699999999999875,135.444,136.62,133.2,3.420000000000016,3.420000000000016,135.534,136.62,133.28,3.3400000000000034,3.3400000000000034,1076,2875,0,2875,2014
