Date,EMAN_Open_average,EMAN_Open_max,EMAN_Open_min,EMAN_Open_volatility,EMAN_Open_change,EMAN_High_average,EMAN_High_max,EMAN_High_min,EMAN_High_volatility,EMAN_High_change,EMAN_Low_average,EMAN_Low_max,EMAN_Low_min,EMAN_Low_volatility,EMAN_Low_change,EMAN_Close_average,EMAN_Close_max,EMAN_Close_min,EMAN_Close_volatility,EMAN_Close_change,EMAN_Volume_average,EMAN_Volume_max,EMAN_Volume_min,EMAN_Volume_volatility,EMAN_Volume_change
2018-01-14,1.775,1.85,1.7,0.15000000000000013,0.10000000000000009,1.775,1.85,1.7,0.15000000000000013,0.10000000000000009,1.6375,1.75,1.55,0.19999999999999996,-0.19999999999999996,1.65,1.75,1.55,0.19999999999999996,-0.19999999999999996,16874,51587,2326,49261,49261
2018-01-21,1.52,1.55,1.45,0.10000000000000009,0.0,1.6199999999999999,1.65,1.55,0.09999999999999987,-0.09999999999999987,1.46,1.55,1.35,0.19999999999999996,0.10000000000000009,1.5150000000000001,1.6,1.35,0.25,0.025000000000000133,55758,126620,7533,119087,-28405
2018-01-28,1.41,1.55,1.35,0.19999999999999996,-0.19999999999999996,1.44,1.55,1.35,0.19999999999999996,-0.050000000000000044,1.31,1.35,1.25,0.10000000000000009,-0.10000000000000009,1.37,1.5,1.3,0.19999999999999996,0.1499999999999999,55892,202399,3939,198460,169755
2018-02-04,1.43,1.45,1.4,0.050000000000000044,-0.050000000000000044,1.5,1.65,1.4,0.25,0.1499999999999999,1.37,1.45,1.35,0.09999999999999987,0.0,1.445,1.5,1.375,0.125,-0.050000000000000044,13783,29936,3722,26214,8652
2018-02-11,1.71,1.9,1.5,0.3999999999999999,-0.2999999999999998,1.75,2.0,1.6,0.3999999999999999,-0.3999999999999999,1.595,1.7,1.5,0.19999999999999996,-0.07499999999999996,1.6344,1.7,1.6,0.09999999999999987,-0.07199999999999984,232210,740946,27170,713776,-685914
2018-02-18,1.5750000000000002,1.6,1.55,0.050000000000000044,0.0,1.5875000000000001,1.6,1.55,0.050000000000000044,0.0,1.525,1.55,1.5,0.050000000000000044,0.050000000000000044,1.5625,1.6,1.5,0.10000000000000009,0.10000000000000009,9642,20791,4727,16064,-16064
2018-02-25,1.52,1.55,1.5,0.050000000000000044,-0.050000000000000044,1.54,1.55,1.5,0.050000000000000044,0.0,1.5,1.5,1.5,0.0,0.0,1.51,1.55,1.5,0.050000000000000044,0.050000000000000044,11238,22743,1815,20928,-6986
2018-03-04,1.53,1.55,1.5,0.050000000000000044,0.0,1.54,1.55,1.5,0.050000000000000044,0.0,1.5,1.5,1.5,0.0,0.0,1.53,1.55,1.5,0.050000000000000044,0.0,14147,39836,2634,37202,32577
2018-03-11,1.46,1.55,1.4,0.15000000000000013,-0.10000000000000009,1.5,1.55,1.45,0.10000000000000009,0.050000000000000044,1.43,1.5,1.4,0.10000000000000009,-0.10000000000000009,1.47,1.55,1.4,0.15000000000000013,0.050000000000000044,10458,24628,285,24343,21966
2018-03-18,1.45,1.6,1.35,0.25,-0.20000000000000018,1.46,1.6,1.4,0.20000000000000018,-0.20000000000000018,1.39,1.45,1.35,0.09999999999999987,-0.050000000000000044,1.4,1.45,1.35,0.09999999999999987,-0.050000000000000044,9629,20826,983,19843,-11911
2018-03-25,1.4875,1.55,1.4,0.15000000000000013,0.15000000000000013,1.5375,1.6,1.5,0.10000000000000009,0.10000000000000009,1.45,1.5,1.4,0.10000000000000009,0.050000000000000044,1.48125,1.525,1.45,0.07499999999999996,-0.050000000000000044,11043,18049,3348,14701,14701
2018-04-01,1.5,1.6,1.45,0.15000000000000013,0.0,1.53,1.6,1.5,0.10000000000000009,-0.050000000000000044,1.46,1.5,1.45,0.050000000000000044,0.0,1.49,1.55,1.45,0.10000000000000009,-0.050000000000000044,12543,43743,1419,42324,-40558
2018-04-08,1.5,1.55,1.45,0.10000000000000009,0.0,1.54,1.55,1.5,0.050000000000000044,0.050000000000000044,1.485,1.5,1.45,0.050000000000000044,0.0,1.51,1.55,1.475,0.07499999999999996,0.0,2925,6798,1067,5731,5251
2018-04-15,1.51,1.55,1.45,0.10000000000000009,-0.10000000000000009,1.5250000000000001,1.55,1.475,0.07499999999999996,-0.07499999999999996,1.485,1.5,1.45,0.050000000000000044,-0.050000000000000044,1.5,1.55,1.475,0.07499999999999996,-0.07499999999999996,1683,2930,1017,1913,-1235
2018-04-22,1.5,1.55,1.45,0.10000000000000009,0.050000000000000044,1.51,1.55,1.5,0.050000000000000044,0.050000000000000044,1.475,1.5,1.45,0.050000000000000044,0.02499999999999991,1.495,1.55,1.45,0.10000000000000009,0.07499999999999996,6037,15555,80,15475,15475
2018-04-29,1.57,1.6,1.55,0.050000000000000044,0.0,1.59,1.6,1.55,0.050000000000000044,-0.050000000000000044,1.54,1.55,1.5,0.050000000000000044,0.0,1.55,1.6,1.5,0.10000000000000009,0.0,6342,10551,2978,7573,790
2018-05-06,1.53,1.55,1.5,0.050000000000000044,-0.050000000000000044,1.54,1.55,1.5,0.050000000000000044,-0.050000000000000044,1.51,1.525,1.5,0.02499999999999991,-0.02499999999999991,1.52,1.55,1.5,0.050000000000000044,-0.02499999999999991,8472,26885,1246,25639,-16
2018-05-13,1.52,1.55,1.5,0.050000000000000044,0.050000000000000044,1.56,1.6,1.55,0.050000000000000044,0.050000000000000044,1.49,1.5,1.45,0.050000000000000044,0.0,1.54,1.6,1.5,0.10000000000000009,0.050000000000000044,9178,11410,6433,4977,-4977
2018-05-20,1.59,1.65,1.55,0.09999999999999987,0.09999999999999987,1.6300000000000001,1.7,1.6,0.09999999999999987,0.04999999999999982,1.57,1.6,1.55,0.050000000000000044,0.050000000000000044,1.6,1.65,1.55,0.09999999999999987,0.0,12343,55852,345,55507,565
