Date,iShares MSCI New Zealand Capped_Open_average,iShares MSCI New Zealand Capped_Open_max,iShares MSCI New Zealand Capped_Open_min,iShares MSCI New Zealand Capped_Open_volatility,iShares MSCI New Zealand Capped_Open_change,iShares MSCI New Zealand Capped_High_average,iShares MSCI New Zealand Capped_High_max,iShares MSCI New Zealand Capped_High_min,iShares MSCI New Zealand Capped_High_volatility,iShares MSCI New Zealand Capped_High_change,iShares MSCI New Zealand Capped_Low_average,iShares MSCI New Zealand Capped_Low_max,iShares MSCI New Zealand Capped_Low_min,iShares MSCI New Zealand Capped_Low_volatility,iShares MSCI New Zealand Capped_Low_change,iShares MSCI New Zealand Capped_Close_average,iShares MSCI New Zealand Capped_Close_max,iShares MSCI New Zealand Capped_Close_min,iShares MSCI New Zealand Capped_Close_volatility,iShares MSCI New Zealand Capped_Close_change
2018-01-14,48.7,48.7,48.7,0.0,0.0,48.92,48.92,48.92,0.0,0.0,48.7,48.7,48.7,0.0,0.0,48.7,48.7,48.7,0.0,0.0
2018-01-21,48.83,48.83,48.83,0.0,0.0,49.25,49.25,49.25,0.0,0.0,48.6,48.6,48.6,0.0,0.0,48.7,48.7,48.7,0.0,0.0
2018-01-28,48.21,48.21,48.21,0.0,0.0,48.48,48.48,48.48,0.0,0.0,47.45,47.45,47.45,0.0,0.0,47.65,47.65,47.65,0.0,0.0
2018-02-04,46.71,46.71,46.71,0.0,0.0,46.96,46.96,46.96,0.0,0.0,46.49,46.49,46.49,0.0,0.0,46.76,46.76,46.76,0.0,0.0
2018-02-11,47.98,47.98,47.98,0.0,0.0,48.69,48.69,48.69,0.0,0.0,47.64,47.64,47.64,0.0,0.0,48.01,48.01,48.01,0.0,0.0
2018-02-18,49.17,49.17,49.17,0.0,0.0,49.45,49.45,49.45,0.0,0.0,49.03,49.03,49.03,0.0,0.0,49.32,49.32,49.32,0.0,0.0
2018-02-25,48.2,48.2,48.2,0.0,0.0,48.7,48.7,48.7,0.0,0.0,48.18,48.18,48.18,0.0,0.0,48.53,48.53,48.53,0.0,0.0
2018-03-04,49.79,49.79,49.79,0.0,0.0,49.99,49.99,49.99,0.0,0.0,49.6,49.6,49.6,0.0,0.0,49.79,49.79,49.79,0.0,0.0
2018-03-11,49.29,49.29,49.29,0.0,0.0,50.14,50.14,50.14,0.0,0.0,48.98,48.98,48.98,0.0,0.0,49.32,49.32,49.32,0.0,0.0
2018-03-18,49.67,49.67,49.67,0.0,0.0,50.06,50.06,50.06,0.0,0.0,49.53,49.53,49.53,0.0,0.0,50.05,50.05,50.05,0.0,0.0
2018-03-25,48.62,48.62,48.62,0.0,0.0,48.87,48.87,48.87,0.0,0.0,48.08,48.08,48.08,0.0,0.0,48.37,48.37,48.37,0.0,0.0
2018-04-01,50.02,50.02,50.02,0.0,0.0,50.33,50.33,50.33,0.0,0.0,49.55,49.55,49.55,0.0,0.0,50.22,50.22,50.22,0.0,0.0
2018-04-08,49.91,49.91,49.91,0.0,0.0,50.09,50.09,50.09,0.0,0.0,49.81,49.81,49.81,0.0,0.0,50.05,50.05,50.05,0.0,0.0
2018-04-15,48.83,48.83,48.83,0.0,0.0,48.83,48.83,48.83,0.0,0.0,47.46,47.46,47.46,0.0,0.0,47.59,47.59,47.59,0.0,0.0
2018-04-22,47.93,47.93,47.93,0.0,0.0,48.08,48.08,48.08,0.0,0.0,47.54,47.54,47.54,0.0,0.0,47.54,47.54,47.54,0.0,0.0
2018-04-29,48.52,48.52,48.52,0.0,0.0,48.63,48.63,48.63,0.0,0.0,48.44,48.44,48.44,0.0,0.0,48.45,48.45,48.45,0.0,0.0
2018-05-06,48.62,48.62,48.62,0.0,0.0,48.76,48.76,48.76,0.0,0.0,48.31,48.31,48.31,0.0,0.0,48.32,48.32,48.32,0.0,0.0
2018-05-13,47.92,47.92,47.92,0.0,0.0,48.05,48.05,48.05,0.0,0.0,47.88,47.88,47.88,0.0,0.0,48.01,48.01,48.01,0.0,0.0
2018-05-20,47.94,47.94,47.94,0.0,0.0,47.96,47.96,47.96,0.0,0.0,47.84,47.84,47.84,0.0,0.0,47.95,47.95,47.95,0.0,0.0
2018-05-27,49.14,49.14,49.14,0.0,0.0,49.42,49.42,49.42,0.0,0.0,48.97,48.97,48.97,0.0,0.0,48.97,48.97,48.97,0.0,0.0
2018-06-03,50.92,50.92,50.92,0.0,0.0,50.97,50.97,50.97,0.0,0.0,50.71,50.71,50.71,0.0,0.0,50.71,50.71,50.71,0.0,0.0
2018-06-10,50.6,50.6,50.6,0.0,0.0,50.6,50.6,50.6,0.0,0.0,50.33,50.33,50.33,0.0,0.0,50.37,50.37,50.37,0.0,0.0
2018-06-17,49.39,49.39,49.39,0.0,0.0,49.45,49.45,49.45,0.0,0.0,49.03,49.03,49.03,0.0,0.0,49.24,49.24,49.24,0.0,0.0
2018-06-24,47.61,47.61,47.61,0.0,0.0,47.91,47.91,47.91,0.0,0.0,47.41,47.41,47.41,0.0,0.0,47.79,47.79,47.79,0.0,0.0
2018-07-01,49.35,49.35,49.35,0.0,0.0,49.41,49.41,49.41,0.0,0.0,49.3,49.3,49.3,0.0,0.0,49.34,49.34,49.34,0.0,0.0
2018-07-08,48.25,48.25,48.25,0.0,0.0,48.25,48.25,48.25,0.0,0.0,48.0,48.0,48.0,0.0,0.0,48.0,48.0,48.0,0.0,0.0
2018-07-15,47.79,47.79,47.79,0.0,0.0,47.79,47.79,47.79,0.0,0.0,47.6,47.6,47.6,0.0,0.0,47.6,47.6,47.6,0.0,0.0
2018-07-22,48.4,48.4,48.4,0.0,0.0,48.46,48.46,48.46,0.0,0.0,48.24,48.24,48.24,0.0,0.0,48.43,48.43,48.43,0.0,0.0
2018-07-29,47.51,47.51,47.51,0.0,0.0,47.61,47.61,47.61,0.0,0.0,47.38,47.38,47.38,0.0,0.0,47.6,47.6,47.6,0.0,0.0
2018-08-05,46.78,46.78,46.78,0.0,0.0,47.04,47.04,47.04,0.0,0.0,46.75,46.75,46.75,0.0,0.0,46.78,46.78,46.78,0.0,0.0
2018-08-12,47.88,47.88,47.88,0.0,0.0,48.08,48.08,48.08,0.0,0.0,47.8,47.8,47.8,0.0,0.0,48.08,48.08,48.08,0.0,0.0
2018-08-19,49.05,49.05,49.05,0.0,0.0,49.05,49.05,49.05,0.0,0.0,48.94,48.94,48.94,0.0,0.0,49.01,49.01,49.01,0.0,0.0
2018-08-26,49.04,49.04,49.04,0.0,0.0,49.2,49.2,49.2,0.0,0.0,48.72,48.72,48.72,0.0,0.0,49.05,49.05,49.05,0.0,0.0
2018-09-02,47.07,47.07,47.07,0.0,0.0,47.51,47.51,47.51,0.0,0.0,46.86,46.86,46.86,0.0,0.0,47.22,47.22,47.22,0.0,0.0
2018-09-09,48.33,48.33,48.33,0.0,0.0,48.34,48.34,48.34,0.0,0.0,48.19,48.19,48.19,0.0,0.0,48.19,48.19,48.19,0.0,0.0
2018-09-16,49.16,49.16,49.16,0.0,0.0,49.2,49.2,49.2,0.0,0.0,48.92,48.92,48.92,0.0,0.0,49.11,49.11,49.11,0.0,0.0
2018-09-23,48.76,48.76,48.76,0.0,0.0,48.77,48.77,48.77,0.0,0.0,48.54,48.54,48.54,0.0,0.0,48.7,48.7,48.7,0.0,0.0
2018-09-30,46.49,46.49,46.49,0.0,0.0,46.66,46.66,46.66,0.0,0.0,46.36,46.36,46.36,0.0,0.0,46.47,46.47,46.47,0.0,0.0
2018-10-07,45.51,45.51,45.51,0.0,0.0,45.84,45.84,45.84,0.0,0.0,45.51,45.51,45.51,0.0,0.0,45.66,45.66,45.66,0.0,0.0
2018-10-14,45.63,45.63,45.63,0.0,0.0,45.82,45.82,45.82,0.0,0.0,45.2,45.2,45.2,0.0,0.0,45.37,45.37,45.37,0.0,0.0
2018-10-21,44.58,44.58,44.58,0.0,0.0,44.77,44.77,44.77,0.0,0.0,43.92,43.92,43.92,0.0,0.0,44.19,44.19,44.19,0.0,0.0
2018-10-28,46.32,46.32,46.32,0.0,0.0,46.58,46.58,46.58,0.0,0.0,46.22,46.22,46.22,0.0,0.0,46.49,46.49,46.49,0.0,0.0
2018-11-04,47.73,47.73,47.73,0.0,0.0,47.73,47.73,47.73,0.0,0.0,47.02,47.02,47.02,0.0,0.0,47.13,47.13,47.13,0.0,0.0
2018-11-11,47.51,47.51,47.51,0.0,0.0,47.54,47.54,47.54,0.0,0.0,47.13,47.13,47.13,0.0,0.0,47.14,47.14,47.14,0.0,0.0
2018-11-18,46.62,46.62,46.62,0.0,0.0,46.89,46.89,46.89,0.0,0.0,46.54,46.54,46.54,0.0,0.0,46.89,46.89,46.89,0.0,0.0
2018-11-25,48.72,48.72,48.72,0.0,0.0,48.94,48.94,48.94,0.0,0.0,48.53,48.53,48.53,0.0,0.0,48.85,48.85,48.85,0.0,0.0
2018-12-02,47.48,47.48,47.48,0.0,0.0,47.76,47.76,47.76,0.0,0.0,47.18,47.18,47.18,0.0,0.0,47.75,47.75,47.75,0.0,0.0
2018-12-09,46.89,46.89,46.89,0.0,0.0,46.97,46.97,46.97,0.0,0.0,46.27,46.27,46.27,0.0,0.0,46.52,46.52,46.52,0.0,0.0
2018-12-16,45.46,45.46,45.46,0.0,0.0,46.41,46.41,46.41,0.0,0.0,45.03,45.03,45.03,0.0,0.0,45.23,45.23,45.23,0.0,0.0
2018-12-23,46.18,46.18,46.18,0.0,0.0,46.31,46.31,46.31,0.0,0.0,45.89,45.89,45.89,0.0,0.0,46.02,46.02,46.02,0.0,0.0
2018-12-30,46.46,46.46,46.46,0.0,0.0,46.76,46.76,46.76,0.0,0.0,46.32,46.32,46.32,0.0,0.0,46.67,46.67,46.67,0.0,0.0
2019-01-06,47.77,47.77,47.77,0.0,0.0,47.98,47.98,47.98,0.0,0.0,47.72,47.72,47.72,0.0,0.0,47.94,47.94,47.94,0.0,0.0
2019-01-13,48.11,48.11,48.11,0.0,0.0,48.36,48.36,48.36,0.0,0.0,48.11,48.11,48.11,0.0,0.0,48.19,48.19,48.19,0.0,0.0
2019-01-20,48.71,48.71,48.71,0.0,0.0,48.86,48.86,48.86,0.0,0.0,48.48,48.48,48.48,0.0,0.0,48.6,48.6,48.6,0.0,0.0
2019-01-27,48.2,48.2,48.2,0.0,0.0,48.45,48.45,48.45,0.0,0.0,48.01,48.01,48.01,0.0,0.0,48.4,48.4,48.4,0.0,0.0
2019-02-03,48.63,48.63,48.63,0.0,0.0,48.92,48.92,48.92,0.0,0.0,48.58,48.58,48.58,0.0,0.0,48.68,48.68,48.68,0.0,0.0
2019-02-10,49.65,49.65,49.65,0.0,0.0,49.9,49.9,49.9,0.0,0.0,49.52,49.52,49.52,0.0,0.0,49.77,49.77,49.77,0.0,0.0
2019-02-17,50.24,50.24,50.24,0.0,0.0,50.31,50.31,50.31,0.0,0.0,50.08,50.08,50.08,0.0,0.0,50.16,50.16,50.16,0.0,0.0
2019-02-24,50.34,50.34,50.34,0.0,0.0,50.34,50.34,50.34,0.0,0.0,49.73,49.73,49.73,0.0,0.0,49.99,49.99,49.99,0.0,0.0
2019-03-03,49.89,49.89,49.89,0.0,0.0,50.27,50.27,50.27,0.0,0.0,49.89,49.89,49.89,0.0,0.0,50.17,50.17,50.17,0.0,0.0
2019-03-10,50.78,50.78,50.78,0.0,0.0,50.87,50.87,50.87,0.0,0.0,50.7,50.7,50.7,0.0,0.0,50.85,50.85,50.85,0.0,0.0
2019-03-17,50.99,50.99,50.99,0.0,0.0,51.31,51.31,51.31,0.0,0.0,50.95,50.95,50.95,0.0,0.0,51.11,51.11,51.11,0.0,0.0
2019-03-24,52.23,52.23,52.23,0.0,0.0,52.37,52.37,52.37,0.0,0.0,52.13,52.13,52.13,0.0,0.0,52.31,52.31,52.31,0.0,0.0
2019-03-31,51.36,51.36,51.36,0.0,0.0,51.53,51.53,51.53,0.0,0.0,51.32,51.32,51.32,0.0,0.0,51.51,51.51,51.51,0.0,0.0
2019-04-07,51.8,51.8,51.8,0.0,0.0,51.99,51.99,51.99,0.0,0.0,51.61,51.61,51.61,0.0,0.0,51.91,51.91,51.91,0.0,0.0
2019-04-14,51.81,51.81,51.81,0.0,0.0,51.9,51.9,51.9,0.0,0.0,51.73,51.73,51.73,0.0,0.0,51.75,51.75,51.75,0.0,0.0
2019-04-21,52.13,52.13,52.13,0.0,0.0,52.2,52.2,52.2,0.0,0.0,52.0,52.0,52.0,0.0,0.0,52.2,52.2,52.2,0.0,0.0
2019-04-28,51.25,51.25,51.25,0.0,0.0,51.5,51.5,51.5,0.0,0.0,51.02,51.02,51.02,0.0,0.0,51.38,51.38,51.38,0.0,0.0
2019-05-05,51.71,51.71,51.71,0.0,0.0,51.75,51.75,51.75,0.0,0.0,51.3,51.3,51.3,0.0,0.0,51.42,51.42,51.42,0.0,0.0
2019-05-12,51.6,51.6,51.6,0.0,0.0,51.82,51.82,51.82,0.0,0.0,51.6,51.6,51.6,0.0,0.0,51.82,51.82,51.82,0.0,0.0
2019-05-19,52.12,52.12,52.12,0.0,0.0,52.19,52.19,52.19,0.0,0.0,52.0,52.0,52.0,0.0,0.0,52.1,52.1,52.1,0.0,0.0
2019-05-26,51.05,51.05,51.05,0.0,0.0,51.48,51.48,51.48,0.0,0.0,51.02,51.02,51.02,0.0,0.0,51.33,51.33,51.33,0.0,0.0
2019-06-02,51.42,51.42,51.42,0.0,0.0,51.44,51.44,51.44,0.0,0.0,51.13,51.13,51.13,0.0,0.0,51.19,51.19,51.19,0.0,0.0
2019-06-09,50.43,50.43,50.43,0.0,0.0,50.43,50.43,50.43,0.0,0.0,50.22,50.22,50.22,0.0,0.0,50.24,50.24,50.24,0.0,0.0
2019-06-16,51.98,51.98,51.98,0.0,0.0,52.22,52.22,52.22,0.0,0.0,51.96,51.96,51.96,0.0,0.0,52.22,52.22,52.22,0.0,0.0
2019-06-23,53.49,53.49,53.49,0.0,0.0,53.72,53.72,53.72,0.0,0.0,53.02,53.02,53.02,0.0,0.0,53.02,53.02,53.02,0.0,0.0
2019-06-30,53.56,53.56,53.56,0.0,0.0,53.67,53.67,53.67,0.0,0.0,53.27,53.27,53.27,0.0,0.0,53.36,53.36,53.36,0.0,0.0
2019-07-07,54.75,54.75,54.75,0.0,0.0,54.82,54.82,54.82,0.0,0.0,54.61,54.61,54.61,0.0,0.0,54.72,54.72,54.72,0.0,0.0
2019-07-14,55.87,55.87,55.87,0.0,0.0,56.08,56.08,56.08,0.0,0.0,55.83,55.83,55.83,0.0,0.0,55.85,55.85,55.85,0.0,0.0
2019-07-21,55.0,55.0,55.0,0.0,0.0,55.21,55.21,55.21,0.0,0.0,54.85,54.85,54.85,0.0,0.0,55.1,55.1,55.1,0.0,0.0
2019-07-28,53.57,53.57,53.57,0.0,0.0,53.79,53.79,53.79,0.0,0.0,53.09,53.09,53.09,0.0,0.0,53.33,53.33,53.33,0.0,0.0
