Date,MKCvStock_Open_average,MKCvStock_Open_max,MKCvStock_Open_min,MKCvStock_Open_volatility,MKCvStock_Open_change,MKCvStock_High_average,MKCvStock_High_max,MKCvStock_High_min,MKCvStock_High_volatility,MKCvStock_High_change,MKCvStock_Low_average,MKCvStock_Low_max,MKCvStock_Low_min,MKCvStock_Low_volatility,MKCvStock_Low_change,MKCvStock_Close_average,MKCvStock_Close_max,MKCvStock_Close_min,MKCvStock_Close_volatility,MKCvStock_Close_change,MKCvStock_Volume_average,MKCvStock_Volume_max,MKCvStock_Volume_min,MKCvStock_Volume_volatility,MKCvStock_Volume_change
2018-01-14,102.035,103.38,99.96,3.4200000000000017,-3.4200000000000017,102.335,103.38,99.96,3.4200000000000017,-3.4200000000000017,101.1975,102.44,99.93,2.509999999999991,-0.4899999999999949,101.485,102.83,99.93,2.8999999999999915,-0.769999999999996,2265,3605,426,3179,-1141
2018-01-21,102.78999999999999,106.22,99.14,7.079999999999998,4.719999999999999,103.7425,107.3,100.08,7.219999999999999,5.799999999999997,102.07,105.74,99.14,6.599999999999994,6.549999999999997,102.7325,107.3,99.19,8.11,8.11,6919,21887,572,21315,4031
2018-01-28,107.864,108.5,106.88,1.6200000000000045,-1.6200000000000045,108.164,109.06,106.88,2.180000000000007,-1.8700000000000045,107.582,108.49,106.88,1.6099999999999994,-1.6099999999999994,107.994,109.06,106.88,2.180000000000007,-1.6200000000000045,1815,3873,106,3767,-2178
2018-02-04,102.656,104.69,98.51,6.179999999999993,1.6599999999999966,103.82,104.69,102.38,2.3100000000000023,0.29999999999999716,101.612,104.64,98.51,6.1299999999999955,-1.2199999999999989,102.66799999999999,104.64,101.85,2.7900000000000063,-0.04000000000000625,1570,3542,230,3312,-135
2018-02-11,102.242,103.79,100.54,3.25,0.19000000000001194,103.854,105.15,102.69,2.460000000000008,1.5500000000000114,101.87,103.79,100.53,3.260000000000005,1.3700000000000045,103.414,105.15,101.77,3.3800000000000097,2.730000000000004,940,1345,460,885,540
2018-02-18,104.3975,105.5,103.71,1.7900000000000063,0.18000000000000682,105.3825,106.25,104.0,2.25,2.25,104.39,105.5,103.71,1.7900000000000063,0.18000000000000682,105.32,106.0,104.0,2.0,2.0,1561,3795,415,3380,2260
2018-02-25,107.615,107.96,107.27,0.6899999999999977,0.6899999999999977,108.645,109.33,107.96,1.3700000000000045,-1.3700000000000045,107.595,107.92,107.27,0.6500000000000057,0.6500000000000057,108.19,108.46,107.92,0.539999999999992,-0.539999999999992,695,851,539,312,-312
2018-03-04,109.00333333333333,112.0,106.15,5.849999999999994,5.849999999999994,110.38666666666667,112.0,109.57,2.430000000000007,2.4099999999999966,107.40333333333334,109.02,106.15,2.8699999999999903,2.8699999999999903,109.39333333333333,109.59,109.02,0.5700000000000074,-0.5700000000000074,1510,2265,588,1677,1677
2018-03-11,109.675,112.67,107.64,5.030000000000001,-1.019999999999996,110.8025,112.92,107.84,5.079999999999998,-4.1499999999999915,109.4225,112.67,106.63,6.040000000000006,-2.030000000000001,110.52,112.92,106.71,6.210000000000008,-5.280000000000001,1411,1972,940,1032,484
2018-03-18,106.44333333333334,107.43,105.0,2.430000000000007,-0.5300000000000011,107.16666666666667,107.55,106.84,0.7099999999999937,-0.4399999999999977,106.25,107.02,105.0,2.019999999999996,-0.28999999999999204,107.04,107.55,106.73,0.8199999999999932,-0.8199999999999932,880,1000,650,350,-350
2018-03-25,107.04,108.39,105.67,2.719999999999999,2.719999999999999,107.43666666666667,108.39,105.67,2.719999999999999,2.719999999999999,105.99333333333334,106.7,105.61,1.0900000000000034,-0.060000000000002274,106.13,106.9,105.67,1.230000000000004,0.14999999999999147,629,1128,111,1017,539
2018-04-01,105.1225,107.02,103.97,3.049999999999997,0.6700000000000017,105.1225,107.02,103.97,3.049999999999997,0.6700000000000017,105.1125,107.02,103.93,3.089999999999989,0.7099999999999937,105.1225,107.02,103.97,3.049999999999997,0.6700000000000017,316,747,126,621,-616
2018-04-08,105.94,107.86,105.1,2.760000000000005,-0.25,106.1275,107.86,105.1,2.760000000000005,-0.25,105.485,107.86,103.63,4.230000000000004,-0.25,106.1275,107.86,105.1,2.760000000000005,-0.25,336,510,121,389,-75
2018-04-15,106.56,109.67,104.0,5.670000000000002,3.8299999999999983,107.416,109.67,104.0,5.670000000000002,3.8299999999999983,104.94800000000001,107.02,103.48,3.539999999999992,-0.519999999999996,105.732,107.83,103.48,4.349999999999994,-0.519999999999996,716,1030,201,829,335
2018-04-22,104.94800000000001,106.84,102.76,4.079999999999998,0.5300000000000011,105.23,106.84,102.76,4.079999999999998,0.5300000000000011,104.312,106.84,102.6,4.240000000000009,3.710000000000008,104.738,106.84,102.76,4.079999999999998,2.8299999999999983,1252,2529,404,2125,-2122
