Date,SRCL_Open_average,SRCL_Open_max,SRCL_Open_min,SRCL_Open_volatility,SRCL_Open_change,SRCL_High_average,SRCL_High_max,SRCL_High_min,SRCL_High_volatility,SRCL_High_change,SRCL_Low_average,SRCL_Low_max,SRCL_Low_min,SRCL_Low_volatility,SRCL_Low_change,SRCL_Close_average,SRCL_Close_max,SRCL_Close_min,SRCL_Close_volatility,SRCL_Close_change,SRCL_Volume_average,SRCL_Volume_max,SRCL_Volume_min,SRCL_Volume_volatility,SRCL_Volume_change
2018-01-14,72.084,72.56,71.88,0.6800000000000068,0.060000000000002274,72.488,72.69,72.24,0.45000000000000284,-0.20000000000000284,71.376,71.8,70.73,1.0699999999999932,-0.8699999999999903,71.776,72.2,70.99,1.210000000000008,-1.1700000000000017,770896,927991,634221,293770,179351
2018-01-21,70.982,71.87,70.64,1.230000000000004,1.0200000000000102,71.65599999999999,73.35,70.84,2.509999999999991,2.5,70.33800000000001,71.24,69.79,1.4499999999999886,1.4499999999999886,71.348,73.01,70.48,2.530000000000001,2.450000000000003,660180,955882,405065,550817,-216389
2018-01-28,73.658,75.31,72.7,2.6099999999999994,0.45000000000000284,74.514,75.58,73.21,2.3700000000000045,0.6800000000000068,72.514,73.65,70.72,2.930000000000007,-1.6899999999999977,73.234,75.36,70.72,4.640000000000001,-1.7399999999999949,1053272,1424359,761710,662649,463580
2018-02-04,71.198,72.99,69.91,3.0799999999999983,0.6000000000000085,72.336,73.45,71.44,2.010000000000005,-0.22999999999998977,69.85600000000001,71.0,68.4,2.5999999999999943,0.8299999999999983,71.244,72.84,70.15,2.6899999999999977,0.060000000000002274,1000810,1318577,522124,796453,-626861
2018-02-11,73.5275,75.5,71.94,3.5600000000000023,3.510000000000005,75.02,76.73,72.6,4.13000000000001,4.13000000000001,73.0775,75.5,71.13,4.3700000000000045,4.3700000000000045,74.525,76.02,72.17,3.8499999999999943,3.8499999999999943,718197,840472,615695,224777,192900
2018-02-18,68.126,75.83,60.56,15.269999999999996,-15.269999999999996,68.802,76.64,60.6,16.04,-14.550000000000004,65.69800000000001,74.98,58.53,16.450000000000003,-14.870000000000005,66.544,75.22,60.05,15.170000000000002,-13.310000000000002,2838805,7423286,964419,6458867,524120
2018-02-25,61.936,62.68,60.91,1.7700000000000031,-0.8100000000000023,62.818,63.47,61.94,1.5300000000000011,0.1700000000000017,61.464,62.03,60.91,1.1200000000000045,-0.6400000000000006,62.314,63.0,61.32,1.6799999999999997,0.46000000000000085,1535825,2714532,1019957,1694575,-1635281
2018-03-04,63.79,64.71,62.86,1.8499999999999943,1.499999999999993,64.158,65.15,63.21,1.9400000000000048,1.9400000000000048,63.308,64.39,62.43,1.9600000000000009,1.9600000000000009,64.046,64.87,63.12,1.750000000000007,1.750000000000007,926558,1292624,599346,693278,-350923
2018-03-11,64.302,65.2,63.34,1.8599999999999994,-1.5100000000000051,64.544,65.28,63.8,1.480000000000004,-1.2800000000000011,63.384,64.43,62.51,1.9200000000000088,-1.6400000000000077,63.774,64.62,62.97,1.6500000000000057,-1.6500000000000057,683451,849621,452505,397116,-246257
2018-03-18,61.012,63.05,59.0,4.049999999999997,-4.049999999999997,61.262,63.25,59.1,4.149999999999999,-4.149999999999999,59.598,61.97,56.64,5.329999999999998,-5.329999999999998,60.144,62.29,58.49,3.799999999999997,-3.4499999999999957,1170495,1598216,773227,824989,373226
2018-03-25,58.85,59.17,58.5,0.6700000000000017,-0.6700000000000017,59.335,59.73,58.93,0.7999999999999972,-0.7999999999999972,58.0675,58.51,57.27,1.2399999999999949,-1.2199999999999989,58.54,58.94,57.94,1.0,-1.0,920209,1388386,646924,741462,-538600
2018-04-01,58.19,58.54,57.46,1.0799999999999983,0.020000000000003126,58.556,58.86,58.34,0.519999999999996,-0.06999999999999318,57.403999999999996,58.13,56.98,1.1500000000000057,-0.13000000000000256,57.998,58.57,57.11,1.4600000000000009,-0.8200000000000003,738871,935241,572889,362352,-116774
2018-04-08,58.352,59.5,57.36,2.1400000000000006,1.8299999999999983,59.11,60.36,57.91,2.450000000000003,2.450000000000003,57.852,58.82,56.76,2.0600000000000023,2.0600000000000023,58.774,60.18,57.81,2.3699999999999974,2.3699999999999974,983244,1131502,893790,237712,-143146
2018-04-15,60.734,61.38,60.34,1.0399999999999991,-0.05999999999999517,61.392,61.77,60.7,1.0700000000000003,0.39000000000000057,60.196,60.68,59.8,0.8800000000000026,0.21000000000000085,60.83,61.47,60.36,1.1099999999999994,0.5100000000000051,707146,1003349,525128,478221,-229501
2018-04-22,61.187999999999995,61.47,60.83,0.6400000000000006,-0.14000000000000057,61.548,62.08,61.19,0.8900000000000006,-0.769999999999996,60.275999999999996,60.99,58.65,2.3400000000000034,-2.0700000000000003,60.586,61.25,58.71,2.539999999999999,-2.3599999999999994,1219502,1678125,634163,1043962,436730
2018-04-29,59.97,64.08,58.68,5.399999999999999,5.3799999999999955,61.524,64.89,58.89,6.0,5.420000000000002,59.344,63.23,57.56,5.669999999999995,5.669999999999995,60.996,63.95,58.69,5.260000000000005,5.260000000000005,1383347,2014454,1078457,935997,150640
2018-05-06,64.024,64.3,63.82,0.4799999999999969,0.4799999999999969,64.292,64.69,63.92,0.769999999999996,0.769999999999996,63.444,63.86,63.02,0.8399999999999963,0.5100000000000051,64.034,64.25,63.72,0.5300000000000011,0.4099999999999966,656328,838844,478526,360318,-238772
2018-05-13,63.842,63.93,63.76,0.1700000000000017,0.030000000000001137,64.118,64.39,63.93,0.46000000000000085,-0.35999999999999943,63.466,63.63,63.32,0.3100000000000023,0.10000000000000142,63.82,63.87,63.77,0.09999999999999432,-0.00999999999999801,688447,1052762,430239,622523,-256479
2018-05-20,63.525000000000006,64.09,63.09,1.0,-1.0,63.8725,64.37,63.68,0.6900000000000048,-0.6900000000000048,63.1275,63.54,62.9,0.6400000000000006,-0.46999999999999886,63.3975,63.59,63.25,0.3400000000000034,-0.29000000000000625,477837,581531,340608,240923,-240923
2018-05-27,63.726,64.31,62.98,1.3300000000000054,1.3300000000000054,64.146,64.55,63.06,1.4899999999999949,1.3100000000000023,63.06,63.75,62.23,1.5200000000000031,0.980000000000004,63.568,64.31,62.73,1.5800000000000054,0.5100000000000051,639169,855716,554150,301566,-82901
2018-06-03,63.758,64.53,63.09,1.4399999999999977,1.3800000000000026,64.238,64.72,63.59,1.1299999999999955,1.1299999999999955,63.348,64.2,62.41,1.7900000000000063,1.7900000000000063,64.004,64.6,63.07,1.529999999999994,1.3600000000000065,566890,749088,366653,382435,-316639
2018-06-10,64.216,64.75,63.8,0.9500000000000028,-0.75,64.482,64.75,64.28,0.46999999999999886,-0.45000000000000284,63.766,64.32,63.58,0.7399999999999949,-0.6999999999999957,64.068,64.58,63.72,0.8599999999999994,-0.8599999999999994,779736,1564741,288959,1275782,773925
2018-06-17,63.39,64.06,62.8,1.2600000000000051,0.7100000000000009,64.128,65.37,63.45,1.9200000000000017,1.5100000000000051,63.038000000000004,63.75,62.62,1.1300000000000026,0.9099999999999966,63.654,64.8,62.83,1.9699999999999989,1.5899999999999963,711243,941731,394066,547665,105112
2018-06-24,64.656,65.0,63.59,1.4099999999999966,0.030000000000001137,65.256,65.72,64.79,0.9299999999999926,-0.2600000000000051,63.984,64.79,63.28,1.5100000000000051,0.46999999999999886,64.708,65.29,63.65,1.6400000000000077,0.20000000000000284,677602,891987,530727,361260,55531
2018-07-01,64.955,66.17,63.09,3.0799999999999983,1.0600000000000023,66.00999999999999,66.81,65.44,1.3700000000000045,1.3700000000000045,64.725,66.07,63.09,2.9799999999999898,1.519999999999996,65.7075,66.52,64.99,1.5300000000000011,1.5300000000000011,687415,1064241,276696,787545,461114
2018-07-08,67.774,68.85,66.79,2.059999999999988,2.059999999999988,68.118,69.02,66.85,2.1700000000000017,2.1700000000000017,67.22,68.23,66.28,1.9500000000000028,1.4099999999999966,67.814,68.86,66.81,2.049999999999997,1.009999999999991,1116016,1434171,924135,510036,359551
2018-07-15,67.6,68.17,67.28,0.8900000000000006,0.6400000000000006,68.262,69.06,67.69,1.3700000000000045,1.1800000000000068,67.2,67.7,66.81,0.8900000000000006,0.8400000000000034,67.914,68.85,67.25,1.5999999999999943,1.5999999999999943,659259,761753,588601,173152,112891
2018-07-22,69.83,70.67,69.0,1.6700000000000017,1.5600000000000023,70.402,71.3,69.44,1.8599999999999994,1.460000000000008,69.326,70.29,68.66,1.6300000000000097,0.6400000000000006,69.86800000000001,70.56,69.15,1.4099999999999966,0.28000000000000114,894302,1101695,607576,494119,-13674
2018-07-29,66.682,70.75,61.74,9.009999999999998,-7.640000000000001,68.282,71.43,62.92,8.510000000000005,-7.6299999999999955,66.084,70.3,60.75,9.549999999999997,-7.579999999999998,67.048,70.97,61.66,9.310000000000002,-7.729999999999997,1715580,3628858,823159,2805699,915701
2018-08-05,61.84,62.49,61.39,1.1000000000000014,-0.6499999999999986,62.228,62.86,61.56,1.2999999999999972,-0.9299999999999997,61.058,61.81,59.73,2.0800000000000054,-2.0800000000000054,61.43,62.38,60.01,2.3700000000000045,-2.3700000000000045,823311,882374,776284,106090,96839
2018-08-12,60.908,61.55,60.1,1.4499999999999957,1.4499999999999957,61.522,62.03,60.92,1.1099999999999994,1.1099999999999994,60.532,61.35,59.58,1.7700000000000031,1.4400000000000048,61.192,61.68,60.46,1.2199999999999989,1.2199999999999989,725359,1418905,412348,1006557,-1006557
2018-08-19,61.63,62.1,61.25,0.8500000000000014,-0.17999999999999972,62.292,62.42,62.2,0.21999999999999886,0.0,61.32,61.68,61.1,0.5799999999999983,-0.3399999999999963,61.606,62.19,61.32,0.8699999999999974,-0.4099999999999966,645467,947098,453568,493530,-20796
2018-08-26,62.03,62.39,61.79,0.6000000000000014,0.10999999999999943,62.42,62.78,62.16,0.6200000000000045,-0.2600000000000051,61.64,62.12,61.22,0.8999999999999986,-0.5200000000000031,61.96,62.25,61.69,0.5600000000000023,-0.5600000000000023,486937,642915,360603,282312,-585
2018-09-02,61.885999999999996,62.12,61.54,0.5799999999999983,0.46000000000000085,62.444,62.66,62.24,0.4199999999999946,0.01999999999999602,61.45,61.75,61.15,0.6000000000000014,0.6000000000000014,61.94,62.14,61.82,0.3200000000000003,-0.21999999999999886,400220,508942,336472,172470,-66058
2018-09-09,61.41,61.94,60.93,1.009999999999998,0.14000000000000057,61.974,62.8,61.28,1.519999999999996,0.6599999999999966,60.518,61.43,59.96,1.4699999999999989,0.740000000000002,61.391999999999996,61.87,60.92,0.9499999999999957,0.4299999999999997,952550,1493400,553718,939682,754282
2018-09-16,61.858,62.25,61.48,0.7700000000000031,-0.22000000000000597,62.106,62.49,61.65,0.8400000000000034,-0.8400000000000034,61.236,61.65,60.26,1.3900000000000006,-1.3900000000000006,61.618,62.36,60.55,1.8100000000000023,-1.8100000000000023,707288,1372983,438233,934750,-144643
2018-09-23,59.692,60.7,58.28,2.4200000000000017,-1.75,60.194,61.78,58.68,3.1000000000000014,-1.7800000000000011,58.514,60.26,56.38,3.8799999999999955,-2.940000000000005,59.102,60.69,57.39,3.299999999999997,-3.299999999999997,898844,1324230,545987,778243,327401
