Date,EXPDStock_Open_average,EXPDStock_Open_max,EXPDStock_Open_min,EXPDStock_Open_volatility,EXPDStock_Open_change,EXPDStock_High_average,EXPDStock_High_max,EXPDStock_High_min,EXPDStock_High_volatility,EXPDStock_High_change,EXPDStock_Low_average,EXPDStock_Low_max,EXPDStock_Low_min,EXPDStock_Low_volatility,EXPDStock_Low_change,EXPDStock_Close_average,EXPDStock_Close_max,EXPDStock_Close_min,EXPDStock_Close_volatility,EXPDStock_Close_change,EXPDStock_Volume_average,EXPDStock_Volume_max,EXPDStock_Volume_min,EXPDStock_Volume_volatility,EXPDStock_Volume_change
2018-01-14,66.2275,66.76,65.6,1.1600000000000108,-0.35999999999999943,66.50999999999999,66.76,66.35,0.4100000000000108,-0.21000000000000796,65.4975,66.0,65.07,0.9300000000000068,0.9300000000000068,66.0075,66.4,65.47,0.9300000000000068,0.9300000000000068,919660,1142658,691942,450716,-214203
2018-01-21,66.69,67.06,66.22,0.8400000000000034,0.4399999999999977,67.126,67.54,66.48,1.0600000000000023,0.7000000000000028,64.926,66.27,60.89,5.3799999999999955,-4.8700000000000045,66.828,67.05,66.44,0.6099999999999994,0.6099999999999994,847311,1165069,501716,663353,181372
2018-01-28,65.35,66.9,64.33,2.5700000000000074,-2.5700000000000074,65.91799999999999,67.33,64.57,2.760000000000005,-2.760000000000005,64.6,66.14,63.33,2.8100000000000023,-2.8100000000000023,64.872,66.27,63.61,2.6599999999999966,-2.6599999999999966,1085898,1607800,621193,986607,344382
2018-02-04,61.756,63.46,60.7,2.759999999999998,-2.759999999999998,62.576,64.01,61.1,2.9100000000000037,-2.9100000000000037,60.548,61.75,59.1,2.6499999999999986,-2.6499999999999986,61.352,62.13,60.36,1.7700000000000031,-1.1600000000000037,1600027,1804620,1370094,434526,-434526
2018-02-11,62.708,64.0,60.76,3.240000000000002,3.1600000000000037,63.704,64.42,62.4,2.020000000000003,2.020000000000003,62.268,63.47,60.7,2.769999999999996,2.769999999999996,63.494,64.19,62.37,1.8200000000000003,1.750000000000007,1730004,2954213,1226886,1727327,1136368
2018-02-18,63.7,64.48,62.1,2.3800000000000026,0.46000000000000796,65.215,65.7,64.87,0.8299999999999983,0.3500000000000085,62.894999999999996,64.48,60.87,3.6100000000000065,3.6100000000000065,63.945,65.52,61.93,3.5899999999999963,3.5899999999999963,1955393,2974972,1340489,1634483,-1634483
2018-02-25,65.15,66.87,62.4,4.470000000000006,-3.309999999999995,65.96,67.63,63.46,4.169999999999995,-3.710000000000001,64.148,65.51,62.09,3.4200000000000017,-3.4200000000000017,64.7,66.73,63.01,3.720000000000006,-3.450000000000003,1374900,1746499,1137551,608948,-24219
2018-03-04,63.322,63.74,62.95,0.7899999999999991,0.5700000000000003,63.87,64.88,63.22,1.6599999999999966,1.3199999999999932,62.738,63.51,62.01,1.5,1.5,63.699999999999996,64.74,63.04,1.6999999999999957,1.249999999999993,1525085,2277652,990874,1286778,-1175337
2018-03-11,64.6,65.35,63.73,1.6199999999999974,-1.220000000000006,64.876,65.45,64.26,1.1899999999999977,-0.7399999999999949,64.06,64.82,63.36,1.4599999999999937,-1.2399999999999949,64.284,65.06,63.7,1.3599999999999994,-0.6000000000000085,1214135,1643796,849632,794164,419126
2018-03-18,63.788,64.41,62.65,1.759999999999998,-1.3400000000000034,64.41,64.92,64.02,0.9000000000000057,-0.3200000000000074,62.912,64.09,60.8,3.2900000000000063,-2.5,63.152,64.22,60.88,3.3399999999999963,-3.249999999999993,1097860,1512864,688127,824737,448202
2018-03-25,62.065,62.55,61.78,0.769999999999996,-0.07000000000000028,63.0775,64.04,62.51,1.5300000000000082,1.3200000000000074,61.4125,61.7,61.3,0.4000000000000057,0.4000000000000057,62.22,63.3,61.62,1.6799999999999997,0.9699999999999989,1058720,1290304,715040,575264,66196
2018-04-01,63.22,64.1,62.62,1.4799999999999969,0.00999999999999801,63.826,64.44,63.39,1.0499999999999972,-0.10999999999999943,61.626,62.72,60.85,1.8699999999999974,-0.47000000000000597,62.986000000000004,64.03,61.59,2.4399999999999977,-0.6599999999999966,1375154,1717366,917977,799389,-50797
2018-04-08,62.942,64.41,61.81,2.5999999999999943,2.5999999999999943,63.652,64.79,62.42,2.3700000000000045,2.3700000000000045,62.376,63.24,61.24,2.0,2.0,63.104,63.98,61.51,2.469999999999999,2.210000000000001,1079092,1465717,706995,758722,475615
2018-04-15,64.874,65.37,64.13,1.240000000000009,0.4399999999999977,65.196,65.69,64.78,0.9099999999999966,-0.21999999999999886,64.08,64.71,63.63,1.0799999999999912,-0.4999999999999929,64.676,65.47,64.2,1.269999999999996,-0.3400000000000034,1062104,1379222,811256,567966,-323972
2018-04-22,64.206,64.77,63.64,1.1299999999999955,-0.3500000000000014,64.596,64.92,64.43,0.4899999999999949,0.07000000000000739,63.39,63.97,62.98,0.990000000000002,-0.46000000000000085,64.144,64.54,63.7,0.8400000000000034,0.2400000000000091,791038,898056,701346,196710,167120
2018-04-29,63.544,64.72,62.62,2.1000000000000014,-2.1000000000000014,64.126,64.99,63.5,1.4899999999999949,-1.2399999999999949,62.632,63.76,61.69,2.0700000000000003,-1.6699999999999946,63.492,64.07,62.99,1.0799999999999912,-0.3200000000000003,958092,1364088,728974,635114,-306557
2018-05-06,67.706,71.34,63.6,7.740000000000002,7.740000000000002,70.046,73.04,64.27,8.77000000000001,8.77000000000001,67.032,71.22,63.44,7.780000000000001,7.780000000000001,69.624,72.35,63.97,8.379999999999995,8.379999999999995,2251168,4637068,1392131,3244937,-786
2018-05-13,71.968,72.35,71.72,0.6299999999999955,-0.6299999999999955,72.614,73.05,72.32,0.730000000000004,-0.5999999999999943,71.688,72.04,71.5,0.5400000000000063,-0.5,72.054,72.22,71.89,0.3299999999999983,-0.030000000000001137,1091256,1315990,867192,448798,-431187
2018-05-20,73.146,73.69,72.25,1.4399999999999977,1.4399999999999977,73.906,74.22,73.67,0.5499999999999972,0.4899999999999949,72.774,73.68,71.62,2.0600000000000023,2.0600000000000023,73.556,73.81,73.31,0.5,0.5,1001440,1239438,495414,744024,-744024
2018-05-27,74.1325,75.03,73.35,1.6800000000000068,1.6800000000000068,75.245,75.9,73.84,2.0600000000000023,2.0600000000000023,73.78,74.89,72.8,2.0900000000000034,2.0900000000000034,74.7125,75.62,73.37,2.25,2.25,1690497,2139085,1003322,1135763,880522
2018-06-03,75.88000000000001,76.79,75.09,1.7000000000000028,0.21999999999999886,76.538,76.9,76.02,0.8800000000000097,0.29999999999999716,75.116,75.67,74.33,1.3400000000000034,0.6299999999999955,76.066,76.8,75.11,1.6899999999999977,1.4099999999999966,1344525,1695930,896639,799291,-752819
2018-06-10,77.028,78.03,75.94,2.0900000000000034,0.4900000000000091,77.818,78.16,77.13,1.0300000000000011,-0.4900000000000091,76.532,76.95,75.94,1.0100000000000051,0.21999999999999886,77.218,78.03,76.77,1.2600000000000051,-0.15000000000000568,1519878,2037257,1109004,928253,-33718
2018-06-17,75.566,76.58,74.65,1.9299999999999926,-0.9299999999999926,75.94800000000001,76.93,75.43,1.5,-0.9500000000000028,74.452,76.05,73.76,2.289999999999992,-2.1400000000000006,75.122,76.75,74.02,2.730000000000004,-2.730000000000004,1583430,2327265,887079,1440186,752049
2018-06-24,72.822,73.44,71.93,1.509999999999991,-0.3499999999999943,73.59,74.04,73.05,0.9900000000000091,0.6000000000000085,72.08,72.85,71.43,1.4199999999999875,0.9299999999999926,72.684,73.1,72.14,0.9599999999999937,0.5499999999999972,1308979,1470448,1236136,234312,-54781
2018-07-01,72.7525,73.83,72.14,1.6899999999999977,-0.4899999999999949,73.1725,73.83,72.3,1.5300000000000011,-1.3700000000000045,71.8375,72.63,71.08,1.5499999999999972,-1.5499999999999972,72.44749999999999,73.37,71.85,1.5200000000000102,-1.5200000000000102,1270251,1781555,718787,1062768,545052
2018-07-08,72.672,73.45,71.46,1.990000000000009,0.38000000000000966,73.432,73.79,73.11,0.6800000000000068,0.22000000000001307,72.156,72.59,71.46,1.1300000000000097,0.3100000000000023,73.0,73.3,72.52,0.7800000000000011,-0.06999999999999318,1135537,1695021,825810,869211,-751893
2018-07-15,72.80799999999999,73.52,72.21,1.3100000000000023,-0.5300000000000011,73.366,73.92,72.6,1.3200000000000074,-0.28000000000000114,72.214,72.54,71.72,0.8200000000000074,0.5200000000000102,72.848,73.42,72.25,1.1700000000000017,1.0900000000000034,958688,1110915,635879,475036,-77345
2018-07-22,74.646,75.63,73.65,1.9799999999999898,1.9799999999999898,75.508,76.19,74.12,2.069999999999993,1.6999999999999886,73.956,74.77,73.15,1.6199999999999903,1.6199999999999903,74.942,76.05,73.85,2.200000000000003,1.4500000000000028,1385270,2092274,621965,1470309,-468785
