Date,Guggenheim SP High Income InfrastrEtf_Open_average,Guggenheim SP High Income InfrastrEtf_Open_max,Guggenheim SP High Income InfrastrEtf_Open_min,Guggenheim SP High Income InfrastrEtf_Open_volatility,Guggenheim SP High Income InfrastrEtf_Open_change,Guggenheim SP High Income InfrastrEtf_High_average,Guggenheim SP High Income InfrastrEtf_High_max,Guggenheim SP High Income InfrastrEtf_High_min,Guggenheim SP High Income InfrastrEtf_High_volatility,Guggenheim SP High Income InfrastrEtf_High_change,Guggenheim SP High Income InfrastrEtf_Low_average,Guggenheim SP High Income InfrastrEtf_Low_max,Guggenheim SP High Income InfrastrEtf_Low_min,Guggenheim SP High Income InfrastrEtf_Low_volatility,Guggenheim SP High Income InfrastrEtf_Low_change,Guggenheim SP High Income InfrastrEtf_Close_average,Guggenheim SP High Income InfrastrEtf_Close_max,Guggenheim SP High Income InfrastrEtf_Close_min,Guggenheim SP High Income InfrastrEtf_Close_volatility,Guggenheim SP High Income InfrastrEtf_Close_change
2018-07-08,26.75,26.75,26.75,0.0,0.0,26.89,26.89,26.89,0.0,0.0,26.75,26.75,26.75,0.0,0.0,26.8,26.8,26.8,0.0,0.0
2018-07-15,26.84,26.84,26.84,0.0,0.0,26.94,26.94,26.94,0.0,0.0,26.78,26.78,26.78,0.0,0.0,26.85,26.85,26.85,0.0,0.0
2018-07-22,27.0,27.0,27.0,0.0,0.0,27.16,27.16,27.16,0.0,0.0,26.96,26.96,26.96,0.0,0.0,27.0,27.0,27.0,0.0,0.0
2018-07-29,26.87,26.87,26.87,0.0,0.0,27.06,27.06,27.06,0.0,0.0,26.87,26.87,26.87,0.0,0.0,26.97,26.97,26.97,0.0,0.0
2018-08-05,26.91,26.91,26.91,0.0,0.0,26.91,26.91,26.91,0.0,0.0,26.7,26.7,26.7,0.0,0.0,26.79,26.79,26.79,0.0,0.0
2018-08-12,26.7,26.7,26.7,0.0,0.0,27.01,27.01,27.01,0.0,0.0,26.7,26.7,26.7,0.0,0.0,26.99,26.99,26.99,0.0,0.0
2018-08-19,26.96,26.96,26.96,0.0,0.0,27.06,27.06,27.06,0.0,0.0,26.96,26.96,26.96,0.0,0.0,27.06,27.06,27.06,0.0,0.0
2018-08-26,26.79,26.79,26.79,0.0,0.0,26.89,26.89,26.89,0.0,0.0,26.64,26.64,26.64,0.0,0.0,26.79,26.79,26.79,0.0,0.0
2018-09-02,26.43,26.43,26.43,0.0,0.0,26.5,26.5,26.5,0.0,0.0,26.25,26.25,26.25,0.0,0.0,26.49,26.49,26.49,0.0,0.0
2018-09-09,26.4,26.4,26.4,0.0,0.0,26.41,26.41,26.41,0.0,0.0,26.39,26.39,26.39,0.0,0.0,26.39,26.39,26.39,0.0,0.0
2018-09-16,26.52,26.52,26.52,0.0,0.0,26.65,26.65,26.65,0.0,0.0,26.52,26.52,26.52,0.0,0.0,26.65,26.65,26.65,0.0,0.0
2018-09-23,25.76,25.76,25.76,0.0,0.0,26.0,26.0,26.0,0.0,0.0,25.76,25.76,25.76,0.0,0.0,26.0,26.0,26.0,0.0,0.0
2018-09-30,25.99,25.99,25.99,0.0,0.0,26.23,26.23,26.23,0.0,0.0,25.95,25.95,25.95,0.0,0.0,26.16,26.16,26.16,0.0,0.0
2018-10-07,25.4,25.4,25.4,0.0,0.0,25.4,25.4,25.4,0.0,0.0,25.01,25.01,25.01,0.0,0.0,25.1,25.1,25.1,0.0,0.0
2018-10-14,25.42,25.42,25.42,0.0,0.0,25.64,25.64,25.64,0.0,0.0,25.42,25.42,25.42,0.0,0.0,25.61,25.61,25.61,0.0,0.0
2018-10-21,24.34,24.34,24.34,0.0,0.0,24.67,24.67,24.67,0.0,0.0,24.34,24.34,24.34,0.0,0.0,24.58,24.58,24.58,0.0,0.0
2018-10-28,24.99,24.99,24.99,0.0,0.0,25.0,25.0,25.0,0.0,0.0,24.81,24.81,24.81,0.0,0.0,24.87,24.87,24.87,0.0,0.0
2018-11-04,25.39,25.39,25.39,0.0,0.0,25.52,25.52,25.52,0.0,0.0,25.39,25.39,25.39,0.0,0.0,25.49,25.49,25.49,0.0,0.0
2018-11-11,25.15,25.15,25.15,0.0,0.0,25.36,25.36,25.36,0.0,0.0,25.15,25.15,25.15,0.0,0.0,25.36,25.36,25.36,0.0,0.0
2018-11-18,25.12,25.12,25.12,0.0,0.0,25.24,25.24,25.24,0.0,0.0,25.01,25.01,25.01,0.0,0.0,25.24,25.24,25.24,0.0,0.0
2018-11-25,25.25,25.25,25.25,0.0,0.0,25.45,25.45,25.45,0.0,0.0,25.23,25.23,25.23,0.0,0.0,25.35,25.35,25.35,0.0,0.0
2018-12-02,25.52,25.52,25.52,0.0,0.0,25.61,25.61,25.61,0.0,0.0,25.27,25.27,25.27,0.0,0.0,25.29,25.29,25.29,0.0,0.0
2018-12-09,25.25,25.25,25.25,0.0,0.0,25.28,25.28,25.28,0.0,0.0,25.18,25.18,25.18,0.0,0.0,25.2,25.2,25.2,0.0,0.0
2018-12-16,24.0,24.0,24.0,0.0,0.0,24.16,24.16,24.16,0.0,0.0,23.58,23.58,23.58,0.0,0.0,23.58,23.58,23.58,0.0,0.0
2018-12-23,23.36,23.36,23.36,0.0,0.0,23.56,23.56,23.56,0.0,0.0,23.32,23.32,23.32,0.0,0.0,23.56,23.56,23.56,0.0,0.0
2018-12-30,23.77,23.77,23.77,0.0,0.0,24.47,24.47,24.47,0.0,0.0,23.77,23.77,23.77,0.0,0.0,24.36,24.36,24.36,0.0,0.0
2019-01-06,25.0,25.0,25.0,0.0,0.0,25.13,25.13,25.13,0.0,0.0,25.0,25.0,25.0,0.0,0.0,25.07,25.07,25.07,0.0,0.0
2019-01-13,25.26,25.26,25.26,0.0,0.0,25.32,25.32,25.32,0.0,0.0,25.25,25.25,25.25,0.0,0.0,25.27,25.27,25.27,0.0,0.0
2019-01-20,25.3,25.3,25.3,0.0,0.0,25.41,25.41,25.41,0.0,0.0,25.24,25.24,25.24,0.0,0.0,25.33,25.33,25.33,0.0,0.0
2019-01-27,25.7,25.7,25.7,0.0,0.0,25.85,25.85,25.85,0.0,0.0,25.68,25.68,25.68,0.0,0.0,25.8,25.8,25.8,0.0,0.0
2019-02-03,25.61,25.61,25.61,0.0,0.0,25.63,25.63,25.63,0.0,0.0,25.54,25.54,25.54,0.0,0.0,25.61,25.61,25.61,0.0,0.0
2019-02-10,26.05,26.05,26.05,0.0,0.0,26.26,26.26,26.26,0.0,0.0,26.05,26.05,26.05,0.0,0.0,26.2,26.2,26.2,0.0,0.0
2019-02-17,26.08,26.08,26.08,0.0,0.0,26.23,26.23,26.23,0.0,0.0,26.08,26.08,26.08,0.0,0.0,26.17,26.17,26.17,0.0,0.0
2019-02-24,26.37,26.37,26.37,0.0,0.0,26.37,26.37,26.37,0.0,0.0,26.21,26.21,26.21,0.0,0.0,26.25,26.25,26.25,0.0,0.0
2019-03-03,25.92,25.92,25.92,0.0,0.0,26.08,26.08,26.08,0.0,0.0,25.92,25.92,25.92,0.0,0.0,26.04,26.04,26.04,0.0,0.0
2019-03-10,26.56,26.56,26.56,0.0,0.0,26.67,26.67,26.67,0.0,0.0,26.52,26.52,26.52,0.0,0.0,26.59,26.59,26.59,0.0,0.0
2019-03-17,26.46,26.46,26.46,0.0,0.0,26.48,26.48,26.48,0.0,0.0,26.3,26.3,26.3,0.0,0.0,26.32,26.32,26.32,0.0,0.0
2019-03-24,26.38,26.38,26.38,0.0,0.0,26.46,26.46,26.46,0.0,0.0,26.32,26.32,26.32,0.0,0.0,26.32,26.32,26.32,0.0,0.0
2019-03-31,26.44,26.44,26.44,0.0,0.0,26.56,26.56,26.56,0.0,0.0,26.44,26.44,26.44,0.0,0.0,26.56,26.56,26.56,0.0,0.0
2019-04-07,26.67,26.67,26.67,0.0,0.0,26.67,26.67,26.67,0.0,0.0,26.55,26.55,26.55,0.0,0.0,26.62,26.62,26.62,0.0,0.0
2019-04-14,26.25,26.25,26.25,0.0,0.0,26.34,26.34,26.34,0.0,0.0,26.25,26.25,26.25,0.0,0.0,26.25,26.25,26.25,0.0,0.0
2019-04-21,26.1,26.1,26.1,0.0,0.0,26.13,26.13,26.13,0.0,0.0,26.06,26.06,26.06,0.0,0.0,26.11,26.11,26.11,0.0,0.0
2019-04-28,25.91,25.91,25.91,0.0,0.0,26.15,26.15,26.15,0.0,0.0,25.91,25.91,25.91,0.0,0.0,26.07,26.07,26.07,0.0,0.0
2019-05-05,25.94,25.94,25.94,0.0,0.0,26.2,26.2,26.2,0.0,0.0,25.68,25.68,25.68,0.0,0.0,26.14,26.14,26.14,0.0,0.0
2019-05-12,26.3,26.3,26.3,0.0,0.0,26.36,26.36,26.36,0.0,0.0,26.28,26.28,26.28,0.0,0.0,26.28,26.28,26.28,0.0,0.0
2019-05-19,26.14,26.14,26.14,0.0,0.0,26.25,26.25,26.25,0.0,0.0,26.08,26.08,26.08,0.0,0.0,26.2,26.2,26.2,0.0,0.0
2019-05-26,25.49,25.49,25.49,0.0,0.0,25.73,25.73,25.73,0.0,0.0,25.49,25.49,25.49,0.0,0.0,25.7,25.7,25.7,0.0,0.0
2019-06-02,26.52,26.52,26.52,0.0,0.0,26.63,26.63,26.63,0.0,0.0,26.52,26.52,26.52,0.0,0.0,26.63,26.63,26.63,0.0,0.0
2019-06-09,26.43,26.43,26.43,0.0,0.0,26.43,26.43,26.43,0.0,0.0,26.22,26.22,26.22,0.0,0.0,26.31,26.31,26.31,0.0,0.0
2019-06-16,26.93,26.93,26.93,0.0,0.0,27.04,27.04,27.04,0.0,0.0,26.9,26.9,26.9,0.0,0.0,26.98,26.98,26.98,0.0,0.0
2019-06-23,26.42,26.42,26.42,0.0,0.0,26.74,26.74,26.74,0.0,0.0,26.42,26.42,26.42,0.0,0.0,26.7,26.7,26.7,0.0,0.0
2019-06-30,26.67,26.67,26.67,0.0,0.0,26.9,26.9,26.9,0.0,0.0,26.67,26.67,26.67,0.0,0.0,26.89,26.89,26.89,0.0,0.0
2019-07-07,26.95,26.95,26.95,0.0,0.0,27.04,27.04,27.04,0.0,0.0,26.95,26.95,26.95,0.0,0.0,27.02,27.02,27.02,0.0,0.0
2019-07-14,26.99,26.99,26.99,0.0,0.0,26.99,26.99,26.99,0.0,0.0,26.85,26.85,26.85,0.0,0.0,26.9,26.9,26.9,0.0,0.0
2019-07-21,26.66,26.66,26.66,0.0,0.0,26.73,26.73,26.73,0.0,0.0,26.66,26.66,26.66,0.0,0.0,26.7,26.7,26.7,0.0,0.0
2019-07-28,26.33,26.33,26.33,0.0,0.0,26.33,26.33,26.33,0.0,0.0,26.06,26.06,26.06,0.0,0.0,26.16,26.16,26.16,0.0,0.0
2019-08-04,25.85,25.85,25.85,0.0,0.0,25.85,25.85,25.85,0.0,0.0,25.62,25.62,25.62,0.0,0.0,25.77,25.77,25.77,0.0,0.0
2019-08-11,25.18,25.18,25.18,0.0,0.0,25.46,25.46,25.46,0.0,0.0,25.18,25.18,25.18,0.0,0.0,25.46,25.46,25.46,0.0,0.0
2019-08-18,25.56,25.56,25.56,0.0,0.0,25.67,25.67,25.67,0.0,0.0,25.22,25.22,25.22,0.0,0.0,25.23,25.23,25.23,0.0,0.0
2019-08-25,25.74,25.74,25.74,0.0,0.0,25.77,25.77,25.77,0.0,0.0,25.68,25.68,25.68,0.0,0.0,25.77,25.77,25.77,0.0,0.0
2019-09-01,26.08,26.08,26.08,0.0,0.0,26.17,26.17,26.17,0.0,0.0,26.08,26.08,26.08,0.0,0.0,26.14,26.14,26.14,0.0,0.0
2019-09-08,26.63,26.63,26.63,0.0,0.0,26.67,26.67,26.67,0.0,0.0,26.61,26.61,26.61,0.0,0.0,26.62,26.62,26.62,0.0,0.0
2019-09-15,27.52,27.52,27.52,0.0,0.0,27.57,27.57,27.57,0.0,0.0,27.44,27.44,27.44,0.0,0.0,27.48,27.48,27.48,0.0,0.0
2019-09-22,27.14,27.14,27.14,0.0,0.0,27.32,27.32,27.32,0.0,0.0,27.12,27.12,27.12,0.0,0.0,27.13,27.13,27.13,0.0,0.0
2019-09-29,26.83,26.83,26.83,0.0,0.0,26.97,26.97,26.97,0.0,0.0,26.78,26.78,26.78,0.0,0.0,26.97,26.97,26.97,0.0,0.0
2019-10-06,27.16,27.16,27.16,0.0,0.0,27.29,27.29,27.29,0.0,0.0,27.16,27.16,27.16,0.0,0.0,27.2,27.2,27.2,0.0,0.0
2019-10-13,27.35,27.35,27.35,0.0,0.0,27.35,27.35,27.35,0.0,0.0,27.34,27.34,27.34,0.0,0.0,27.35,27.35,27.35,0.0,0.0
2019-10-20,27.55,27.55,27.55,0.0,0.0,27.6,27.6,27.6,0.0,0.0,27.52,27.52,27.52,0.0,0.0,27.6,27.6,27.6,0.0,0.0
2019-10-27,27.65,27.65,27.65,0.0,0.0,27.65,27.65,27.65,0.0,0.0,27.62,27.62,27.62,0.0,0.0,27.65,27.65,27.65,0.0,0.0
2019-11-03,27.65,27.65,27.65,0.0,0.0,27.76,27.76,27.76,0.0,0.0,27.52,27.52,27.52,0.0,0.0,27.64,27.64,27.64,0.0,0.0
2019-11-10,27.74,27.74,27.74,0.0,0.0,27.76,27.76,27.76,0.0,0.0,27.65,27.65,27.65,0.0,0.0,27.72,27.72,27.72,0.0,0.0
2019-11-17,27.82,27.82,27.82,0.0,0.0,27.87,27.87,27.87,0.0,0.0,27.8,27.8,27.8,0.0,0.0,27.81,27.81,27.81,0.0,0.0
2019-11-24,27.91,27.91,27.91,0.0,0.0,27.91,27.91,27.91,0.0,0.0,27.82,27.82,27.82,0.0,0.0,27.82,27.82,27.82,0.0,0.0
2019-12-01,27.76,27.76,27.76,0.0,0.0,27.98,27.98,27.98,0.0,0.0,27.76,27.76,27.76,0.0,0.0,27.95,27.95,27.95,0.0,0.0
2019-12-08,28.23,28.23,28.23,0.0,0.0,28.39,28.39,28.39,0.0,0.0,28.23,28.23,28.23,0.0,0.0,28.34,28.34,28.34,0.0,0.0
2019-12-15,29.06,29.06,29.06,0.0,0.0,29.06,29.06,29.06,0.0,0.0,28.96,28.96,28.96,0.0,0.0,29.02,29.02,29.02,0.0,0.0
2019-12-22,28.72,28.72,28.72,0.0,0.0,28.83,28.83,28.83,0.0,0.0,28.72,28.72,28.72,0.0,0.0,28.76,28.76,28.76,0.0,0.0
2019-12-29,28.44,28.44,28.44,0.0,0.0,28.61,28.61,28.61,0.0,0.0,28.41,28.41,28.41,0.0,0.0,28.61,28.61,28.61,0.0,0.0
