Date,ERJ_Open_average,ERJ_Open_max,ERJ_Open_min,ERJ_Open_volatility,ERJ_Open_change,ERJ_High_average,ERJ_High_max,ERJ_High_min,ERJ_High_volatility,ERJ_High_change,ERJ_Low_average,ERJ_Low_max,ERJ_Low_min,ERJ_Low_volatility,ERJ_Low_change,ERJ_Close_average,ERJ_Close_max,ERJ_Close_min,ERJ_Close_volatility,ERJ_Close_change,ERJ_Volume_average,ERJ_Volume_max,ERJ_Volume_min,ERJ_Volume_volatility,ERJ_Volume_change
2018-01-14,24.7775,25.09,24.58,0.5100000000000016,-0.3999999999999986,24.915,25.17,24.8,0.370000000000001,-0.370000000000001,24.177500000000002,24.52,23.54,0.9800000000000004,-0.05999999999999872,24.6625,24.78,24.5,0.28000000000000114,-0.10000000000000142,1756471,2071319,1501437,569882,210256
2018-01-21,24.732,25.28,24.06,1.2200000000000024,0.7300000000000004,25.072,25.55,24.34,1.2100000000000009,0.8900000000000006,24.454,24.93,23.9,1.0300000000000011,0.5399999999999991,24.86,25.5,24.13,1.370000000000001,1.0300000000000011,1214278,1590257,709125,881132,881132
2018-01-28,25.582,26.52,25.15,1.370000000000001,1.370000000000001,25.894,26.8,25.48,1.3200000000000003,1.3200000000000003,25.25,25.81,24.99,0.8200000000000003,0.7399999999999984,25.656,26.48,25.25,1.2300000000000004,1.0399999999999991,1436566,1953970,1082719,871251,665787
2018-02-04,26.46,27.07,25.91,1.1600000000000001,-0.10000000000000142,26.836,27.26,26.31,0.9500000000000028,0.19000000000000128,25.688,26.16,25.25,0.9100000000000001,-0.10000000000000142,26.186,27.11,25.38,1.7300000000000004,0.9400000000000013,1570907,2650570,931728,1718842,419955
2018-02-11,26.784,27.09,26.55,0.5399999999999991,0.3100000000000023,27.21,27.47,27.01,0.4599999999999973,0.4499999999999993,26.532,26.93,26.11,0.8200000000000003,0.5399999999999991,27.076,27.25,26.82,0.4299999999999997,0.4299999999999997,868696,1189340,666193,523147,273153
2018-02-18,27.5875,27.76,27.31,0.45000000000000284,0.38000000000000256,27.895,28.06,27.78,0.2799999999999976,0.05999999999999872,27.3875,27.48,27.29,0.19000000000000128,0.19000000000000128,27.5825,27.83,27.4,0.4299999999999997,0.22999999999999687,747512,874961,562619,312342,-197912
2018-02-25,27.574,28.53,26.48,2.0500000000000007,-2.0500000000000007,27.712,28.55,26.84,1.7100000000000009,-1.7100000000000009,26.832,27.8,25.94,1.8599999999999994,-1.7699999999999996,27.105999999999998,27.95,26.37,1.5799999999999983,-1.5799999999999983,922288,1323238,685901,637337,245500
2018-03-04,26.15,26.52,25.63,0.8900000000000006,0.08000000000000185,26.548000000000002,27.38,25.76,1.6199999999999974,0.7199999999999989,25.764,26.22,24.43,1.7899999999999991,0.11999999999999744,26.332,27.18,25.47,1.7100000000000009,0.6400000000000006,1161991,2128810,467993,1660817,1198757
2018-03-11,26.382,27.3,25.25,2.0500000000000007,-2.0500000000000007,26.61,27.5,25.47,2.030000000000001,-2.030000000000001,25.762,26.7,25.12,1.5799999999999983,-1.4800000000000004,26.006,26.84,25.36,1.4800000000000004,-1.4499999999999993,1086826,2277309,682543,1594766,-327317
2018-03-18,25.538,26.22,24.89,1.3299999999999983,0.39000000000000057,25.71,26.23,25.09,1.1400000000000006,0.3099999999999987,25.15,25.68,24.56,1.120000000000001,0.35999999999999943,25.36,26.02,24.73,1.2899999999999991,0.5300000000000011,1061705,1322404,572482,749922,470917
