Date,Direxion Daily Russia Bear 3X Shares_etf_Open_average,Direxion Daily Russia Bear 3X Shares_etf_Open_max,Direxion Daily Russia Bear 3X Shares_etf_Open_min,Direxion Daily Russia Bear 3X Shares_etf_Open_volatility,Direxion Daily Russia Bear 3X Shares_etf_Open_change,Direxion Daily Russia Bear 3X Shares_etf_High_average,Direxion Daily Russia Bear 3X Shares_etf_High_max,Direxion Daily Russia Bear 3X Shares_etf_High_min,Direxion Daily Russia Bear 3X Shares_etf_High_volatility,Direxion Daily Russia Bear 3X Shares_etf_High_change,Direxion Daily Russia Bear 3X Shares_etf_Low_average,Direxion Daily Russia Bear 3X Shares_etf_Low_max,Direxion Daily Russia Bear 3X Shares_etf_Low_min,Direxion Daily Russia Bear 3X Shares_etf_Low_volatility,Direxion Daily Russia Bear 3X Shares_etf_Low_change,Direxion Daily Russia Bear 3X Shares_etf_Close_average,Direxion Daily Russia Bear 3X Shares_etf_Close_max,Direxion Daily Russia Bear 3X Shares_etf_Close_min,Direxion Daily Russia Bear 3X Shares_etf_Close_volatility,Direxion Daily Russia Bear 3X Shares_etf_Close_change
2018-05-13,19.05,19.05,19.05,0.0,0.0,19.13,19.13,19.13,0.0,0.0,18.8,18.8,18.8,0.0,0.0,18.93,18.93,18.93,0.0,0.0
2018-05-20,19.1,19.1,19.1,0.0,0.0,19.21,19.21,19.21,0.0,0.0,18.93,18.93,18.93,0.0,0.0,19.14,19.14,19.14,0.0,0.0
2018-05-27,18.91,18.91,18.91,0.0,0.0,19.0,19.0,19.0,0.0,0.0,18.61,18.61,18.61,0.0,0.0,18.61,18.61,18.61,0.0,0.0
2018-06-03,19.49,19.49,19.49,0.0,0.0,20.23,20.23,20.23,0.0,0.0,19.46,19.46,19.46,0.0,0.0,19.6,19.6,19.6,0.0,0.0
2018-06-10,20.76,20.76,20.76,0.0,0.0,21.71,21.71,21.71,0.0,0.0,20.7,20.7,20.7,0.0,0.0,21.52,21.52,21.52,0.0,0.0
2018-06-17,20.6,20.6,20.6,0.0,0.0,20.85,20.85,20.85,0.0,0.0,19.94,19.94,19.94,0.0,0.0,19.99,19.99,19.99,0.0,0.0
2018-06-24,19.76,19.76,19.76,0.0,0.0,19.76,19.76,19.76,0.0,0.0,18.91,18.91,18.91,0.0,0.0,18.99,18.99,18.99,0.0,0.0
2018-07-01,18.48,18.48,18.48,0.0,0.0,18.48,18.48,18.48,0.0,0.0,17.43,17.43,17.43,0.0,0.0,17.47,17.47,17.47,0.0,0.0
2018-07-08,17.21,17.21,17.21,0.0,0.0,17.77,17.77,17.77,0.0,0.0,16.85,16.85,16.85,0.0,0.0,17.29,17.29,17.29,0.0,0.0
2018-07-15,19.38,19.38,19.38,0.0,0.0,19.52,19.52,19.52,0.0,0.0,19.12,19.12,19.12,0.0,0.0,19.15,19.15,19.15,0.0,0.0
2018-07-22,17.97,17.97,17.97,0.0,0.0,18.47,18.47,18.47,0.0,0.0,17.72,17.72,17.72,0.0,0.0,18.23,18.23,18.23,0.0,0.0
2018-07-29,18.5,18.5,18.5,0.0,0.0,18.65,18.65,18.65,0.0,0.0,18.3,18.3,18.3,0.0,0.0,18.59,18.59,18.59,0.0,0.0
2018-08-05,22.51,22.51,22.51,0.0,0.0,23.42,23.42,23.42,0.0,0.0,22.43,22.43,22.43,0.0,0.0,23.14,23.14,23.14,0.0,0.0
2018-08-12,23.09,23.09,23.09,0.0,0.0,23.51,23.51,23.51,0.0,0.0,22.19,22.19,22.19,0.0,0.0,22.27,22.27,22.27,0.0,0.0
2018-08-19,22.9,22.9,22.9,0.0,0.0,22.94,22.94,22.94,0.0,0.0,21.72,21.72,21.72,0.0,0.0,21.83,21.83,21.83,0.0,0.0
2018-08-26,21.82,21.82,21.82,0.0,0.0,22.07,22.07,22.07,0.0,0.0,21.07,21.07,21.07,0.0,0.0,21.36,21.36,21.36,0.0,0.0
2018-09-02,23.85,23.85,23.85,0.0,0.0,24.3,24.3,24.3,0.0,0.0,23.43,23.43,23.43,0.0,0.0,24.2,24.2,24.2,0.0,0.0
2018-09-09,20.73,20.73,20.73,0.0,0.0,21.1,21.1,21.1,0.0,0.0,20.35,20.35,20.35,0.0,0.0,20.88,20.88,20.88,0.0,0.0
2018-09-16,18.41,18.41,18.41,0.0,0.0,18.48,18.48,18.48,0.0,0.0,18.03,18.03,18.03,0.0,0.0,18.11,18.11,18.11,0.0,0.0
2018-09-23,17.05,17.05,17.05,0.0,0.0,17.11,17.11,17.11,0.0,0.0,16.55,16.55,16.55,0.0,0.0,16.85,16.85,16.85,0.0,0.0
2018-09-30,17.72,17.72,17.72,0.0,0.0,18.08,18.08,18.08,0.0,0.0,17.49,17.49,17.49,0.0,0.0,17.65,17.65,17.65,0.0,0.0
2018-10-07,18.0,18.0,18.0,0.0,0.0,18.7,18.7,18.7,0.0,0.0,17.55,17.55,17.55,0.0,0.0,17.57,17.57,17.57,0.0,0.0
2018-10-14,17.82,17.82,17.82,0.0,0.0,18.58,18.58,18.58,0.0,0.0,17.52,17.52,17.52,0.0,0.0,18.17,18.17,18.17,0.0,0.0
2018-10-21,19.98,19.98,19.98,0.0,0.0,20.3,20.3,20.3,0.0,0.0,19.53,19.53,19.53,0.0,0.0,19.75,19.75,19.75,0.0,0.0
2018-10-28,17.52,17.52,17.52,0.0,0.0,17.93,17.93,17.93,0.0,0.0,17.38,17.38,17.38,0.0,0.0,17.5,17.5,17.5,0.0,0.0
2018-11-04,18.36,18.36,18.36,0.0,0.0,18.79,18.79,18.79,0.0,0.0,18.25,18.25,18.25,0.0,0.0,18.58,18.58,18.58,0.0,0.0
2018-11-11,17.68,17.68,17.68,0.0,0.0,18.1,18.1,18.1,0.0,0.0,17.5,17.5,17.5,0.0,0.0,17.58,17.58,17.58,0.0,0.0
2018-11-18,18.56,18.56,18.56,0.0,0.0,18.97,18.97,18.97,0.0,0.0,18.56,18.56,18.56,0.0,0.0,18.73,18.73,18.73,0.0,0.0
2018-11-25,18.27,18.27,18.27,0.0,0.0,18.73,18.73,18.73,0.0,0.0,18.27,18.27,18.27,0.0,0.0,18.56,18.56,18.56,0.0,0.0
2018-12-02,17.11,17.11,17.11,0.0,0.0,17.85,17.85,17.85,0.0,0.0,16.85,16.85,16.85,0.0,0.0,17.82,17.82,17.82,0.0,0.0
2018-12-09,18.78,18.78,18.78,0.0,0.0,19.2,19.2,19.2,0.0,0.0,18.75,18.75,18.75,0.0,0.0,19.2,19.2,19.2,0.0,0.0
2018-12-16,20.43,20.43,20.43,0.0,0.0,21.31,21.31,21.31,0.0,0.0,20.11,20.11,20.11,0.0,0.0,21.01,21.01,21.01,0.0,0.0
2018-12-23,20.64,20.64,20.64,0.0,0.0,21.23,21.23,21.23,0.0,0.0,19.93,19.93,19.93,0.0,0.0,20.36,20.36,20.36,0.0,0.0
2018-12-30,18.85,18.85,18.85,0.0,0.0,18.85,18.85,18.85,0.0,0.0,17.31,17.31,17.31,0.0,0.0,17.54,17.54,17.54,0.0,0.0
2019-01-06,16.55,16.55,16.55,0.0,0.0,16.8,16.8,16.8,0.0,0.0,16.37,16.37,16.37,0.0,0.0,16.56,16.56,16.56,0.0,0.0
2019-01-13,15.77,15.77,15.77,0.0,0.0,15.77,15.77,15.77,0.0,0.0,15.37,15.37,15.37,0.0,0.0,15.56,15.56,15.56,0.0,0.0
2019-01-20,15.2,15.2,15.2,0.0,0.0,15.24,15.24,15.24,0.0,0.0,15.0,15.0,15.0,0.0,0.0,15.07,15.07,15.07,0.0,0.0
2019-01-27,14.16,14.16,14.16,0.0,0.0,14.3,14.3,14.3,0.0,0.0,14.02,14.02,14.02,0.0,0.0,14.21,14.21,14.21,0.0,0.0
2019-02-03,14.71,14.71,14.71,0.0,0.0,15.06,15.06,15.06,0.0,0.0,14.71,14.71,14.71,0.0,0.0,14.9,14.9,14.9,0.0,0.0
2019-02-10,15.54,15.54,15.54,0.0,0.0,15.73,15.73,15.73,0.0,0.0,15.44,15.44,15.44,0.0,0.0,15.51,15.51,15.51,0.0,0.0
2019-02-17,15.04,15.04,15.04,0.0,0.0,15.08,15.08,15.08,0.0,0.0,14.69,14.69,14.69,0.0,0.0,14.9,14.9,14.9,0.0,0.0
2019-02-24,15.34,15.34,15.34,0.0,0.0,15.64,15.64,15.64,0.0,0.0,15.18,15.18,15.18,0.0,0.0,15.54,15.54,15.54,0.0,0.0
2019-03-03,16.11,16.11,16.11,0.0,0.0,16.55,16.55,16.55,0.0,0.0,16.09,16.09,16.09,0.0,0.0,16.19,16.19,16.19,0.0,0.0
2019-03-10,15.16,15.16,15.16,0.0,0.0,15.16,15.16,15.16,0.0,0.0,14.59,14.59,14.59,0.0,0.0,14.63,14.63,14.63,0.0,0.0
2019-03-17,13.91,13.91,13.91,0.0,0.0,14.46,14.46,14.46,0.0,0.0,13.84,13.84,13.84,0.0,0.0,14.43,14.43,14.43,0.0,0.0
2019-03-24,14.29,14.29,14.29,0.0,0.0,15.22,15.22,15.22,0.0,0.0,14.29,14.29,14.29,0.0,0.0,15.06,15.06,15.06,0.0,0.0
2019-03-31,14.02,14.02,14.02,0.0,0.0,14.14,14.14,14.14,0.0,0.0,13.8,13.8,13.8,0.0,0.0,13.81,13.81,13.81,0.0,0.0
2019-04-07,13.22,13.22,13.22,0.0,0.0,13.38,13.38,13.38,0.0,0.0,13.15,13.15,13.15,0.0,0.0,13.27,13.27,13.27,0.0,0.0
2019-04-14,12.88,12.88,12.88,0.0,0.0,13.05,13.05,13.05,0.0,0.0,12.71,12.71,12.71,0.0,0.0,12.78,12.78,12.78,0.0,0.0
2019-04-21,13.24,13.24,13.24,0.0,0.0,13.42,13.42,13.42,0.0,0.0,13.22,13.22,13.22,0.0,0.0,13.35,13.35,13.35,0.0,0.0
2019-04-28,13.37,13.37,13.37,0.0,0.0,13.4,13.4,13.4,0.0,0.0,12.99,12.99,12.99,0.0,0.0,13.13,13.13,13.13,0.0,0.0
2019-05-05,14.35,14.35,14.35,0.0,0.0,14.76,14.76,14.76,0.0,0.0,14.18,14.18,14.18,0.0,0.0,14.23,14.23,14.23,0.0,0.0
2019-05-12,13.72,13.72,13.72,0.0,0.0,13.85,13.85,13.85,0.0,0.0,13.49,13.49,13.49,0.0,0.0,13.82,13.82,13.82,0.0,0.0
2019-05-19,12.75,12.75,12.75,0.0,0.0,13.05,13.05,13.05,0.0,0.0,12.74,12.74,12.74,0.0,0.0,12.95,12.95,12.95,0.0,0.0
2019-05-26,12.95,12.95,12.95,0.0,0.0,13.08,13.08,13.08,0.0,0.0,12.66,12.66,12.66,0.0,0.0,12.87,12.87,12.87,0.0,0.0
2019-06-02,11.75,11.75,11.75,0.0,0.0,11.75,11.75,11.75,0.0,0.0,11.49,11.49,11.49,0.0,0.0,11.72,11.72,11.72,0.0,0.0
2019-06-09,10.85,10.85,10.85,0.0,0.0,11.02,11.02,11.02,0.0,0.0,10.82,10.82,10.82,0.0,0.0,10.96,10.96,10.96,0.0,0.0
2019-06-16,9.88,9.88,9.88,0.0,0.0,9.97,9.97,9.97,0.0,0.0,9.72,9.72,9.72,0.0,0.0,9.75,9.75,9.75,0.0,0.0
2019-06-23,9.54,9.54,9.54,0.0,0.0,9.85,9.85,9.85,0.0,0.0,9.5,9.5,9.5,0.0,0.0,9.77,9.77,9.77,0.0,0.0
2019-06-30,9.47,9.47,9.47,0.0,0.0,9.57,9.57,9.57,0.0,0.0,9.44,9.44,9.44,0.0,0.0,9.53,9.53,9.53,0.0,0.0
2019-07-07,9.63,9.63,9.63,0.0,0.0,9.63,9.63,9.63,0.0,0.0,9.42,9.42,9.42,0.0,0.0,9.43,9.43,9.43,0.0,0.0
2019-07-14,9.53,9.53,9.53,0.0,0.0,9.77,9.77,9.77,0.0,0.0,9.51,9.51,9.51,0.0,0.0,9.73,9.73,9.73,0.0,0.0
2019-07-21,9.63,9.63,9.63,0.0,0.0,9.84,9.84,9.84,0.0,0.0,9.54,9.54,9.54,0.0,0.0,9.78,9.78,9.78,0.0,0.0
2019-07-28,11.05,11.05,11.05,0.0,0.0,11.29,11.29,11.29,0.0,0.0,10.99,10.99,10.99,0.0,0.0,11.19,11.19,11.19,0.0,0.0
2019-08-04,11.3,11.3,11.3,0.0,0.0,11.6,11.6,11.6,0.0,0.0,11.25,11.25,11.25,0.0,0.0,11.45,11.45,11.45,0.0,0.0
2019-08-11,12.77,12.77,12.77,0.0,0.0,12.95,12.95,12.95,0.0,0.0,12.69,12.69,12.69,0.0,0.0,12.89,12.89,12.89,0.0,0.0
2019-08-18,12.26,12.26,12.26,0.0,0.0,12.61,12.61,12.61,0.0,0.0,11.87,11.87,11.87,0.0,0.0,12.43,12.43,12.43,0.0,0.0
2019-08-25,11.44,11.44,11.44,0.0,0.0,11.66,11.66,11.66,0.0,0.0,11.36,11.36,11.36,0.0,0.0,11.57,11.57,11.57,0.0,0.0
2019-09-01,10.43,10.43,10.43,0.0,0.0,10.49,10.49,10.49,0.0,0.0,10.31,10.31,10.31,0.0,0.0,10.41,10.41,10.41,0.0,0.0
2019-09-08,9.76,9.76,9.76,0.0,0.0,9.83,9.83,9.83,0.0,0.0,9.69,9.69,9.69,0.0,0.0,9.73,9.73,9.73,0.0,0.0
2019-09-15,9.8,9.8,9.8,0.0,0.0,9.97,9.97,9.97,0.0,0.0,9.73,9.73,9.73,0.0,0.0,9.9,9.9,9.9,0.0,0.0
2019-09-22,10.21,10.21,10.21,0.0,0.0,10.52,10.52,10.52,0.0,0.0,10.12,10.12,10.12,0.0,0.0,10.44,10.44,10.44,0.0,0.0
2019-09-29,11.03,11.03,11.03,0.0,0.0,11.18,11.18,11.18,0.0,0.0,11.01,11.01,11.01,0.0,0.0,11.07,11.07,11.07,0.0,0.0
2019-10-06,10.5,10.5,10.5,0.0,0.0,10.7,10.7,10.7,0.0,0.0,10.38,10.38,10.38,0.0,0.0,10.52,10.52,10.52,0.0,0.0
2019-10-13,10.21,10.21,10.21,0.0,0.0,10.42,10.42,10.42,0.0,0.0,10.18,10.18,10.18,0.0,0.0,10.36,10.36,10.36,0.0,0.0
2019-10-20,9.28,9.28,9.28,0.0,0.0,9.28,9.28,9.28,0.0,0.0,9.01,9.01,9.01,0.0,0.0,9.03,9.03,9.03,0.0,0.0
2019-10-27,8.62,8.62,8.62,0.0,0.0,8.62,8.62,8.62,0.0,0.0,8.23,8.23,8.23,0.0,0.0,8.28,8.28,8.28,0.0,0.0
2019-11-03,8.12,8.12,8.12,0.0,0.0,8.22,8.22,8.22,0.0,0.0,8.04,8.04,8.04,0.0,0.0,8.06,8.06,8.06,0.0,0.0
2019-11-10,8.47,8.47,8.47,0.0,0.0,8.47,8.47,8.47,0.0,0.0,8.23,8.23,8.23,0.0,0.0,8.29,8.29,8.29,0.0,0.0
2019-11-17,8.29,8.29,8.29,0.0,0.0,8.46,8.46,8.46,0.0,0.0,8.29,8.29,8.29,0.0,0.0,8.38,8.38,8.38,0.0,0.0
2019-11-24,8.69,8.69,8.69,0.0,0.0,8.81,8.81,8.81,0.0,0.0,8.65,8.65,8.65,0.0,0.0,8.78,8.78,8.78,0.0,0.0
2019-12-01,8.75,8.75,8.75,0.0,0.0,8.75,8.75,8.75,0.0,0.0,8.51,8.51,8.51,0.0,0.0,8.55,8.55,8.55,0.0,0.0
2019-12-08,7.55,7.55,7.55,0.0,0.0,7.57,7.57,7.57,0.0,0.0,7.37,7.37,7.37,0.0,0.0,7.47,7.47,7.47,0.0,0.0
2019-12-15,7.12,7.12,7.12,0.0,0.0,7.16,7.16,7.16,0.0,0.0,7.09,7.09,7.09,0.0,0.0,7.13,7.13,7.13,0.0,0.0
2019-12-22,6.74,6.74,6.74,0.0,0.0,6.74,6.74,6.74,0.0,0.0,6.65,6.65,6.65,0.0,0.0,6.7,6.7,6.7,0.0,0.0
2019-12-29,6.62,6.62,6.62,0.0,0.0,6.65,6.65,6.65,0.0,0.0,6.51,6.51,6.51,0.0,0.0,6.62,6.62,6.62,0.0,0.0
