Date,CTB_Open_average,CTB_Open_max,CTB_Open_min,CTB_Open_volatility,CTB_Open_change,CTB_High_average,CTB_High_max,CTB_High_min,CTB_High_volatility,CTB_High_change,CTB_Low_average,CTB_Low_max,CTB_Low_min,CTB_Low_volatility,CTB_Low_change,CTB_Close_average,CTB_Close_max,CTB_Close_min,CTB_Close_volatility,CTB_Close_change,CTB_Volume_average,CTB_Volume_max,CTB_Volume_min,CTB_Volume_volatility,CTB_Volume_change
2018-01-14,40.0625,40.35,39.8,0.5500000000000043,-0.20000000000000284,40.525,40.77,40.38,0.39000000000000057,-0.01999999999999602,39.605000000000004,39.85,39.45,0.3999999999999986,-0.28000000000000114,40.075,40.35,39.8,0.5500000000000043,0.14999999999999858,1308626,1866545,658233,1208312,-535746
2018-01-21,39.65,40.3,38.8,1.5,-1.5,39.92,40.35,39.4,0.9500000000000028,-0.8499999999999943,39.016,39.65,38.35,1.2999999999999972,-0.970000000000006,39.4,40.15,38.7,1.4499999999999957,-0.8999999999999986,709728,1235517,357686,877831,-258885
2018-01-28,39.29,39.95,38.9,1.0500000000000043,-0.30000000000000426,39.65,39.95,39.3,0.6500000000000057,-0.19999999999999574,38.82,39.1,38.6,0.5,-0.3500000000000014,39.16,39.4,39.05,0.3500000000000014,-0.3500000000000014,544408,690351,439373,250978,124896
2018-02-04,37.5,38.8,36.25,2.549999999999997,-1.6499999999999986,38.224,39.1,37.42,1.6799999999999997,-1.6000000000000014,36.38,37.05,35.2,1.8499999999999943,-1.7999999999999972,37.01,38.25,36.0,2.25,-1.0,802617,914986,578209,336777,-72277
2018-02-11,36.0,36.35,35.35,1.0,-0.20000000000000284,36.45,36.85,36.05,0.8000000000000043,-0.45000000000000284,35.55,35.95,35.15,0.8000000000000043,-0.8000000000000043,36.02,36.55,35.6,0.9499999999999957,-0.9499999999999957,594834,891393,451351,440042,398257
2018-02-18,33.2,33.95,32.7,1.25,-0.9500000000000028,33.775,34.4,33.2,1.1999999999999957,-0.7999999999999972,32.5175,32.7,32.05,0.6500000000000057,0.6500000000000057,32.987500000000004,33.45,32.7,0.75,-0.6000000000000014,1137227,2014944,622583,1392361,-1392361
2018-02-25,32.15,33.25,30.55,2.6999999999999993,-2.400000000000002,32.769999999999996,33.6,31.57,2.030000000000001,-0.6799999999999997,31.496,32.65,30.55,2.099999999999998,-1.8499999999999979,32.1,33.15,30.85,2.299999999999997,-0.6999999999999957,854601,1114075,600661,513414,513414
2018-03-04,32.44,32.95,32.1,0.8500000000000014,0.3499999999999943,32.786,33.2,32.5,0.7000000000000028,0.10000000000000142,32.066,32.35,31.9,0.45000000000000284,0.10000000000000142,32.37,32.8,32.0,0.7999999999999972,-0.04999999999999716,548373,730129,465441,264688,-235037
2018-03-11,30.97,32.1,30.2,1.9000000000000021,-1.9000000000000021,31.3,32.35,30.5,1.8500000000000014,-1.7000000000000028,30.486,31.8,29.7,2.1000000000000014,-1.75,30.72,32.25,30.05,2.1999999999999993,-1.8999999999999986,819028,1034049,585717,448332,448332
2018-03-18,30.01,30.35,29.85,0.5,-0.5,30.364,30.65,30.05,0.5999999999999979,-0.4499999999999993,29.426000000000002,29.86,28.35,1.509999999999998,-1.2199999999999989,29.64,30.25,28.35,1.8999999999999986,-1.5499999999999972,612841,775102,408686,366416,146138
2018-03-25,29.075,29.5,28.8,0.6999999999999993,0.6999999999999993,29.5175,29.85,29.12,0.7300000000000004,0.7300000000000004,28.775,29.1,28.2,0.9000000000000021,0.9000000000000021,29.175,29.35,29.0,0.3500000000000014,0.25,776187,1105883,528856,577027,425089
2018-04-01,29.09,29.95,28.2,1.75,0.8000000000000007,29.68,30.4,28.85,1.5499999999999972,0.75,28.594,29.5,28.1,1.3999999999999986,0.5500000000000007,29.14,30.15,28.4,1.75,0.6500000000000021,556427,674543,451222,223321,30051
2018-04-08,29.88,30.4,29.2,1.1999999999999993,1.1999999999999993,30.276,30.73,29.55,1.1799999999999997,1.0,29.626,30.05,28.88,1.1700000000000017,1.0700000000000003,29.990000000000002,30.3,29.3,1.0,0.75,462763,580601,340591,240010,233191
