Date,Vanguard Emerging Markets Government Bond_Open_average,Vanguard Emerging Markets Government Bond_Open_max,Vanguard Emerging Markets Government Bond_Open_volatility,Vanguard Emerging Markets Government Bond_Open_change,Vanguard Emerging Markets Government Bond_High_average,Vanguard Emerging Markets Government Bond_High_max,Vanguard Emerging Markets Government Bond_High_volatility,Vanguard Emerging Markets Government Bond_High_change,Vanguard Emerging Markets Government Bond_Low_average,Vanguard Emerging Markets Government Bond_Low_max,Vanguard Emerging Markets Government Bond_Low_volatility,Vanguard Emerging Markets Government Bond_Low_change,Vanguard Emerging Markets Government Bond_Close_average,Vanguard Emerging Markets Government Bond_Close_max,Vanguard Emerging Markets Government Bond_Close_volatility,Vanguard Emerging Markets Government Bond_Close_change
2016-11-20,77.26,77.26,0.0,0.0,77.35,77.35,0.0,0.0,77.09,77.09,0.0,0.0,77.2,77.2,0.0,0.0
2016-11-27,76.67,76.67,0.0,0.0,76.91,76.91,0.0,0.0,76.52,76.52,0.0,0.0,76.85,76.85,0.0,0.0
2016-12-04,77.19,77.19,0.0,0.0,77.42,77.42,0.0,0.0,77.17,77.17,0.0,0.0,77.27,77.27,0.0,0.0
2016-12-11,77.1,77.1,0.0,0.0,77.42,77.42,0.0,0.0,77.01,77.01,0.0,0.0,77.42,77.42,0.0,0.0
2016-12-18,77.25,77.25,0.0,0.0,77.42,77.42,0.0,0.0,77.17,77.17,0.0,0.0,77.36,77.36,0.0,0.0
2016-12-25,77.41,77.41,0.0,0.0,77.64,77.64,0.0,0.0,77.36,77.36,0.0,0.0,77.54,77.54,0.0,0.0
2017-01-01,78.54,78.54,0.0,0.0,78.59,78.59,0.0,0.0,78.2,78.2,0.0,0.0,78.59,78.59,0.0,0.0
2017-01-08,78.52,78.52,0.0,0.0,78.64,78.64,0.0,0.0,78.37,78.37,0.0,0.0,78.49,78.49,0.0,0.0
2017-01-15,78.2,78.2,0.0,0.0,78.7,78.7,0.0,0.0,78.18,78.18,0.0,0.0,78.7,78.7,0.0,0.0
2017-01-22,78.64,78.64,0.0,0.0,78.64,78.64,0.0,0.0,78.3,78.3,0.0,0.0,78.31,78.31,0.0,0.0
2017-01-29,79.02,79.02,0.0,0.0,79.05,79.05,0.0,0.0,78.82,78.82,0.0,0.0,79.01,79.01,0.0,0.0
2017-02-05,79.34,79.34,0.0,0.0,79.37,79.37,0.0,0.0,79.2,79.2,0.0,0.0,79.34,79.34,0.0,0.0
2017-02-12,79.18,79.18,0.0,0.0,79.18,79.18,0.0,0.0,79.01,79.01,0.0,0.0,79.15,79.15,0.0,0.0
2017-02-19,79.69,79.69,0.0,0.0,79.7,79.7,0.0,0.0,79.48,79.48,0.0,0.0,79.51,79.51,0.0,0.0
2017-02-26,79.16,79.16,0.0,0.0,79.18,79.18,0.0,0.0,79.0,79.0,0.0,0.0,79.13,79.13,0.0,0.0
2017-03-05,78.37,78.37,0.0,0.0,78.58,78.58,0.0,0.0,78.2,78.2,0.0,0.0,78.42,78.42,0.0,0.0
2017-03-12,79.1,79.1,0.0,0.0,79.26,79.26,0.0,0.0,79.1,79.1,0.0,0.0,79.26,79.26,0.0,0.0
2017-03-19,79.69,79.69,0.0,0.0,79.69,79.69,0.0,0.0,79.48,79.48,0.0,0.0,79.6,79.6,0.0,0.0
2017-03-26,79.39,79.39,0.0,0.0,79.5,79.5,0.0,0.0,79.22,79.22,0.0,0.0,79.47,79.47,0.0,0.0
2017-04-02,79.55,79.55,0.0,0.0,79.63,79.63,0.0,0.0,79.41,79.41,0.0,0.0,79.59,79.59,0.0,0.0
2017-04-09,80.2,80.2,0.0,0.0,80.23,80.23,0.0,0.0,79.93,79.93,0.0,0.0,80.17,80.17,0.0,0.0
2017-04-16,80.16,80.16,0.0,0.0,80.37,80.37,0.0,0.0,80.14,80.14,0.0,0.0,80.37,80.37,0.0,0.0
2017-04-23,80.18,80.18,0.0,0.0,80.27,80.27,0.0,0.0,80.0,80.0,0.0,0.0,80.13,80.13,0.0,0.0
2017-04-30,80.11,80.11,0.0,0.0,80.11,80.11,0.0,0.0,79.75,79.75,0.0,0.0,79.93,79.93,0.0,0.0
2017-05-07,80.34,80.34,0.0,0.0,80.44,80.44,0.0,0.0,80.34,80.34,0.0,0.0,80.4,80.4,0.0,0.0
2017-05-14,80.43,80.43,0.0,0.0,80.43,80.43,0.0,0.0,80.24,80.24,0.0,0.0,80.24,80.24,0.0,0.0
2017-05-21,80.67,80.67,0.0,0.0,80.67,80.67,0.0,0.0,80.46,80.46,0.0,0.0,80.66,80.66,0.0,0.0
2017-05-28,80.82,80.82,0.0,0.0,80.9,80.9,0.0,0.0,80.72,80.72,0.0,0.0,80.78,80.78,0.0,0.0
2017-06-04,80.72,80.72,0.0,0.0,80.72,80.72,0.0,0.0,80.55,80.55,0.0,0.0,80.67,80.67,0.0,0.0
2017-06-11,80.55,80.55,0.0,0.0,80.7,80.7,0.0,0.0,80.41,80.41,0.0,0.0,80.42,80.42,0.0,0.0
2017-06-18,80.68,80.68,0.0,0.0,80.7,80.7,0.0,0.0,80.55,80.55,0.0,0.0,80.58,80.58,0.0,0.0
2017-06-25,80.06,80.06,0.0,0.0,80.06,80.06,0.0,0.0,79.45,79.45,0.0,0.0,79.69,79.69,0.0,0.0
2017-07-02,79.65,79.65,0.0,0.0,79.65,79.65,0.0,0.0,79.22,79.22,0.0,0.0,79.42,79.42,0.0,0.0
2017-07-09,80.02,80.02,0.0,0.0,80.28,80.28,0.0,0.0,79.95,79.95,0.0,0.0,80.09,80.09,0.0,0.0
2017-07-16,80.58,80.58,0.0,0.0,80.58,80.58,0.0,0.0,80.23,80.23,0.0,0.0,80.29,80.29,0.0,0.0
2017-07-23,80.42,80.42,0.0,0.0,80.5,80.5,0.0,0.0,80.39,80.39,0.0,0.0,80.42,80.42,0.0,0.0
2017-07-30,80.69,80.69,0.0,0.0,80.69,80.69,0.0,0.0,80.35,80.35,0.0,0.0,80.47,80.47,0.0,0.0
2017-08-06,80.44,80.44,0.0,0.0,80.53,80.53,0.0,0.0,80.24,80.24,0.0,0.0,80.45,80.45,0.0,0.0
2017-08-13,80.8,80.8,0.0,0.0,80.9,80.9,0.0,0.0,80.66,80.66,0.0,0.0,80.77,80.77,0.0,0.0
2017-08-20,81.15,81.15,0.0,0.0,81.18,81.18,0.0,0.0,81.0,81.0,0.0,0.0,81.07,81.07,0.0,0.0
2017-08-27,81.25,81.25,0.0,0.0,81.25,81.25,0.0,0.0,80.98,80.98,0.0,0.0,81.1,81.1,0.0,0.0
2017-09-03,81.41,81.41,0.0,0.0,81.43,81.43,0.0,0.0,81.33,81.33,0.0,0.0,81.4,81.4,0.0,0.0
2017-09-10,81.19,81.19,0.0,0.0,81.31,81.31,0.0,0.0,81.14,81.14,0.0,0.0,81.21,81.21,0.0,0.0
2017-09-17,81.06,81.06,0.0,0.0,81.08,81.08,0.0,0.0,80.95,80.95,0.0,0.0,81.04,81.04,0.0,0.0
2017-09-24,80.87,80.87,0.0,0.0,80.87,80.87,0.0,0.0,80.68,80.68,0.0,0.0,80.83,80.83,0.0,0.0
2017-10-01,80.63,80.63,0.0,0.0,80.69,80.69,0.0,0.0,80.56,80.56,0.0,0.0,80.57,80.57,0.0,0.0
2017-10-08,81.01,81.01,0.0,0.0,81.09,81.09,0.0,0.0,80.97,80.97,0.0,0.0,81.02,81.02,0.0,0.0
2017-10-15,80.98,80.98,0.0,0.0,81.0,81.0,0.0,0.0,80.79,80.79,0.0,0.0,80.8,80.8,0.0,0.0
2017-10-22,80.89,80.89,0.0,0.0,80.98,80.98,0.0,0.0,80.8,80.8,0.0,0.0,80.98,80.98,0.0,0.0
2017-10-29,80.3,80.3,0.0,0.0,80.3,80.3,0.0,0.0,80.08,80.08,0.0,0.0,80.09,80.09,0.0,0.0
2017-11-05,79.73,79.73,0.0,0.0,79.82,79.82,0.0,0.0,79.5,79.5,0.0,0.0,79.77,79.77,0.0,0.0
2017-11-12,80.04,80.04,0.0,0.0,80.18,80.18,0.0,0.0,80.04,80.04,0.0,0.0,80.07,80.07,0.0,0.0
2017-11-19,80.45,80.45,0.0,0.0,80.55,80.55,0.0,0.0,80.45,80.45,0.0,0.0,80.48,80.48,0.0,0.0
2017-11-26,80.18,80.18,0.0,0.0,80.19,80.19,0.0,0.0,80.05,80.05,0.0,0.0,80.14,80.14,0.0,0.0
2017-12-03,80.31,80.31,0.0,0.0,80.31,80.31,0.0,0.0,80.09,80.09,0.0,0.0,80.13,80.13,0.0,0.0
2017-12-10,80.54,80.54,0.0,0.0,80.59,80.59,0.0,0.0,80.38,80.38,0.0,0.0,80.43,80.43,0.0,0.0
2017-12-17,80.33,80.33,0.0,0.0,80.43,80.43,0.0,0.0,80.27,80.27,0.0,0.0,80.39,80.39,0.0,0.0
2017-12-24,80.26,80.26,0.0,0.0,80.43,80.43,0.0,0.0,80.2,80.2,0.0,0.0,80.27,80.27,0.0,0.0
2017-12-31,80.52,80.52,0.0,0.0,80.54,80.54,0.0,0.0,80.39,80.39,0.0,0.0,80.42,80.42,0.0,0.0
2018-01-07,80.0,80.0,0.0,0.0,80.28,80.28,0.0,0.0,80.0,80.0,0.0,0.0,80.23,80.23,0.0,0.0
2018-01-14,79.89,79.89,0.0,0.0,79.96,79.96,0.0,0.0,79.81,79.81,0.0,0.0,79.9,79.9,0.0,0.0
2018-01-21,79.93,79.93,0.0,0.0,80.0,80.0,0.0,0.0,79.81,79.81,0.0,0.0,79.91,79.91,0.0,0.0
2018-01-28,79.0,79.0,0.0,0.0,79.02,79.02,0.0,0.0,78.6,78.6,0.0,0.0,78.72,78.72,0.0,0.0
2018-02-04,77.91,77.91,0.0,0.0,78.22,78.22,0.0,0.0,77.91,77.91,0.0,0.0,78.17,78.17,0.0,0.0
2018-02-11,78.37,78.37,0.0,0.0,78.56,78.56,0.0,0.0,78.26,78.26,0.0,0.0,78.41,78.41,0.0,0.0
2018-02-18,78.42,78.42,0.0,0.0,78.72,78.72,0.0,0.0,78.38,78.38,0.0,0.0,78.71,78.71,0.0,0.0
2018-02-25,78.07,78.07,0.0,0.0,78.38,78.38,0.0,0.0,77.91,77.91,0.0,0.0,78.03,78.03,0.0,0.0
2018-03-04,78.07,78.07,0.0,0.0,78.16,78.16,0.0,0.0,78.01,78.01,0.0,0.0,78.11,78.11,0.0,0.0
2018-03-11,77.93,77.93,0.0,0.0,77.97,77.97,0.0,0.0,77.82,77.82,0.0,0.0,77.85,77.85,0.0,0.0
2018-03-18,77.68,77.68,0.0,0.0,77.86,77.86,0.0,0.0,77.64,77.64,0.0,0.0,77.76,77.76,0.0,0.0
2018-03-25,77.94,77.94,0.0,0.0,78.26,78.26,0.0,0.0,77.85,77.85,0.0,0.0,78.03,78.03,0.0,0.0
2018-04-01,78.13,78.13,0.0,0.0,78.14,78.14,0.0,0.0,77.98,77.98,0.0,0.0,78.13,78.13,0.0,0.0
2018-04-08,77.9,77.9,0.0,0.0,78.04,78.04,0.0,0.0,77.9,77.9,0.0,0.0,78.04,78.04,0.0,0.0
2018-04-15,77.28,77.28,0.0,0.0,77.31,77.31,0.0,0.0,77.11,77.11,0.0,0.0,77.2,77.2,0.0,0.0
2018-04-22,77.22,77.22,0.0,0.0,77.24,77.24,0.0,0.0,76.97,76.97,0.0,0.0,76.97,76.97,0.0,0.0
2018-04-29,75.97,75.97,0.0,0.0,76.13,76.13,0.0,0.0,75.91,75.91,0.0,0.0,75.95,75.95,0.0,0.0
2018-05-06,76.3,76.3,0.0,0.0,76.41,76.41,0.0,0.0,76.19,76.19,0.0,0.0,76.27,76.27,0.0,0.0
2018-05-13,75.52,75.52,0.0,0.0,75.68,75.68,0.0,0.0,75.51,75.51,0.0,0.0,75.62,75.62,0.0,0.0
2018-05-20,76.58,76.58,0.0,0.0,76.82,76.82,0.0,0.0,76.51,76.51,0.0,0.0,76.79,76.79,0.0,0.0
2018-05-27,75.91,75.91,0.0,0.0,75.99,75.99,0.0,0.0,75.68,75.68,0.0,0.0,75.68,75.68,0.0,0.0
2018-06-03,75.4,75.4,0.0,0.0,75.55,75.55,0.0,0.0,75.32,75.32,0.0,0.0,75.41,75.41,0.0,0.0
2018-06-10,74.95,74.95,0.0,0.0,75.03,75.03,0.0,0.0,74.82,74.82,0.0,0.0,75.03,75.03,0.0,0.0
2018-06-17,75.49,75.49,0.0,0.0,75.49,75.49,0.0,0.0,75.15,75.15,0.0,0.0,75.25,75.25,0.0,0.0
2018-06-24,75.07,75.07,0.0,0.0,75.15,75.15,0.0,0.0,74.9,74.9,0.0,0.0,75.15,75.15,0.0,0.0
2018-07-01,76.1,76.1,0.0,0.0,76.31,76.31,0.0,0.0,76.1,76.1,0.0,0.0,76.24,76.24,0.0,0.0
2018-07-08,76.35,76.35,0.0,0.0,76.45,76.45,0.0,0.0,76.19,76.19,0.0,0.0,76.33,76.33,0.0,0.0
2018-07-15,76.37,76.37,0.0,0.0,76.37,76.37,0.0,0.0,76.15,76.15,0.0,0.0,76.26,76.26,0.0,0.0
2018-07-22,76.67,76.67,0.0,0.0,76.73,76.73,0.0,0.0,76.5,76.5,0.0,0.0,76.5,76.5,0.0,0.0
2018-07-29,76.01,76.01,0.0,0.0,76.01,76.01,0.0,0.0,75.76,75.76,0.0,0.0,75.76,75.76,0.0,0.0
2018-08-05,74.5,74.5,0.0,0.0,74.83,74.83,0.0,0.0,74.49,74.49,0.0,0.0,74.83,74.83,0.0,0.0
2018-08-12,75.27,75.27,0.0,0.0,75.49,75.49,0.0,0.0,75.24,75.24,0.0,0.0,75.48,75.48,0.0,0.0
2018-08-19,75.55,75.55,0.0,0.0,75.66,75.66,0.0,0.0,75.55,75.55,0.0,0.0,75.61,75.61,0.0,0.0
2018-08-26,74.8,74.8,0.0,0.0,75.1,75.1,0.0,0.0,74.8,74.8,0.0,0.0,74.91,74.91,0.0,0.0
2018-09-02,74.6,74.6,0.0,0.0,74.68,74.68,0.0,0.0,74.46,74.46,0.0,0.0,74.56,74.56,0.0,0.0
2018-09-09,74.99,74.99,0.0,0.0,75.12,75.12,0.0,0.0,74.93,74.93,0.0,0.0,75.06,75.06,0.0,0.0
2018-09-16,75.35,75.35,0.0,0.0,75.53,75.53,0.0,0.0,75.35,75.35,0.0,0.0,75.44,75.44,0.0,0.0
2018-09-23,75.54,75.54,0.0,0.0,75.63,75.63,0.0,0.0,75.43,75.43,0.0,0.0,75.43,75.43,0.0,0.0
2018-09-30,74.6,74.6,0.0,0.0,74.75,74.75,0.0,0.0,74.6,74.6,0.0,0.0,74.68,74.68,0.0,0.0
2018-10-07,74.82,74.82,0.0,0.0,74.95,74.95,0.0,0.0,74.78,74.78,0.0,0.0,74.81,74.81,0.0,0.0
2018-10-14,74.82,74.82,0.0,0.0,74.82,74.82,0.0,0.0,74.6,74.6,0.0,0.0,74.64,74.64,0.0,0.0
2018-10-21,74.7,74.7,0.0,0.0,74.88,74.88,0.0,0.0,74.5,74.5,0.0,0.0,74.51,74.51,0.0,0.0
2018-10-28,74.32,74.32,0.0,0.0,74.47,74.47,0.0,0.0,74.32,74.32,0.0,0.0,74.44,74.44,0.0,0.0
2018-11-04,74.28,74.28,0.0,0.0,74.32,74.32,0.0,0.0,74.08,74.08,0.0,0.0,74.09,74.09,0.0,0.0
2018-11-11,74.15,74.15,0.0,0.0,74.15,74.15,0.0,0.0,73.92,73.92,0.0,0.0,73.96,73.96,0.0,0.0
2018-11-18,73.53,73.53,0.0,0.0,73.68,73.68,0.0,0.0,73.41,73.41,0.0,0.0,73.53,73.53,0.0,0.0
2018-11-25,74.19,74.19,0.0,0.0,74.25,74.25,0.0,0.0,74.0,74.0,0.0,0.0,74.0,74.0,0.0,0.0
2018-12-02,74.15,74.15,0.0,0.0,74.27,74.27,0.0,0.0,74.03,74.03,0.0,0.0,74.19,74.19,0.0,0.0
2018-12-09,74.54,74.54,0.0,0.0,74.7,74.7,0.0,0.0,74.52,74.52,0.0,0.0,74.53,74.53,0.0,0.0
2018-12-16,74.22,74.22,0.0,0.0,74.32,74.32,0.0,0.0,74.01,74.01,0.0,0.0,74.01,74.01,0.0,0.0
2018-12-23,74.49,74.49,0.0,0.0,74.69,74.69,0.0,0.0,74.16,74.16,0.0,0.0,74.54,74.54,0.0,0.0
2018-12-30,75.3,75.3,0.0,0.0,75.5,75.5,0.0,0.0,75.29,75.29,0.0,0.0,75.4,75.4,0.0,0.0
2019-01-06,75.31,75.31,0.0,0.0,75.52,75.52,0.0,0.0,75.3,75.3,0.0,0.0,75.52,75.52,0.0,0.0
2019-01-13,76.01,76.01,0.0,0.0,76.14,76.14,0.0,0.0,75.96,75.96,0.0,0.0,76.14,76.14,0.0,0.0
2019-01-20,76.39,76.39,0.0,0.0,76.46,76.46,0.0,0.0,76.19,76.19,0.0,0.0,76.28,76.28,0.0,0.0
2019-01-27,76.74,76.74,0.0,0.0,76.85,76.85,0.0,0.0,76.63,76.63,0.0,0.0,76.75,76.75,0.0,0.0
2019-02-03,76.85,76.85,0.0,0.0,76.87,76.87,0.0,0.0,76.56,76.56,0.0,0.0,76.67,76.67,0.0,0.0
2019-02-10,76.95,76.95,0.0,0.0,77.0,77.0,0.0,0.0,76.91,76.91,0.0,0.0,76.92,76.92,0.0,0.0
2019-02-17,77.25,77.25,0.0,0.0,77.29,77.29,0.0,0.0,77.07,77.07,0.0,0.0,77.11,77.11,0.0,0.0
2019-02-24,76.92,76.92,0.0,0.0,76.93,76.93,0.0,0.0,76.77,76.77,0.0,0.0,76.84,76.84,0.0,0.0
2019-03-03,77.08,77.08,0.0,0.0,77.16,77.16,0.0,0.0,77.03,77.03,0.0,0.0,77.13,77.13,0.0,0.0
2019-03-10,77.48,77.48,0.0,0.0,77.58,77.58,0.0,0.0,77.45,77.45,0.0,0.0,77.57,77.57,0.0,0.0
2019-03-17,77.91,77.91,0.0,0.0,78.09,78.09,0.0,0.0,77.89,77.89,0.0,0.0,78.08,78.08,0.0,0.0
2019-03-24,77.85,77.85,0.0,0.0,78.0,78.0,0.0,0.0,77.75,77.75,0.0,0.0,77.86,77.86,0.0,0.0
2019-03-31,78.01,78.01,0.0,0.0,78.1,78.1,0.0,0.0,77.83,77.83,0.0,0.0,77.9,77.9,0.0,0.0
2019-04-07,77.7,77.7,0.0,0.0,77.75,77.75,0.0,0.0,77.59,77.59,0.0,0.0,77.65,77.65,0.0,0.0
2019-04-14,77.85,77.85,0.0,0.0,77.9,77.9,0.0,0.0,77.8,77.8,0.0,0.0,77.84,77.84,0.0,0.0
2019-04-21,77.91,77.91,0.0,0.0,77.99,77.99,0.0,0.0,77.81,77.81,0.0,0.0,77.89,77.89,0.0,0.0
2019-04-28,77.77,77.77,0.0,0.0,77.91,77.91,0.0,0.0,77.75,77.75,0.0,0.0,77.91,77.91,0.0,0.0
2019-05-05,77.44,77.44,0.0,0.0,77.75,77.75,0.0,0.0,77.1,77.1,0.0,0.0,77.25,77.25,0.0,0.0
2019-05-12,77.66,77.66,0.0,0.0,77.75,77.75,0.0,0.0,77.56,77.56,0.0,0.0,77.68,77.68,0.0,0.0
2019-05-19,77.83,77.83,0.0,0.0,77.85,77.85,0.0,0.0,77.72,77.72,0.0,0.0,77.78,77.78,0.0,0.0
2019-05-26,77.64,77.64,0.0,0.0,77.86,77.86,0.0,0.0,77.56,77.56,0.0,0.0,77.86,77.86,0.0,0.0
2019-06-02,78.94,78.94,0.0,0.0,78.99,78.99,0.0,0.0,78.9,78.9,0.0,0.0,78.96,78.96,0.0,0.0
2019-06-09,78.96,78.96,0.0,0.0,79.04,79.04,0.0,0.0,78.92,78.92,0.0,0.0,79.02,79.02,0.0,0.0
2019-06-16,80.17,80.17,0.0,0.0,80.22,80.22,0.0,0.0,80.09,80.09,0.0,0.0,80.15,80.15,0.0,0.0
2019-06-23,80.43,80.43,0.0,0.0,80.56,80.56,0.0,0.0,80.33,80.33,0.0,0.0,80.49,80.49,0.0,0.0
2019-06-30,80.55,80.55,0.0,0.0,80.6,80.6,0.0,0.0,80.45,80.45,0.0,0.0,80.47,80.47,0.0,0.0
2019-07-07,80.34,80.34,0.0,0.0,80.5,80.5,0.0,0.0,80.17,80.17,0.0,0.0,80.48,80.48,0.0,0.0
2019-07-14,80.75,80.75,0.0,0.0,80.84,80.84,0.0,0.0,80.62,80.62,0.0,0.0,80.81,80.81,0.0,0.0
2019-07-21,81.08,81.08,0.0,0.0,81.14,81.14,0.0,0.0,81.0,81.0,0.0,0.0,81.13,81.13,0.0,0.0
