Date,ORRF_Open_average,ORRF_Open_max,ORRF_Open_min,ORRF_Open_volatility,ORRF_Open_change,ORRF_High_average,ORRF_High_max,ORRF_High_min,ORRF_High_volatility,ORRF_High_change,ORRF_Low_average,ORRF_Low_max,ORRF_Low_min,ORRF_Low_volatility,ORRF_Low_change,ORRF_Close_average,ORRF_Close_max,ORRF_Close_min,ORRF_Close_volatility,ORRF_Close_change,ORRF_Volume_average,ORRF_Volume_max,ORRF_Volume_min,ORRF_Volume_volatility,ORRF_Volume_change
2018-01-14,25.51,26.1,24.9,1.2000000000000028,1.2000000000000028,26.05,26.5,25.75,0.75,0.3999999999999986,25.330000000000002,25.6,24.85,0.75,0.3999999999999986,25.73,26.1,25.15,0.9500000000000028,0.9500000000000028,10988,18077,5629,12448,3784
2018-01-21,25.698,26.44,25.1,1.3399999999999999,-0.6499999999999986,26.27,26.65,25.4,1.25,-1.0500000000000007,25.32,25.9,24.95,0.9499999999999993,-0.8999999999999986,25.54,26.1,25.2,0.9000000000000021,-0.9000000000000021,13438,17237,7449,9788,-9788
2018-01-28,25.076,25.4,24.85,0.5499999999999972,-0.25,25.55,25.7,25.35,0.34999999999999787,0.09999999999999787,24.986,25.2,24.85,0.34999999999999787,-0.25,25.31,25.6,25.0,0.6000000000000014,-0.40000000000000213,8175,13662,2474,11188,10545
2018-02-04,25.23,25.3,25.1,0.1999999999999993,-0.14999999999999858,25.436,25.7,25.2,0.5,0.3000000000000007,24.882,25.25,24.7,0.5500000000000007,0.030000000000001137,25.25,25.5,25.0,0.5,0.25,18260,25900,12439,13461,13461
2018-02-11,25.3,25.55,25.15,0.40000000000000213,-0.10000000000000142,25.5125,25.65,25.35,0.29999999999999716,0.25,25.05,25.1,24.95,0.15000000000000213,0.05000000000000071,25.262500000000003,25.35,25.0,0.3500000000000014,0.0,19309,53816,5997,47819,-1345
2018-02-18,25.24,25.3,25.15,0.15000000000000213,0.0,25.354,25.52,25.25,0.2699999999999996,-0.21999999999999886,24.864,25.17,24.27,0.9000000000000021,-0.9000000000000021,25.259999999999998,25.4,25.15,0.25,-0.14999999999999858,13291,24463,4467,19996,-5453
2018-02-25,24.34,25.1,23.45,1.6500000000000021,-1.5500000000000007,24.72,25.3,24.05,1.25,-1.0,23.93,24.75,23.4,1.3500000000000014,-1.3000000000000007,24.27,25.0,23.75,1.25,-0.8999999999999986,9337,16030,5356,10674,-5963
2018-03-04,23.990000000000002,24.45,23.75,0.6999999999999993,-0.3000000000000007,24.21,24.45,24.05,0.3999999999999986,0.25,23.782,23.9,23.65,0.25,0.15000000000000213,24.13,24.35,23.9,0.45000000000000284,0.25,3552,4338,1692,2646,-2273
2018-03-11,24.330000000000002,24.75,23.8,0.9499999999999993,0.3999999999999986,24.75,25.25,24.15,1.1000000000000014,0.6999999999999993,23.919999999999998,24.7,23.7,1.0,1.0,24.5,25.15,23.9,1.25,1.25,8876,17891,3617,14274,1567
2018-03-18,24.65,25.0,23.95,1.0500000000000007,-1.0,24.91,25.25,24.3,0.9499999999999993,-0.9499999999999993,24.286,24.85,23.43,1.4200000000000017,-1.4200000000000017,24.43,24.9,23.7,1.1999999999999993,-1.1500000000000021,24616,107923,2886,105037,3196
2018-03-25,24.025,24.25,23.9,0.3500000000000014,-0.25,24.4175,24.65,24.3,0.34999999999999787,0.0799999999999983,23.7625,23.9,23.6,0.29999999999999716,-0.1999999999999993,23.95,24.15,23.7,0.4499999999999993,-0.25,22958,32053,16175,15878,-1152
2018-04-01,23.99,24.15,23.85,0.29999999999999716,0.25,24.244,24.4,24.07,0.3299999999999983,0.14999999999999858,23.88,24.0,23.8,0.1999999999999993,0.14999999999999858,24.04,24.25,23.95,0.3000000000000007,0.3000000000000007,18221,49319,5924,43395,2245
2018-04-08,24.604,24.82,24.35,0.46999999999999886,0.46999999999999886,24.82,24.95,24.7,0.25,0.1999999999999993,24.54,24.75,24.2,0.5500000000000007,0.5500000000000007,24.72,24.8,24.65,0.15000000000000213,0.15000000000000213,4599,7855,3265,4590,-2808
2018-04-15,25.23,26.15,24.9,1.25,1.25,25.41,26.15,25.0,1.1499999999999986,1.1499999999999986,25.08,25.6,24.9,0.7000000000000028,0.7000000000000028,25.3,25.85,25.0,0.8500000000000014,0.8500000000000014,11477,24462,3555,20907,20907
2018-04-22,26.27,26.4,26.0,0.3999999999999986,0.14999999999999858,26.476,26.6,26.25,0.3500000000000014,0.23000000000000043,26.134,26.35,25.86,0.490000000000002,-0.03999999999999915,26.37,26.5,26.2,0.3000000000000007,0.15000000000000213,12768,17173,8926,8247,1362
2018-04-29,26.1,26.45,25.85,0.5999999999999979,-0.5999999999999979,26.232,26.45,26.05,0.3999999999999986,-0.33999999999999986,25.766000000000002,26.0,25.6,0.3999999999999986,-0.3999999999999986,26.06,26.25,25.95,0.3000000000000007,-0.25,15248,18485,11979,6506,-1734
