Date,OBCI_stock_Open_average,OBCI_stock_Open_max,OBCI_stock_Open_min,OBCI_stock_Open_volatility,OBCI_stock_Open_change,OBCI_stock_High_average,OBCI_stock_High_max,OBCI_stock_High_min,OBCI_stock_High_volatility,OBCI_stock_High_change,OBCI_stock_Low_average,OBCI_stock_Low_max,OBCI_stock_Low_min,OBCI_stock_Low_volatility,OBCI_stock_Low_change,OBCI_stock_Close_average,OBCI_stock_Close_max,OBCI_stock_Close_min,OBCI_stock_Close_volatility,OBCI_stock_Close_change,OBCI_stock_Volume_average,OBCI_stock_Volume_max,OBCI_stock_Volume_min,OBCI_stock_Volume_volatility,OBCI_stock_Volume_change
2018-01-14,4.05,4.09,4.01,0.08000000000000007,0.05999999999999961,4.1825,4.39,4.06,0.33000000000000007,0.020000000000000462,4.005,4.07,3.93,0.14000000000000012,0.14000000000000012,4.0725,4.15,4.04,0.11000000000000032,0.10000000000000053,17653,44717,6189,38528,-763
2018-01-21,4.142,4.19,4.05,0.14000000000000057,-0.040000000000000036,4.178,4.23,4.13,0.10000000000000053,-0.040000000000000036,4.092,4.18,4.01,0.16999999999999993,-0.08000000000000007,4.126,4.18,4.05,0.1299999999999999,-0.10999999999999943,4045,5535,2442,3093,502
2018-01-28,4.09,4.12,4.05,0.07000000000000028,-0.03000000000000025,4.16,4.23,4.12,0.11000000000000032,0.019999999999999574,4.07,4.12,4.03,0.08999999999999986,0.04999999999999982,4.124,4.22,4.05,0.16999999999999993,0.08000000000000007,6971,17385,416,16969,483
2018-02-04,4.016,4.1,3.92,0.17999999999999972,-0.17999999999999972,4.074,4.15,4.01,0.14000000000000057,-0.0699999999999994,3.9099999999999997,4.02,3.68,0.3399999999999994,-0.3299999999999996,3.972,4.15,3.77,0.38000000000000034,-0.24999999999999956,18880,61306,2721,58585,13549
2018-02-11,3.988,4.03,3.94,0.0900000000000003,-0.0900000000000003,4.0040000000000004,4.11,3.94,0.17000000000000037,-0.17000000000000037,3.904,4.01,3.85,0.1599999999999997,-0.020000000000000018,3.924,4.01,3.87,0.13999999999999968,-0.040000000000000036,15756,68342,222,68120,-62642
2018-02-18,3.8775,3.96,3.8,0.16000000000000014,0.16000000000000014,3.955,3.99,3.91,0.08000000000000007,0.03000000000000025,3.8575,3.96,3.8,0.16000000000000014,0.16000000000000014,3.9375,3.99,3.88,0.11000000000000032,0.040000000000000036,3200,5355,1971,3384,28
2018-02-25,3.9225,4.01,3.83,0.17999999999999972,-0.11999999999999966,3.95,4.01,3.89,0.11999999999999966,-0.11999999999999966,3.8875,3.95,3.79,0.16000000000000014,-0.07000000000000028,3.93,4.01,3.89,0.11999999999999966,-0.11999999999999966,2130,4646,713,3933,-3933
2018-03-04,3.852,3.94,3.8,0.14000000000000012,-0.08000000000000007,3.896,3.95,3.86,0.0900000000000003,-0.08000000000000007,3.84,3.94,3.8,0.14000000000000012,-0.14000000000000012,3.862,3.94,3.8,0.14000000000000012,-0.14000000000000012,1361,2250,207,2043,1604
2018-03-11,3.834,3.88,3.8,0.08000000000000007,0.03000000000000025,3.88,3.91,3.85,0.06000000000000005,-0.04999999999999982,3.818,3.86,3.8,0.06000000000000005,0.010000000000000231,3.856,3.89,3.82,0.07000000000000028,-0.009999999999999787,6301,24041,174,23867,516
2018-03-18,3.894,4.0,3.77,0.22999999999999998,0.22999999999999998,3.9979999999999998,4.14,3.78,0.3599999999999999,0.20999999999999952,3.83,3.92,3.76,0.16000000000000014,0.03000000000000025,3.91,3.99,3.77,0.2200000000000002,0.009999999999999787,4429,11184,1046,10138,3086
