Date,Vanguard Russell 2000 Growth_Open_average,Vanguard Russell 2000 Growth_Open_max,Vanguard Russell 2000 Growth_Open_min,Vanguard Russell 2000 Growth_Open_volatility,Vanguard Russell 2000 Growth_Open_change,Vanguard Russell 2000 Growth_High_average,Vanguard Russell 2000 Growth_High_max,Vanguard Russell 2000 Growth_High_min,Vanguard Russell 2000 Growth_High_volatility,Vanguard Russell 2000 Growth_High_change,Vanguard Russell 2000 Growth_Low_average,Vanguard Russell 2000 Growth_Low_max,Vanguard Russell 2000 Growth_Low_min,Vanguard Russell 2000 Growth_Low_volatility,Vanguard Russell 2000 Growth_Low_change,Vanguard Russell 2000 Growth_Close_average,Vanguard Russell 2000 Growth_Close_max,Vanguard Russell 2000 Growth_Close_min,Vanguard Russell 2000 Growth_Close_volatility,Vanguard Russell 2000 Growth_Close_change
2018-05-20,146.03,146.03,146.03,0.0,0.0,146.55,146.55,146.55,0.0,0.0,146.03,146.03,146.03,0.0,0.0,146.31,146.31,146.31,0.0,0.0
2018-05-27,149.08,149.08,149.08,0.0,0.0,149.11,149.11,149.11,0.0,0.0,148.05,148.05,148.05,0.0,0.0,149.11,149.11,149.11,0.0,0.0
2018-06-03,151.12,151.12,151.12,0.0,0.0,151.7,151.7,151.7,0.0,0.0,150.95,150.95,150.95,0.0,0.0,151.52,151.52,151.52,0.0,0.0
2018-06-10,153.41,153.41,153.41,0.0,0.0,154.57,154.57,154.57,0.0,0.0,152.81,152.81,152.81,0.0,0.0,154.57,154.57,154.57,0.0,0.0
2018-06-17,152.14,152.14,152.14,0.0,0.0,152.14,152.14,152.14,0.0,0.0,148.56,148.56,148.56,0.0,0.0,149.35,149.35,149.35,0.0,0.0
2018-06-24,147.47,147.47,147.47,0.0,0.0,149.03,149.03,149.03,0.0,0.0,147.1,147.1,147.1,0.0,0.0,149.03,149.03,149.03,0.0,0.0
2018-07-01,154.04,154.04,154.04,0.0,0.0,154.32,154.32,154.32,0.0,0.0,153.15,153.15,153.15,0.0,0.0,153.98,153.98,153.98,0.0,0.0
2018-07-08,153.34,153.34,153.34,0.0,0.0,153.69,153.69,153.69,0.0,0.0,151.9,151.9,151.9,0.0,0.0,152.39,152.39,152.39,0.0,0.0
2018-07-15,154.55,154.55,154.55,0.0,0.0,155.02,155.02,155.02,0.0,0.0,153.67,153.67,153.67,0.0,0.0,154.7,154.7,154.7,0.0,0.0
2018-07-22,150.27,150.27,150.27,0.0,0.0,150.69,150.69,150.69,0.0,0.0,148.59,148.59,148.59,0.0,0.0,148.68,148.68,148.68,0.0,0.0
2018-07-29,151.36,151.36,151.36,0.0,0.0,152.56,152.56,152.56,0.0,0.0,151.06,151.06,151.06,0.0,0.0,152.55,152.55,152.55,0.0,0.0
2018-08-05,153.43,153.43,153.43,0.0,0.0,153.51,153.51,153.51,0.0,0.0,151.55,151.55,151.55,0.0,0.0,152.13,152.13,152.13,0.0,0.0
2018-08-12,153.7,153.7,153.7,0.0,0.0,154.14,154.14,154.14,0.0,0.0,153.3,153.3,153.3,0.0,0.0,153.83,153.83,153.83,0.0,0.0
2018-08-19,158.14,158.14,158.14,0.0,0.0,158.8,158.8,158.8,0.0,0.0,157.84,157.84,157.84,0.0,0.0,157.95,157.95,157.95,0.0,0.0
2018-08-26,159.11,159.11,159.11,0.0,0.0,160.14,160.14,160.14,0.0,0.0,158.99,158.99,158.99,0.0,0.0,160.14,160.14,160.14,0.0,0.0
2018-09-02,158.54,158.54,158.54,0.0,0.0,158.68,158.68,158.68,0.0,0.0,157.71,157.71,157.71,0.0,0.0,158.01,158.01,158.01,0.0,0.0
2018-09-09,159.0,159.0,159.0,0.0,0.0,159.0,159.0,159.0,0.0,0.0,156.07,156.07,156.07,0.0,0.0,156.27,156.27,156.27,0.0,0.0
2018-09-16,156.3,156.3,156.3,0.0,0.0,156.98,156.98,156.98,0.0,0.0,155.54,155.54,155.54,0.0,0.0,156.69,156.69,156.69,0.0,0.0
2018-09-23,157.35,157.35,157.35,0.0,0.0,157.35,157.35,157.35,0.0,0.0,153.42,153.42,153.42,0.0,0.0,153.71,153.71,153.71,0.0,0.0
2018-09-30,147.7,147.7,147.7,0.0,0.0,148.27,148.27,148.27,0.0,0.0,145.62,145.62,145.62,0.0,0.0,147.21,147.21,147.21,0.0,0.0
2018-10-07,139.64,139.64,139.64,0.0,0.0,140.79,140.79,140.79,0.0,0.0,138.3,138.3,138.3,0.0,0.0,140.18,140.18,140.18,0.0,0.0
2018-10-14,139.58,139.58,139.58,0.0,0.0,140.16,140.16,140.16,0.0,0.0,138.53,138.53,138.53,0.0,0.0,139.5,139.5,139.5,0.0,0.0
2018-10-21,135.33,135.33,135.33,0.0,0.0,136.4,136.4,136.4,0.0,0.0,130.49,130.49,130.49,0.0,0.0,131.98,131.98,131.98,0.0,0.0
2018-10-28,140.63,140.63,140.63,0.0,0.0,140.63,140.63,140.63,0.0,0.0,138.29,138.29,138.29,0.0,0.0,139.66,139.66,139.66,0.0,0.0
2018-11-04,139.72,139.72,139.72,0.0,0.0,139.72,139.72,139.72,0.0,0.0,136.07,136.07,136.07,0.0,0.0,136.24,136.24,136.24,0.0,0.0
2018-11-11,137.06,137.06,137.06,0.0,0.0,137.37,137.37,137.37,0.0,0.0,133.05,133.05,133.05,0.0,0.0,133.4,133.4,133.4,0.0,0.0
2018-11-18,134.73,134.73,134.73,0.0,0.0,135.43,135.43,135.43,0.0,0.0,134.24,134.24,134.24,0.0,0.0,135.31,135.31,135.31,0.0,0.0
2018-11-25,141.16,141.16,141.16,0.0,0.0,141.16,141.16,141.16,0.0,0.0,138.67,138.67,138.67,0.0,0.0,140.2,140.2,140.2,0.0,0.0
2018-12-02,130.04,130.04,130.04,0.0,0.0,130.79,130.79,130.79,0.0,0.0,128.07,128.07,128.07,0.0,0.0,130.29,130.29,130.29,0.0,0.0
2018-12-09,126.68,126.68,126.68,0.0,0.0,127.54,127.54,127.54,0.0,0.0,123.35,123.35,123.35,0.0,0.0,123.95,123.95,123.95,0.0,0.0
2018-12-16,114.21,114.21,114.21,0.0,0.0,115.52,115.52,115.52,0.0,0.0,113.54,113.54,113.54,0.0,0.0,114.04,114.04,114.04,0.0,0.0
2018-12-23,121.68,121.68,121.68,0.0,0.0,122.01,122.01,122.01,0.0,0.0,120.53,120.53,120.53,0.0,0.0,121.95,121.95,121.95,0.0,0.0
2018-12-30,124.62,124.62,124.62,0.0,0.0,127.76,127.76,127.76,0.0,0.0,124.28,124.28,124.28,0.0,0.0,127.12,127.12,127.12,0.0,0.0
2019-01-06,130.23,130.23,130.23,0.0,0.0,130.48,130.48,130.48,0.0,0.0,129.51,129.51,129.51,0.0,0.0,129.51,129.51,129.51,0.0,0.0
2019-01-13,133.56,133.56,133.56,0.0,0.0,135.08,135.08,135.08,0.0,0.0,133.27,133.27,133.27,0.0,0.0,134.71,134.71,134.71,0.0,0.0
2019-01-20,133.06,133.06,133.06,0.0,0.0,134.01,134.01,134.01,0.0,0.0,132.61,132.61,132.61,0.0,0.0,133.34,133.34,133.34,0.0,0.0
2019-01-27,136.77,136.77,136.77,0.0,0.0,137.89,137.89,137.89,0.0,0.0,136.22,136.22,136.22,0.0,0.0,137.72,137.72,137.72,0.0,0.0
2019-02-03,137.49,137.49,137.49,0.0,0.0,138.39,138.39,138.39,0.0,0.0,137.49,137.49,137.49,0.0,0.0,138.39,138.39,138.39,0.0,0.0
2019-02-10,142.16,142.16,142.16,0.0,0.0,143.7,143.7,143.7,0.0,0.0,142.08,142.08,142.08,0.0,0.0,143.7,143.7,143.7,0.0,0.0
2019-02-17,146.6,146.6,146.6,0.0,0.0,146.99,146.99,146.99,0.0,0.0,145.82,145.82,145.82,0.0,0.0,145.92,145.92,145.92,0.0,0.0
2019-02-24,147.26,147.26,147.26,0.0,0.0,147.26,147.26,147.26,0.0,0.0,143.75,143.75,143.75,0.0,0.0,144.88,144.88,144.88,0.0,0.0
2019-03-03,140.73,140.73,140.73,0.0,0.0,142.82,142.82,142.82,0.0,0.0,140.73,140.73,140.73,0.0,0.0,142.82,142.82,142.82,0.0,0.0
2019-03-10,144.46,144.46,144.46,0.0,0.0,145.32,145.32,145.32,0.0,0.0,143.37,143.37,143.37,0.0,0.0,144.65,144.65,144.65,0.0,0.0
2019-03-17,139.51,139.51,139.51,0.0,0.0,140.92,140.92,140.92,0.0,0.0,138.68,138.68,138.68,0.0,0.0,140.45,140.45,140.45,0.0,0.0
2019-03-24,144.13,144.13,144.13,0.0,0.0,144.32,144.32,144.32,0.0,0.0,143.43,143.43,143.43,0.0,0.0,143.9,143.9,143.9,0.0,0.0
2019-03-31,145.97,145.97,145.97,0.0,0.0,146.12,146.12,146.12,0.0,0.0,145.59,145.59,145.59,0.0,0.0,146.12,146.12,146.12,0.0,0.0
2019-04-07,146.39,146.39,146.39,0.0,0.0,146.4,146.4,146.4,0.0,0.0,145.26,145.26,145.26,0.0,0.0,145.87,145.87,145.87,0.0,0.0
2019-04-14,143.7,143.7,143.7,0.0,0.0,144.14,144.14,144.14,0.0,0.0,143.46,143.46,143.46,0.0,0.0,143.66,143.66,143.66,0.0,0.0
2019-04-21,147.68,147.68,147.68,0.0,0.0,148.48,148.48,148.48,0.0,0.0,147.57,147.57,147.57,0.0,0.0,148.17,148.17,148.17,0.0,0.0
2019-04-28,146.71,146.71,146.71,0.0,0.0,150.0,150.0,150.0,0.0,0.0,146.64,146.64,146.64,0.0,0.0,149.56,149.56,149.56,0.0,0.0
2019-05-05,142.14,142.14,142.14,0.0,0.0,142.54,142.54,142.54,0.0,0.0,139.93,139.93,139.93,0.0,0.0,140.24,140.24,140.24,0.0,0.0
2019-05-12,140.79,140.79,140.79,0.0,0.0,141.57,141.57,141.57,0.0,0.0,140.38,140.38,140.38,0.0,0.0,140.89,140.89,140.89,0.0,0.0
2019-05-19,140.13,140.13,140.13,0.0,0.0,140.7,140.7,140.7,0.0,0.0,139.65,139.65,139.65,0.0,0.0,140.4,140.4,140.4,0.0,0.0
2019-05-26,136.42,136.42,136.42,0.0,0.0,136.99,136.99,136.99,0.0,0.0,135.32,135.32,135.32,0.0,0.0,136.03,136.03,136.03,0.0,0.0
2019-06-02,141.73,141.73,141.73,0.0,0.0,143.5,143.5,143.5,0.0,0.0,141.73,141.73,141.73,0.0,0.0,142.13,142.13,142.13,0.0,0.0
2019-06-09,142.8,142.8,142.8,0.0,0.0,144.38,144.38,144.38,0.0,0.0,142.8,142.8,142.8,0.0,0.0,143.69,143.69,143.69,0.0,0.0
2019-06-16,145.46,145.46,145.46,0.0,0.0,145.59,145.59,145.59,0.0,0.0,143.22,143.22,143.22,0.0,0.0,143.25,143.25,143.25,0.0,0.0
2019-06-23,148.67,148.67,148.67,0.0,0.0,148.87,148.87,148.87,0.0,0.0,146.5,146.5,146.5,0.0,0.0,147.06,147.06,147.06,0.0,0.0
2019-06-30,146.87,146.87,146.87,0.0,0.0,146.87,146.87,146.87,0.0,0.0,145.73,145.73,145.73,0.0,0.0,145.85,145.85,145.85,0.0,0.0
2019-07-07,147.74,147.74,147.74,0.0,0.0,147.75,147.75,147.75,0.0,0.0,146.79,146.79,146.79,0.0,0.0,146.98,146.98,146.98,0.0,0.0
2019-07-14,146.24,146.24,146.24,0.0,0.0,146.51,146.51,146.51,0.0,0.0,145.71,145.71,145.71,0.0,0.0,145.78,145.78,145.78,0.0,0.0
2019-07-21,148.63,148.63,148.63,0.0,0.0,148.85,148.85,148.85,0.0,0.0,147.18,147.18,147.18,0.0,0.0,147.38,147.38,147.38,0.0,0.0
2019-07-28,142.04,142.04,142.04,0.0,0.0,142.04,142.04,142.04,0.0,0.0,138.89,138.89,138.89,0.0,0.0,140.34,140.34,140.34,0.0,0.0
2019-08-04,142.56,142.56,142.56,0.0,0.0,142.95,142.95,142.95,0.0,0.0,141.23,141.23,141.23,0.0,0.0,141.45,141.45,141.45,0.0,0.0
2019-08-11,143.09,143.09,143.09,0.0,0.0,143.58,143.58,143.58,0.0,0.0,142.76,142.76,142.76,0.0,0.0,142.8,142.8,142.8,0.0,0.0
2019-08-18,139.65,139.65,139.65,0.0,0.0,139.97,139.97,139.97,0.0,0.0,138.78,138.78,138.78,0.0,0.0,139.97,139.97,139.97,0.0,0.0
2019-08-25,142.52,142.52,142.52,0.0,0.0,142.63,142.63,142.63,0.0,0.0,141.19,141.19,141.19,0.0,0.0,141.53,141.53,141.53,0.0,0.0
2019-09-01,142.16,142.16,142.16,0.0,0.0,142.8,142.8,142.8,0.0,0.0,140.99,140.99,140.99,0.0,0.0,141.98,141.98,141.98,0.0,0.0
2019-09-08,146.07,146.07,146.07,0.0,0.0,147.41,147.41,147.41,0.0,0.0,145.75,145.75,145.75,0.0,0.0,146.97,146.97,146.97,0.0,0.0
2019-09-15,144.79,144.79,144.79,0.0,0.0,145.52,145.52,145.52,0.0,0.0,144.68,144.68,144.68,0.0,0.0,144.75,144.75,144.75,0.0,0.0
2019-09-22,139.71,139.71,139.71,0.0,0.0,140.87,140.87,140.87,0.0,0.0,139.51,139.51,139.51,0.0,0.0,140.1,140.1,140.1,0.0,0.0
2019-09-29,137.59,137.59,137.59,0.0,0.0,139.04,139.04,139.04,0.0,0.0,137.53,137.53,137.53,0.0,0.0,138.25,138.25,138.25,0.0,0.0
2019-10-06,139.23,139.23,139.23,0.0,0.0,139.23,139.23,139.23,0.0,0.0,138.49,138.49,138.49,0.0,0.0,138.75,138.75,138.75,0.0,0.0
2019-10-13,142.72,142.72,142.72,0.0,0.0,143.53,143.53,143.53,0.0,0.0,142.5,142.5,142.5,0.0,0.0,142.67,142.67,142.67,0.0,0.0
2019-10-20,144.02,144.02,144.02,0.0,0.0,145.14,145.14,145.14,0.0,0.0,144.02,144.02,144.02,0.0,0.0,144.71,144.71,144.71,0.0,0.0
2019-10-27,147.66,147.66,147.66,0.0,0.0,148.16,148.16,148.16,0.0,0.0,146.74,146.74,146.74,0.0,0.0,146.98,146.98,146.98,0.0,0.0
2019-11-03,146.4,146.4,146.4,0.0,0.0,147.34,147.34,147.34,0.0,0.0,146.34,146.34,146.34,0.0,0.0,147.14,147.14,147.14,0.0,0.0
2019-11-10,147.68,147.68,147.68,0.0,0.0,147.97,147.97,147.97,0.0,0.0,147.57,147.57,147.57,0.0,0.0,147.89,147.89,147.89,0.0,0.0
2019-11-17,149.13,149.13,149.13,0.0,0.0,152.1,152.1,152.1,0.0,0.0,149.13,149.13,149.13,0.0,0.0,151.94,151.94,151.94,0.0,0.0
2019-11-24,153.12,153.12,153.12,0.0,0.0,153.12,153.12,153.12,0.0,0.0,150.58,150.58,150.58,0.0,0.0,150.86,150.86,150.86,0.0,0.0
2019-12-01,153.76,153.76,153.76,0.0,0.0,153.76,153.76,153.76,0.0,0.0,152.87,152.87,152.87,0.0,0.0,152.87,152.87,152.87,0.0,0.0
2019-12-08,154.49,154.49,154.49,0.0,0.0,155.03,155.03,155.03,0.0,0.0,154.08,154.08,154.08,0.0,0.0,154.15,154.15,154.15,0.0,0.0
2019-12-15,156.49,156.49,156.49,0.0,0.0,156.82,156.82,156.82,0.0,0.0,155.57,155.57,155.57,0.0,0.0,156.82,156.82,156.82,0.0,0.0
2019-12-22,156.01,156.01,156.01,0.0,0.0,156.13,156.13,156.13,0.0,0.0,154.6,154.6,154.6,0.0,0.0,155.39,155.39,155.39,0.0,0.0
2019-12-29,154.07,154.07,154.07,0.0,0.0,155.58,155.58,155.58,0.0,0.0,154.04,154.04,154.04,0.0,0.0,155.27,155.27,155.27,0.0,0.0
