Date,BDGEStock_Open_average,BDGEStock_Open_max,BDGEStock_Open_min,BDGEStock_Open_volatility,BDGEStock_Open_change,BDGEStock_High_average,BDGEStock_High_max,BDGEStock_High_min,BDGEStock_High_volatility,BDGEStock_High_change,BDGEStock_Low_average,BDGEStock_Low_max,BDGEStock_Low_min,BDGEStock_Low_volatility,BDGEStock_Low_change,BDGEStock_Close_average,BDGEStock_Close_max,BDGEStock_Close_min,BDGEStock_Close_volatility,BDGEStock_Close_change,BDGEStock_Volume_average,BDGEStock_Volume_max,BDGEStock_Volume_min,BDGEStock_Volume_volatility,BDGEStock_Volume_change
2018-01-14,36.7875,37.2,35.85,1.3500000000000014,-1.3500000000000014,37.045,37.75,36.33,1.4200000000000017,-1.4200000000000017,36.3625,36.85,35.85,1.0,-1.0,36.6,37.0,36.1,0.8999999999999986,-0.7000000000000028,45607,64081,36388,27693,-381
2018-01-21,35.77,36.2,35.25,0.9500000000000028,-0.75,35.93,36.3,35.35,0.9499999999999957,-0.8999999999999986,35.256,35.85,34.75,1.1000000000000014,-0.8900000000000006,35.52,35.9,35.2,0.6999999999999957,-0.5499999999999972,34110,48765,17775,30990,8040
2018-01-28,34.5,35.2,33.85,1.3500000000000014,-1.3500000000000014,34.84,35.35,34.25,1.1000000000000014,-0.6999999999999957,34.156,35.05,33.6,1.4499999999999957,-1.2199999999999989,34.4,35.1,33.8,1.3000000000000043,-0.8999999999999986,43342,67526,30918,36608,-5476
2018-02-04,32.87,33.9,32.1,1.7999999999999972,-1.3500000000000014,33.52,34.6,33.1,1.5,-1.5,32.32,32.7,32.0,0.7000000000000028,-0.7000000000000028,32.734,32.95,32.25,0.7000000000000028,0.02999999999999403,42601,63635,31879,31756,-1777
2018-02-11,33.050000000000004,33.85,32.2,1.6499999999999986,1.0,33.699999999999996,34.75,32.9,1.8500000000000014,1.8500000000000014,32.82,33.85,32.1,1.75,1.75,33.48,34.35,32.55,1.8000000000000043,1.8000000000000043,54351,96699,35526,61173,14745
2018-02-18,33.8375,34.1,33.5,0.6000000000000014,-0.6000000000000014,34.3,35.1,33.65,1.4500000000000028,-0.8999999999999986,33.2625,33.6,33.05,0.5500000000000043,-0.5500000000000043,33.55,33.9,33.15,0.75,-0.3500000000000014,34085,40755,28675,12080,-7430
2018-02-25,33.51,34.0,32.8,1.2000000000000028,-0.8000000000000043,33.9,34.2,33.5,0.7000000000000028,0.20000000000000284,33.01,33.25,32.75,0.5,-0.5,33.48,33.85,33.05,0.8000000000000043,0.10000000000000142,40052,72232,19920,52312,17821
2018-03-04,34.31,34.7,33.65,1.0500000000000043,1.0500000000000043,34.88,35.4,34.6,0.7999999999999972,0.7999999999999972,33.87,34.35,33.3,1.0500000000000043,1.0500000000000043,34.67,35.3,34.2,1.0999999999999943,1.0999999999999943,27098,32018,15871,16147,-3511
2018-03-11,35.17,35.55,34.95,0.5999999999999943,-0.3499999999999943,35.414,35.7,35.1,0.6000000000000014,-0.07000000000000028,34.844,35.05,34.6,0.44999999999999574,-0.07000000000000028,35.12,35.4,34.75,0.6499999999999986,-0.10000000000000142,41939,82618,26830,55788,50439
2018-03-18,34.7,35.25,33.95,1.2999999999999972,-1.25,34.87,35.4,33.95,1.4499999999999957,-1.3999999999999986,33.994,34.62,32.75,1.8699999999999974,-1.8699999999999974,34.24,35.2,32.75,2.450000000000003,-2.450000000000003,31544,46341,18807,27534,26282
