Date,Direxion Daily Small Cap Bull 3X SharesEtf_Open_average,Direxion Daily Small Cap Bull 3X SharesEtf_Open_max,Direxion Daily Small Cap Bull 3X SharesEtf_Open_min,Direxion Daily Small Cap Bull 3X SharesEtf_Open_volatility,Direxion Daily Small Cap Bull 3X SharesEtf_Open_change,Direxion Daily Small Cap Bull 3X SharesEtf_High_average,Direxion Daily Small Cap Bull 3X SharesEtf_High_max,Direxion Daily Small Cap Bull 3X SharesEtf_High_min,Direxion Daily Small Cap Bull 3X SharesEtf_High_volatility,Direxion Daily Small Cap Bull 3X SharesEtf_High_change,Direxion Daily Small Cap Bull 3X SharesEtf_Low_average,Direxion Daily Small Cap Bull 3X SharesEtf_Low_max,Direxion Daily Small Cap Bull 3X SharesEtf_Low_min,Direxion Daily Small Cap Bull 3X SharesEtf_Low_volatility,Direxion Daily Small Cap Bull 3X SharesEtf_Low_change,Direxion Daily Small Cap Bull 3X SharesEtf_Close_average,Direxion Daily Small Cap Bull 3X SharesEtf_Close_max,Direxion Daily Small Cap Bull 3X SharesEtf_Close_min,Direxion Daily Small Cap Bull 3X SharesEtf_Close_volatility,Direxion Daily Small Cap Bull 3X SharesEtf_Close_change
2018-07-01,88.01,88.01,88.01,0.0,0.0,90.3,90.3,90.3,0.0,0.0,87.27,87.27,87.27,0.0,0.0,90.0,90.0,90.0,0.0,0.0
2018-07-08,89.31,89.31,89.31,0.0,0.0,90.65,90.65,90.65,0.0,0.0,88.65,88.65,88.65,0.0,0.0,88.72,88.72,88.72,0.0,0.0
2018-07-15,90.65,90.65,90.65,0.0,0.0,91.42,91.42,91.42,0.0,0.0,89.95,89.95,89.95,0.0,0.0,90.11,90.11,90.11,0.0,0.0
2018-07-22,90.13,90.13,90.13,0.0,0.0,90.36,90.36,90.36,0.0,0.0,84.15,84.15,84.15,0.0,0.0,84.91,84.91,84.91,0.0,0.0
2018-07-29,87.65,87.65,87.65,0.0,0.0,88.42,88.42,88.42,0.0,0.0,85.24,85.24,85.24,0.0,0.0,86.28,86.28,86.28,0.0,0.0
2018-08-05,87.27,87.27,87.27,0.0,0.0,89.88,89.88,89.88,0.0,0.0,87.2,87.2,87.2,0.0,0.0,88.1,88.1,88.1,0.0,0.0
2018-08-12,87.79,87.79,87.79,0.0,0.0,89.37,89.37,89.37,0.0,0.0,86.98,86.98,86.98,0.0,0.0,89.23,89.23,89.23,0.0,0.0
2018-08-19,93.6,93.6,93.6,0.0,0.0,94.57,94.57,94.57,0.0,0.0,93.35,93.35,93.35,0.0,0.0,94.17,94.17,94.17,0.0,0.0
2018-08-26,94.8,94.8,94.8,0.0,0.0,97.12,97.12,97.12,0.0,0.0,94.76,94.76,94.76,0.0,0.0,96.51,96.51,96.51,0.0,0.0
2018-09-02,91.83,91.83,91.83,0.0,0.0,93.81,93.81,93.81,0.0,0.0,90.91,90.91,90.91,0.0,0.0,92.26,92.26,92.26,0.0,0.0
2018-09-09,92.65,92.65,92.65,0.0,0.0,94.47,94.47,94.47,0.0,0.0,92.05,92.05,92.05,0.0,0.0,93.64,93.64,93.64,0.0,0.0
2018-09-16,94.0,94.0,94.0,0.0,0.0,94.12,94.12,94.12,0.0,0.0,91.58,91.58,91.58,0.0,0.0,91.69,91.69,91.69,0.0,0.0
2018-09-23,87.82,87.82,87.82,0.0,0.0,90.15,90.15,90.15,0.0,0.0,87.74,87.74,87.74,0.0,0.0,89.51,89.51,89.51,0.0,0.0
2018-09-30,81.9,81.9,81.9,0.0,0.0,82.38,82.38,82.38,0.0,0.0,77.19,77.19,77.19,0.0,0.0,79.41,79.41,79.41,0.0,0.0
2018-10-07,69.78,69.78,69.78,0.0,0.0,69.95,69.95,69.95,0.0,0.0,64.93,64.93,64.93,0.0,0.0,67.19,67.19,67.19,0.0,0.0
2018-10-14,69.34,69.34,69.34,0.0,0.0,70.44,70.44,70.44,0.0,0.0,65.65,65.65,65.65,0.0,0.0,66.4,66.4,66.4,0.0,0.0
2018-10-21,58.76,58.76,58.76,0.0,0.0,60.98,60.98,60.98,0.0,0.0,55.28,55.28,55.28,0.0,0.0,58.55,58.55,58.55,0.0,0.0
2018-10-28,66.54,66.54,66.54,0.0,0.0,67.6,67.6,67.6,0.0,0.0,64.46,64.46,64.46,0.0,0.0,66.46,66.46,66.46,0.0,0.0
2018-11-04,68.97,68.97,68.97,0.0,0.0,68.97,68.97,68.97,0.0,0.0,64.87,64.87,64.87,0.0,0.0,66.46,66.46,66.46,0.0,0.0
2018-11-11,61.77,61.77,61.77,0.0,0.0,63.86,63.86,63.86,0.0,0.0,61.09,61.09,61.09,0.0,0.0,63.38,63.38,63.38,0.0,0.0
2018-11-18,57.02,57.02,57.02,0.0,0.0,59.89,59.89,59.89,0.0,0.0,56.94,56.94,56.94,0.0,0.0,58.35,58.35,58.35,0.0,0.0
2018-11-25,62.3,62.3,62.3,0.0,0.0,64.05,64.05,64.05,0.0,0.0,61.88,61.88,61.88,0.0,0.0,63.7,63.7,63.7,0.0,0.0
2018-12-02,56.64,56.64,56.64,0.0,0.0,57.96,57.96,57.96,0.0,0.0,52.21,52.21,52.21,0.0,0.0,53.14,53.14,53.14,0.0,0.0
2018-12-09,50.47,50.47,50.47,0.0,0.0,52.11,52.11,52.11,0.0,0.0,48.72,48.72,48.72,0.0,0.0,49.27,49.27,49.27,0.0,0.0
2018-12-16,41.29,41.29,41.29,0.0,0.0,41.82,41.82,41.82,0.0,0.0,37.22,37.22,37.22,0.0,0.0,37.52,37.52,37.52,0.0,0.0
2018-12-23,40.78,40.78,40.78,0.0,0.0,43.13,43.13,43.13,0.0,0.0,39.94,39.94,39.94,0.0,0.0,41.2,41.2,41.2,0.0,0.0
2018-12-30,42.02,42.02,42.02,0.0,0.0,45.38,45.38,45.38,0.0,0.0,41.8,41.8,41.8,0.0,0.0,45.05,45.05,45.05,0.0,0.0
2019-01-06,50.84,50.84,50.84,0.0,0.0,51.87,51.87,51.87,0.0,0.0,50.48,50.48,50.48,0.0,0.0,51.59,51.59,51.59,0.0,0.0
2019-01-13,54.61,54.61,54.61,0.0,0.0,56.1,56.1,56.1,0.0,0.0,54.0,54.0,54.0,0.0,0.0,55.49,55.49,55.49,0.0,0.0
2019-01-20,54.51,54.51,54.51,0.0,0.0,55.62,55.62,55.62,0.0,0.0,54.3,54.3,54.3,0.0,0.0,55.34,55.34,55.34,0.0,0.0
2019-01-27,57.49,57.49,57.49,0.0,0.0,57.88,57.88,57.88,0.0,0.0,56.62,56.62,56.62,0.0,0.0,57.35,57.35,57.35,0.0,0.0
2019-02-03,56.98,56.98,56.98,0.0,0.0,57.97,57.97,57.97,0.0,0.0,56.41,56.41,56.41,0.0,0.0,57.95,57.95,57.95,0.0,0.0
2019-02-10,63.71,63.71,63.71,0.0,0.0,65.5,65.5,65.5,0.0,0.0,63.13,63.13,63.13,0.0,0.0,65.46,65.46,65.46,0.0,0.0
2019-02-17,66.8,66.8,66.8,0.0,0.0,68.02,68.02,68.02,0.0,0.0,66.55,66.55,66.55,0.0,0.0,67.89,67.89,67.89,0.0,0.0
2019-02-24,67.54,67.54,67.54,0.0,0.0,68.0,68.0,68.0,0.0,0.0,66.03,66.03,66.03,0.0,0.0,67.87,67.87,67.87,0.0,0.0
2019-03-03,58.59,58.59,58.59,0.0,0.0,59.7,59.7,59.7,0.0,0.0,58.34,58.34,58.34,0.0,0.0,59.54,59.54,59.54,0.0,0.0
2019-03-10,62.9,62.9,62.9,0.0,0.0,64.52,64.52,64.52,0.0,0.0,62.66,62.66,62.66,0.0,0.0,63.15,63.15,63.15,0.0,0.0
2019-03-17,62.83,62.83,62.83,0.0,0.0,63.31,63.31,63.31,0.0,0.0,57.14,57.14,57.14,0.0,0.0,57.14,57.14,57.14,0.0,0.0
2019-03-24,61.86,61.86,61.86,0.0,0.0,62.17,62.17,62.17,0.0,0.0,59.95,59.95,59.95,0.0,0.0,61.12,61.12,61.12,0.0,0.0
2019-03-31,64.94,64.94,64.94,0.0,0.0,66.39,66.39,66.39,0.0,0.0,64.78,64.78,64.78,0.0,0.0,66.27,66.27,66.27,0.0,0.0
2019-04-07,67.03,67.03,67.03,0.0,0.0,67.09,67.09,67.09,0.0,0.0,65.8,65.8,65.8,0.0,0.0,66.47,66.47,66.47,0.0,0.0
2019-04-14,64.5,64.5,64.5,0.0,0.0,64.66,64.66,64.66,0.0,0.0,62.67,62.67,62.67,0.0,0.0,63.96,63.96,63.96,0.0,0.0
2019-04-21,65.38,65.38,65.38,0.0,0.0,67.25,67.25,67.25,0.0,0.0,64.68,64.68,64.68,0.0,0.0,67.04,67.04,67.04,0.0,0.0
2019-04-28,66.82,66.82,66.82,0.0,0.0,69.84,69.84,69.84,0.0,0.0,66.76,66.76,66.76,0.0,0.0,69.73,69.73,69.73,0.0,0.0
2019-05-05,63.33,63.33,63.33,0.0,0.0,64.83,64.83,64.83,0.0,0.0,60.98,60.98,60.98,0.0,0.0,64.5,64.5,64.5,0.0,0.0
2019-05-12,60.86,60.86,60.86,0.0,0.0,62.58,62.58,62.58,0.0,0.0,59.46,59.46,59.46,0.0,0.0,59.71,59.71,59.71,0.0,0.0
2019-05-19,56.63,56.63,56.63,0.0,0.0,57.42,57.42,57.42,0.0,0.0,55.99,55.99,55.99,0.0,0.0,56.98,56.98,56.98,0.0,0.0
2019-05-26,51.9,51.9,51.9,0.0,0.0,52.6,52.6,52.6,0.0,0.0,50.96,50.96,50.96,0.0,0.0,51.65,51.65,51.65,0.0,0.0
2019-06-02,56.3,56.3,56.3,0.0,0.0,57.56,57.56,57.56,0.0,0.0,55.91,55.91,55.91,0.0,0.0,56.77,56.77,56.77,0.0,0.0
2019-06-09,59.07,59.07,59.07,0.0,0.0,59.1,59.1,59.1,0.0,0.0,57.72,57.72,57.72,0.0,0.0,57.77,57.77,57.77,0.0,0.0
2019-06-16,62.22,62.22,62.22,0.0,0.0,62.24,62.24,62.24,0.0,0.0,60.4,60.4,60.4,0.0,0.0,60.74,60.74,60.74,0.0,0.0
2019-06-23,60.45,60.45,60.45,0.0,0.0,62.85,62.85,62.85,0.0,0.0,60.44,60.44,60.44,0.0,0.0,62.31,62.31,62.31,0.0,0.0
2019-06-30,62.13,62.13,62.13,0.0,0.0,63.65,63.65,63.65,0.0,0.0,61.38,61.38,61.38,0.0,0.0,63.62,63.62,63.62,0.0,0.0
2019-07-07,61.61,61.61,61.61,0.0,0.0,63.44,63.44,63.44,0.0,0.0,61.32,61.32,61.32,0.0,0.0,62.76,62.76,62.76,0.0,0.0
2019-07-14,61.32,61.32,61.32,0.0,0.0,61.87,61.87,61.87,0.0,0.0,60.01,60.01,60.01,0.0,0.0,60.08,60.08,60.08,0.0,0.0
2019-07-21,61.9,61.9,61.9,0.0,0.0,64.05,64.05,64.05,0.0,0.0,61.83,61.83,61.83,0.0,0.0,63.79,63.79,63.79,0.0,0.0
2019-07-28,59.1,59.1,59.1,0.0,0.0,59.59,59.59,59.59,0.0,0.0,56.7,56.7,56.7,0.0,0.0,58.18,58.18,58.18,0.0,0.0
2019-08-04,57.3,57.3,57.3,0.0,0.0,57.35,57.35,57.35,0.0,0.0,54.95,54.95,54.95,0.0,0.0,55.6,55.6,55.6,0.0,0.0
2019-08-11,50.62,50.62,50.62,0.0,0.0,53.4,53.4,53.4,0.0,0.0,50.62,50.62,50.62,0.0,0.0,53.15,53.15,53.15,0.0,0.0
2019-08-18,53.7,53.7,53.7,0.0,0.0,54.63,54.63,54.63,0.0,0.0,49.03,49.03,49.03,0.0,0.0,49.55,49.55,49.55,0.0,0.0
2019-08-25,54.0,54.0,54.0,0.0,0.0,54.11,54.11,54.11,0.0,0.0,52.06,52.06,52.06,0.0,0.0,52.95,52.95,52.95,0.0,0.0
2019-09-01,54.73,54.73,54.73,0.0,0.0,55.34,55.34,55.34,0.0,0.0,53.83,53.83,53.83,0.0,0.0,53.92,53.92,53.92,0.0,0.0
2019-09-08,62.68,62.68,62.68,0.0,0.0,63.95,63.95,63.95,0.0,0.0,61.89,61.89,61.89,0.0,0.0,62.07,62.07,62.07,0.0,0.0
2019-09-15,60.1,60.1,60.1,0.0,0.0,61.2,61.2,61.2,0.0,0.0,58.67,58.67,58.67,0.0,0.0,59.75,59.75,59.75,0.0,0.0
2019-09-22,57.29,57.29,57.29,0.0,0.0,57.73,57.73,57.73,0.0,0.0,54.71,54.71,54.71,0.0,0.0,55.47,55.47,55.47,0.0,0.0
2019-09-29,51.94,51.94,51.94,0.0,0.0,53.19,53.19,53.19,0.0,0.0,50.99,50.99,50.99,0.0,0.0,53.08,53.08,53.08,0.0,0.0
2019-10-06,53.61,53.61,53.61,0.0,0.0,55.9,55.9,55.9,0.0,0.0,53.56,53.56,53.56,0.0,0.0,54.17,54.17,54.17,0.0,0.0
2019-10-13,56.97,56.97,56.97,0.0,0.0,57.58,57.58,57.58,0.0,0.0,55.27,55.27,55.27,0.0,0.0,56.6,56.6,56.6,0.0,0.0
2019-10-20,58.0,58.0,58.0,0.0,0.0,59.84,59.84,59.84,0.0,0.0,57.97,57.97,57.97,0.0,0.0,59.25,59.25,59.25,0.0,0.0
2019-10-27,60.71,60.71,60.71,0.0,0.0,62.78,62.78,62.78,0.0,0.0,60.35,60.35,60.35,0.0,0.0,62.69,62.69,62.69,0.0,0.0
2019-11-03,62.82,62.82,62.82,0.0,0.0,64.01,64.01,64.01,0.0,0.0,62.45,62.45,62.45,0.0,0.0,63.78,63.78,63.78,0.0,0.0
2019-11-10,63.84,63.84,63.84,0.0,0.0,63.93,63.93,63.93,0.0,0.0,62.85,62.85,62.85,0.0,0.0,63.52,63.52,63.52,0.0,0.0
2019-11-17,62.74,62.74,62.74,0.0,0.0,62.98,62.98,62.98,0.0,0.0,61.6,61.6,61.6,0.0,0.0,62.55,62.55,62.55,0.0,0.0
2019-11-24,67.55,67.55,67.55,0.0,0.0,68.05,68.05,68.05,0.0,0.0,66.66,66.66,66.66,0.0,0.0,66.74,66.74,66.74,0.0,0.0
2019-12-01,67.66,67.66,67.66,0.0,0.0,68.66,68.66,68.66,0.0,0.0,67.57,67.57,67.57,0.0,0.0,67.93,67.93,67.93,0.0,0.0
2019-12-08,69.09,69.09,69.09,0.0,0.0,70.4,70.4,70.4,0.0,0.0,67.54,67.54,67.54,0.0,0.0,68.48,68.48,68.48,0.0,0.0
2019-12-15,72.86,72.86,72.86,0.0,0.0,73.15,73.15,73.15,0.0,0.0,72.24,72.24,72.24,0.0,0.0,72.54,72.54,72.54,0.0,0.0
2019-12-22,73.8,73.8,73.8,0.0,0.0,73.88,73.88,73.88,0.0,0.0,71.66,71.66,71.66,0.0,0.0,72.18,72.18,72.18,0.0,0.0
2019-12-29,69.47,69.47,69.47,0.0,0.0,71.61,71.61,71.61,0.0,0.0,69.36,69.36,69.36,0.0,0.0,71.14,71.14,71.14,0.0,0.0
