Date,PEAKStock_Open_average,PEAKStock_Open_max,PEAKStock_Open_min,PEAKStock_Open_volatility,PEAKStock_Open_change,PEAKStock_High_average,PEAKStock_High_max,PEAKStock_High_min,PEAKStock_High_volatility,PEAKStock_High_change,PEAKStock_Low_average,PEAKStock_Low_max,PEAKStock_Low_min,PEAKStock_Low_volatility,PEAKStock_Low_change,PEAKStock_Close_average,PEAKStock_Close_max,PEAKStock_Close_min,PEAKStock_Close_volatility,PEAKStock_Close_change,PEAKStock_Volume_average,PEAKStock_Volume_max,PEAKStock_Volume_min,PEAKStock_Volume_volatility,PEAKStock_Volume_change
2018-01-14,23.6425,23.86,23.35,0.509999999999998,-0.3999999999999986,23.759999999999998,24.08,23.44,0.639999999999997,-0.639999999999997,23.4125,23.7,23.16,0.5399999999999991,-0.5399999999999991,23.5475,23.72,23.33,0.39000000000000057,-0.29999999999999716,3885914,4207187,3574090,633097,-328308
2018-01-21,23.982,24.36,23.39,0.9699999999999989,0.9699999999999989,24.25,24.42,23.73,0.6900000000000013,0.6900000000000013,23.86,24.11,23.36,0.75,0.6500000000000021,24.15,24.38,23.65,0.7300000000000004,0.5800000000000018,3832804,5175402,2699460,2475942,-1010819
2018-01-28,23.832,24.13,23.39,0.7399999999999984,-0.6999999999999993,24.13,24.3,23.92,0.379999999999999,-0.2099999999999973,23.512,23.75,23.15,0.6000000000000014,-0.6000000000000014,23.82,24.08,23.57,0.509999999999998,-0.15000000000000213,4544714,7906244,2883888,5022356,1663575
2018-02-04,23.248,23.74,22.73,1.009999999999998,-1.009999999999998,23.674,24.02,23.37,0.6499999999999986,-0.6499999999999986,22.826,23.24,22.22,1.0199999999999996,-1.0199999999999996,23.188,23.46,22.64,0.8200000000000003,-0.03999999999999915,6622894,7721367,5312359,2409008,-174382
2018-02-11,22.424,23.22,21.82,1.3999999999999986,-0.879999999999999,22.68,23.23,22.12,1.1099999999999994,-0.379999999999999,21.990000000000002,22.34,21.64,0.6999999999999993,0.05999999999999872,22.478,22.85,21.77,1.0800000000000018,-0.1700000000000017,6981289,7993609,6160422,1833187,1669233
2018-02-18,22.2075,22.55,21.87,0.6799999999999997,-0.5399999999999991,22.5325,22.92,22.36,0.5600000000000023,-0.5600000000000023,21.9825,22.44,21.78,0.6600000000000001,-0.5300000000000011,22.125,22.45,21.8,0.6499999999999986,-0.08999999999999986,3605827,4475058,2542638,1932420,-1827737
2018-02-25,22.04,22.46,21.6,0.8599999999999994,-0.4299999999999997,22.286,22.64,21.99,0.6500000000000021,-0.490000000000002,21.72,22.12,21.48,0.6400000000000006,-0.4700000000000024,21.92,22.44,21.64,0.8000000000000007,-0.6000000000000014,3822247,5951191,2725651,3225540,444782
2018-03-04,22.398,22.99,21.75,1.2399999999999984,1.0799999999999983,22.692,23.08,22.37,0.7099999999999973,0.39000000000000057,22.126,22.55,21.75,0.8000000000000007,0.629999999999999,22.528,22.86,22.26,0.5999999999999979,0.33999999999999986,3740669,4284046,2505572,1778474,-27884
2018-03-11,22.906,23.15,22.6,0.5499999999999972,0.33999999999999986,23.19,23.31,23.09,0.21999999999999886,0.08999999999999986,22.708,22.83,22.48,0.34999999999999787,0.34999999999999787,23.042,23.19,22.95,0.240000000000002,0.07000000000000028,4474639,6596306,2579783,4016523,1368796
2018-03-18,22.816,23.19,22.49,0.7000000000000028,-0.5199999999999996,23.036,23.23,22.79,0.4400000000000013,-0.4200000000000017,22.476,22.94,22.21,0.7300000000000004,-0.7300000000000004,22.634,23.07,22.29,0.7800000000000011,-0.7800000000000011,4462098,4716054,3809291,906763,-906763
2018-03-25,22.755000000000003,23.32,22.35,0.9699999999999989,0.9299999999999997,23.165,23.62,22.44,1.1799999999999997,1.0299999999999976,22.51,23.05,22.0,1.0500000000000007,1.0199999999999996,22.93,23.39,22.31,1.0800000000000018,0.9200000000000017,4551600,5593758,3153720,2440038,1897578
2018-04-01,23.168,23.38,22.83,0.5500000000000007,-0.060000000000002274,23.4,23.51,23.18,0.33000000000000185,0.060000000000002274,22.864,23.17,22.42,0.75,0.15000000000000213,23.172,23.37,22.95,0.4200000000000017,0.019999999999999574,4221029,5602952,2706637,2896315,-1358859
2018-04-08,22.932,23.29,22.29,1.0,-0.9400000000000013,23.044,23.37,22.43,0.9400000000000013,-0.9400000000000013,22.594,22.95,22.07,0.879999999999999,-0.879999999999999,22.74,23.14,22.24,0.9000000000000021,-0.7199999999999989,3115901,4692648,1937007,2755641,-933473
2018-04-15,22.56,22.89,22.36,0.5300000000000011,-0.08000000000000185,22.726000000000003,22.94,22.46,0.4800000000000004,-0.23000000000000043,22.228,22.62,21.82,0.8000000000000007,-0.3999999999999986,22.444,22.78,21.88,0.9000000000000021,-0.6500000000000021,2626712,2865138,2343373,521765,40074
2018-04-22,22.19,22.46,21.89,0.5700000000000003,0.5700000000000003,22.572,23.45,22.05,1.3999999999999986,1.3999999999999986,22.064,22.43,21.8,0.629999999999999,0.629999999999999,22.458,23.34,21.92,1.4199999999999982,1.4199999999999982,3672402,4994295,1944674,3049621,2558190
