Date,NNVC_Open_average,NNVC_Open_max,NNVC_Open_min,NNVC_Open_volatility,NNVC_Open_change,NNVC_High_average,NNVC_High_max,NNVC_High_min,NNVC_High_volatility,NNVC_High_change,NNVC_Low_average,NNVC_Low_max,NNVC_Low_min,NNVC_Low_volatility,NNVC_Low_change,NNVC_Close_average,NNVC_Close_max,NNVC_Close_min,NNVC_Close_volatility,NNVC_Close_change,NNVC_Volume_average,NNVC_Volume_max,NNVC_Volume_min,NNVC_Volume_volatility,NNVC_Volume_change
2018-01-14,18.45,19.0,18.0,1.0,0.8000000000000007,19.35,20.6,18.8,1.8000000000000007,1.6000000000000014,17.9135,18.514,17.602,0.911999999999999,0.911999999999999,19.1485,20.6,18.198,2.402000000000001,1.6000000000000014,1493,2398,1079,1319,1319
2018-01-21,20.444,21.2,19.42,1.7799999999999976,-1.379999999999999,20.88,21.4,20.4,1.0,-1.0,19.52,20.8,17.8,3.0,-3.0,20.1612,21.2,19.8,1.3999999999999986,-1.394000000000002,1933,3400,1303,2097,-56
2018-01-28,18.3408,19.838,17.0,2.838000000000001,-2.838000000000001,19.3372,20.0,18.436,1.564,-0.20200000000000173,17.740000000000002,19.6,17.0,2.6000000000000014,-2.6000000000000014,18.113599999999998,19.8,17.1,2.6999999999999993,-1.2440000000000033,1786,4440,376,4064,4043
2018-02-04,18.8536,20.0,17.836,2.1640000000000015,1.3999999999999986,19.5644,20.2,18.81,1.3900000000000006,0.7840000000000025,18.3844,19.204,17.8,1.404,0.2579999999999991,19.0168,20.2,17.8,2.3999999999999986,1.1999999999999993,1493,2654,836,1818,-1423
2018-02-11,18.712,19.6,17.6,2.0,0.6000000000000014,19.627200000000002,20.6,18.936,1.6640000000000015,1.6000000000000014,18.4216,19.402,17.6,1.8019999999999996,0.6000000000000014,18.9644,20.02,17.8,2.219999999999999,1.218,1163,3022,249,2773,737
2018-02-18,19.65,20.4,18.85,1.5499999999999972,-1.5499999999999972,20.195,21.0,19.6,1.3999999999999986,-0.7999999999999972,18.92675,19.055999999999997,18.748,0.3079999999999963,-0.15499999999999758,19.333,19.56,19.2,0.35999999999999943,0.18799999999999883,1531,3457,300,3157,2518
2018-02-25,18.8584,19.0,18.452,0.5479999999999983,-0.5479999999999983,19.3148,19.6,18.84,0.7600000000000016,0.06599999999999895,18.496399999999998,18.902,18.38,0.522000000000002,-0.5020000000000024,18.524,19.0,18.38,0.620000000000001,-0.5599999999999987,520,1046,103,943,-665
2018-03-04,18.6648,19.0,18.4,0.6000000000000014,0.1999999999999993,19.3688,19.574,19.2,0.37400000000000233,-0.2740000000000009,18.347199999999997,18.4,18.136,0.26399999999999935,0.0,18.4676,19.0,18.136,0.8640000000000008,0.0020000000000024443,1093,2125,322,1803,-735
2018-03-11,18.2736,18.8,18.06,0.740000000000002,-0.6999999999999993,18.540399999999998,18.902,18.4,0.5020000000000024,-0.5020000000000024,17.8548,18.02,17.6,0.41999999999999815,-0.3999999999999986,18.2084,18.4,18.0,0.3999999999999986,0.17799999999999727,743,1293,247,1046,641
2018-03-18,17.6196,18.188,17.04,1.1479999999999997,-0.030000000000001137,17.8308,18.188,17.57,0.6179999999999986,-0.030000000000001137,17.16,17.4,16.8,0.5999999999999979,-0.09999999999999787,17.3304,17.4,17.1,0.29999999999999716,-0.0019999999999988916,473,972,72,900,94
2018-03-25,16.7,17.5,16.2,1.3000000000000007,-0.8000000000000007,17.096,17.588,16.896,0.6920000000000002,-0.588000000000001,16.254,16.45,16.164,0.2859999999999978,0.2859999999999978,16.421999999999997,16.45,16.4,0.05000000000000071,0.05000000000000071,886,2408,139,2269,-2269
